timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.0066247   0.0706534   0.12417589 -0.1081396 ]
 [-0.00282845 -0.00247052  0.          0.        ]]","[ 1.03740703  1.26616143  0.03385308 -1.30028081  1.07502224 -0.93734473
  0.35754555 -0.34082569  0.35005408  1.5432189   0.        ]",-0.142970479364,[-0.97705746 -0.86759484],-3.27868,[-2.95243764  0.14021033],[-3.20714642  0.61853407]
1,"[[-0.0463808   0.09519292  0.12417589 -0.1081396 ]
 [-3.95960542  2.44824806  0.          0.        ]]","[ 1.03576889  1.26339327 -0.02382698 -1.2353707   1.07502181 -0.93734441
  0.07199424  0.14069588  0.34993414  1.45941604  0.        ]",-0.138485251337,[-0.97705746 -0.86759484],-3.20094,[-2.40390158  0.20319055],[-2.83932894 -0.42013559]
2,"[[-0.16447114  0.12699543  0.12417589 -0.1081396 ]
 [-7.83652265  0.73769404  0.          0.        ]]","[ 1.01646061  1.25859198 -0.19417893 -1.15148105  1.07502139 -0.93734409
 -0.20779377 -0.19539688  0.33689062  1.14422154  0.        ]",-0.121677387449,[-0.97705746 -0.86759484],-3.01689,[-1.39482999  0.83689308],[-1.26893173  1.23647223]
3,"[[ -0.35935259   0.18134487   0.12417589  -0.1081396 ]
 [-11.63896819   4.68407943   0.           0.        ]]","[ 0.93813686  1.24722866 -0.46696165 -1.00895012  1.07502096 -0.93734376
 -0.48220731  0.57999617  0.26333287  0.63700999  0.        ]",-0.0943345753211,[-0.97705746 -0.86759484],-2.69604,[ 0.2771247   1.01779842],[ 0.5367679   1.15534427]
4,"[[-0.56853308  0.31381369  0.12417589 -0.1081396 ]
 [-9.28690612  8.5499232   0.          0.        ]]","[ 0.79288179  1.20305811 -0.73798892 -0.66830973  1.07502053 -0.93734344
 -0.31246438  1.3395638   0.14082974  0.23725323  0.        ]",-0.0716546978036,[-0.97705746 -0.86759484],-2.48534,[ 0.87368536  0.17683414],[ 1.47143111  0.07700903]
5,"[[-0.71273791  0.4861567   0.12417589 -0.1081396 ]
 [-5.14732488  8.68395609  0.          0.        ]]","[ 0.65900012  1.11178934 -0.90564784 -0.24749063  1.07502011 -0.93734312
 -0.01372033  1.36589811  0.0543632   0.1103517   0.        ]",-0.0613776794591,[-0.97705746 -0.86759484],-2.39081,[ 0.32813293 -0.60529649],[ 0.10774145 -0.72810905]
6,"[[-0.81037568  0.6291822   0.12417589 -0.1081396 ]
 [-4.61822732  5.62877798  0.          0.        ]]","[ 0.55429785  1.00881338 -1.00817603  0.07434837  1.07501968 -0.93734279
  0.02446343  0.76561089 -0.00847277  0.0781121   0.        ]",-0.0552714472039,[-0.97705746 -0.86759484],-2.32148,[ 0.5951364  -0.27224743],[ 0.36998808 -1.06165152]
7,"[[-0.88712372  0.70090601  0.12417589 -0.1081396 ]
 [-3.06175966  1.55718217  0.          0.        ]]","[ 0.46477871  0.94855927 -1.08178178  0.22412097  1.07501926 -0.93734247
  0.13679013 -0.03438379 -0.07281414 -0.00527518  0.        ]",-0.048188989474,[-0.97705746 -0.86759484],-2.36316,[ 0.89392579  0.61693227],[ 0.83494628  0.52381496]
8,"[[-0.91461523  0.75253891  0.12417589 -0.1081396 ]
 [ 0.30143317  3.59931438  0.          0.        ]]","[ 0.43127761  0.90185151 -1.10655726  0.32653372  1.07501883 -0.93734215
  0.37950406  0.36685812 -0.09143761  0.00815503  0.        ]",-0.0467406716128,[-0.97705746 -0.86759484],-2.25965,[-0.24384291 -0.46442699],[-0.4459429  -0.86017239]
9,"[[-0.92633666  0.78964326  0.12417589 -0.1081396 ]
 [-1.46770343  0.122702    0.          0.        ]]","[ 0.4167744   0.86664298 -1.11685719  0.3971587   1.07501841 -0.93734182
  0.25182941 -0.31623328 -0.0970918   0.03871047  0.        ]",-0.0467796623261,[-0.97705746 -0.86759484],-2.34948,[ 0.53879333  0.64188004],[ 0.95495667  0.72173677]
