timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[ 0.05658098  0.03549292 -0.14495001  0.00407169]
 [-0.00479758 -0.00260089  0.          0.        ]]","[ 1.01985705  1.39322591  0.12903796 -1.23493644 -1.25688662  0.03047097
  0.44194508 -0.35901155  3.02798308  0.0063957   0.        ]",-0.354517071372,[-0.78885537 -0.70825428],-3.56488,[ 0.93306315  2.07575226],[ 0.59114268  1.72822266]
1,"[[ 0.07993331  0.07516014 -0.14495001  0.00407169]
 [ 2.33225695  3.95613168  0.          0.        ]]","[ 1.01736557  1.39036156  0.16301277 -1.13197367 -1.25688575  0.03047096
  0.58755265  0.36481362  3.01775236  0.12584821  0.        ]",-0.353928622857,[-0.78885537 -0.70825428],-3.50934,[ 0.64734262  1.56272483],[ 1.1512261   0.53509054]
2,"[[  1.65798544e-01   1.74739633e-01  -1.44950012e-01   4.07169294e-03]
 [  6.24127002e+00   5.99502506e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00091177  1.37416696  0.28724865 -0.87521142 -1.25688488  0.03047095
  0.83109935  0.73761013  2.95672186  0.49269481  0.        ]",-0.350726575231,[-0.78885537 -0.70825428],-3.5713,[ 0.1459378   1.20537329],[ 0.18989408  1.81735668]
3,"[[  2.96909087e-01   3.33174312e-01  -1.44950012e-01   4.07169294e-03]
 [  6.86775125e+00   9.83563843e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95392708  1.32225928  0.47322088 -0.47694169 -1.25688401  0.03047094
  0.87013121  1.43983725  2.77701409  1.02258174  0.        ]",-0.341524401225,[-0.78885537 -0.70825428],-3.5602,[ 0.14891654  0.99933469],[ 0.28454356  1.20855784]
4,"[[  4.44186148e-01   5.67656594e-01  -1.44950012e-01   4.07169294e-03]
 [  7.85678801e+00   1.36000359e+01   0.00000000e+00   0.00000000e+00]]","[ 0.87059079  1.18930846  0.67323839  0.07060962 -1.25688315  0.03047094
  0.93175169  2.12812668  2.41505439  1.56976903  0.        ]",-0.321955931825,[-0.78885537 -0.70825428],-3.51248,[ 0.22249278  0.92194641],[ 0.26830281  0.83948589]
5,"[[  6.10414328e-01   8.70301867e-01  -1.44950012e-01   4.07169294e-03]
 [  8.76321148e+00   1.66543011e+01   0.00000000e+00   0.00000000e+00]]","[ 0.73992019  0.93009683  0.88248201  0.66041447 -1.25688228  0.03047093
  0.98822496  2.6865703   1.84201239  1.96747621  0.        ]",-0.287355982899,[-0.78885537 -0.70825428],-3.33168,[ 0.60992223  1.13821185],[ 0.09838866  1.09045345]
6,"[[  7.87857477e-01   1.23980407e+00  -1.44950012e-01   4.07169294e-03]
 [  8.98064873e+00   2.02838126e+01   0.00000000e+00   0.00000000e+00]]","[ 0.56155651  0.51287031  1.08028171  1.13148858 -1.25688141  0.03047092
  1.00177163  3.35018727  1.13747022  2.00289385  0.        ]",-0.235111559978,[-0.78885537 -0.70825428],-2.97681,[ 1.10438514  1.39113593],[ 0.65120257  0.57658453]
7,"[[  9.91575214e-01   1.66434839e+00  -1.44950012e-01   4.07169294e-03]
 [  1.13834150e+01   2.21643514e+01   0.00000000e+00   0.00000000e+00]]","[ 0.31445859 -0.03330814  1.26701108  1.26123536 -1.25688054  0.03047091
  1.15147285  3.69401371  0.48611644  1.55429505  0.        ]",-0.166252267122,[-0.78885537 -0.70825428],-2.45332,[ 0.60444182  0.78725904],[ 0.60536288  1.60780867]
8,"[[  1.24106562e+00   2.14295181e+00  -1.44950012e-01   4.07169294e-03]
 [  1.35586212e+01   2.56842766e+01   0.00000000e+00   0.00000000e+00]]","[-0.03522143 -0.61816909  1.42631622  0.85854907 -1.25687967  0.0304709
  1.28699595  4.33757766  0.16461258  0.6869693   0.        ]",-0.0953428584103,[-0.78885537 -0.70825428],-2.02266,[-0.2639927  -0.76386482],[-0.19336981 -0.52967812]
9,"[[  1.50190631e+00   2.63048715e+00  -1.44950012e-01   4.07169294e-03]
 [  1.25283867e+01   2.30779881e+01   0.00000000e+00   0.00000000e+00]]","[-0.43396135 -1.04994334  1.50141561 -0.05552387 -1.2568788   0.0304709
  1.22280743  3.86102682  0.37657155 -0.09767042  0.        ]",-0.0916262192735,[-0.78885537 -0.70825428],-1.87399,[-0.49962339 -1.31049633],[-0.9098188  -1.64022767]
10,"[[  1.71385804e+00   3.04773167e+00  -1.44950012e-01   4.07169294e-03]
 [  8.67907768e+00   1.56982285e+01   0.00000000e+00   0.00000000e+00]]","[-0.76460098 -1.21102192  1.48997548 -1.08353114 -1.25687793  0.03047089
  0.98297968  2.51171003  0.82610702 -0.33957562  0.        ]",-0.136924415323,[-0.78885537 -0.70825428],-2.13612,[ 0.15705556 -0.63019031],[ 0.76676899 -0.33595981]
11,"[[  1.91616659e+00   3.14977487e+00  -1.44950012e-01   4.07169294e-03]
 [  1.15424196e+01  -8.75261292e-01   0.00000000e+00   0.00000000e+00]]","[-1.07109434 -1.21672344  1.41875935 -1.34846333 -1.25687706  0.03047088
  1.16137652 -0.51857476  0.96570928 -0.31270332  0.        ]",-0.150493382457,[-0.78885537 -0.70825428],-2.16365,[-0.55301011 -1.16635036],[-0.59146208 -0.56854879]
12,"[[  2.12122499e+00   3.09859011e+00  -1.44950012e-01   4.07169294e-03]
 [  8.97200720e+00  -3.75563238e+00   0.00000000e+00   0.00000000e+00]]","[-1.35965882 -1.21555952  1.2894797  -1.21542726 -1.25687619  0.03047087
  1.0012291  -1.04521926  0.9269389  -0.33984449  0.        ]",-0.146864049419,[-0.78885537 -0.70825428],-2.12254,[-0.65884429 -1.16235518],[-0.88398667 -1.0916594 ]
13,"[[  2.26376484e+00   2.98449380e+00  -1.44950012e-01   4.07169294e-03]
 [  5.29423754e+00  -7.64104803e+00   0.00000000e+00   0.00000000e+00]]","[-1.54072088 -1.2006899   1.16851617 -0.92044316 -1.25687533  0.03047086
  0.77208915 -1.75562407  0.83750274 -0.427258    0.        ]",-0.138941831751,[-0.78885537 -0.70825428],-2.08133,[-0.55929768 -0.73409706],[-1.02506341 -1.07762122]
14,"[[  2.32887206e+00   2.79346103e+00  -1.44950012e-01   4.07169294e-03]
 [  1.23007632e+00  -1.14495260e+01   0.00000000e+00   0.00000000e+00]]","[-1.61688739 -1.13845578  1.10552722 -0.44029018 -1.25687446  0.03047085
  0.51887559 -2.45195858  0.66402135 -0.56514905  0.        ]",-0.124321272616,[-0.78885537 -0.70825428],-2.05184,[-0.20923623  0.31939185],[ 0.30490471  0.55641262]
15,"[[  2.36534317e+00   2.58885017e+00  -1.44950012e-01   4.07169294e-03]
 [  2.41306466e+00  -9.01966421e+00   0.00000000e+00   0.00000000e+00]]","[-1.6575816  -1.02237344  1.06826371  0.03776348 -1.25687359  0.03047085
  0.59258026 -2.00768245  0.46114246 -0.67506963  0.        ]",-0.10794606354,[-0.78885537 -0.70825428],-1.94425,[-0.72862643 -0.01495007],[-0.29542402 -0.40894702]
16,"[[  2.40139167e+00   2.39400179e+00  -1.44950012e-01   4.07169294e-03]
 [  1.19588612e+00  -1.04603650e+01   0.00000000e+00   0.00000000e+00]]","[-1.69634583 -0.86864977  1.03009649  0.44034388 -1.25687272  0.03047084
  0.516745   -2.27109473  0.26240292 -0.7456565   0.        ]",-0.0926126347866,[-0.78885537 -0.70825428],-1.86351,[-0.54116714  0.69627947],[ 0.00100181  0.22475321]
17,"[[  2.42511389e+00   2.19580125e+00  -1.44950012e-01   4.07169294e-03]
 [  1.17639195e+00  -9.36334542e+00   0.00000000e+00   0.00000000e+00]]","[-1.72103897 -0.67515221  1.0042795   0.78114115 -1.25687185  0.03047083
  0.51553026 -2.07051426  0.05304946 -0.767574    0.        ]",-0.0764005842655,[-0.78885537 -0.70825428],-1.81787,[-0.53477657  0.75339806],[-0.09434784  1.27814976]
18,"[[  2.44466036e+00   2.05012228e+00  -1.44950012e-01   4.07169294e-03]
 [  7.79536461e-01  -5.21836334e+00   0.00000000e+00   0.00000000e+00]]","[-1.74088695 -0.51338598  0.9826013   0.97962414 -1.25687098  0.03047082
  0.49080441 -1.31265119 -0.09800511 -0.75916438  0.        ]",-0.0649483351681,[-0.78885537 -0.70825428],-1.68106,[-0.6611349  -0.00250942],[-1.10733162 -0.37047179]
19,"[[  2.42038380e+00   1.93207663e+00  -1.44950012e-01   4.07169294e-03]
 [ -3.19387324e+00  -6.58164975e+00   0.00000000e+00   0.00000000e+00]]","[-1.71616377 -0.3727818   1.0094696   1.10477531 -1.25687011  0.03047081
  0.2432449  -1.56191088 -0.23332193 -0.67747188  0.        ]",-0.0514621183676,[-0.78885537 -0.70825428],-1.71923,[ 0.30719313  0.83362007],[ 0.33122806  0.25709575]
20,"[[  2.37029643e+00   1.81196313e+00  -1.44950012e-01   4.07169294e-03]
 [ -1.81948117e+00  -5.43352760e+00   0.00000000e+00   0.00000000e+00]]","[-1.66298651 -0.22313463  1.0630942   1.19736613 -1.25686924  0.03047081
  0.32887499 -1.3519891  -0.3693351  -0.52523417  0.        ]",-0.0341645893791,[-0.78885537 -0.70825428],-1.67464,[ 0.19068697  0.64680594],[ 0.70459012  1.46740339]
21,"[[ 2.36224427  1.7440961  -0.14495001  0.00407169]
 [ 1.00479896 -1.36673283  0.          0.        ]]","[-1.65417021 -0.13645268  1.07148002  1.23366153 -1.25686837  0.0304708
  0.50483894 -0.60842301 -0.43467109 -0.4594506   0.        ]",-0.0266434083256,[-0.78885537 -0.70825428],-1.55128,[-0.69735771 -0.46968126],[-0.38236339  0.042076  ]
22,"[[ 2.36695663  1.7187066  -0.14495001  0.00407169]
 [-0.52845022 -1.17286232  0.          0.        ]]","[-1.65933591 -0.10373642  1.06657945  1.24421603 -1.25686751  0.03047079
  0.40931115 -0.57297584 -0.45671226 -0.44679206  0.        ]",-0.0248931565885,[-0.78885537 -0.70825428],-1.56535,[-0.38330847 -0.33001101],[ 0.02934477 -0.33545451]
23,"[[ 2.35765987  1.68215526 -0.14495001  0.00407169]
 [-0.40164309 -2.47792253  0.          0.        ]]","[-1.64911614 -0.05642498  1.07622385  1.25649867 -1.25686664  0.03047078
  0.41721162 -0.81159056 -0.49063334 -0.39861189  0.        ]",-0.0202987899403,[-0.78885537 -0.70825428],-1.53396,[-0.23362306  0.01294878],[-0.40104632  0.31439913]
24,"[[ 2.33377982  1.64558176 -0.14495001  0.00407169]
 [-1.98109847 -1.18374169  0.          0.        ]]","[-1.62243125 -0.00889092  1.10058795  1.26533417 -1.25686577  0.03047077
  0.31880498 -0.57496442 -0.52461696 -0.32115665  0.        ]",-0.0137249355672,[-0.78885537 -0.70825428],-1.5074,[ 0.05611882 -0.02027643],[-0.54304575  0.81782648]
25,"[[  2.27298230e+00   1.65463552e+00  -1.44950012e-01   4.07169294e-03]
 [ -4.09163537e+00   2.07823528e+00   0.00000000e+00   0.00000000e+00]]","[-1.55174968 -0.02067258  1.15987432  1.2634684  -1.2568649   0.03047076
  0.18730979  0.02145029 -0.52069043 -0.21756324  0.        ]",-0.00614870367364,[-0.78885537 -0.70825428],-1.54533,[ 0.33393162 -0.381423  ],[ 0.77177512 -0.507294  ]
26,"[[ 2.22261149  1.67562853 -0.14495001  0.00407169]
 [-0.95588091  0.02791428  0.          0.        ]]","[-1.49035072 -0.04795468  1.20588584  1.25832665 -1.25686403  0.03047076
  0.38268013 -0.35342716 -0.50379039 -0.1465277   0.        ]",-0.00430294589062,[-0.78885537 -0.70825428],-1.48608,[-0.04618071 -0.2055673 ],[-0.19578443  0.65106679]
27,"[[ 2.19590525  1.70204781 -0.14495001  0.00407169]
 [-1.71222228  2.60542045  0.          0.        ]]","[-1.45681051 -0.08220163  1.22909457  1.25023717 -1.25686316  0.03047075
  0.33555683  0.1178402  -0.48238632 -0.12558375  0.        ]",-0.00660261462327,[-0.78885537 -0.70825428],-1.51292,[ 0.04304548 -0.58843541],[-0.28696481 -0.90804267]
28,"[[ 2.15061038  1.71756547 -0.14495001  0.00407169]
 [-2.81359418 -1.04150416  0.          0.        ]]","[-1.39844655 -0.10226291  1.26652136  1.24464636 -1.25686229  0.03047074
  0.2669367  -0.54895805 -0.4670339  -0.06095563  0.        ]",-0.0102699398512,[-0.78885537 -0.70825428],-1.51996,[ 0.54592651  0.2469025 ],[ 0.52116567 -0.01118563]
29,"[[ 2.11559297  1.69649468 -0.14495001  0.00407169]
 [-0.69520971 -1.06549002  0.          0.        ]]","[-1.35211428 -0.07501223  1.29374434  1.25208515 -1.25686142  0.03047073
  0.39892077 -0.5533434  -0.47718134  0.02462254  0.        ]",-0.0148258544488,[-0.78885537 -0.70825428],-1.49827,[ 0.21875075  0.16247231],[ 0.63900669  1.24585803]
30,"[[ 2.12719602  1.71512066 -0.14495001  0.00407169]
 [ 1.84706583  2.9148233   0.          0.        ]]","[-1.36757803 -0.09910514  1.28489056  1.24556648 -1.25686056  0.03047072
  0.557315    0.17441158 -0.46592836 -0.01663724  0.        ]",-0.0127800750087,[-0.78885537 -0.70825428],-1.5314,[-0.5139516  -0.83668977],[-0.34911952 -1.36069889]
31,"[[ 2.14991282  1.73311217 -0.14495001  0.00407169]
 [ 0.42931672 -1.10228395  0.          0.        ]]","[-1.39753048 -0.12231559  1.26707567  1.23842238 -1.25685969  0.03047072
  0.46898312 -0.56007079 -0.45540336 -0.07620344  0.        ]",-0.0105453328215,[-0.78885537 -0.70825428],-1.49926,[-0.11787052 -0.06036752],[-0.38954281 -0.11455206]
32,"[[ 2.14294569  1.70673669 -0.14495001  0.00407169]
 [-1.12085809 -1.53382601  0.          0.        ]]","[-1.38838904 -0.08826786  1.27260564  1.2486092  -1.25685882  0.03047071
  0.37240058 -0.63897314 -0.47405087 -0.03563193  0.        ]",-0.0111403598883,[-0.78885537 -0.70825428],-1.50087,[ 0.24994814  0.21542498],[ 0.18283299  0.40479779]
