timestep,human_obs,obs,original_rewards,actions,rewards,avg_action_dist,logstd_action_dist
0,"[[-0.06015948 -0.09317272 -0.02826072 -0.0225031 ]
 [ 0.00186871 -0.00273649  0.          0.        ]]","[ 1.01611507  1.4149965  -0.03918326 -1.54488362 -0.24481264 -0.19564356
  0.45452958 -0.36130718  1.81995187 -0.1440471   0.        ]",-0.236789461642,[-0.54471964  2.04904166],-2.6882,[ 0.00560902  1.902789  ],[-0.77513236 -0.65810138]
1,"[[-0.08175812 -0.05349067 -0.02826072 -0.0225031 ]
 [-2.15454739  3.95774032  0.          0.        ]]","[ 1.01372074  1.41878954 -0.0706606  -1.44268031 -0.24481256 -0.1956435
  0.32272242  0.35672003  1.82126906 -0.14642924  0.        ]",-0.236922629514,[ 0.02177331  1.62210392],-2.67205,[ 0.17107414  1.5854671 ],[-0.77513236 -0.65810138]
2,"[[-0.12357243  0.06460532 -0.02826072 -0.0225031 ]
 [-2.02730126  7.83892326  0.          0.        ]]","[ 1.00702172  1.41793228 -0.1314286  -1.13786296 -0.24481249 -0.19564345
  0.33050001  1.06037105  1.82508817 -0.0927389   0.        ]",-0.237335615546,[ 0.78158249  1.54056252],-2.68255,[ 0.12331076  1.19760787],[-0.77513236 -0.65810138]
3,"[[ -0.13270897   0.25954234  -0.02826072  -0.0225031 ]
 [  1.10326786  11.64211068   0.           0.        ]]","[ 1.005196    1.37694168 -0.14466831 -0.64179625 -0.24481242 -0.19564339
  0.52185034  1.74988023  1.81705343  0.15707992  0.        ]",-0.23763143322,[ 0.24351484  1.56724681],-2.70747,[-0.10146812  0.93855035],[-0.77513236 -0.65810138]
4,"[[ -0.10120809   0.52979623  -0.02826072  -0.0225031 ]
 [  2.04379402  15.37085476   0.           0.        ]]","[  1.01094144e+00   1.24173196e+00  -9.89591975e-02   5.54262267e-04
  -2.44812345e-01  -1.95643333e-01   5.79338140e-01   2.42588989e+00
   1.73067513e+00   6.04857708e-01   0.00000000e+00]",-0.235096055691,[-0.046898    0.02758094],-2.72903,[-0.25274253  0.6665948 ],[-0.77513236 -0.65810138]
5,"[[ -0.06259119   0.83525648  -0.02826072  -0.0225031 ]
 [  1.81868461  15.17581884   0.           0.        ]]","[ 1.01587905  0.99124633 -0.04272929  0.61034249 -0.24481227 -0.19564328
  0.56557851  2.39052578  1.52241196  1.05251625  0.        ]",-0.226790864413,[-0.85523994  0.53219884],-2.7777,[-0.54368746  0.65869051],[-0.77513236 -0.65810138]
6,"[[ -0.06052547   1.1569117   -0.02826072  -0.0225031 ]
 [ -1.60076998  16.98364148   0.           0.        ]]","[ 1.01607713  0.64040121 -0.03971679  1.05997022 -0.2448122  -0.19564322
  0.35657014  2.71827337  1.23932824  1.32523237  0.        ]",-0.211817492419,[ 0.37224512  0.2426061 ],-2.69694,[ 0.20534457  0.92853177],[-0.77513236 -0.65810138]
7,"[[ -0.07743475   1.50284552  -0.02826072  -0.0225031 ]
 [ -0.09506154  17.60768125   0.           0.        ]]","[ 1.01425467  0.20413256 -0.06436362  1.27207266 -0.24481213 -0.19564316
  0.44860384  2.83140294  0.89740725  1.44442535  0.        ]",-0.1896974865,[ 0.16184227  1.48564927],-2.55468,[ 0.25976849  0.94968724],[-0.77513236 -0.65810138]
8,"[[ -0.07288082   1.89122837  -0.02826072  -0.0225031 ]
 [  0.54848703  21.2185789    0.           0.        ]]","[ 1.01478862 -0.29557187 -0.05772871  1.14657451 -0.24481205 -0.19564311
  0.48793948  3.48603484  0.47180623  1.42214813  0.        ]",-0.158309009871,[ 0.68619346  0.57085869],-2.28803,[ 0.66242927  1.01745391],[-0.77513236 -0.65810138]
9,"[[ -3.47481037e-02   2.33406196e+00  -2.82607232e-02  -2.25030967e-02]
 [  3.25589759e+00   2.30586798e+01   0.00000000e+00   0.00000000e+00]]","[  1.01799417e+00  -7.86705338e-01  -2.09758509e-03   5.61563905e-01
  -2.44811981e-01  -1.95643048e-01   6.53425130e-01   3.81962179e+00
   1.42104661e-02   1.15600890e+00   0.00000000e+00]",-0.115083027286,[ 0.85223505  1.3272429 ],-1.94996,[ 0.61903065  0.93816912],[-0.77513236 -0.65810138]
10,"[[  6.35957098e-02   2.83038256e+00  -2.82607232e-02  -2.25030967e-02]
 [  6.56742482e+00   2.65617328e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01577714 -1.12692641  0.14151828 -0.51377109 -0.24481191 -0.19564299
  0.85583627  4.45468418 -0.31901924  0.57547639  0.        ]",-0.0597868380884,[-0.72756043  0.17047591],-1.62572,[-0.18138574  0.20107955],[-0.77513236 -0.65810138]
