timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.0349759  -0.07317706 -0.18520294 -0.18788959]
 [-0.00396308 -0.00114759  0.          0.        ]]","[ 1.02676163  1.94536042 -0.06952832 -1.15143071 -1.61487355 -1.62285593
  0.69423443 -0.39452888  2.82800505  1.5077371   0.        ]",-0.430572115176,[-0.28386283 -0.37151957],-3.08778,[-2.44506431  0.28837585],[-2.88756239 -0.08594473]
1,"[[-0.0747436  -0.07659875 -0.18520294 -0.18788959]
 [-3.95963661 -0.33989698  0.          0.        ]]","[ 1.02365564  1.9450135  -0.13013566 -1.16141656 -1.61486962 -1.62285196
  0.50150288 -0.44673913  2.82132231  1.4252875   0.        ]",-0.426400794516,[-0.28386283 -0.37151957],-3.04745,[-2.3159523   0.34688178],[-3.16196749 -0.39563791]
2,"[[-0.19283506 -0.0990318  -0.18520294 -0.18788959]
 [-7.83660495 -1.89821623  0.          0.        ]]","[ 1.00123842  1.94238941 -0.30867961 -1.22682467 -1.61486569 -1.62284798
  0.31260615 -0.68691851  2.78151279  1.170997    0.        ]",-0.412161108459,[-0.28386283 -0.37151957],-2.98292,[-2.1087153   0.46788257],[-3.22917624  1.10455024]
3,"[[ -0.38771814  -0.09687604  -0.18520294  -0.18788959]
 [-11.63903185   2.10046561   0.           0.        ]]","[ 0.92194205  1.94266369 -0.59325964 -1.22054269 -1.61486177 -1.62284401
  0.12734132 -0.07061086  2.67271458  0.80768744  0.        ]",-0.387919206184,[-0.28386283 -0.37151957],-2.80828,[-1.75162828  0.48228824],[-1.67455387  1.76887201]
4,"[[ -0.65789455  -0.01554106  -0.18520294  -0.18788959]
 [-15.36619474   6.01995866   0.           0.        ]]","[ 0.73044356  1.9487357  -0.94949085 -0.98290451 -1.61485784 -1.62284003
 -0.05425643  0.53349149  2.47408627  0.42099968  0.        ]",-0.355109173786,[-0.28386283 -0.37151957],-2.52933,[-1.35511661  0.51011461],[-1.26104971  0.68845614]
5,"[[ -1.00186993   0.13102705  -0.18520294  -0.18788959]
 [-19.01920353   8.62811748   0.           0.        ]]","[ 0.37084462  1.93748449 -1.30213738 -0.55497782 -1.61485391 -1.62283606
 -0.23224118  0.93548027  2.15067303  0.05392396  0.        ]",-0.310550653993,[-0.28386283 -0.37151957],-2.207,[-1.03880131  0.54661006],[-1.94027564  0.22951142]
6,"[[ -1.41817556   0.31100392  -0.18520294  -0.18788959]
 [-22.59949763   9.36701799   0.           0.        ]]","[-0.17975739  1.88505088 -1.52483507 -0.04166918 -1.61484999 -1.62283208
 -0.40668303  1.04936396  1.66742002 -0.22011225  0.        ]",-0.249774215494,[-0.28386283 -0.37151957],-1.77051,[-0.7251578   0.61066139],[-0.12068419 -0.47625479]
7,"[[ -1.87046779   0.47755513  -0.18520294  -0.18788959]
 [-22.62964991   7.29495112   0.           0.        ]]","[-0.81655386  1.80001259 -1.47454735  0.40792319 -1.61484606 -1.62282811
 -0.40815181  0.72999995  1.07112594 -0.28265415  0.        ]",-0.175869272963,[-0.28386283 -0.37151957],-1.32707,[-0.42433652  0.68923199],[-0.03050957  3.35505469]
8,"[[ -2.31980124   0.66172057  -0.18520294  -0.18788959]
 [-22.3048309   11.10883256   0.           0.        ]]","[-1.36573723  1.66803223 -1.13404924  0.86123643 -1.61484213 -1.62282414
 -0.39232538  1.31782313  0.5294999  -0.08322471  0.        ]",-0.107640361156,[-0.28386283 -0.37151957],-0.779972,[-0.4331131   0.71672261],[-0.54694111  0.09585713]
9,"[[ -2.78319352   0.88548922  -0.18520294  -0.18788959]
 [-24.02874226  11.26738925   0.           0.        ]]","[-1.72959704  1.46042145 -0.55157548  1.32884313 -1.61483821 -1.62282016
 -0.47631902  1.3422586   0.11874946  0.33069655  0.        ]",-0.0743499983334,[-0.28386283 -0.37151957],-0.800928,[-0.60887331  0.79358727],[-0.47096267  0.87823068]
