timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[-0.0666985  -0.02890548 -0.00301612  0.1191383 ]
 [-0.00361896 -0.00477667  0.          0.        ]]","[ 1.00953186  1.49370935 -0.06170854 -1.29671442 -0.02288098  1.02220048
  0.49973844 -0.37088125  1.51345751 -1.78031499  0.        ]",-0.252282262747,[-0.6453315  -0.62988806],-3.16885,[ 3.32009745  3.08911729],[ 3.40715187  3.5763014 ]
1,"[[ -2.70951047e-02   1.07123330e-02  -3.01612399e-03   1.19138305e-01]
 [  3.95079699e+00   3.95337181e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01242099  1.49417209 -0.00368166 -1.19419651 -0.02288097  1.02219978
  0.72753438  0.32280069  1.51988693 -1.6286648   0.        ]",-0.246260859262,[-0.6453315  -0.62988806],-2.94969,[ 1.81757021  1.57422328],[ 1.83329646  2.27454707]
2,"[[  9.08123774e-02   1.28707122e-01  -3.01612399e-03   1.19138305e-01]
 [  7.82706931e+00   7.83317744e+00   0.00000000e+00   0.00000000e+00]]","[ 1.00657747  1.48358631  0.1690899  -0.88975283 -0.02288096  1.02219909
  0.95082863  1.00275236  1.4912287  -1.17866693  0.        ]",-0.226940999034,[-0.6453315  -0.62988806],-2.58704,[ 0.60298496  0.48133063],[-0.00436647  0.17992395]
3,"[[  2.45626478e-01   2.90962876e-01  -3.01612399e-03   1.19138305e-01]
 [  7.65493927e+00   8.39053350e+00   0.00000000e+00   0.00000000e+00]]","[ 0.96626952  1.44008222  0.39275883 -0.47950799 -0.02288095  1.0221984
  0.94091239  1.10043057  1.34399268 -0.6088029   0.        ]",-0.198345083903,[-0.6453315  -0.62988806],-2.40541,[ 0.43700969  0.43197656],[-0.24132152  0.78584733]
4,"[[  3.87619954e-01   4.88330255e-01  -3.01612399e-03   1.19138305e-01]
 [  6.54815233e+00   1.13363798e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89750725  1.34363124  0.59053019 -0.00778839 -0.02288095  1.0221977
  0.87715479  1.61670061  1.07142632 -0.10830498  0.        ]",-0.166057129985,[-0.6453315  -0.62988806],-2.14445,[ 0.0377477  -0.28891286],[ 0.58150979 -0.2346388 ]
5,"[[  5.40375946e-01   7.03475316e-01  -3.01612399e-03   1.19138305e-01]
 [  8.72026469e+00   1.01819646e+01   0.00000000e+00   0.00000000e+00]]","[ 0.79119625  1.1883344   0.79072246  0.45213722 -0.02288094  1.02219701
  1.00227989  1.41438319  0.67079369  0.29120471  0.        ]",-0.129346006619,[-0.6453315  -0.62988806],-1.91849,[-1.1434623  -0.66517317],[-1.38907044 -1.0575577 ]
6,"[[  6.73375094e-01   8.65376211e-01  -3.01612399e-03   1.19138305e-01]
 [  4.59325403e+00   6.02199172e+00   0.00000000e+00   0.00000000e+00]]","[ 0.67321377  1.04112195  0.95086371  0.74836992 -0.02288093  1.02219632
  0.76454069  0.68533069  0.29447165  0.49130023  0.        ]",-0.100011973779,[-0.6453315  -0.62988806],-1.86056,[-0.85859668  0.06707963],[-1.6238781   0.65690881]
7,"[[  7.24626831e-01   1.01072942e+00  -3.01612399e-03   1.19138305e-01]
 [  5.45378006e-01   8.50504372e+00   0.00000000e+00   0.00000000e+00]]","[ 0.62188486  0.89021683  1.00840722  0.97062126 -0.02288092  1.02219562
  0.53136023  1.12049489  0.05715309  0.52118816  0.        ]",-0.081747162604,[-0.6453315  -0.62988806],-1.69393,[-0.34815717 -0.53650045],[-0.85135268 -0.48325831]
8,"[[  7.01635743e-01   1.15995141e+00  -3.01612399e-03   1.19138305e-01]
 [ -2.83332617e+00   6.42406641e+00   0.00000000e+00   0.00000000e+00]]","[ 0.64529694  0.72030821  0.9828997   1.15064723 -0.02288092  1.02219493
  0.33672785  0.75579473 -0.05764739  0.46278118  0.        ]",-0.0697829211699,[-0.6453315  -0.62988806],-1.55385,[ 0.35351127 -0.13762602],[-0.51193796 -0.32051431]
9,"[[  6.25210223e-01   1.27442777e+00  -3.01612399e-03   1.19138305e-01]
 [ -4.80270813e+00   5.02820162e+00   0.00000000e+00   0.00000000e+00]]","[ 0.71853961  0.58200005  0.89459093  1.25317888 -0.02288091  1.02219424
  0.22328033  0.51116348 -0.05076291  0.37530548  0.        ]",-0.0652012953442,[-0.6453315  -0.62988806],-1.43552,[ 0.90509826  0.17324081],[ 1.52952254 -0.26918482]
10,"[[  5.69814921e-01   1.36328904e+00  -3.01612399e-03   1.19138305e-01]
 [ -7.50276013e-01   3.86184427e+00   0.00000000e+00   0.00000000e+00]]","[ 0.76704454  0.47114777  0.82741842  1.31048512 -0.0228809   1.02219354
  0.45672303  0.30675441 -0.05404299  0.30544241  0.        ]",-0.0611966437427,[-0.6453315  -0.62988806],-1.41704,[ 0.1358694  -0.05918181],[ 0.41031103  0.11140575]
11,"[[  5.71249439e-01   1.44418125e+00  -3.01612399e-03   1.19138305e-01]
 [  8.88292770e-01   4.22616778e+00   0.00000000e+00   0.00000000e+00]]","[ 0.76583814  0.36839214  0.82918897  1.34528501 -0.02288089  1.02219285
  0.5511136   0.37060349 -0.13434602  0.26428404  0.        ]",-0.0525175258271,[-0.6453315  -0.62988806],-1.35441,[-0.26619989 -0.49775299],[-0.17258362 -0.87289699]
12,"[[ 0.58199386  1.49318816 -0.00301612  0.1191383 ]
 [ 0.18845164  0.68631948  0.          0.        ]]","[ 0.75671943  0.30557875  0.84240111  1.35821037 -0.02288089  1.02219216
  0.51079858 -0.24976988 -0.1958231   0.23907774  0.        ]",-0.0463405611225,[-0.6453315  -0.62988806],-1.38346,[-0.12992315  0.15819821],[-0.24628829  0.13139768]
13,"[[ 0.5759453   1.5120002  -0.00301612  0.1191383 ]
 [-0.79004975  1.19319376  0.          0.        ]]","[ 0.76187071  0.28139485  0.83497397  1.36152682 -0.02288088  1.02219146
  0.45443117 -0.16093793 -0.20434914  0.22479055  0.        ]",-0.0448718968431,[-0.6453315  -0.62988806],-1.37692,[ 0.07938206  0.09324649],[ 0.44155518 -0.42877236]
14,"[[ 0.57783707  1.51858961 -0.00301612  0.1191383 ]
 [ 0.97335226 -0.52851378  0.          0.        ]]","[ 0.76026417  0.27291697  0.83729944  1.3624715  -0.02288087  1.02219077
  0.55601291 -0.4626745  -0.21305614  0.22111027  0.        ]",-0.0440020797568,[-0.6453315  -0.62988806],-1.35257,[-0.28599513  0.28634366],[-0.22261129 -0.79382234]
15,"[[  5.88277584e-01   1.47658912e+00  -3.01612399e-03   1.19138305e-01]
 [  7.37109253e-02  -3.66109338e+00   0.00000000e+00   0.00000000e+00]]","[ 0.75131588  0.32688826  0.85008386  1.35452076 -0.02288086  1.02219008
  0.50418823 -1.0116722  -0.18962061  0.25187222  0.        ]",-0.0475493661005,[-0.6453315  -0.62988806],-1.4006,[-0.19859403  1.02851224],[-0.12867061  0.46778562]
16,"[[ 0.58462483  1.42267961 -0.00301612  0.1191383 ]
 [-0.43729092 -1.7362723   0.          0.        ]]","[ 0.75446214  0.39583639  0.84562042  1.33765915 -0.02288086  1.02218938
  0.47475142 -0.6743385  -0.13360885  0.282293    0.        ]",-0.0535662632627,[-0.6453315  -0.62988806],-1.41661,[-0.00749958  0.87293136],[-0.13434071  1.64227654]
17,"[[ 0.57062366  1.42802795 -0.00301612  0.1191383 ]
 [-0.96108068  2.25779431  0.          0.        ]]","[ 0.76636219  0.38901733  0.82841375  1.3396639  -0.02288085  1.02218869
  0.44457795  0.02563939 -0.11803838  0.27301458  0.        ]",-0.0542894425783,[-0.6453315  -0.62988806],-1.40726,[ 0.15939976  0.12209907],[-0.15018434  0.77683452]
18,"[[  5.45623804e-01   1.50359839e+00  -3.01612399e-03   1.19138305e-01]
 [ -1.53697153e+00   5.28914418e+00   0.00000000e+00   0.00000000e+00]]","[ 0.78697057  0.29219893  0.7973066   1.36015163 -0.02288084  1.022188
  0.41140317  0.55689684 -0.15317299  0.21839495  0.        ]",-0.0485551337878,[-0.6453315  -0.62988806],-1.38428,[ 0.27904505 -0.63605428],[ 0.54995901 -0.00230866]
19,"[[  5.37027880e-01   1.60823493e+00  -3.01612399e-03   1.19138305e-01]
 [  6.70059781e-01   5.17490128e+00   0.00000000e+00   0.00000000e+00]]","[ 0.79386477  0.15744422  0.78649958  1.36417763 -0.02288083  1.02218731
  0.53854065  0.53687503 -0.23617376  0.14593351  0.        ]",-0.0380043689129,[-0.6453315  -0.62988806],-1.33414,[-0.15935877 -1.02763247],[ 0.10784043 -1.26857376]
20,"[[ 0.55458561  1.67097649 -0.00301612  0.1191383 ]
 [ 1.08430204  1.11279404  0.          0.        ]]","[ 0.77967695  0.07680207  0.80851242  1.35301442 -0.02288082  1.02218661
  0.56240315 -0.1750278  -0.31383609  0.10286436  0.        ]",-0.0295649396951,[-0.6453315  -0.62988806],-1.37288,[-0.32660782 -0.44458839],[-0.69865878 -0.41953626]
21,"[[ 0.54831551  1.67634821 -0.00301612  0.1191383 ]
 [-1.70203367 -0.57001732  0.          0.        ]]","[ 0.7847901   0.06991683  0.80067773  1.35158567 -0.02288082  1.02218592
  0.40189394 -0.4699481  -0.30995772  0.0971934   0.        ]",-0.0295280467491,[-0.6453315  -0.62988806],-1.41894,[ 0.27911347  0.08292052],[ 0.54731778  0.76629215]
22,"[[ 0.53634202  1.69550089 -0.00301612  0.1191383 ]
 [ 0.4973692   2.47514108  0.          0.        ]]","[ 0.79440937  0.04540105  0.78563362  1.34589071 -0.02288081  1.02218523
  0.52859208  0.06373013 -0.30998142  0.07912352  0.        ]",-0.0285111537376,[-0.6453315  -0.62988806],-1.41238,[-0.17874639 -0.71407473],[ 0.62813639  0.42677145]
23,"[[  5.71132531e-01   1.76146317e+00  -3.01612399e-03   1.19138305e-01]
 [  2.97347343e+00   4.11562093e+00   0.00000000e+00   0.00000000e+00]]","[ 0.76593162 -0.03852605  0.82903925  1.31908807 -0.0228808   1.02218453
  0.67122976  0.35123187 -0.40763521  0.02787838  0.        ]",-0.0183482218916,[-0.6453315  -0.62988806],-1.33546,[-0.66295296 -1.40590954],[-0.78058552 -1.69626317]
