timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.05671,"[ 1.12357657  2.65648342  0.05852117 -0.59934882  0.31107693  0.70207397
 -0.29638697 -0.37585566  1.10541054 -0.57713544  0.        ]",[ 0.79446764  1.78581724],-0.185090554177,[ 0.19501171  2.47906041],[-0.06551358 -0.10876887],"[[ 0.07413615  0.05421543  0.03392839  0.08207775]
 [ 0.00096923  0.00131071  0.          0.        ]]"
1,-1.01842,"[ 1.11967816  2.65179505  0.10608369 -0.4313266   0.31107535  0.70206913
 -0.13966911  0.1394797   1.09364855 -0.48727506  0.        ]",[ 0.73419934  2.34561679],-0.180320426959,[ 0.23839231  2.40819716],[-0.06551358 -0.10876887],"[[ 0.10567277  0.09395696  0.03392839  0.08207775]
 [ 3.14224308  3.95965423  0.          0.        ]]"
2,-1.01417,"[  1.10076737e+00   2.62362112e+00   2.42787445e-01   6.33453929e-02
   3.11073775e-01   7.02064290e-01   2.05989046e-03   6.44625291e-01
   1.03143700e+00  -2.31256706e-01   0.00000000e+00]",[-1.38045667  2.15243985],-0.166122797493,[ 0.27215371  2.2934463 ],[-0.06551358 -0.10876887],"[[ 0.19702025  0.2120802   0.03392839  0.08207775]
 [ 5.98307747  7.83973896  0.          0.        ]]"
3,-0.967396,"[ 1.07543759  2.53099372  0.35872576  0.8494668   0.3110722   0.70205945
 -0.2012673   1.14010568  0.90028537  0.0441553   0.        ]",[-1.71593091  2.62330738],-0.148344323241,[ 0.34697762  2.1184926 ],[-0.06551358 -0.10876887],"[[  0.27579069   0.40706087   0.03392839   0.08207775]
 [  1.90756077  11.64563505   0.           0.        ]]"
4,-1.02553,"[ 1.07614579  2.31390611  0.35591109  1.82821877  0.31107062  0.7020546
 -0.40056682  1.62574782  0.73921653  0.20915473  0.        ]",[-0.97486611  0.28843594],-0.13085338913,[ 0.48132235  1.8848412 ],[-0.06551358 -0.10876887],"[[  0.27386087   0.67740266   0.03392839   0.08207775]
 [ -2.08723109  15.37608554   0.           0.        ]]"
5,-0.853839,"[ 1.10158394  1.94982841  0.2380485   2.72304645  0.31106905  0.70204976
 -0.59092535  1.73492149  0.5823824   0.24772427  0.        ]",[-0.7936813   1.44798888],-0.112420733409,[ 0.57400858  1.67270613],[-0.06551358 -0.10876887],"[[  0.19383416   0.9933411    0.03392839   0.08207775]
 [ -5.90282616  16.2149069    0.           0.        ]]"
6,-0.732066,"[ 1.12586322  1.4334468   0.01512122  3.31119093  0.31106747  0.70204492
 -0.74181233  2.20863202  0.42697858  0.17882547  0.        ]",[ 0.51686674  1.83483677],-0.090155053325,[ 0.63850117  1.45277965],[-0.06551358 -0.10876887],"[[  0.04543276   1.35415242   0.03392839   0.08207775]
 [ -8.92728236  19.85402209   0.           0.        ]]"
7,-0.749459,"[ 1.11884732  0.76332377 -0.22114018  3.31139973  0.31106589  0.70204008
 -0.63094334  2.67275817  0.19512465  0.05809002  0.        ]",[-0.72682425  0.76444516],-0.0562861939887,[ 0.66054058  1.23957062],[-0.06551358 -0.10876887],"[[ -0.11082004   1.7870098    0.03392839   0.08207775]
 [ -6.70513196  23.41989347   0.           0.        ]]"
8,-0.754117,"[ 1.07662299  0.08062167 -0.46116893  2.38476556  0.31106432  0.70203524
 -0.76782337  3.00629964 -0.09184356 -0.15367078  0.        ]",[ 0.69109561  1.19696323],-0.0183158094818,[ 0.6691798   1.18257046],[-0.06551358 -0.10876887],"[[ -0.27244994   2.28112553   0.03392839   0.08207775]
 [ -9.44882854  25.98307413   0.           0.        ]]"
9,-0.983353,"[ 1.00108153 -0.38963158 -0.6878408   0.44888675  0.31106274  0.70203039
 -0.62194594  3.45455932 -0.39435499 -0.48891721  0.        ]",[-0.05403085  0.94682658],-0.0555940011161,[ 0.66901344  1.16260386],[-0.06551358 -0.10876887],"[[ -0.43209179   2.83535145   0.03392839   0.08207775]
 [ -6.52498908  29.42810915   0.           0.        ]]"
10,-0.961573,"[ 0.91504103 -0.44803285 -0.86249357 -1.39953139  0.31106116  0.70202555
 -0.6262154   0.35287048 -0.59045918 -0.83905294  0.        ]",[ 1.02980842  1.82174954],-0.105208054869,[ 0.46876329  1.31211996],[-0.06551358 -0.10876887],"[[-0.56344587  3.27656729  0.03392839  0.08207775]
 [-6.61064509  5.60031066  0.          0.        ]]"
