timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.06751756  1.91907893  0.15867666 -0.45493205  0.11745758 -0.59246455
  0.2150927  -0.33573089  1.1254924   0.69582458  0.        ]",-0.998629,[-0.84378289  2.41381444],-0.217860643949,[-0.07974099  1.95606303],[-0.07936396 -0.11666261],"[[ 0.08735163  0.07914829  0.01065395 -0.06512854]
 [ 0.00148228  0.00328153  0.          0.        ]]"
1,"[ 1.07077906  1.91392301  0.10757643 -0.3435248   0.11745721 -0.59246211
 -0.06865702  0.20402719  1.1263218   0.67517902  0.        ]",-0.996247,[-0.48402885  2.34143072],-0.216861178053,[-0.05798402  1.92137599],[-0.07936396 -0.11666261],"[[ 0.05387535  0.11895411  0.01065395 -0.06512854]
 [-3.33798806  3.96409428  0.          0.        ]]"
2,"[ 1.07209567  1.88662607 -0.02295029 -0.01642788  0.11745685 -0.59245967
 -0.22586992  0.73301708  1.12218339  0.63644291  0.        ]",-1.03331,[ 0.74900463  0.99842151],-0.214319159633,[-0.02668188  1.87478566],[-0.07936396 -0.11666261],"[[-0.03144856  0.23718348  0.01065395 -0.06512854]
 [-5.18823908  7.84589785  0.          0.        ]]"
3,"[ 1.06522806  1.80327133 -0.13441368  0.50083095  0.11745649 -0.59245722
  0.03449919  1.25042216  1.09372711  0.68041365  0.        ]",-0.883731,[-1.36846953  4.24398021],-0.212949337441,[ 0.0129074   1.81078839],[-0.07936396 -0.11666261],"[[ -1.04469047e-01   4.32196175e-01   1.06539465e-02  -6.51285356e-02]
 [ -2.12395617e+00   1.16427322e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.04883719  1.61457929 -0.25818371  1.1400061   0.11745612 -0.59245478
 -0.29817943  1.75876453  1.02548785  0.76454759  0.        ]",-1.00725,[ 1.27519556  0.20263644],-0.209226162924,[ 0.05332463  1.70220542],[-0.07936396 -0.11666261],"[[ -1.86231265e-01   7.02479827e-01   1.06539465e-02  -6.51285356e-02]
 [ -6.03924760e+00   1.53731596e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 1.02404429  1.30764863 -0.37729533  1.7118951   0.11745576 -0.59245233
  0.0481726   1.82642403  0.90632231  0.86416573  0.        ]",-0.916906,[-0.29469844  2.03268674],-0.201543396043,[ 0.08487891  1.58973074],[-0.07936396 -0.11666261],"[[ -2.66120243e-01   1.01492576e+00   1.06539465e-02  -6.51285356e-02]
 [ -1.96305565e+00   1.58698323e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.0039329   0.88137967 -0.4514168   2.07820832  0.11745539 -0.59244989
 -0.04761272  2.32318396  0.71214223  0.98725315  0.        ]",-0.809542,[ 0.93255689  2.96608947],-0.189916809832,[ 0.12082832  1.4115485 ],[-0.07936396 -0.11666261],"[[ -3.16692669e-01   1.36890064e+00   1.06539465e-02  -6.51285356e-02]
 [ -3.09034399e+00   1.95154877e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.99313338  0.33035257 -0.48640155  2.06487433  0.11745503 -0.59244744
  0.27127714  2.80994702  0.41208212  1.07620871  0.        ]",-0.887238,[-0.3985158  0.6380611],-0.170759017695,[ 0.14945255  1.20479262],[-0.07936396 -0.11666261],"[[ -3.40848663e-01   1.79505451e+00   1.06539465e-02  -6.51285356e-02]
 [  6.62633629e-01   2.30880591e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.99188071 -0.22601342 -0.49026992  1.4615322   0.11745467 -0.592445
  0.13629899  3.09185261  0.04517973  1.02419072  0.        ]",-0.922151,[-2.06361437 -0.00282863],-0.141426393674,[ 0.1569178   1.02844059],[-0.07936396 -0.11666261],"[[ -3.43533274e-01   2.27757974e+00   1.06539465e-02  -6.51285356e-02]
 [ -9.25894507e-01   2.51575410e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.96264216 -0.59654988 -0.57298607  0.32916538  0.1174543  -0.59244255
 -0.19843734  3.02235873 -0.2526384   0.77627275  0.        ]",-0.855043,[ 0.041873    1.80018217],-0.102446965327,[ 0.14463548  0.97556305],[-0.07936396 -0.11666261],"[[ -4.01573721e-01   2.77562101e+00   1.06539465e-02  -6.51285356e-02]
 [ -4.86534093e+00   2.46482368e+01   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.90579456 -0.68263959 -0.70347171 -0.72577825  0.11745394 -0.59244011
 -0.17621864  0.50444311 -0.41855362  0.49564763  0.        ]",-0.856769,[ 0.30764315  0.11989847],-0.0696986444763,[ 0.0383085   1.02261651],[-0.07936396 -0.11666261],"[[-0.49625253  3.15880839  0.01065395 -0.06512854]
 [-4.60386112  6.16971052  0.          0.        ]]"
11,"[ 0.85003341 -0.68255718 -0.80733237 -0.73486984  0.11745358 -0.59243766
 -0.06500973 -0.730276   -0.41328423  0.5100369   0.        ]",-0.839977,[-1.52433348  0.16469634],-0.0712428312913,[ 0.00216896  1.05792511],[-0.07936396 -0.11666261],"[[-0.57519964  3.16204257  0.01065395 -0.06512854]
 [-3.29507777 -2.8916806   0.          0.        ]]"
12,"[ 0.76475445 -0.68158716 -0.93729329 -0.55470164  0.11745321 -0.59243522
 -0.39589318 -0.74728826 -0.37689064  0.5630874   0.        ]",-0.834232,[ 0.73087778  0.27064315],-0.0765953419302,[ 0.00415121  1.05571651],[-0.07936396 -0.11666261],"[[-0.68017199  3.09797201  0.01065395 -0.06512854]
 [-7.18915475 -3.01655618  0.          0.        ]]"
13,"[ 0.65942992 -0.67724137 -1.06565479 -0.41727279  0.11745285 -0.59243278
 -0.13790674 -0.59310724 -0.33959404  0.59435738  0.        ]",-0.803997,[ 1.08390519  0.97682366],-0.0796956243536,[ 0.01408564  1.05507374],[-0.07936396 -0.11666261],"[[-0.79349243  3.04899343  0.01065395 -0.06512854]
 [-4.15300854 -1.88507244  0.          0.        ]]"
14,"[ 0.61662876 -0.67370283 -1.11027564 -0.34518753  0.11745249 -0.59243033
  0.20551128 -0.44920368 -0.3191154   0.60715398  0.        ]",-0.782048,[ 1.84263635  1.52218112],-0.0810182355108,[ 0.02125578  1.05566883],[-0.07936396 -0.11666261],"[[-0.83600222  3.02322118  0.01065395 -0.06512854]
 [-0.11144755 -0.82900906  0.          0.        ]]"
15,"[ 0.65448853 -0.67189986 -1.07098421 -0.31400101  0.11745212 -0.59242789
  0.54212746 -0.3844038  -0.31640191  0.61380181  0.        ]",-0.815456,[-1.58644294  0.98568886],-0.0818363811744,[ 0.024893    1.06144977],[-0.07936396 -0.11666261],"[[-0.79848393  3.01204795  0.01065395 -0.06512854]
 [ 3.85007115 -0.35346851  0.          0.        ]]"
