timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.40097328  2.69290931 -0.18794807 -0.91872954  0.98153783 -1.46643062
 -0.2065487  -0.37118227  0.58745648  1.4906447   0.        ]",-0.780199,[-3.47861904  7.95800013],-0.206746372343,[-3.23040199  8.44021702],[-0.86619151 -0.21989854],"[[ 0.07943838 -0.01736481  0.11284621 -0.16801763]
 [-0.00356507 -0.00071046  0.          0.        ]]"
1,"[ 1.40423676  2.69274842 -0.24831321 -0.74518843  0.98153743 -1.46642965
 -0.29253045  0.12769385  0.58927716  1.45747626  0.        ]",-0.6962,[-2.93736111  8.81427239],-0.203354462653,[-2.80980515  8.2167511 ],[-0.86619151 -0.21989854],"[[ 0.03966184  0.02236441  0.11284621 -0.16801763]
 [-3.96090759  3.96042557  0.          0.        ]]"
2,"[ 1.40107622  2.67762654 -0.42779203 -0.23100893  0.98153703 -1.46642869
 -0.37681121  0.61668732  0.58751653  1.35897352  0.        ]",-0.60737,[-1.97501502  9.43957215],-0.192944552439,[-2.2912612   7.90574837],[-0.86619151 -0.21989854],"[[-0.07847599  0.14052911  0.11284621 -0.16801763]
 [-7.83996224  7.84309253  0.          0.        ]]"
3,"[ 1.3540908   2.60536937 -0.71915575  0.59568719  0.98153663 -1.46642772
 -0.45942663  1.09598216  0.56133422  1.19911385  0.        ]",-0.658839,[-1.93814065  7.74741469],-0.174786461233,[-1.71200907  7.40776777],[-0.86619151 -0.21989854],"[[ -0.27342564   0.33557478   0.11284621  -0.16801763]
 [-11.64236922  11.64875335   0.           0.        ]]"
4,"[ 1.20648432  2.41297767 -1.09507517  1.64519916  0.98153622 -1.46642676
 -0.54041444  1.56574225  0.47908411  0.9928891   0.        ]",-0.693879,[-0.96024478  4.86292432],-0.148234220611,[-1.49387121  6.77869034],[-0.86619151 -0.21989854],"[[ -0.54367134   0.60597461   0.11284621  -0.16801763]
 [-15.36986582  15.3787123    0.           0.        ]]"
5,"[ 0.89838148  2.03464979 -1.48637202  2.71100977  0.98153582 -1.4664258
 -0.61639689  2.02610632  0.30731998  0.7796986   0.        ]",-0.669053,[-1.65067514  4.32041725],-0.114653450136,[-1.16792917  5.8263092 ],[-0.86619151 -0.21989854],"[[ -0.88615497   0.95022578   0.11284621  -0.16801763]
 [-18.8669901   19.034075     0.           0.        ]]"
6,"[ 0.39587712  1.43838189 -1.7733795   3.43496388  0.98153542 -1.46642483
 -0.69431563  2.47722727  0.02714758  0.62516498  0.        ]",-0.606696,[-0.38276246  4.77461369],-0.0825584784407,[-0.01959585  4.71201706],[-0.86619151 -0.21989854],"[[ -1.29947468   1.36684854   0.11284621  -0.16801763]
 [-22.45323404  22.61606068   0.           0.        ]]"
7,"[-0.23213606  0.67945991 -1.80206267  3.35100805  0.98153502 -1.46642387
 -0.71763648  2.91924745 -0.32468269  0.63475375  0.        ]",-0.678385,[ 1.62209395  2.72612613],-0.0832140446425,[ 1.29037571  3.98877335],[-0.86619151 -0.21989854],"[[ -1.75930874   1.85438466   0.11284621  -0.16801763]
 [-23.52659391  26.12580565   0.           0.        ]]"
8,"[-0.76898757 -0.05258059 -1.55070176  2.07082542  0.98153461 -1.4664229
 -0.6215495   3.3525332  -0.64148689  0.89124939  0.        ]",-0.755607,[ 1.97839504  4.74436573],-0.127753759418,[ 1.69274628  4.18520784],[-0.86619151 -0.21989854],"[[ -2.18547376   2.41141675   0.11284621  -0.16801763]
 [-19.10417002  29.56622541   0.           0.        ]]"
9,"[-1.09803001 -0.44504661 -1.18896624 -0.38502832  0.98153421 -1.46642194
 -0.52732046  3.03350604 -0.91194566  1.33438911  0.        ]",-0.767833,[-0.11388016  4.23776396],-0.191360143486,[ 0.08655257  5.03193092],[-0.86619151 -0.21989854],"[[ -2.52404335   3.03658973   0.11284621  -0.16801763]
 [-14.76725755  27.03314926   0.           0.        ]]"
10,"[-1.28247061 -0.44810004 -0.78772439 -1.21151465  0.98153381 -1.46642098
 -0.53079173 -0.44110964 -0.97856266  1.47634469  0.        ]",-0.668887,[-1.84488079  6.06025972],-0.210408836201,[-1.70054793  5.95504904],[-0.86619151 -0.21989854],"[[ -2.82099502   3.22608126   0.11284621  -0.16801763]
 [-14.92703008  -0.55591096   0.           0.        ]]"
11,"[-1.35258597 -0.45334797 -0.28623677 -0.93688816  0.98153341 -1.46642001
 -0.61039962 -0.88369371 -0.94521428  1.3885106   0.        ]",-0.668865,[-0.53820802  6.59683126],-0.199148830026,[-1.13080442  6.35877371],[-0.86619151 -0.21989854],"[[ -3.15629829   3.16311542   0.11284621  -0.16801763]
 [-18.59101342  -4.07010837   0.           0.        ]]"
12,"[-1.24160154 -0.45170619  0.28937254 -0.6223565   0.98153301 -1.46641905
 -0.64870078 -0.73906507 -0.9690728   1.29280624  0.        ]",-0.668462,[ 0.32194135  6.37836595],-0.191125670019,[-0.11180247  6.41434193],[-0.86619151 -0.21989854],"[[ -3.54580578   3.09109019   0.11284621  -0.16801763]
 [-20.35384368  -2.92173368   0.           0.        ]]"
13,"[-0.93995266 -0.44661574  0.7761867  -0.42845567  0.9815326  -1.46641809
 -0.6122492  -0.57263426 -1.02819052  1.24978395  0.        ]",-0.671511,[ 1.02001787  5.97868437],-0.191324681623,[ 0.70813906  6.29279613],[-0.86619151 -0.21989854],"[[ -3.93604984   3.04658131   0.11284621  -0.16801763]
 [-18.67615794  -1.60024541   0.           0.        ]]"
14,"[-0.56887626 -0.4427647   1.06291593 -0.32846589  0.9815322  -1.46641712
 -0.51819044 -0.46966844 -1.08134656  1.25123109  0.        ]",-0.556131,[ 1.52979475  8.42503617],-0.195649506166,[ 1.05397463  6.066926  ],[-0.86619151 -0.21989854],"[[ -4.26613794   3.02356082   0.11284621  -0.16801763]
 [-14.34708559  -0.78268006   0.           0.        ]]"
15,"[-0.25022264 -0.44064742  1.18092754 -0.28111048  0.9815318  -1.46641616
 -0.42599443 -0.41638765 -1.11464335  1.26947312  0.        ]",-0.692389,[ 0.80223859  5.77902431],-0.200051849555,[ 1.19413245  5.80086613],[-0.86619151 -0.21989854],"[[ -4.51050481   3.01263706   0.11284621  -0.16801763]
 [-10.10374556  -0.35962221   0.           0.        ]]"
16,"[-0.02014983 -0.4396316   1.210943   -0.25977613  0.9815314  -1.46641519
 -0.35263623 -0.39109792 -1.13255201  1.28812239  0.        ]",-0.748288,[ 1.22900521  4.92983968],-0.203252949651,[ 1.21608794  5.57730865],[-0.86619151 -0.21989854],"[[-4.67870393  3.00771077  0.11284621 -0.16801763]
 [-6.72742007 -0.15881822  0.          0.        ]]"
17,"[ 0.10871383 -0.43917672  1.20908698 -0.25047736  0.981531   -1.46641423
 -0.26371813 -0.37969088 -1.1406519   1.30004715  0.        ]",-0.749673,[ 1.76449375  4.9531321 ],-0.205027142306,[ 1.16377747  5.42734051],[-0.86619151 -0.21989854],"[[-4.7721912   3.00556259  0.11284621 -0.16801763]
 [-2.63494632 -0.06824513  0.          0.        ]]"
18,"[ 0.12584615 -0.43898079  1.20783737 -0.24651876  0.98153059 -1.46641327
 -0.17656037 -0.37471609 -1.14216292  1.30182715  0.        ]",-0.701829,[ 0.54000736  6.55833852],-0.205316659819,[ 1.03104722  5.39404535],[-0.86619151 -0.21989854],"[[-4.7846419   3.0046479   0.11284621 -0.16801763]
 [ 1.37650785 -0.02874523  0.          0.        ]]"
19,"[ 0.05875943 -0.43889838  1.21138224 -0.24486284  0.98153019 -1.4664123
 -0.13069861 -0.37259782 -1.13939347  1.29560862  0.        ]",-0.711799,[ 1.26919998  5.85839573],-0.204510149946,[ 0.84748685  5.4665184 ],[-0.86619151 -0.21989854],"[[-4.73593344  3.00426525  0.11284621 -0.16801763]
 [ 3.48730412 -0.0119265   0.          0.        ]]"
20,"[-0.0911037  -0.43886424  1.20628365 -0.24417955  0.98152979 -1.46641134
 -0.04617419 -0.37171134 -1.13165174  1.28220825  0.        ]",-0.730007,[ 0.84459917  5.17241812],-0.202627750881,[ 0.45883518  5.62725544],[-0.86619151 -0.21989854],"[[ -4.62715518e+00   3.00410735e+00   1.12846213e-01  -1.68017629e-01]
 [  7.37755776e+00  -4.88837607e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-0.33471512 -0.43885023  1.15878034 -0.2439006   0.98152939 -1.46641038
  0.02330868 -0.37134568 -1.1159204   1.26230834  0.        ]",-0.677134,[ 0.25894001  5.99711649],-0.199486781115,[-0.02944274  5.85550308],[-0.86619151 -0.21989854],"[[ -4.44751782e+00   3.00404290e+00   1.12846213e-01  -1.68017629e-01]
 [  1.05755211e+01  -1.98568143e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-0.61609311 -0.43884448  1.03676818 -0.24378751  0.98152899 -1.46640941
  0.04103507 -0.37119658 -1.09258974  1.24261452  0.        ]",-0.691517,[-0.56011601  5.35215174],-0.195747076082,[-0.47627267  6.06525183],[-0.86619151 -0.21989854],"[[ -4.22782160e+00   3.00401678e+00   1.12846213e-01  -1.68017629e-01]
 [  1.13913819e+01  -8.02478377e-04   0.00000000e+00   0.00000000e+00]]"
23,"[-0.8492545  -0.43884209  0.86605111 -0.24374176  0.98152858 -1.46640845
 -0.01204827 -0.37113626 -1.0679383   1.22971719  0.        ]",-0.639624,[-0.90571699  6.46714793],-0.192545198802,[-0.69076633  6.18078327],[-0.86619151 -0.21989854],"[[ -4.02450708e+00   3.00400622e+00   1.12846213e-01  -1.68017629e-01]
 [  8.94821152e+00  -3.24280296e-04   0.00000000e+00   0.00000000e+00]]"
24,"[-0.9904865  -0.43884106  0.71850348 -0.24372327  0.98152818 -1.46640748
 -0.09381087 -0.37111177 -1.04963857  1.22407589  0.        ]",-0.563237,[ 0.15108554  8.14905518],-0.190549395993,[-0.70858145  6.24812317],[-0.86619151 -0.21989854],"[[ -3.88329965e+00   3.00400196e+00   1.12846213e-01  -1.68017629e-01]
 [  5.18507289e+00  -1.30528790e-04   0.00000000e+00   0.00000000e+00]]"
25,"[-1.0855289  -0.4388406   0.59085917 -0.24371604  0.98152778 -1.46640652
 -0.08304402 -0.37110137 -1.03516361  1.22167468  0.        ]",-0.620974,[-0.59824276  6.81793303],-0.189175252328,[-0.92701638  6.28215837],[-0.86619151 -0.21989854],"[[ -3.77462622e+00   3.00400030e+00   1.12846213e-01  -1.68017629e-01]
 [  5.68061826e+00  -4.86454489e-05   0.00000000e+00   0.00000000e+00]]"
26,"[-1.15343982 -0.43884035  0.47871214 -0.24371317  0.98152738 -1.46640556
 -0.13695087 -0.37109772 -1.02322014  1.22098863  0.        ]",-0.636341,[-1.00127998  6.49224651],-0.188172491708,[-0.90492487  6.28900766],[-0.86619151 -0.21989854],"[[ -3.68590726e+00   3.00399965e+00   1.12846213e-01  -1.68017629e-01]
 [  3.19954586e+00  -2.03606227e-05   0.00000000e+00   0.00000000e+00]]"
27,"[-1.16998303 -0.43884018  0.44775934 -0.24371187  0.98152698 -1.46640459
 -0.22435151 -0.37109626 -1.02003288  1.22099967  0.        ]",-0.675842,[-0.39542749  5.98958904],-0.187924859773,[-0.68691194  6.28213739],[-0.86619151 -0.21989854],"[[ -3.66227669e+00   3.00399936e+00   1.12846213e-01  -1.68017629e-01]
 [ -8.23083355e-01  -9.45319063e-06   0.00000000e+00   0.00000000e+00]]"
28,"[-1.14741609 -0.43884004  0.48957851 -0.24371138  0.98152657 -1.46640363
 -0.25801388 -0.37109526 -1.02434926  1.22100252  0.        ]",-0.627205,[-0.66839411  6.74158689],-0.188262287374,[-0.54679859  6.27828598],[-0.86619151 -0.21989854],"[[ -3.69428317e+00   3.00399926e+00   1.12846213e-01  -1.68017629e-01]
 [ -2.37240116e+00  -2.24595713e-06   0.00000000e+00   0.00000000e+00]]"
29,"[-1.09106022 -0.43883993  0.58248477 -0.24371117  0.98152617 -1.46640266
 -0.31449167 -0.37109507 -1.03424596  1.22157789  0.        ]",-0.695408,[-0.49589722  5.53475421],-0.189094109586,[-0.28084311  6.26183891],[-0.86619151 -0.21989854],"[[ -3.76781182e+00   3.00399922e+00   1.12846213e-01  -1.68017629e-01]
 [ -4.97180188e+00  -1.37598382e-06   0.00000000e+00   0.00000000e+00]]"
30,"[-0.98800167 -0.43883982  0.72148113 -0.24371106  0.98152577 -1.4664017
 -0.35501244 -0.37109485 -1.04998972  1.22415085  0.        ]",-0.64515,[-0.15312022  6.38868711],-0.190585005698,[ 0.03484904  6.21864891],[-0.86619151 -0.21989854],"[[ -3.88595978e+00   3.00399921e+00   1.12846213e-01  -1.68017629e-01]
 [ -6.83677857e+00  -3.76177768e-07   0.00000000e+00   0.00000000e+00]]"
31,"[-0.84614348 -0.43883971  0.86885689 -0.24371105  0.98152537 -1.46640074
 -0.36524379 -0.37109461 -1.06830987  1.22985487  0.        ]",-0.630901,[-0.1054747  6.6331246],-0.19258879124,[ 0.30377668  6.1611414 ],[-0.86619151 -0.21989854],"[[ -4.02742007e+00   3.00399922e+00   1.12846213e-01  -1.68017629e-01]
 [ -7.30768194e+00   8.79684517e-07   0.00000000e+00   0.00000000e+00]]"
32,"[-0.67806455 -0.4388396   0.99851706 -0.24371107  0.98152497 -1.46639977
 -0.37117392 -0.37109453 -1.08658764  1.23882451  0.        ]",-0.67642,[ 0.33867845  5.75621365],-0.194906324338,[ 0.57057202  6.08056974],[-0.86619151 -0.21989854],"[[ -4.17631220e+00   3.00399924e+00   1.12846213e-01  -1.68017629e-01]
 [ -7.58062067e+00   7.98328444e-07   0.00000000e+00   0.00000000e+00]]"
33,"[-0.5099892  -0.4388395   1.09212168 -0.24371117  0.98152456 -1.46639881
 -0.33877857 -0.37109428 -1.10211668  1.24956793  0.        ]",-0.677997,[ 0.44281049  5.792494  ],-0.197172988352,[ 0.71270967  5.97482634],[-0.86619151 -0.21989854],"[[ -4.31296497e+00   3.00399927e+00   1.12846213e-01  -1.68017629e-01]
 [ -6.08962524e+00   2.02945986e-06   0.00000000e+00   0.00000000e+00]]"
34,"[-0.37652875 -0.4388394   1.14548694 -0.2437113   0.98152416 -1.46639785
 -0.29806662 -0.37109421 -1.11284856  1.25912941  0.        ]",-0.685786,[ 0.99441048  5.76164644],-0.198940717852,[ 0.78857195  5.87409019],[-0.86619151 -0.21989854],"[[ -4.41595735e+00   3.00399931e+00   1.12846213e-01  -1.68017629e-01]
 [ -4.21585734e+00   1.92779944e-06   0.00000000e+00   0.00000000e+00]]"
35,"[-0.31815737 -0.4388393   1.16360543 -0.24371149  0.98152376 -1.46639688
 -0.21070945 -0.37109397 -1.11714466  1.2635686   0.        ]",-0.692966,[ 0.62220685  5.63918355],-0.199705700982,[ 0.62935019  5.82971144],[-0.86619151 -0.21989854],"[[ -4.45993433e+00   3.00399937e+00   1.12846213e-01  -1.68017629e-01]
 [ -1.95239282e-01   3.09843770e-06   0.00000000e+00   0.00000000e+00]]"
36,"[-0.3459232  -0.4388392   1.15536685 -0.24371159  0.98152336 -1.46639592
 -0.15710032 -0.37109418 -1.1151291   1.26143701  0.        ]",-0.682046,[ 0.32111401  5.8922376 ],-0.199342386905,[ 0.44840792  5.85604239],[-0.86619151 -0.21989854],"[[ -4.43908327e+00   3.00399941e+00   1.12846213e-01  -1.68017629e-01]
 [  2.27212287e+00   7.84710110e-07   0.00000000e+00   0.00000000e+00]]"
37,"[-0.42193966 -0.43883909  1.12924076 -0.2437115   0.98152295 -1.46639495
 -0.13045386 -0.3710943  -1.10934081  1.25577943  0.        ]",-0.708759,[ 0.22731521  5.21704568],-0.198342207965,[ 0.2743338   5.91921377],[-0.86619151 -0.21989854],"[[ -4.38133591e+00   3.00399940e+00   1.12846213e-01  -1.68017629e-01]
 [  3.49852625e+00  -9.22646052e-07   0.00000000e+00   0.00000000e+00]]"
38,"[-0.52258406 -0.43883898  1.08617587 -0.24371135  0.98152255 -1.46639399
 -0.11240392 -0.37109425 -1.10103171  1.24870653  0.        ]",-0.667756,[-0.37795257  6.05144557],-0.197004695445,[ 0.08240234  5.99540615],[-0.86619151 -0.21989854],"[[ -4.30303022e+00   3.00399938e+00   1.12846213e-01  -1.68017629e-01]
 [  4.32927459e+00  -1.18542422e-06   0.00000000e+00   0.00000000e+00]]"
39,"[-0.61059412 -0.43883886  1.03993427 -0.24371109  0.98152215 -1.46639303
 -0.14677926 -0.37109434 -1.0931102   1.24294297  0.        ]",-0.65221,[-0.07962701  6.26460891],-0.19582177676,[ 0.04280638  6.05306053],[-0.86619151 -0.21989854],"[[ -4.23231873e+00   3.00399933e+00   1.12846213e-01  -1.68017629e-01]
 [  2.74714665e+00  -2.61209394e-06   0.00000000e+00   0.00000000e+00]]"
