timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.14437,"[ 1.43284096  2.77502203 -0.29855506 -0.54191366 -1.51339066  1.21837277
 -0.21713842 -0.37329846  2.82048301 -1.13122129  0.        ]",[  3.34519609  11.99691961],-0.40542729907,[  3.19645309  11.85133839],[-0.88317001 -0.23934045],"[[ 0.01267484  0.07179742 -0.17487219  0.13920535]
 [ 0.00021042 -0.00066398  0.          0.        ]]"
1,-1.10106,"[ 1.43106937  2.76917474 -0.23769101 -0.35983599 -1.51338962  1.21837213
 -0.13370317  0.1226386   2.81114786 -1.02530087  0.        ]",[  3.29598155  12.89373957],-0.400442509337,[  3.2981739   11.57912636],[-0.88317001 -0.23934045],"[[ 0.05235417  0.11149668 -0.17487219  0.13920535]
 [ 3.95456651  3.95740378  0.          0.        ]]"
2,-1.18479,"[ 1.41308206  2.73696486 -0.05783575  0.17582151 -1.51338857  1.2183715
 -0.05191544  0.60875877  2.74545034 -0.71815599  0.        ]",[  3.60807845  10.52093886],-0.38307306145,[  3.58924723  11.12018013],[-0.88317001 -0.23934045],"[[ 0.1703369   0.22957127 -0.17487219  0.13920535]
 [ 7.83084004  7.83712353  0.          0.        ]]"
3,-1.16795,"[ 1.34247563  2.6364432   0.22995507  1.02461167 -1.51338753  1.21837086
  0.02826408  1.08524854  2.52168875 -0.26477779  0.        ]",[ 3.97827009  9.74127981],-0.346674967408,[  3.8288002   10.34945583],[-0.88317001 -0.23934045],"[[  0.36507956   0.42446926  -0.17487219   0.13920535]
 [ 11.6308933   11.63998518   0.           0.        ]]"
4,-1.04935,"[ 1.16528878  2.40649553  0.59250382  2.07613881 -1.51338648  1.21837023
  0.10688164  1.55228145  2.02714217  0.17442158  0.        ]",[ 3.78236845  8.92585619],-0.282923505779,[ 3.55365133  9.18770123],[-0.88317001 -0.23934045],"[[  0.63507904   0.69466756  -0.17487219   0.13920535]
 [ 15.35691853  15.36737686   0.           0.        ]]"
5,-0.940238,"[ 0.82611155  1.98694009  0.95568775  3.09683321 -1.51338544  1.21836959
  0.18398978  2.01002025  1.26731984  0.3091043   0.        ]",[ 2.29196571  6.91423523],-0.188124411244,[ 2.02765346  7.93012762],[-0.88317001 -0.23934045],"[[  0.97887939   1.03866989  -0.17487219   0.13920535]
 [ 19.01140607  19.02060159   0.           0.        ]]"
6,-0.737107,"[ 0.30015028  1.35682869  1.19316516  3.70285566 -1.51338439  1.21836896
  0.25963932  2.45862994  0.5255572  -0.12821139  0.        ]",[ 0.0794252   7.34788137],-0.0874748548558,[-0.21345395  7.20490551],[-0.88317001 -0.23934045],"[[  1.39507462   1.45500594  -0.17487219   0.13920535]
 [ 22.59676459  22.60098127   0.           0.        ]]"
7,-0.89285,"[-0.31254305  0.58736027  1.15915205  3.41957443 -1.51338334  1.21836832
  0.25697799  2.8984175   0.31661095 -0.96806992  0.        ]",[-0.98434279  7.42466366],-0.12456848728,[-1.0738306   6.77857065],[-0.88317001 -0.23934045],"[[  1.84574228   1.94224221  -0.17487219   0.13920535]
 [ 22.47063534  26.11097201   0.           0.        ]]"
8,-1.08687,"[-0.80396387 -0.11630479  0.87457701  1.88797073 -1.5133823   1.21836768
  0.1655103   3.32960691  0.7503246  -1.49008845  0.        ]",[-1.37453672  7.391041  ],-0.207057245954,[-1.20804632  7.18877316],[-0.88317001 -0.23934045],"[[  2.25166507   2.498989    -0.17487219   0.13920535]
 [ 18.13559349  29.55236804   0.           0.        ]]"
9,-0.962037,"[-1.09521446 -0.4368076   0.51087357 -0.79078641 -1.51338125  1.21836705
  0.07445224  2.96694753  1.2601765  -1.27873824  0.        ]",[-1.44358159  6.92632766],-0.233644761752,[-1.28261662  7.48112059],[-0.88317001 -0.23934045],"[[  2.57108842   3.12388764  -0.17487219   0.13920535]
 [ 13.81996541  26.65802114   0.           0.        ]]"
10,-0.726076,"[-1.23559068 -0.41997711  0.18889496 -1.54191024 -1.51338021  1.21836641
 -0.01488812 -0.643368    1.3105499  -1.1057525   0.        ]",[-1.68585431  8.79388163],-0.226733181468,[-1.09706748  8.57178307],[-0.88317001 -0.23934045],"[[ 2.80500042  3.28748018 -0.17487219  0.13920535]
 [ 9.58574676 -2.15606612  0.          0.        ]]"
11,-0.739246,"[-1.2888158  -0.43463556 -0.03341293 -1.12512876 -1.51337916  1.21836578
 -0.10243399 -1.02445953  1.28698359 -1.18260529  0.        ]",[-1.05015279  9.57149644],-0.229453817726,[-0.83536482  8.56514359],[-0.88317001 -0.23934045],"[[ 2.95508467  3.19650463 -0.17487219  0.13920535]
 [ 5.43657603 -5.19757736  0.          0.        ]]"
