timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.22683305  2.58768279 -0.17870695 -0.67405655  0.69209126 -1.46606285
 -0.24292192 -0.36870301  0.81291081  1.3575015   0.        ]",-0.756102,[-2.03173725  5.81870254],-0.212572274691,[-1.72757614  5.69192648],[-0.40591022 -0.13711919],"[[-0.01469943  0.03376236  0.07952674 -0.16721747]
 [ 0.00259471  0.00337175  0.          0.        ]]"
1,"[ 1.22492132  2.58440174 -0.23709657 -0.51103452  0.69209078 -1.46606069
 -0.336399    0.13561378  0.81187106  1.32441423  0.        ]",-0.681202,[-1.27858139  6.64102093],-0.209386698354,[-1.42363143  5.50693035],[-0.40591022 -0.13711919],"[[-0.05435401  0.0735724   0.07952674 -0.16721747]
 [-3.95487171  3.96442489  0.          0.        ]]"
2,"[ 1.20629886  2.56043659 -0.40977227 -0.03064003  0.6920903  -1.46605853
 -0.42802704  0.62993876  0.8017566   1.22631131  0.        ]",-0.698709,[-1.20203639  4.82695052],-0.199499508755,[-1.03124082  5.23214149],[-0.40591022 -0.13711919],"[[-0.17237243  0.19181619  0.07952674 -0.16721747]
 [-7.83405797  7.84700046  0.          0.        ]]"
3,"[ 1.13394012  2.47525223 -0.68602381  0.73510245  0.69208982 -1.46605636
 -0.51784498  1.1144566   0.76246187  1.06929911  0.        ]",-0.63026,[-1.9106044   5.17303534],-0.182049848731,[-0.5705508  4.8101511],[-0.40591022 -0.13711919],"[[ -0.36720543   0.38693896   0.07952674  -0.16721747]
 [-11.63661288  11.65255275   0.           0.        ]]"
4,"[ 0.95299592  2.26917735 -1.0338261   1.69360851  0.69208934 -1.4660542
 -0.60589393  1.5893319   0.66420235  0.87159878  0.        ]",-0.546242,[ 0.18855971  4.65072164],-0.156089033951,[-0.34949344  4.26432753],[-0.40591022 -0.13711919],"[[ -0.63733765   0.65741352   0.07952674  -0.16721747]
 [-15.36427817  15.38238161   0.           0.        ]]"
5,"[ 0.66110759  1.88195418 -1.34178827  2.64231849  0.69208886 -1.46605203
 -0.5811361   2.05455265  0.5039553   0.74005722  0.        ]",-0.513684,[-0.66505204  3.84520606],-0.130088010778,[-0.10755888  3.62231374],[-0.40591022 -0.13711919],"[[ -0.93410747   1.00172324   0.07952674  -0.16721747]
 [-14.31614389  19.03640227   0.           0.        ]]"
6,"[ 0.2793592   1.28893844 -1.5525012   3.24110471  0.69208838 -1.46604987
 -0.63664622  2.51064014  0.28592844  0.71786451  0.        ]",-0.461757,[ 0.7242669  3.392184 ],-0.109996175127,[ 0.1524552   2.93812084],[-0.40591022 -0.13711919],"[[ -1.24400884   1.41839496   0.07952674  -0.16721747]
 [-16.66624197  22.61872107   0.           0.        ]]"
7,"[-0.13302815  0.55232339 -1.62999512  3.06038486  0.6920879  -1.46604771
 -0.56117508  2.95755489  0.02098036  0.83929421  0.        ]",-0.481555,[-0.23711316  2.1784636 ],-0.109197461774,[ 0.63698679  2.61806965],[-0.40591022 -0.13711919],"[[ -1.54527926   1.90598824   0.07952674  -0.16721747]
 [-13.47110635  26.12904166   0.           0.        ]]"
8,"[-0.51479521 -0.13649783 -1.58442964  1.76144593  0.69208742 -1.46604554
 -0.57705115  3.39571886 -0.29847486  1.09186092  0.        ]",-0.584836,[ 0.74316305  2.38499648],-0.137139659156,[ 1.02233279  2.63592911],[-0.40591022 -0.13711919],"[[ -1.82144592   2.46310008   0.07952674  -0.16721747]
 [-14.14325147  29.57069378   0.           0.        ]]"
9,"[-0.83917646 -0.47367557 -1.44926054 -0.59430733  0.69208694 -1.46604338
 -0.50093767  3.04565788 -0.70358853  1.40106172  0.        ]",-0.72545,[ 1.48177237  1.56578314],-0.186534658302,[ 0.83974266  2.78244209],[-0.40591022 -0.13711919],"[[ -2.07197826   3.08836503   0.07952674  -0.16721747]
 [-10.92092121  26.82129206   0.           0.        ]]"
10,"[-1.04371408 -0.46464602 -1.3048444  -1.3074452   0.69208646 -1.46604122
 -0.40233945 -0.56074402 -0.82196387  1.48823256  0.        ]",-0.649601,[-1.33741698  3.99839575],-0.202286380758,[-0.8453328   3.40513611],[-0.40591022 -0.13711919],"[[-2.24851867  3.26257415  0.07952674 -0.16721747]
 [-6.74667473 -1.50492214  0.          0.        ]]"
11,"[-1.21809233 -0.47453321 -1.12832068 -0.98216234  0.69208598 -1.46603905
 -0.49270932 -0.97265155 -0.74625638  1.43760452  0.        ]",-0.688063,[-1.08823205  3.26600159],-0.192712395118,[-0.86279899  3.47361064],[-0.40591022 -0.13711919],"[[ -2.4218395    3.18297558   0.07952674  -0.16721747]
 [-10.5725855   -4.74022466   0.           0.        ]]"
12,"[-1.41248996 -0.47456836 -0.82522174 -0.64513192  0.6920855  -1.46603689
 -0.58128462 -0.78758765 -0.69611855  1.35667989  0.        ]",-0.622059,[-0.16344402  4.26309787],-0.181262498464,[-0.62395096  3.48363423],[-0.40591022 -0.13711919],"[[ -2.67091572   3.10077237   0.07952674  -0.16721747]
 [-14.32252361  -3.28665941   0.           0.        ]]"
13,"[-1.54155166 -0.46956437 -0.42166357 -0.44155793  0.69208502 -1.46603473
 -0.58987029 -0.59553644 -0.69359731  1.28441448  0.        ]",-0.593017,[-0.26019122  4.13161804],-0.173189474482,[-0.50746948  3.57259417],[-0.40591022 -0.13711919],"[[ -2.96101325   3.05102132   0.07952674  -0.16721747]
 [-14.68602182  -1.77821149   0.           0.        ]]"
