timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.0933373   2.0972128  -0.05086536 -0.69937574  0.60219457 -1.20168543
 -0.0285833  -0.35158496  0.777518    0.99952465  0.        ]",-0.902111,[-1.36815394  3.71786078],-0.19311762972,[-0.94622111  2.53392315],[-0.06222731 -0.09891079],"[[-0.03243148  0.00322511  0.06744267 -0.13683958]
 [ 0.0017823  -0.0042322   0.          0.        ]]"
1,"[ 1.09047261  2.09594926 -0.11114688 -0.57638476  0.6021928  -1.20167909
 -0.27918583  0.18217559  0.77602876  0.96801603  0.        ]",-0.984564,[-1.36282584  1.2683508 ],-0.190310876028,[-0.90392292  2.47155261],[-0.06222731 -0.09891079],"[[-0.07210213  0.04288459  0.06744267 -0.13683958]
 [-3.95566659  3.95697301  0.          0.        ]]"
2,"[ 1.06918616  2.07964638 -0.28911783 -0.21214341  0.60219103 -1.20167276
 -0.52483063  0.70536115  0.76496098  0.87504507  0.        ]",-0.897008,[-0.738418    3.07627828],-0.181557513637,[-0.80092096  2.3794241 ],[-0.06222731 -0.09891079],"[[-0.19013623  0.16098089  0.06744267 -0.13683958]
 [-7.83482956  7.83970374  0.          0.        ]]"
3,"[ 0.99836189  2.01218257 -0.55832617  0.37168305  0.60218926 -1.20166642
 -0.70009239  1.21811411  0.72832598  0.74351693  0.        ]",-0.924612,[-0.71661293  1.19298642],-0.167426026186,[-0.64107895  2.24153852],[-0.06222731 -0.09891079],"[[ -0.37460184   0.35595543   0.06744267  -0.13683958]
 [-10.60253543  11.64503849   0.           0.        ]]"
4,"[ 0.84280697  1.83989121 -0.87701929  1.10890156  0.60218749 -1.20166009
 -0.86643637  1.72066653  0.64749483  0.60486116  0.        ]",-0.970555,[ 1.20124703 -0.26834455],-0.148269190384,[-0.43132773  2.0418601 ],[-0.06222731 -0.09891079],"[[ -0.61300848   0.6262781    0.06744267  -0.13683958]
 [-13.22942835  15.37473667   0.           0.        ]]"
5,"[ 0.64004225  1.56279598 -1.1298523   1.75876868  0.60218572 -1.20165375
 -0.59931866  1.53623219  0.53926381  0.53514802  0.        ]",-0.846622,[-0.51166501  2.66864317],-0.130849918697,[-0.28340501  1.88125682],[-0.06222731 -0.09891079],"[[ -0.83527558   0.92003993   0.06744267  -0.13683958]
 [ -9.01123654  14.00607215   0.           0.        ]]"
6,"[ 0.41979282  1.18563279 -1.30924095  2.22162999  0.60218395 -1.20164742
 -0.71631012  2.03240334  0.41134542  0.54377576  0.        ]",-0.862095,[-0.48554838  0.38087188],-0.117054340326,[-0.09416896  1.62069023],[-0.06222731 -0.09891079],"[[ -1.03403689   1.2371089    0.06744267  -0.13683958]
 [-10.85875489  17.68849724   0.           0.        ]]"
7,"[ 0.12521329  0.69873512 -1.45415808  2.3911476   0.60218218 -1.20164108
 -0.82441903  2.1883657   0.23069838  0.57852501  0.        ]",-0.800619,[ 0.08776986  1.92221376],-0.101930492065,[ 0.05344319  1.39684343],[-0.06222731 -0.09891079],"[[ -1.26834076   1.60249461   0.06744267  -0.13683958]
 [-12.56601193  18.84615862   0.           0.        ]]"
8,"[-0.2070368   0.15873346 -1.52074127  2.09110595  0.60218041 -1.20163475
 -0.78671874  2.67148122  0.00428566  0.67751878  0.        ]",-0.851358,[-0.41047012 -0.01305857],-0.0963699768311,[ 0.18324365  1.27819204],[-0.06222731 -0.09891079],"[[ -1.51368949   2.01539469   0.06744267  -0.13683958]
 [-11.97070873  22.43192794   0.           0.        ]]"
9,"[-0.55482909 -0.31007635 -1.49400596  1.24727609  0.60217864 -1.20162842
 -0.87462164  2.60456499 -0.26090888  0.82901747  0.        ]",-0.832702,[ 0.29457302  1.61903029],-0.108973044824,[ 0.15768996  1.26766121],[-0.06222731 -0.09891079],"[[ -1.767031     2.45905378   0.06744267  -0.13683958]
 [-13.35888449  21.93562996   0.           0.        ]]"
