timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.38643351  2.68394676 -0.33710908 -1.08988288  1.18931869  0.19378384
 -0.20973426 -0.37085728  0.40217362 -0.33518048  0.        ]",-0.503771,[ 0.32099172  7.82699437],-0.0808819163023,[ 0.18649119  8.3163414 ],[-0.82592553 -0.21284069],"[[-0.02961989 -0.0572848   0.13691394  0.02308861]
 [-0.00224455  0.0008294   0.          0.        ]]"
1,"[ 1.38683994  2.68627664 -0.31794325 -0.91713717  1.18931805  0.1937838
 -0.1822013   0.12810962  0.40508571 -0.27658248  0.        ]",-0.481181,[ 0.13529439  8.28484858],-0.0784003183574,[ 0.44254813  8.01258087],[-0.82592553 -0.21284069],"[[-0.01693945 -0.01754549  0.13691394  0.02308861]
 [ 1.26607002  3.95990877  0.          0.        ]]"
2,"[ 1.38691153  2.67857297 -0.27194671 -0.40394603  1.1893174   0.19378375
 -0.17115881  0.617235    0.40013911 -0.11499605  0.        ]",-0.53444,[ 1.22508816  8.19043022],-0.0729473636494,[ 0.7740044   7.59393024],[-0.82592553 -0.21284069],"[[ 0.01348551  0.10059194  0.13691394  0.02308861]
 [ 1.77474454  7.8409005   0.          0.        ]]"
3,"[ 1.38165904  2.61839574 -0.15900237  0.42634254  1.18931676  0.19378371
 -0.08607307  1.09651     0.34122703  0.18671343  0.        ]",-0.59305,[ 0.73627734  7.79712395],-0.0700705518083,[ 0.96086746  6.96778297],[-0.82592553 -0.21284069],"[[  0.08830526   0.29556501   0.13691394   0.02308861]
 [  5.69424993  11.6437362    0.           0.        ]]"
4,"[ 1.35060751  2.44167645  0.05274248  1.49150088  1.18931611  0.19378366
 -0.02530229  1.5663452   0.13153622  0.61596994  0.        ]",-0.605,[ 0.59402394  6.72135127],-0.0868098732804,[ 0.709041    6.23466873],[-0.82592553 -0.21284069],"[[  0.23027595   0.56584344   0.13691394   0.02308861]
 [  8.49367712  15.37167679   0.           0.        ]]"
5,"[ 1.26594133  2.07985097  0.32696718  2.59359959  1.18931547  0.19378362
  0.02208163  2.02689383 -0.30672277  1.00336196  0.        ]",-0.655004,[-0.04317685  4.70046759],-0.126291616932,[ 0.41848609  5.46633387],[-0.82592553 -0.21284069],"[[  0.42204655   0.90994159   0.13691394   0.02308861]
 [ 10.67643444  19.02594263   0.           0.        ]]"
6,"[ 1.12067302  1.49578889  0.60052387  3.38019684  1.18931482  0.19378357
  0.01384012  2.47840715 -0.90661487  1.11244419  0.        ]",-0.610896,[-0.0760702   4.53523628],-0.168974458182,[ 0.44232455  4.59048414],[-0.82592553 -0.21284069],"[[  0.6317632    1.3264059    0.13691394   0.02308861]
 [ 10.29678637  22.60853298   0.           0.        ]]"
7,"[  9.35630993e-01   7.37736789e-01   8.26038891e-01   3.38163259e+00
   1.18931418e+00   1.93783528e-01   2.96945579e-03   2.92097556e+00
  -1.43388663e+00   8.23042875e-01   0.00000000e+00]",-0.634648,[ 0.2904843   4.23187094],-0.195789734018,[ 0.50542367  3.9266901 ],[-0.82592553 -0.21284069],"[[  8.32672606e-01   1.81381000e+00   1.36913943e-01   2.30886093e-02]
 [  9.79602590e+00   2.61201715e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.7077107  -0.01104718  1.01014652  2.19019644  1.18931353  0.19378348
  0.02382544  3.35476459 -1.6321815   0.24580267  0.        ]",-0.729469,[ 0.50549826  5.11194113],-0.195214562954,[ 0.03617667  4.03374815],[-0.82592553 -0.21284069],"[[  1.03823231e+00   2.37074796e+00   1.36913943e-01   2.30886093e-02]
 [  1.07567636e+01   2.95621789e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.41410992 -0.43841919  1.15224814 -0.20901207  1.18931289  0.19378344
  0.06271844  3.77999061 -1.34456888 -0.26187349  0.        ]",-0.902869,[-2.04778048  4.25510997],-0.157091597514,[-1.45901942  4.78315639],[-0.82592553 -0.21284069],"[[  1.27134842e+00   2.99584440e+00   1.36913943e-01   2.30886093e-02]
 [  1.25483822e+01   3.29362799e+01   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.13202855 -0.43919429  1.21330993 -1.45781038  1.18931224  0.19378339
 -0.02865511 -0.36588534 -1.08039768 -0.31555206  0.        ]",-0.628347,[-0.38398572  4.65177076],-0.124898969765,[-0.66404539  6.18217325],[-0.82592553 -0.21284069],"[[ 1.48008316  3.28390248  0.13691394  0.02308861]
 [ 8.33923217  0.04031711  0.          0.        ]]"
11,"[-0.07457765 -0.45140217  1.2168807  -1.13805545  1.1893116   0.19378335
 -0.06524678 -1.01733197 -1.14207127 -0.30779095  0.        ]",-0.53043,[-0.78869542  6.98516564],-0.132426070876,[-0.5039717   6.53362083],[-0.82592553 -0.21284069],"[[ 1.62995456  3.20997363  0.13691394  0.02308861]
 [ 6.65362575 -5.12866888  0.          0.        ]]"
12,"[-0.21227407 -0.45462716  1.20031553 -0.73716094  1.18931095  0.1937833
 -0.13589301 -0.84760381 -1.2145161  -0.316324    0.        ]",-0.592558,[-0.36391209  5.68763003],-0.141828284225,[-0.29071674  6.39716959],[-0.82592553 -0.21284069],"[[ 1.73037511  3.1177641   0.13691394  0.02308861]
 [ 3.399286   -3.78194272  0.          0.        ]]"
13,"[-0.28394833 -0.44983147  1.18553853 -0.48572284  1.18931031  0.19378326
 -0.16863038 -0.63440721 -1.25917883 -0.32517906  0.        ]",-0.606615,[ 0.06386081  5.683555  ],-0.147729935322,[-0.26494947  6.27322817],[-0.82592553 -0.21284069],"[[ 1.78323004  3.05987713  0.13691394  0.02308861]
 [ 1.8912285  -2.09031014  0.          0.        ]]"
14,"[-0.33764274 -0.44525684  1.17161392 -0.35523256  1.18930966  0.19378321
 -0.16395329 -0.50040459 -1.2808662  -0.33165171  0.        ]",-0.62428,[-0.94316706  5.70980182],-0.150656533838,[-0.37032378  6.22212839],[-0.82592553 -0.21284069],"[[ 1.82321634  3.02973904  0.13691394  0.02308861]
 [ 2.1066784  -1.02705144  0.          0.        ]]"
15,"[-0.34331635 -0.44257943  1.16999604 -0.29323446  1.18930902  0.19378317
 -0.24592296 -0.43060322 -1.29244025 -0.33379254  0.        ]",-0.606156,[-0.74161473  6.35523115],-0.152181755467,[-0.38212878  6.21830511],[-0.82592553 -0.21284069],"[[ 1.82746453  3.01538581  0.13691394  0.02308861]
 [-1.66927728 -0.4732051   0.          0.        ]]"
16,"[-0.25924128 -0.44126378  1.1911163  -0.26524715  1.18930837  0.19378312
 -0.30894677 -0.39735096 -1.3036294  -0.32819172  0.        ]",-0.5839,[-0.62387292  7.15159089],-0.153445563913,[-0.31194508  6.16367245],[-0.82592553 -0.21284069],"[[ 1.76495015  3.00889806  0.13691394  0.02308861]
 [-4.57248764 -0.20936195  0.          0.        ]]"
17,"[-0.10165823 -0.44066853  1.21482663 -0.25303108  1.18930773  0.19378308
 -0.36060319 -0.38231809 -1.31567361 -0.31535365  0.        ]",-0.629977,[-0.01043509  5.80581177],-0.154635690125,[-0.16685861  6.05131578],[-0.82592553 -0.21284069],"[[ 1.64962542  3.00606451  0.13691394  0.02308861]
 [-6.95205653 -0.0900827   0.          0.        ]]"
18,"[ 0.08872747 -0.44041092  1.21686831 -0.24782496  1.18930708  0.19378303
 -0.35851229 -0.37575136 -1.32634557 -0.29812149  0.        ]",-0.63109,[ 0.86403734  5.71187252],-0.155566483057,[-0.01850282  5.87616491],[-0.82592553 -0.21284069],"[[ 1.51155063  3.00485661  0.13691394  0.02308861]
 [-6.85574329 -0.037979    0.          0.        ]]"
19,"[ 0.22779717 -0.44030233  1.20004671 -0.24564575  1.18930644  0.19378299
 -0.28130223 -0.37295149 -1.33241307 -0.28453699  0.        ]",-0.629702,[ 0.46893015  5.84554444],-0.156024437126,[ 0.072248    5.70035791],[-0.82592553 -0.21284069],"[[ 1.41012124  3.00435095  0.13691394  0.02308861]
 [-3.29904866 -0.01576388  0.          0.        ]]"
20,"[ 0.29114684 -0.44025732  1.18712833 -0.24474606  1.18930579  0.19378294
 -0.23958    -0.37177955 -1.33474924 -0.27806733  0.        ]",-0.610028,[ 0.5470306   6.56619608],-0.156178656504,[ 0.10563951  5.6139679 ],[-0.82592553 -0.21284069],"[[ 1.36342372  3.00414219  0.13691394  0.02308861]
 [-1.37710848 -0.00646578  0.          0.        ]]"
21,"[ 0.29862111 -0.44023884  1.18538118 -0.24437863  1.18930515  0.1937829
 -0.19197102 -0.37129554 -1.33505429 -0.27727273  0.        ]",-0.660807,[ 0.17086125  4.77590073],-0.156200306989,[ 0.11686521  5.58163786],[-0.82592553 -0.21284069],"[[  1.35788578e+00   3.00405693e+00   1.36913943e-01   2.30886093e-02]
 [  8.16006121e-01  -2.62609356e-03   0.00000000e+00   0.00000000e+00]]"
22,"[ 0.26759672 -0.44023129  1.19232117 -0.24422982  1.1893045   0.19378285
 -0.17763618 -0.371098   -1.33406482 -0.28043717  0.        ]",-0.645464,[ 0.30550165  5.33604808],-0.156143838892,[ 0.10768848  5.60604334],[-0.82592553 -0.21284069],"[[  1.38083126e+00   3.00402241e+00   1.36913943e-01   2.30886093e-02]
 [  1.47634133e+00  -1.05938044e-03   0.00000000e+00   0.00000000e+00]]"
23,"[ 0.21132574 -0.44022818  1.20285691 -0.24416996  1.18930386  0.19378281
 -0.15201281 -0.37101783 -1.33207626 -0.28608926  0.        ]",-0.644778,[ 0.58305776  5.32099629],-0.156017122608,[ 0.08747603  5.64951086],[-0.82592553 -0.21284069],"[[  1.42220085e+00   3.00400854e+00   1.36913943e-01   2.30886093e-02]
 [  2.65668455e+00  -4.24081363e-04   0.00000000e+00   0.00000000e+00]]"
24,"[ 0.10742928 -0.44022687  1.21550938 -0.24414607  1.18930321  0.19378276
 -0.10304082 -0.37098548 -1.32786851 -0.29619501  0.        ]",-0.622931,[ 0.62233291  6.21340053],-0.155715390259,[ 0.03862654  5.72509336],[-0.82592553 -0.21284069],"[[  1.49796874e+00   3.00400300e+00   1.36913943e-01   2.30886093e-02]
 [  4.91258615e+00  -1.68103765e-04   0.00000000e+00   0.00000000e+00]]"
25,"[-0.06081471 -0.44022628  1.21768901 -0.24413657  1.18930257  0.19378271
 -0.05166261 -0.37097259 -1.31964615 -0.31165692  0.        ]",-0.58719,[ 0.24458088  7.22202144],-0.15504747311,[-0.09325616  5.85439873],[-0.82592553 -0.21284069],"[[  1.61996678e+00   3.00400081e+00   1.36913943e-01   2.30886093e-02]
 [  7.27933061e+00  -6.65672806e-05   0.00000000e+00   0.00000000e+00]]"
26,"[-0.271247   -0.44022597  1.18846305 -0.24413269  1.18930192  0.19378267
 -0.03376921 -0.37096759 -1.3069109  -0.32941656  0.        ]",-0.613688,[-0.80884477  6.37517876],-0.153895986803,[-0.46353835  6.05025291],[-0.82592553 -0.21284069],"[[  1.77382347e+00   3.00399993e+00   1.36913943e-01   2.30886093e-02]
 [  8.10359225e+00  -2.77144389e-05   0.00000000e+00   0.00000000e+00]]"
27,"[-0.4419454  -0.44022577  1.13727188 -0.24413085  1.18930128  0.19378262
 -0.10677176 -0.37096583 -1.29447188 -0.34246422  0.        ]",-0.638735,[-1.31754315  5.53790008],-0.152685046696,[-0.6675809   6.21656656],[-0.82592553 -0.21284069],"[[  1.90215452e+00   3.00399951e+00   1.36913943e-01   2.30886093e-02]
 [  4.74071923e+00  -1.44304499e-05   0.00000000e+00   0.00000000e+00]]"
28,"[-0.51191321 -0.4402256   1.10855638 -0.24412989  1.18930063  0.19378258
 -0.19475887 -0.3709648  -1.28878045 -0.34742925  0.        ]",-0.608765,[-0.85770438  6.30799791],-0.152109550876,[-0.68792605  6.29318142],[-0.82592553 -0.21284069],"[[  1.95630245e+00   3.00399930e+00   1.36913943e-01   2.30886093e-02]
 [  6.87580258e-01  -7.06375940e-06   0.00000000e+00   0.00000000e+00]]"
29,"[-0.48564692 -0.44022547  1.1198918  -0.24412944  1.18929999  0.19378253
 -0.26877386 -0.37096416 -1.29095892 -0.34559266  0.        ]",-0.618527,[-0.67341359  5.97141777],-0.152331374425,[-0.57427979  6.29558754],[-0.82592553 -0.21284069],"[[  1.93584531e+00   3.00399921e+00   1.36913943e-01   2.30886093e-02]
 [ -2.72193141e+00  -2.70339742e-06   0.00000000e+00   0.00000000e+00]]"
30,"[-0.38019404 -0.44022534  1.15878224 -0.24412927  1.18929934  0.19378249
 -0.32548385 -0.3709638  -1.29919873 -0.33789242  0.        ]",-0.63127,[-1.19333772  5.74042802],-0.153153627615,[-0.45121419  6.2492733 ],[-0.82592553 -0.21284069],"[[  1.85519608e+00   3.00399919e+00   1.36913943e-01   2.30886093e-02]
 [ -5.33428623e+00  -5.96375355e-07   0.00000000e+00   0.00000000e+00]]"
