timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.35022503  2.67098127 -0.3075999  -0.83732807 -0.87160533  1.7251928
 -0.21607588 -0.37019674  2.22453459 -1.76245103  0.        ]",-1.07132,[  3.58287591  10.17250816],-0.372910185864,[ 3.01075602  9.82658195],[-0.76928777 -0.19460987],"[[-0.0310501  -0.00029742 -0.10081454  0.1996513 ]
 [-0.00104278  0.00381913  0.          0.        ]]"
1,"[ 1.35083922  2.6697558  -0.24821898 -0.66591519 -0.87160493  1.725191
 -0.12998671  0.12938638  2.22431277 -1.65637195  0.        ]",-1.06938,[  2.96044397  10.19826158],-0.366018717973,[ 3.09127092  9.60442352],[-0.76928777 -0.19460987],"[[ 0.00860431  0.0394906  -0.10081454  0.1996513 ]
 [ 3.95332415  3.96179676  0.          0.        ]]"
2,"[ 1.33983219  2.65156669 -0.07206491 -0.15949271 -0.87160453  1.72518921
 -0.04559837  0.61908104  2.18533525 -1.34456302  0.        ]",-1.05081,[ 3.18551446  9.48032924],-0.343203070295,[ 3.20951772  9.26128006],[-0.76928777 -0.19460987],"[[ 0.12656199  0.1576522  -0.10081454  0.1996513 ]
 [ 7.82956577  7.84143298  0.          0.        ]]"
3,"[ 1.2801521   2.57468764  0.21182283  0.65225311 -0.87160413  1.72518741
  0.0371289   1.09907549  2.00161647 -0.87033354  0.        ]",-1.00023,[ 3.27945865  8.0494542 ],-0.298688943179,[ 3.32446933  8.66955471],[-0.76928777 -0.19460987],"[[  0.32127821   0.35263563  -0.10081454   0.1996513 ]
 [ 11.62950894  11.64422136   0.           0.        ]]"
4,"[ 1.11621097  2.37709503  0.57368252  1.67800687 -0.87160373  1.72518562
  0.11824246  1.56954444  1.54591986 -0.38073486  0.        ]",-0.789763,[ 3.32745115  7.7597972 ],-0.225966564508,[ 3.03230929  7.74875689],[-0.76928777 -0.19460987],"[[  0.59124811   0.62291801  -0.10081454   0.1996513 ]
 [ 15.35532899  15.37154986   0.           0.        ]]"
5,"[ 0.78934638  1.99468601  0.94391629  2.71127637 -0.87160333  1.72518382
  0.19779704  2.03065052  0.79557723 -0.16628531  0.        ]",-0.670331,[ 1.55174999  5.62259558],-0.125349081005,[ 1.10662425  6.78229284],[-0.76928777 -0.19460987],"[[  0.93501396   0.96700319  -0.10081454   0.1996513 ]
 [ 19.00954013  19.02471219   0.           0.        ]]"
6,"[ 0.26962611  1.39780676  1.20057034  3.39776587 -0.87160292  1.72518202
  0.27584709  2.48255665  0.00672799 -0.52838233  0.        ]",-0.582427,[-1.02344123  5.98580611],-0.0623626163747,[-1.03156364  6.03258514],[-0.76928777 -0.19460987],"[[  1.35116917   1.38342066  -0.10081454   0.1996513 ]
 [ 22.59464326  22.60500559   0.           0.        ]]"
7,"[-0.2901168   0.64405131  1.21011885  3.28077975 -0.87160252  1.72518023
  0.18008738  2.92570966 -0.27428933 -1.31790701  0.        ]",-0.811328,[-1.41967889  4.20535827],-0.153737334039,[-0.97019583  5.52272034],[-0.76928777 -0.19460987],"[[  1.75893041   1.87074694  -0.10081454   0.1996513 ]
 [ 18.19608319  26.1159777    0.           0.        ]]"
8,"[-0.70497956 -0.07610472  1.04684546  1.98588056 -0.87160212  1.72517843
  0.0861933   3.3601324   0.06884117 -1.87781024  0.        ]",-0.962542,[-0.38571519  5.49889359],-0.222004587876,[-1.25846195  5.77407265],[-0.76928777 -0.19460987],"[[  2.07958387   2.42759894  -0.10081454   0.1996513 ]
 [ 13.88321763  29.55781796   0.           0.        ]]"
9,"[-0.99235495 -0.45206512  0.81572853 -0.45309642 -0.87160172  1.72517664
  0.04702471  3.032178    0.61151251 -1.82193265  0.        ]",-0.91925,[-2.66600578  6.66716184],-0.235782703056,[-2.2223649   6.23620462],[-0.76928777 -0.19460987],"[[  2.33920647   3.05260774  -0.10081454   0.1996513 ]
 [ 12.08407557  26.95962575   0.           0.        ]]"
10,"[-1.17032102 -0.45109317  0.58804296 -1.24789564 -0.87160132  1.72517484
 -0.04440661 -0.47791245  0.72510763 -1.67051084  0.        ]",-0.673947,[-1.07689932  7.56007903],-0.226680119005,[-1.74526131  7.37544775],[-0.76928777 -0.19460987],"[[ 2.53874756  3.23731271 -0.10081454  0.1996513 ]
 [ 7.88433327 -0.84952886  0.          0.        ]]"
11,"[-1.25364248 -0.45765835  0.43903194 -0.95506766 -0.87160092  1.72517305
 -0.13400454 -0.91044834  0.69389933 -1.72186031  0.        ]",-0.69463,[-0.70043067  7.54725998],-0.229999720351,[-1.29341805  7.49014521],[-0.76928777 -0.19460987],"[[ 2.65514105  3.1692165  -0.10081454  0.1996513 ]
 [ 3.76880447 -4.27635412  0.          0.        ]]"
12,"[-1.28254058 -0.45648809  0.37632375 -0.63130094 -0.87160051  1.72517125
 -0.1960025  -0.75361697  0.66608843 -1.78200717  0.        ]",-0.782837,[ 0.42259589  6.039408  ],-0.234643647411,[-0.85524786  7.36785269],[-0.76928777 -0.19460987],"[[ 2.70194443  3.09406175 -0.10081454  0.1996513 ]
 [ 0.92103315 -3.03383968  0.          0.        ]]"
13,"[-1.30237745 -0.45139903  0.32847418 -0.43307822 -0.87160011  1.72516945
 -0.15997166 -0.57956127  0.65046173 -1.81807269  0.        ]",-0.795952,[-1.34575598  6.95923255],-0.237576736349,[-0.86775792  7.26936865],[-0.76928777 -0.19460987],"[[ 2.73697042  3.04794324 -0.10081454  0.1996513 ]
 [ 2.57604525 -1.65486256  0.          0.        ]]"
14,"[-1.30843698 -0.44747916  0.31290096 -0.33116868 -0.87159971  1.72516766
 -0.24727774 -0.47263453  0.64199055 -1.83683731  0.        ]",-0.736229,[-0.6106118   8.35783432],-0.239106976666,[-0.51107407  7.21056128],[-0.76928777 -0.19460987],"[[ 2.74825515  3.02416123 -0.10081454  0.1996513 ]
 [-1.43421002 -0.80772309  0.          0.        ]]"
15,"[-1.27877939 -0.44531515  0.38490933 -0.28298578 -0.87159931  1.72516586
 -0.2992918  -0.41746872  0.63060696 -1.84692549  0.        ]",-0.786746,[ 0.50483226  6.87629435],-0.23955267359,[-0.19233547  7.17464304],[-0.76928777 -0.19460987],"[[ 2.69559958  3.01289466 -0.10081454  0.1996513 ]
 [-3.82338774 -0.37066606  0.          0.        ]]"
16,"[-1.24367687 -0.44427582  0.45906728 -0.26130209 -0.87159891  1.72516407
 -0.25412884 -0.39132694  0.62095295 -1.85142237  0.        ]",-0.785203,[ 0.04516551  7.02482964],-0.239502100605,[-0.20675786  7.15654182],[-0.76928777 -0.19460987],"[[ 2.63994574  3.0078191  -0.10081454  0.1996513 ]
 [-1.74891053 -0.16355545  0.          0.        ]]"
17,"[-1.22119751 -0.44381036  0.5017899  -0.25185798 -0.87159851  1.72516227
 -0.24948181 -0.37954852  0.61547046 -1.85315495  0.        ]",-0.791069,[-0.02938023  6.89582089],-0.239387846083,[-0.14216356  7.14447117],[-0.76928777 -0.19460987],"[[ 2.60710915  3.00560743 -0.10081454  0.1996513 ]
 [-1.53546068 -0.07024039  0.          0.        ]]"
18,"[-1.19837459 -0.44360988  0.54209128 -0.24783954 -0.87159811  1.72516048
 -0.25135242 -0.37441537  0.61074645 -1.85376877  0.        ]",-0.781428,[ 0.46497143  6.89430746],-0.239195732488,[-0.06096852  7.13477516],[-0.76928777 -0.19460987],"[[ 2.57553781  3.00466618 -0.10081454  0.1996513 ]
 [-1.62138702 -0.02957328  0.          0.        ]]"
19,"[-1.18815666 -0.44352557  0.55925101 -0.24615941 -0.8715977   1.72515868
 -0.21057455 -0.37223032  0.60870127 -1.85396752  0.        ]",-0.781131,[-0.75630823  7.32312364],-0.23910586912,[-0.16443588  7.13146114],[-0.76928777 -0.19460987],"[[ 2.56190304  3.00427261 -0.10081454  0.1996513 ]
 [ 0.25166803 -0.01226284  0.          0.        ]]"
20,"[-1.16881727 -0.44349063  0.59039084 -0.24546618 -0.8715973   1.72515688
 -0.27587422 -0.37131713  0.60524875 -1.85387148  0.        ]",-0.762262,[ 0.04904323  7.45142005],-0.2389076566,[ 0.11321626  7.12246227],[-0.76928777 -0.19460987],"[[ 2.53684219  3.00411022 -0.10081454  0.1996513 ]
 [-2.74775709 -0.0050289   0.          0.        ]]"
21,"[-1.12603641 -0.44347628  0.65382358 -0.24518324 -0.8715969   1.72515509
 -0.27046254 -0.37093974  0.59818199 -1.85318491  0.        ]",-0.808031,[ 0.25402488  6.29551237],-0.238450436303,[ 0.22687861  7.10684681],[-0.76928777 -0.19460987],"[[  2.48438106e+00   3.00404395e+00  -1.00814544e-01   1.99651302e-01]
 [ -2.49918479e+00  -2.03985099e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-1.09192294 -0.4434704   0.69981307 -0.24506887 -0.8715965   1.72515329
 -0.24748923 -0.3707857   0.59291587 -1.85238848  0.        ]",-0.773728,[ 0.57571763  6.89335726],-0.23808048104,[ 0.2625218  7.0957942],[-0.76928777 -0.19460987],"[[  2.44498486e+00   3.00401718e+00  -1.00814544e-01   1.99651302e-01]
 [ -1.44395167e+00  -8.20352144e-04   0.00000000e+00   0.00000000e+00]]"
