timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.444231,"[ 1.33257657  2.65661271 -0.09922953 -0.42067722  0.89955049 -0.18634723
 -0.22104258 -0.37106575  0.63572198  0.38721946  0.        ]",[-0.39267513  8.30937043],-0.116017588632,[-0.35514563  6.9853158 ],[-0.74490398 -0.25691837],"[[ 0.0975882   0.09587757  0.10417904 -0.02193444]
 [-0.00060676 -0.00479691  0.          0.        ]]"
1,-0.524667,"[ 1.33451074  2.64946064 -0.12243847 -0.25210305  0.89955004 -0.18634717
 -0.25495022  0.12902551  0.63266194  0.39578306  0.        ]",[-0.38887574  6.49155392],-0.116137316785,[ -1.10323727e-03   6.71252346e+00],[-0.74490398 -0.25691837],"[[ 0.08197528  0.13551648  0.10417904 -0.02193444]
 [-1.5555025   3.955486    0.          0.        ]]"
2,-0.503075,"[ 1.33826998  2.61383077 -0.19134489  0.24355467  0.89954958 -0.18634712
 -0.28785857  0.61921264  0.61956835  0.42091668  0.        ]",[ 0.90404866  6.75513229],-0.116080750947,[ 0.3785426  6.3495059],[-0.74490398 -0.25691837],"[[ 0.03572418  0.25357413  0.10417904 -0.02193444]
 [-3.06457455  7.83733742  0.          0.        ]]"
3,-0.521715,"[ 1.3390687   2.50931979 -0.22837009  1.02593646  0.89954913 -0.18634707
 -0.2085743   1.09944969  0.56762644  0.54465564  0.        ]",[-0.50871059  5.80020527],-0.118609265496,[ 0.54572773  5.88448143],[-0.74490398 -0.25691837],"[[  1.09100972e-02   4.48478056e-01   1.04179037e-01  -2.19344435e-02]
 [  5.71135877e-01   1.16403958e+01   0.00000000e+00   0.00000000e+00]]"
4,-0.499586,"[ 1.33914712  2.2774652  -0.24164241  1.98852904  0.89954867 -0.18634701
 -0.252728    1.57044049  0.44536595  0.73500677  0.        ]",[-0.28462493  5.27478127],-0.123006707901,[ 0.43604767  5.29823065],[-0.74490398 -0.25691837],"[[  2.01746797e-03   7.18708851e-01   1.04179037e-01  -2.19344435e-02]
 [ -1.45360905e+00   1.53702389e+01   0.00000000e+00   0.00000000e+00]]"
5,-0.463341,"[ 1.33814724  1.86168022 -0.30146044  2.91037441  0.89954822 -0.18634696
 -0.2766661   2.03205605  0.24914561  0.87944388  0.        ]",[ 0.08953797  4.96259238],-0.123972907679,[ 0.42280704  4.62492943],[-0.74490398 -0.25691837],"[[ -0.03806947   1.06279173   0.10417904  -0.02193444]
 [ -2.55133414  19.02585102   0.           0.        ]]"
6,-0.423323,"[ 1.33415316  1.24473738 -0.37141418  3.43313385  0.89954776 -0.1863469
 -0.26782688  2.48447425 -0.04293776  0.9591215   0.        ]",[ 1.00362898  4.77491652],-0.122625184643,[ 0.58143336  3.85129762],[-0.74490398 -0.25691837],"[[ -8.50313108e-02   1.47925605e+00   1.04179037e-01  -2.19344435e-02]
 [ -2.14600088e+00   2.26086475e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.459208,"[ 1.33382188  0.49973655 -0.37552982  3.11992783  0.89954731 -0.18634685
 -0.180548    2.92787539 -0.44700915  0.92804504  0.        ]",[-0.19322856  2.25580068],-0.123928936072,[ 0.27275991  3.15763474],[-0.74490398 -0.25691837],"[[ -8.77991716e-02   1.96665947e+00   1.04179037e-01  -2.19344435e-02]
 [  1.85631216e+00   2.61200645e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.57577,"[ 1.33676572 -0.17095656 -0.33219776  1.65020152  0.89954685 -0.1863468
 -0.19797057  3.36256769 -0.8472435   0.65386759  0.        ]",[-0.05064095  3.87390619],-0.123843926666,[-0.29687941  2.86629391],[-0.74490398 -0.25691837],"[[ -5.86879968e-02   2.52360048e+00   1.04179037e-01  -2.19344435e-02]
 [  1.05736964e+00   2.95625518e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.758034,"[ 1.33805303 -0.45978032 -0.30395781 -0.86102362  0.8995464  -0.18634674
 -0.20277481  2.98383325 -1.03193236  0.12763292  0.        ]",[-1.34340216  3.73459185],-0.11621514746,[-1.14375794  3.04065371],[-0.74490398 -0.25691837],"[[ -3.97442748e-02   3.14870699e+00   1.04179037e-01  -2.19344435e-02]
 [  8.37060537e-01   2.65633518e+01   0.00000000e+00   0.00000000e+00]]"
10,-0.635805,"[ 1.33640889 -0.43900849 -0.33848939 -1.52720068  0.89954594 -0.18634669
 -0.28950521 -0.70016877 -1.02783268 -0.02506138  0.        ]",[-1.5935627   3.39950885],-0.113708565453,[-1.67022967  3.82335496],[-0.74490398 -0.25691837],"[[-0.06291127  3.3050241   0.10417904 -0.02193444]
 [-3.14010425 -2.61098221  0.          0.        ]]"
11,-0.542902,"[ 1.3204086  -0.45657503 -0.48953854 -1.10640289  0.89954549 -0.18634663
 -0.3744938  -1.06747196 -1.03816638  0.08343131  0.        ]",[-1.22890457  5.52329505],-0.116151496467,[-1.62170053  3.79011536],[-0.74490398 -0.25691837],"[[-0.16481686  3.20606207  0.10417904 -0.02193444]
 [-7.03739571 -5.51973258  0.          0.        ]]"
12,-0.611757,"[ 1.25820039 -0.45913668 -0.74787179 -0.70397608  0.89954504 -0.18634658
 -0.45779498 -0.83905629 -1.01864176  0.18376837  0.        ]",[-1.67479347  2.09181812],-0.115975791336,[-1.52227545  3.55785036],[-0.74490398 -0.25691837],"[[ -0.34389136   3.11202357   0.10417904  -0.02193444]
 [-10.85730955  -3.71086759   0.           0.        ]]"
13,-0.59097,"[ 1.0987681  -0.45412578 -1.08569213 -0.46530055  0.89954458 -0.18634653
 -0.53944653 -0.62112378 -0.97528726  0.24014534  0.        ]",[-0.78520579  2.89062132],-0.112433710243,[-1.55616069  3.45986247],[-0.74490398 -0.25691837],"[[ -0.59860498   3.05617976   0.10417904  -0.02193444]
 [-14.60157767  -1.98501967   0.           0.        ]]"
