timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.854198,"[ 1.16016575  2.74227382 -0.18322264 -0.81153504  0.16004399 -0.8106173
 -0.30395722 -0.37614919  1.2771475   0.61833134  0.        ]",[-0.75970358  6.47790494],-0.207769476695,[-1.1363554   4.30574512],[-0.18754666 -0.1198713 ],"[[-0.07058815  0.01164086  0.01804869 -0.09410391]
 [ 0.00077368 -0.00034018  0.          0.        ]]"
1,-0.98971,"[ 1.15658624  2.74024654 -0.22795908 -0.6331441   0.16004376 -0.81061542
 -0.38721488  0.12888454  1.2756111   0.60169132  0.        ]",[-1.23958993  4.0387079 ],-0.206834895542,[-0.95852369  4.17242527],[-0.18754666 -0.1198713 ],"[[-0.1007413   0.05137369  0.01804869 -0.09410391]
 [-3.0060716   3.96041937  0.          0.        ]]"
2,-0.986276,"[ 1.1359892   2.71946949 -0.37400272 -0.10585968  0.16004353 -0.81061353
 -0.49514652  0.6239611   1.26491033  0.5358104   0.        ]",[-0.50396432  3.61547777],-0.202709144005,[-0.69063872  3.97705793],[-0.18754666 -0.1198713 ],"[[-0.19997192  0.16953833  0.01804869 -0.09410391]
 [-6.90401374  7.84309198  0.          0.        ]]"
3,-0.898328,"[ 1.07636143  2.63755023 -0.59818478  0.7379049   0.1600433  -0.81061164
 -0.5466096   1.10912493  1.23245992  0.44334691  0.        ]",[-0.38302966  5.27471367],-0.195124251739,[-0.32879543  3.69022322],[-0.18754666 -0.1198713 ],"[[ -0.35670004   0.36457664   0.01804869  -0.09410391]
 [ -8.76261749  11.64803799   0.           0.        ]]"
4,-0.947379,"[ 0.96249468  2.43167828 -0.85075161  1.80070776  0.16004307 -0.81060975
 -0.5838086   1.58463623  1.16647017  0.37518446  0.        ]",[-0.63212991  4.13549407],-0.184498462034,[ 0.17375861  3.28571868],[-0.18754666 -0.1198713 ],"[[ -0.54543173   0.63495481   0.01804869  -0.09410391]
 [-10.10608235  15.37731878   0.           0.        ]]"
5,-0.856068,"[ 0.77198394  2.03743262 -1.11554998  2.86487843  0.16004284 -0.81060786
 -0.64756293  2.05073017  1.04682978  0.33387701  0.        ]",[ 1.58594614  3.88149015],-0.168082469087,[ 0.78785783  2.76762319],[-0.18754666 -0.1198713 ],"[[ -7.70654690e-01   9.79178629e-01   1.80486854e-02  -9.41039054e-02]
 [ -1.24085857e+01   1.90328077e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.775186,"[ 0.55344199  1.42620275 -1.31216809  3.55967229  0.16004261 -0.81060598
 -0.53122113  2.50735058  0.87214202  0.40877652  0.        ]",[ 0.08090392  3.92593232],-0.149308782377,[ 1.15538788  2.28403831],[-0.18754666 -0.1198713 ],"[[ -9.76673960e-01   1.39576598e+00   1.80486854e-02  -9.41039054e-02]
 [ -8.20699583e+00   2.26140996e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.759435,"[ 0.3614346   0.65882161 -1.42876901  3.41070503  0.16004238 -0.81060409
 -0.517848    2.95505727  0.61554252  0.59786941  0.        ]",[ 1.12015128  1.68993313],-0.130715254604,[ 1.19702888  1.98725224],[-0.18754666 -0.1198713 ],"[[ -1.13597024e+00   1.88328012e+00   1.80486854e-02  -9.41039054e-02]
 [ -7.72406611e+00   2.61256265e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.811484,"[ 0.21567656 -0.06878692 -1.49098781  2.03437812  0.16004215 -0.8106022
 -0.40396387  3.39387615  0.23088341  0.79592558  0.        ]",[ 2.2531881   0.72310563],-0.115033832777,[ 1.06243527  1.91212225],[-0.18754666 -0.1198713 ],"[[ -1.24918936e+00   2.44032643e+00   1.80486854e-02  -9.41039054e-02]
 [ -3.61123132e+00   2.95676381e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.873625,"[ 0.17368724 -0.43878274 -1.50521941 -0.47324689  0.16004192 -0.81060031
 -0.29232488  2.95580552 -0.27208788  0.83536466  0.        ]",[ 0.47286107  1.629501  ],-0.10665614109,[ 0.62751395  1.87303913],[-0.18754666 -0.1198713 ],"[[ -1.28095795e+00   3.05453386e+00   1.80486854e-02  -9.41039054e-02]
 [  4.20524326e-01   2.61322296e+01   0.00000000e+00   0.00000000e+00]]"
