timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.614602,"[ 1.3088139   2.64323884 -0.17044524 -1.15458122  0.26165537 -0.28725168
 -0.2224446  -0.36967451  1.21307926  0.21072032  0.        ]",[-0.08979537  7.17349658],-0.181865920689,[-0.27983326  6.90666437],[-0.66653353 -0.22489002],"[[ 0.03231482 -0.07770717  0.03080835 -0.03377391]
 [-0.00390717  0.00378382  0.          0.        ]]"
1,-0.654268,"[ 1.3089671   2.64680897 -0.17587096 -0.98612195  0.26165528 -0.28725159
 -0.23029793  0.13113786  1.2139948   0.24070089  0.        ]",[-0.23207045  6.32660511],-0.182652914999,[ 0.08515152  6.75087643],[-0.66653353 -0.22489002],"[[ 0.02865799 -0.03790302  0.03080835 -0.03377391]
 [-0.36058323  3.96343443  0.          0.        ]]"
2,-0.672822,"[ 1.30942992  2.64290585 -0.20016006 -0.48535725  0.26165519 -0.28725149
 -0.25038764  0.62206234  1.21067987  0.32009126  0.        ]",[ 0.04684541  6.54154266],-0.184333859259,[ 0.60455209  6.54055691],[-0.66653353 -0.22489002],"[[ 0.01229176  0.08030977  0.03080835 -0.03377391]
 [-1.27299427  7.84490756  0.          0.        ]]"
3,-0.695185,"[ 1.30944854  2.58930515 -0.23483888  0.3273046   0.2616551  -0.28725139
 -0.24578365  1.1032121   1.18506075  0.45495417  0.        ]",[ 0.21392449  6.46201982],-0.185804765366,[ 1.1746316   6.22990704],[-0.66653353 -0.22489002],"[[ -1.10705179e-02   2.75376632e-01   3.08083523e-02  -3.37739061e-02]
 [ -1.06390035e+00   1.16491006e+01   0.00000000e+00   0.00000000e+00]]"
4,-0.679653,"[ 1.30914478  2.42193338 -0.25352121  1.37517756  0.26165501 -0.28725129
 -0.22671012  1.57480476  1.10195476  0.66158256  0.        ]",[ 1.10011526  5.33595526],-0.185754737837,[ 1.3698597   5.76879501],[-0.66653353 -0.22489002],"[[ -0.02365807   0.54576925   0.03080835  -0.03377391]
 [ -0.19764835  15.37773876   0.           0.        ]]"
5,-0.64976,"[ 1.30942946  2.07146456 -0.20041744  2.46891483  0.26165493 -0.28725119
 -0.1395166   2.03693033  0.89431374  0.95268078  0.        ]",[ 1.30489705  4.53760067],-0.18326392064,[ 1.37848115  5.08402729],[-0.66653353 -0.22489002],"[[  1.21181865e-02   8.89983515e-01   3.08083523e-02  -3.37739061e-02]
 [  3.76238502e+00   1.90315401e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.584209,"[ 1.29849572  1.49865252 -0.03137483  3.26690399  0.26165484 -0.28725109
 -0.05399701  2.48992363  0.4820235   1.235538    0.        ]",[ 1.41012805  5.49230428],-0.176358149816,[ 1.52503443  4.34442472],[-0.66653353 -0.22489002],"[[  0.12633058   1.30654966   0.03080835  -0.03377391]
 [  7.64639375  22.61315996   0.           0.        ]]"
7,-0.581307,"[ 1.24033111  0.74799665  0.24499777  3.30884316  0.26165475 -0.28725099
  0.02989706  2.93395848 -0.09931736  1.26854547  0.        ]",[ 2.02015155  2.60235453],-0.15947866333,[ 1.55275297  3.55247355],[-0.66653353 -0.22489002],"[[  0.3174821    1.79403792   0.03080835  -0.03377391]
 [ 11.45657737  26.1239818    0.           0.        ]]"
8,-0.617249,"[  1.07996258e+00  -1.86753478e-03   6.00191362e-01   2.18771042e+00
   2.61654659e-01  -2.87250893e-01   1.12181596e-01   3.36921563e+00
  -5.78684393e-01   8.71044486e-01   0.00000000e+00]",[ 0.75697856  3.59649055],-0.124321521183,[ 0.80664074  3.15367723],[-0.66653353 -0.22489002],"[[  0.58410692   2.35104649   0.03080835  -0.03377391]
 [ 15.19366103  29.56544508   0.           0.        ]]"
9,-0.76681,"[ 0.76914587 -0.44192104  0.95816918 -0.12749651  0.26165457 -0.28725079
  0.17163395  3.79590481 -0.54266775  0.26114272  0.        ]",[-0.11510844  3.136891  ],-0.0631255277244,[-0.12810853  3.40482187],[-0.66653353 -0.22489002],"[[  9.15076904e-01   2.97620448e+00   3.08083523e-02  -3.37739061e-02]
 [  1.78937851e+01   3.29392193e+01   0.00000000e+00   0.00000000e+00]]"
10,-0.440419,"[ 0.34198957 -0.45056609  1.19707492 -1.36356977  0.26165448 -0.28725069
  0.15376923 -0.31925868 -0.29894513  0.11571481  0.        ]",[-0.18075293  5.15262916],-0.0276780450569,[ 0.01163657  4.19167423],[-0.66653353 -0.22489002],"[[  1.26481158   3.26886127   0.03080835  -0.03377391]
 [ 17.08243352   0.40245231   0.           0.        ]]"
11,-0.425828,"[-0.10984086 -0.46034909  1.26555753 -1.07961213  0.26165439 -0.2872506
  0.13056141 -0.98389198 -0.33764445  0.14558186  0.        ]",[-0.63235546  4.48215324],-0.0337580089346,[-0.48474658  4.73713779],[-0.66653353 -0.22489002],"[[  1.59588391   3.20157525   0.03080835  -0.03377391]
 [ 16.02841687  -4.85251073   0.           0.        ]]"
12,-0.387178,"[-0.50718608 -0.46253772  1.19189841 -0.70687909  0.2616543  -0.2872505
  0.06844895 -0.82897255 -0.39123987  0.13890331  0.        ]",[-0.45455806  5.67435237],-0.0384754019525,[-0.57492918  4.90658808],[-0.66653353 -0.22489002],"[[  1.88814886   3.11361684   0.03080835  -0.03377391]
 [ 13.20748563  -3.62763566   0.           0.        ]]"
13,-0.404111,"[-0.8115706  -0.45770946  1.03863473 -0.47132126  0.26165421 -0.2872504
  0.02306595 -0.62489458 -0.41358859  0.11702739  0.        ]",[-0.21486112  5.10993249],-0.0393856953636,[-0.67426991  5.01317358],[-0.66653353 -0.22489002],"[[  2.13161855   3.05796058   0.03080835  -0.03377391]
 [ 11.14634878  -2.01408482   0.           0.        ]]"
