timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.25591627  2.60978306 -0.2533166  -0.48578018 -0.62210321  0.08278247
 -0.23490084 -0.37003814  1.97839529 -0.14702264  0.        ]",-0.863419,[ 1.92297731  6.18410353],-0.282481944983,[ 1.66554534  6.61417198],[-0.51915163 -0.18633921],"[[-0.04742766  0.08025356 -0.07238422  0.01120401]
 [-0.00234009 -0.00322415  0.          0.        ]]"
1,"[ 1.25743765  2.60366523 -0.19484926 -0.32146909 -0.62210286  0.08278243
 -0.14441602  0.13250833  1.9744226  -0.04106753  0.        ]",-0.839881,[ 1.33686782  6.96778265],-0.281691280502,[ 1.9111656  6.4470253],[-0.51915163 -0.18633921],"[[-0.00779882  0.11990214 -0.07238422  0.01120401]
 [ 3.95206891  3.95489474  0.          0.        ]]"
2,"[ 1.24904643  2.571279   -0.02110455  0.16201156 -0.62210252  0.0827824
 -0.0557178   0.62510697  1.92488637  0.26867916  0.        ]",-0.956716,[ 2.20321324  5.18693382],-0.277700172252,[ 2.18551278  6.15486574],[-0.51915163 -0.18633921],"[[ 0.11013453  0.23792704 -0.07238422  0.01120401]
 [ 7.82839916  7.83466404  0.          0.        ]]"
3,"[ 1.19331477  2.4725196   0.25966316  0.92719376 -0.62210217  0.08278237
  0.03123653  1.10794647  1.72699609  0.73334009  0.        ]",-0.897158,[ 2.93376006  6.37857861],-0.265898533026,[ 2.19283485  5.70001554],[-0.51915163 -0.18633921],"[[  3.04828989e-01   4.32776324e-01  -7.23842196e-02   1.12040102e-02]
 [  1.16285168e+01   1.16375733e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.03383535  2.24909089  0.61910835  1.8729662  -0.62210182  0.08278233
  0.11649715  1.58120235  1.26202559  1.19971734  0.        ]",-0.885869,[ 2.84081468  4.75121913],-0.239633436343,[ 1.77111149  5.14002371],[-0.51915163 -0.18633921],"[[  5.74781666e-01   7.02926849e-01  -7.23842196e-02   1.12040102e-02]
 [  1.53546158e+01   1.53650109e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.71048983  1.84392225  0.98968432  2.78688138 -0.62210148  0.0827823
  0.20012099  2.04503915  0.52138473  1.37848499  0.        ]",-0.872513,[ 1.10978392  3.11129697],-0.192563077601,[ 0.93714333  4.62712383],[-0.51915163 -0.18633921],"[[  9.18536749e-01   1.04688231e+00  -7.23842196e-02   1.12040102e-02]
 [  1.90091831e+01   1.90182809e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.19127325  1.2379687   1.25173996  3.32146446 -0.62210113  0.08278227
  0.2821629   2.4996238  -0.22899599  0.98720947  0.        ]",-0.644318,[ 0.16581423  4.13894606],-0.123340646118,[-0.29384008  4.27884769],[-0.51915163 -0.18633921],"[[  1.33468830e+00   1.46317242e+00  -7.23842196e-02   1.12040102e-02]
 [  2.25946165e+01   2.25987081e+01   0.00000000e+00   0.00000000e+00]]"
7,"[-0.43522547  0.50079063  1.25777196  3.04908997 -0.62210079  0.08278223
  0.28710203  2.94525595 -0.47556597  0.16186184  0.        ]",-0.57751,[-1.14057012  5.51075708],-0.047085127749,[-1.08191264  4.23388481],[-0.51915163 -0.18633921],"[[  1.78874406e+00   1.95036291e+00  -7.23842196e-02   1.12040102e-02]
 [  2.28104737e+01   2.61086645e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.95421543 -0.16990695  1.00935075  1.64945015 -0.62210044  0.0827822
  0.18633534  3.38217748 -0.0710037  -0.38207452  0.        ]",-0.662653,[-0.88503099  4.73062598],-0.0424307397938,[-0.86814886  4.71159935],[-0.51915163 -0.18633921],"[[  2.20077447e+00   2.50706357e+00  -7.23842196e-02   1.12040102e-02]
 [  1.84067343e+01   2.95500683e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-1.27388075 -0.47006636  0.6639921  -0.77939999 -0.62210009  0.08278217
  0.0978768   3.01049092  0.4388758  -0.19291781  0.        ]",-0.510826,[-0.14719878  3.77688543],-0.0819168024145,[-0.07616109  4.77690506],[-0.51915163 -0.18633921],"[[  2.53013349e+00   3.13191659e+00  -7.23842196e-02   1.12040102e-02]
 [  1.45408900e+01   2.66226831e+01   0.00000000e+00   0.00000000e+00]]"
10,"[-1.4512276  -0.45246447  0.29410943 -1.44844207 -0.62209975  0.08278213
  0.07792316 -0.66206531  0.48693729 -0.01775445  0.        ]",-0.34557,[ 0.17390773  3.89811337],-0.0863262130152,[-0.82180703  4.80917263],[-0.51915163 -0.18633921],"[[  2.81219792e+00   3.29312107e+00  -7.23842196e-02   1.12040102e-02]
 [  1.36688711e+01  -2.30323260e+00   0.00000000e+00   0.00000000e+00]]"
11,"[-1.5241806  -0.46754641 -0.10688163 -1.06105964 -0.6220994   0.0827821
  0.087485   -1.0426936   0.45834347 -0.08582673  0.        ]",-0.372108,[-0.63575611  4.65100266],-0.0826669999532,[-0.84332514  4.77571821],[-0.51915163 -0.18633921],"[[  3.08976728e+00   3.19957113e+00  -7.23842196e-02   1.12040102e-02]
 [  1.40867470e+01  -5.30115640e+00   0.00000000e+00   0.00000000e+00]]"
12,"[-1.49778884 -0.46931146 -0.4792715  -0.68336746 -0.62209905  0.08278207
  0.02350809 -0.82564027  0.46081362 -0.15007251  0.        ]",-0.406236,[-0.36006043  5.06174891],-0.0838061759726,[-0.47159889  4.60415745],[-0.51915163 -0.18633921],"[[  3.34344965e+00   3.10885591e+00  -7.23842196e-02   1.12040102e-02]
 [  1.12908093e+01  -3.59159824e+00   0.00000000e+00   0.00000000e+00]]"
13,"[-1.41007082 -0.46432192 -0.7732297  -0.45833435 -0.62209871  0.08278203
 -0.01422551 -0.61426924  0.47718242 -0.17884723  0.        ]",-0.452877,[ 0.38782064  5.06374948],-0.0865069501843,[-0.06763997  4.40705872],[-0.51915163 -0.18633921],"[[ 3.55272049  3.05472629 -0.07238422  0.01120401]
 [ 9.64176471 -1.92679372  0.          0.        ]]"
14,"[-1.26906179 -0.46004822 -1.03790851 -0.34406757 -0.62209836  0.082782
  0.01654306 -0.48801927  0.49424625 -0.17844521  0.        ]",-0.541968,[ 0.12483103  3.52752392],-0.0887017057606,[ 0.34087923  4.19071484],[-0.51915163 -0.18633921],"[[  3.7590472    3.02715255  -0.07238422   0.01120401]
 [ 10.98642123  -0.93242191   0.           0.        ]]"
15,"[-1.06327186 -0.45763403 -1.28241915 -0.29042352 -0.62209801  0.08278197
  0.02287603 -0.42367913  0.50678492 -0.15895411  0.        ]",-0.567722,[ 0.55333022  3.81092469],-0.0899368868532,[ 0.6098814   3.99216557],[-0.51915163 -0.18633921],"[[  3.98155252e+00   3.01417880e+00  -7.23842196e-02   1.12040102e-02]
 [  1.12631865e+01  -4.25665880e-01   0.00000000e+00   0.00000000e+00]]"
