timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.01546,"[ 1.27812226  2.62761724 -0.26775345 -0.64415292  0.39467421 -1.70204587
 -0.23171829 -0.36972863  1.09096197  1.53425691  0.        ]",[-2.48184981  4.78624196],-0.252191708343,[-2.24900842  6.28254128],[-0.61143589 -0.19235165],"[[-0.05058907  0.04187472  0.04597961 -0.19769549]
 [ 0.00180617  0.0006413   0.          0.        ]]"
1,-0.875924,"[ 1.27424718  2.62381178 -0.32624008 -0.47788533  0.39467404 -1.70204344
 -0.32048824  0.13226019  1.08882922  1.50150024  0.        ]",[-2.41072542  7.48448297],-0.249022507121,[-1.92517054  6.13797569],[-0.61143589 -0.19235165],"[[-0.09025927  0.08163069  0.04597961 -0.19769549]
 [-3.95564522  3.96174796  0.          0.        ]]"
2,-0.912157,"[ 1.24989733  2.59815601 -0.49866351  0.01220726  0.39467388 -1.70204102
 -0.40750231  0.62430315  1.07542012  1.40480647  0.        ]",[-1.36943637  5.08799696],-0.239172515742,[-1.47046769  5.91521025],[-0.61143589 -0.19235165],"[[-0.20829302  0.19982146  0.04597961 -0.19769549]
 [-7.83481832  7.8443744   0.          0.        ]]"
3,-0.814599,"[ 1.16863433  2.5098107  -0.77287683  0.79253131  0.39467371 -1.7020386
 -0.49279749  1.10658403  1.03066548  1.25100598  0.        ]",[-0.57355755  5.89899531],-0.221722574124,[-0.8699941   5.57685757],[-0.61143589 -0.19235165],"[[ -0.40314113   0.39489219   0.04597961  -0.19769549]
 [-11.63736325  11.64997362   0.           0.        ]]"
4,-0.725089,"[ 0.99152163  2.29878568 -1.09499348  1.76720638  0.39467354 -1.70203617
 -0.53856907  1.57919703  0.93310898  1.08579042  0.        ]",[-1.09261476  5.85514617],-0.198661374205,[-0.40401444  5.11550236],[-0.61143589 -0.19235165],"[[ -0.6563614    0.66530974   0.04597961  -0.19769549]
 [-13.67791169  15.37929451   0.           0.        ]]"
5,-0.68577,"[ 0.68011427  1.9047957  -1.40967918  2.72808024  0.39467338 -1.70203375
 -0.62129016  2.04245187  0.76086567  0.93983233  0.        ]",[ 0.40298163  3.27061449],-0.17025658883,[-0.16589597  4.49319506],[-0.61143589 -0.19235165],"[[ -0.96691903   1.0095738    0.04597961  -0.19769549]
 [-17.36570307  19.0347884    0.           0.        ]]"
6,-0.601151,"[ 0.27022486  1.30394933 -1.61515461  3.32712881  0.39467321 -1.70203132
 -0.57785632  2.49628566  0.52860995  0.90509953  0.        ]",[ 0.20883633  3.1411504 ],-0.146929358993,[ 0.62761408  3.70936227],[-0.61143589 -0.19235165],"[[ -1.29480714   1.42620029   0.04597961  -0.19769549]
 [-15.42939786  22.61596809   0.           0.        ]]"
7,-0.590271,"[-0.13746215  0.56033045 -1.67075489  3.12682864  0.39467304 -1.7020289
 -0.55249159  2.94118584  0.26818213  1.0429478   0.        ]",[ 0.62240584  3.32055689],-0.143941878208,[ 1.25498879  3.12677908],[-0.61143589 -0.19235165],"[[ -1.59205168   1.91374336   0.04597961  -0.19769549]
 [-14.29862878  26.1266907    0.           0.        ]]"
8,-0.682349,"[-0.4910681  -0.13175775 -1.61365777  1.7851952   0.39467288 -1.70202648
 -0.49087612  3.37732119 -0.04010721  1.31711631  0.        ]",[ 1.84783868  4.11257278],-0.166287182551,[ 1.56625581  2.99265552],[-0.61143589 -0.19235165],"[[ -1.85046696   2.4708067    0.04597961  -0.19769549]
 [-11.55177     29.56829995   0.           0.        ]]"
9,-0.795425,"[-0.73487574 -0.4655628  -1.51169463 -0.62869902  0.39467271 -1.70202405
 -0.39693056  3.02490684 -0.44496999  1.6385974   0.        ]",[ 1.74840555  3.00034497],-0.207582771013,[ 1.39422894  3.134902  ],[-0.61143589 -0.19235165],"[[ -2.03947865   3.09602583   0.04597961  -0.19769549]
 [ -7.36360735  26.78752127   0.           0.        ]]"
10,-0.81735,"[-0.86247742 -0.45482646 -1.43357035 -1.34768302  0.39467254 -1.70202163
 -0.30487708 -0.57832857 -0.57395507  1.71525732  0.        ]",[-1.510541    3.48552196],-0.220189301093,[-1.50795579  3.97338748],[-0.61143589 -0.19235165],"[[-2.1455795   3.26795596  0.04597961 -0.19769549]
 [-3.25979481 -1.64534474  0.          0.        ]]"
11,-0.767477,"[-0.97962338 -0.46564991 -1.34319011 -1.0051851   0.39467238 -1.7020192
 -0.39224477 -0.98305949 -0.49670895  1.67501463  0.        ]",[-0.83351951  4.67937132],-0.213188812727,[-1.34778333  4.00828695],[-0.61143589 -0.19235165],"[[-2.2498552   3.18590104  0.04597961 -0.19769549]
 [-7.15472284 -4.83905123  0.          0.        ]]"
12,-0.77188,"[-1.1541463  -0.46596794 -1.16423303 -0.65453626  0.39467221 -1.70201678
 -0.46309241 -0.79313983 -0.43459574  1.61141404  0.        ]",[-1.02663928  3.72914835],-0.204120680147,[-0.70898259  3.88073254],[-0.61143589 -0.19235165],"[[ -2.42463957   3.10219774   0.04597961  -0.19769549]
 [-10.31317456  -3.3404134    0.           0.        ]]"
13,-0.687325,"[-1.34343224 -0.46091485 -0.86637025 -0.44328813  0.39467204 -1.70201436
 -0.5473224  -0.5984855  -0.41383053  1.54722694  0.        ]",[-0.2393236   5.08039238],-0.196037156995,[-0.27077717  3.93772411],[-0.61143589 -0.19235165],"[[ -2.66857866   3.0516747    0.04597961  -0.19769549]
 [-14.06822334  -1.80441339   0.           0.        ]]"
