timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.630166,"[ 1.31391877  2.6531467  -0.09487115 -0.85462692  1.06057434  0.74845557
 -0.22366548 -0.37061144  0.50384301 -0.621047    0.        ]",[ 0.11687325  6.22984547],-0.109976245986,[ 0.79478639  7.07014942],[-0.72057581 -0.24043733],"[[ 0.08908663 -0.00645707  0.12283437  0.08602646]
 [ 0.00015497 -0.00272287  0.          0.        ]]"
1,-0.626739,"[ 1.3133333   2.65231354 -0.08802124 -0.6859041   1.06057366  0.74845521
 -0.21354806  0.12991414  0.49961782 -0.57698483  0.        ]",[ 0.18078189  6.57976298],-0.106329690607,[ 1.05199504  6.88357258],[-0.72057581 -0.24043733],"[[ 0.09371302  0.03321505  0.12283437  0.08602646]
 [ 0.46095456  3.95673966  0.          0.        ]]"
2,-0.613173,"[ 1.31104021  2.63537478 -0.06392973 -0.18609276  1.06057297  0.74845485
 -0.19807874  0.62051835  0.47652887 -0.44314646  0.        ]",[ 1.06145162  6.98744344],-0.0950542689258,[ 1.37508678  6.6242981 ],[-0.72057581 -0.24043733],"[[ 0.11000096  0.15128897  0.12283437  0.08602646]
 [ 1.16550908  7.83771879  0.          0.        ]]"
3,-0.550605,"[ 1.29880318  2.56074682  0.02843171  0.61618575  1.06057228  0.7484545
 -0.111756    1.10125259  0.38742472 -0.17440872  0.        ]",[ 1.66759636  7.44885168],-0.0726149823198,[ 1.49489117  6.22614765],[-0.72057581 -0.24043733],"[[  0.17275734   0.34619908   0.12283437   0.08602646]
 [  5.09711638  11.6406235    0.           0.        ]]"
4,-0.537188,"[ 1.25200439  2.36649217  0.23118875  1.63188254  1.06057159  0.74845414
 -0.02712266  1.57246914  0.13374092  0.21805368  0.        ]",[ 1.00816795  5.27896218],-0.0503633853204,[ 1.15326905  5.7301836 ],[-0.72057581 -0.24043733],"[[  0.31337257   0.61641205   0.12283437   0.08602646]
 [  8.95177908  15.36824514   0.           0.        ]]"
5,-0.48768,"[ 1.12930436  1.98831241  0.52491201  2.65839539  1.0605709   0.74845378
  0.05587554  2.03434358 -0.37070691  0.5606417   0.        ]",[ 0.65177511  5.43353773],-0.0792290107124,[ 0.54377109  5.07785606],[-0.72057581 -0.24043733],"[[  0.53033199   0.96043631   0.12283437   0.08602646]
 [ 12.73196892  19.02197866   0.           0.        ]]"
6,-0.524109,"[ 0.89134551  1.39581484  0.84803757  3.34662096  1.06057022  0.74845343
  0.10703832  2.48709981 -1.05551887  0.57702896  0.        ]",[ 1.02390496  4.24694921],-0.139754834747,[ 0.03464517  4.43791485],[-0.72057581 -0.24043733],"[[  0.80834663   1.37681181   0.12283437   0.08602646]
 [ 15.06220072  22.603603     0.           0.        ]]"
7,-0.641935,"[ 0.50538598  0.6452263   1.12774454  3.24473234  1.06056953  0.74845307
  0.18751019  2.93083098 -1.61883529  0.10611932  0.        ]",[-0.82605417  4.04508984],-0.191700367138,[-0.64293247  4.22281313],[-0.72057581 -0.24043733],"[[  1.14635895   1.86410364   0.12283437   0.08602646]
 [ 18.72732684  26.11386374   0.           0.        ]]"
8,-0.760731,"[ 0.05483275 -0.07475075  1.25412831  1.97973653  1.06056884  0.74845271
  0.10770817  3.36589579 -1.6414315  -0.57477038  0.        ]",[-1.87016549  4.96117102],-0.203486902889,[-1.70684314  4.66458225],[-0.72057581 -0.24043733],"[[  1.48444199   2.42091233   0.12283437   0.08602646]
 [ 15.09271422  29.55560846   0.           0.        ]]"
9,-0.81258,"[-0.30250616 -0.45490571  1.23751998 -0.42065068  1.06056815  0.74845236
  0.01428383  3.04103397 -1.16573648 -0.8631037   0.        ]",[-2.56147488  5.55231135],-0.163565043538,[-2.43684983  5.22395706],[-0.72057581 -0.24043733],"[[  1.74361444   3.04587664   0.12283437   0.08602646]
 [ 10.83766774  26.9858082    0.           0.        ]]"
10,-0.563455,"[-0.53605402 -0.45559516  1.17070435 -1.21355505  1.06056746  0.748452
 -0.07738423 -0.46206765 -0.99282461 -0.81188093  0.        ]",[-0.77089825  4.95405001],-0.141997497678,[-1.09956765  6.06312943],[-0.72057581 -0.24043733],"[[ 1.91847513  3.23255846  0.12283437  0.08602646]
 [ 6.6626117  -0.72615366  0.          0.        ]]"
11,-0.513887,"[-0.66521839 -0.46154685  1.11230642 -0.93363519  1.06056678  0.74845164
 -0.14729833 -0.8998163  -1.04469498 -0.83386548  0.        ]",[-0.88204306  7.00276767],-0.148909126144,[-0.89691561  6.21234035],[-0.72057581 -0.24043733],"[[ 2.01977787  3.16662723  0.12283437  0.08602646]
 [ 3.47834756 -4.18905182  0.          0.        ]]"
12,-0.550728,"[-0.7070535  -0.46018094  1.08970607 -0.61969634  1.06056609  0.74845129
 -0.22548589 -0.74776998 -1.09989917 -0.86352141  0.        ]",[-0.1940266   6.20018825],-0.156766924339,[-0.48254338  6.13563156],[-0.72057581 -0.24043733],"[[ 2.05361523  3.09279896  0.12283437  0.08602646]
 [-0.08273411 -2.98626335  0.          0.        ]]"
13,-0.595492,"[-0.69557048 -0.45512472  1.09609878 -0.42694686  1.0605654   0.74845093
 -0.24231539 -0.57653185 -1.13630144 -0.87992525  0.        ]",[-0.58800476  5.38992305],-0.161725382121,[-0.31970543  6.04455185],[-0.72057581 -0.24043733],"[[ 2.04426995  3.04736399  0.12283437  0.08602646]
 [-0.84924299 -1.6316535   0.          0.        ]]"
14,-0.60254,"[-0.64559246 -0.45126035  1.12225954 -0.32772769  1.06056471  0.74845057
 -0.2930611  -0.47103124 -1.15907027 -0.88510734  0.        ]",[-1.10989214  6.16371352],-0.164460865259,[-0.16826913  5.98109341],[-0.72057581 -0.24043733],"[[ 2.00409577  3.02390571  0.12283437  0.08602646]
 [-3.16047623 -0.79707252  0.          0.        ]]"
15,-0.570216,"[-0.51427763 -0.44913075  1.17895825 -0.28078385  1.06056402  0.74845022
 -0.37861765 -0.41653477 -1.17869523 -0.8799311   0.        ]",[ 0.99133785  6.47647721],-0.166131191239,[ 0.03305934  5.91353798],[-0.72057581 -0.24043733],"[[ 1.90178936  3.01278493  0.12283437  0.08602646]
 [-7.05718067 -0.36596928  0.          0.        ]]"
