timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.33127321  2.66007984 -0.31425949 -0.6142628  -0.14685644 -0.70940525
 -0.21763183 -0.3708056   1.5801472   0.59881456  0.        ]",-0.749225,[ 0.80202921  6.81512897],-0.23969335742,[-0.26705372  7.45126438],[-0.75335991 -0.24975373],"[[-0.04606706  0.05114156 -0.01729674 -0.08045343]
 [-0.00360279 -0.00232912  0.          0.        ]]"
1,"[ 1.33259819  2.65568235 -0.26691755 -0.44467562 -0.14685639 -0.70940495
 -0.14824242  0.12926317  1.57842742  0.69092087  0.        ]",-0.737242,[-0.55291218  8.09057875],-0.243219737241,[ 0.14846237  7.16340733],[-0.75335991 -0.24975373],"[[-0.01432085  0.0908109  -0.01729674 -0.08045343]
 [ 3.16767353  3.95607473  0.          0.        ]]"
2,"[ 1.33225528  2.62817552 -0.20610188  0.05543059 -0.14685635 -0.70940464
 -0.19750378  0.61969621  1.55746107  0.86920553  0.        ]",-0.829901,[ 0.33169584  6.79788777],-0.249208168497,[ 0.69823372  6.77508163],[-0.75335991 -0.24975373],"[[ 0.02644377  0.20888312 -0.01729674 -0.08045343]
 [ 0.91629793  7.83820541  0.          0.        ]]"
3,"[ 1.33043214  2.53654356 -0.15945097  0.85075765 -0.14685631 -0.70940434
 -0.16921683  1.10024782  1.49146616  1.09047158  0.        ]",-0.876416,[ 1.55607816  5.33259223],-0.254507077164,[ 1.43311775  6.29464245],[-0.75335991 -0.24975373],"[[  0.05774002   0.40381312  -0.01729674  -0.08045343]
 [  2.20908304  11.64212038   0.           0.        ]]"
4,"[ 1.31897297  2.32068202 -0.03562767  1.84183895 -0.14685627 -0.70940404
 -0.08362497  1.57116468  1.3083468   1.41971059  0.        ]",-0.770047,[ 2.46054969  6.41420239],-0.259309823194,[ 1.98486376  5.85790205],[-0.75335991 -0.24975373],"[[  0.14116761   0.67405624  -0.01729674  -0.08045343]
 [  6.12085167  15.36977638   0.           0.        ]]"
5,"[  1.27008839e+00   1.92053573e+00   1.98314843e-01   2.81459473e+00
  -1.46856224e-01  -7.09403739e-01   3.11107757e-04   2.03275867e+00
   9.12195832e-01   1.77236987e+00   0.00000000e+00]",-0.807498,[ 2.58217583  5.4264002 ],-0.258072777877,[ 2.32205772  5.2741518 ],[-0.75335991 -0.24975373],"[[  3.02069579e-01   1.01811230e+00  -1.72967360e-02  -8.04534256e-02]
 [  9.95694717e+00   1.90236479e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.13659507  1.31308577  0.52020728  3.41296232 -0.14685618 -0.70940344
  0.08264585  2.48520228  0.29868568  1.90794177  0.        ]",-0.780378,[ 2.36204978  4.63788998],-0.240585467225,[ 2.37579966  4.48618841],[-0.75335991 -0.24975373],"[[  5.38957739e-01   1.43451940e+00  -1.72967360e-02  -8.04534256e-02]
 [  1.37198571e+01   2.26051073e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.86186774  0.56417292  0.87574401  3.19129646 -0.14685614 -0.70940313
  0.16341846  2.92867328 -0.3094243   1.59307625  0.        ]",-0.642864,[ 1.87227751  3.72660687],-0.196273826499,[ 1.73195958  3.74075842],[-0.75335991 -0.24975373],"[[  8.50388317e-01   1.92184323e+00  -1.72967360e-02  -8.04534256e-02]
 [  1.74113742e+01   2.61155701e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.40511004 -0.12945429  1.16308999  1.8043366  -0.1468561  -0.70940283
  0.2426296   3.36337874 -0.4851258   0.92418279  0.        ]",-0.618165,[-0.28741648  3.98109858],-0.122811999592,[ 0.84564972  3.52127337],[-0.75335991 -0.24975373],"[[  1.23493755e+00   2.47867979e+00  -1.72967360e-02  -8.04534256e-02]
 [  2.10315277e+01   2.95566844e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.14661216 -0.45896596  1.242878   -0.67083006 -0.14685605 -0.70940253
  0.20868865  3.00825836 -0.05544078  0.54747966  0.        ]",-0.608678,[ 0.34494425  2.3825785 ],-0.071613870038,[ 0.02560525  3.91337347],[-0.75335991 -0.24975373],"[[  1.64001627e+00   3.10366174e+00  -1.72967360e-02  -8.04534256e-02]
 [  1.94803433e+01   2.67456984e+01   0.00000000e+00   0.00000000e+00]]"
