timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.36995047  2.67928854 -0.25967371 -0.76920015  1.25373819 -0.68180871
 -0.21329961 -0.37127906  0.34715726  0.64545168  0.        ]",-0.546321,[-1.66780745  7.70472103],-0.104938091171,[-1.81413615  7.38791847],[-0.77870756 -0.19162729],"[[ 0.012164    0.01603083  0.1442654  -0.07752199]
 [ 0.00141472 -0.00351193  0.          0.        ]]"
1,"[ 1.369529    2.67705262 -0.31938422 -0.59746645  1.25373742 -0.68180847
 -0.29930957  0.1282862   0.34692378  0.61233101  0.        ]",-0.553434,[-1.40039349  7.01453592],-0.101855561344,[-1.42062604  7.10691929],[-0.77870756 -0.19162729],"[[-0.02751394  0.05570457  0.1442654  -0.07752199]
 [-3.95602744  3.95767848  0.          0.        ]]"
2,"[ 1.35544739  2.65585336 -0.49627162 -0.08950719  1.25373664 -0.68180823
 -0.38361813  0.6179543   0.33909371  0.51424776  0.        ]",-0.536893,[-1.58561426  7.37761122],-0.0924680367447,[-0.8927511   6.73540306],[-0.77870756 -0.19162729],"[[-0.1455552   0.17381481  0.1442654  -0.07752199]
 [-7.83518635  7.84039214  0.          0.        ]]"
3,"[ 1.29080482  2.57404019 -0.7804686   0.72295702  1.25373586 -0.68180799
 -0.46626106  1.09790881  0.30314754  0.3566855   0.        ]",-0.595407,[ 0.32871044  6.35458197],-0.0763396683968,[-0.53024352  6.26160049],[-0.77870756 -0.19162729],"[[ -0.34041046   0.36880683   0.1442654   -0.07752199]
 [-11.63770779  11.64608646   0.           0.        ]]"
4,"[ 1.1607019   2.36996867 -1.07465083  1.74523475  1.25373508 -0.68180774
 -0.43302908  1.56809259  0.22834648  0.24194858  0.        ]",-0.592086,[-0.38992999  5.34728466],-0.0603720548571,[-0.49589577  5.63452911],[-0.77870756 -0.19162729],"[[ -0.55782366   0.63913507   0.1442654   -0.07752199]
 [-10.1086646   15.37431198   0.           0.        ]]"
5,"[ 0.97712803  1.98058794 -1.32943666  2.76676645  1.2537343  -0.6818075
 -0.4622425   2.02907472  0.11053927  0.2173084   0.        ]",-0.569144,[-0.94659109  3.7869534 ],-0.0463727551718,[-0.558097    4.76602077],[-0.77870756 -0.19162729],"[[ -0.77348327   0.98329635   0.1442654   -0.07752199]
 [-11.45282028  19.02958589   0.           0.        ]]"
6,"[ 0.69068492  1.37823548 -1.57428353  3.42991149  1.25373353 -0.68180726
 -0.53875393  2.4809426  -0.08495199  0.21543772  0.        ]",-0.531375,[ -2.76270195e-03   4.65483958e+00],-0.0317714128777,[-0.60683763  3.96350098],[-0.77870756 -0.19162729],"[[ -1.03785974   1.39983904   0.1442654   -0.07752199]
 [-14.97322226  22.61260719   0.           0.        ]]"
7,"[ 0.31237917  0.62342588 -1.74116895  3.27786714  1.25373275 -0.68180702
 -0.53257557  2.92371421 -0.36641315  0.27988247  0.        ]",-0.562869,[-0.89898211  5.28029059],-0.0468040152795,[-0.53539288  3.64780617],[-0.77870756 -0.19162729],"[[ -1.3344734    1.88731721   0.1442654   -0.07752199]
 [-14.68895545  26.12352543   0.           0.        ]]"
8,"[-0.13542037 -0.09053096 -1.77687353  1.9428644   1.25373197 -0.68180678
 -0.6036136   3.3577432  -0.73572573  0.42587693  0.        ]",-0.679223,[-1.1611095  4.0544329],-0.0935940139524,[-0.58185685  3.62870002],[-0.77870756 -0.19162729],"[[ -1.66104623   2.44431927   0.1442654   -0.07752199]
 [-17.95751912  29.56515261   0.           0.        ]]"
9,"[-0.65547374 -0.45242892 -1.60903691 -0.52649405  1.25373119 -0.68180654
 -0.68194721  3.02100252 -1.17644208  0.65024252  0.        ]",-0.717221,[-1.82358719  5.74645098],-0.156225990264,[-1.9016391   4.44992924],[-0.77870756 -0.19162729],"[[ -2.05635678   3.0694694    0.1442654   -0.07752199]
 [-21.56176401  26.89508487   0.           0.        ]]"
