timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.900258,"[ 1.29084287  2.76949722 -0.29728924 -0.57101424 -0.64746077 -0.64041165
 -0.25403497 -0.37339985  2.039776    0.51474706  0.        ]",[-0.50939658  8.22288954],-0.292702240166,[ 0.91868454  6.97905922],[-0.57677627 -0.18755856],"[[-0.06388317  0.06545729 -0.07474529 -0.07484698]
 [ 0.0026707   0.00283913  0.          0.        ]]"
1,-0.923979,"[ 1.28877257  2.76404103 -0.32706084 -0.3891888  -0.64746039 -0.64041128
 -0.29719744  0.12436148  2.03843201  0.51597214  0.        ]",[ 1.75284242  6.69516721],-0.292567411136,[ 1.22901881  6.81976318],[-0.57677627 -0.18755856],"[[-0.08406394  0.10524921 -0.07474529 -0.07484698]
 [-2.01402746  3.96315051  0.          0.        ]]"
2,-1.01439,"[ 1.28874725  2.73300266 -0.327363    0.14525431 -0.64746001 -0.64041091
 -0.21170943  0.61197659  2.03040004  0.62541028  0.        ]",[ 1.17357437  5.73768085],-0.294867122308,[ 1.73930538  6.56372023],[-0.57677627 -0.18755856],"[[-0.08426903  0.2234373  -0.07474529 -0.07484698]
 [ 1.98024725  7.84273681  0.          0.        ]]"
3,-1.09362,"[ 1.29364815  2.63437486 -0.21080567  0.99263306 -0.64745964 -0.64041054
 -0.12790503  1.08994223  1.96994413  0.9373284   0.        ]",[ 1.85062368  4.33528164],-0.299882657205,[ 2.30271745  6.1427598 ],[-0.57677627 -0.18755856],"[[ -5.37854630e-03   4.18446900e-01  -7.47452927e-02  -7.48469797e-02]
 [  5.89585865e+00   1.16455537e+01   0.00000000e+00   0.00000000e+00]]"
4,-1.00938,"[ 1.27787105  2.40687364  0.0197619   2.04400001 -0.64745926 -0.64041017
 -0.04573815  1.55844255  1.75041309  1.38962118  0.        ]",[ 1.49184164  5.29203477],-0.300903219978,[ 2.61992335  5.63990974],[-0.57677627 -0.18755856],"[[  0.15105517   0.68875748  -0.07474529  -0.07484698]
 [  9.73495951  15.37307216   0.           0.        ]]"
5,-0.918529,"[ 1.19288994  1.98990854  0.35070398  3.06766247 -0.64745888 -0.6404098
  0.03484392  2.01765044  1.26698618  1.8066298   0.        ]",[ 2.68045754  5.2220185 ],-0.287793172945,[ 2.47846103  5.15098667],[-0.57677627 -0.18755856],"[[  0.38352618   1.03287703  -0.07474529  -0.07484698]
 [ 13.50001309  19.02667593   0.           0.        ]]"
6,-0.880213,"[ 0.97583604  1.36179454  0.73945661  3.68155856 -0.64745851 -0.64040943
  0.11389363  2.46773392  0.55825848  1.89357085  0.        ]",[ 1.37172864  4.19165747],-0.249045742653,[ 2.49826908  4.41367149],[-0.57677627 -0.18755856],"[[  0.69057856   1.44934071  -0.07474529  -0.07484698]
 [ 17.19347034  22.60771186   0.           0.        ]]"
7,-0.621719,"[ 0.57154239  0.59275866  1.09538272  3.41169524 -0.64745813 -0.64040906
  0.19144642  2.90887507 -0.05046041  1.43646919  0.        ]",[ 2.59092658  4.21918722],-0.177839423332,[ 2.25450587  3.83245611],[-0.57677627 -0.18755856],"[[  1.07079915   1.93671138  -0.07474529  -0.07484698]
 [ 20.81698652  26.11764035   0.           0.        ]]"
8,-0.562522,"[-0.02692739 -0.11289047  1.27477055  1.89729702 -0.64745775 -0.64040869
  0.26749736  3.34129813 -0.08643345  0.69864224  0.        ]",[ 1.91341964  2.48271741],-0.0907681210082,[ 1.96236813  3.65564299],[-0.57677627 -0.18755856],"[[  1.52279083   2.49358414  -0.07474529  -0.07484698]
 [ 24.37033187  29.55825872   0.           0.        ]]"
9,-0.503542,"[-0.72706729 -0.43794773  1.11315424 -0.76554498 -0.64745738 -0.64040832
  0.34198171  2.98010859  0.4385639   0.48237867  0.        ]",[ 2.19922854  2.45073889],-0.100688005211,[ 1.95649397  3.95177555],[-0.57677627 -0.18755856],"[[  2.04512674   3.11859465  -0.07474529  -0.07484698]
 [ 27.85048129  26.68461198   0.           0.        ]]"
10,-0.418226,"[-1.30730802 -0.42216738  0.51322013 -1.52096011 -0.647457   -0.64040795
  0.414891   -0.63255526  0.54289211  0.65792436  0.        ]",[-0.21639685  4.25285852],-0.124562595958,[ 0.22863975  4.5437355 ],[-0.57677627 -0.18755856],"[[  2.63631141   3.28378583  -0.07474529  -0.07484698]
 [ 31.2570403   -2.05902559   0.           0.        ]]"
11,-0.514482,"[-1.47300014 -0.43612509 -0.35797657 -1.113553   -0.64745662 -0.64040758
  0.38330934 -1.01849802  0.4912623   0.62789331  0.        ]",[ 0.10447599  3.13774728],-0.117284522968,[ 0.01072688  4.41124249],[-0.57677627 -0.18755856],"[[  3.24664649   3.19450133  -0.07474529  -0.07484698]
 [ 29.78145525  -5.12972902   0.           0.        ]]"
