timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.38891643  2.68497578 -0.16922606 -0.5329905   1.01788538  0.61923409
 -0.2077702  -0.37101786  0.54570612 -0.42471886  0.        ]",-0.622239,[ 0.91430527  9.20150332],-0.10230700482,[ 1.11633277  8.71444702],[-0.83843148 -0.2290844 ],"[[  8.56065448e-02   7.08800545e-02   1.17172524e-01   7.22164893e-02]
 [  3.33578504e-03  -7.44876443e-05   0.00000000e+00   0.00000000e+00]]"
1,"[ 1.38372222  2.67931559 -0.11446665 -0.3606905   1.01788493  0.61923391
 -0.12921397  0.12769571  0.53039807 -0.32605642  0.        ]",-0.687101,[ 1.07061398  7.45777244],-0.0956446755302,[ 1.35154569  8.34831047],[-0.83843148 -0.2290844 ],"[[ 0.12194649  0.11059232  0.11717252  0.07221649]
 [ 3.61863095  3.95811315  0.          0.        ]]"
2,"[ 1.35659807  2.6479945   0.05147106  0.14613215  1.01788447  0.61923372
 -0.04484267  0.61652089  0.44944709 -0.03688184  0.        ]",-0.683649,[ 1.6507043   7.45590944],-0.0785908473301,[ 1.55111849  7.78903866],[-0.83843148 -0.2290844 ],"[[ 0.23327715  0.22868094  0.11717252  0.07221649]
 [ 7.50154549  7.8378191   0.          0.        ]]"
3,"[ 1.27321538  2.54999497  0.32110072  0.94930923  1.01788402  0.61923353
  0.03786945  1.09566283  0.20731225  0.38943301  0.        ]",-0.663276,[ 2.18190067  7.56475868],-0.0693917614707,[ 1.31773865  7.04907703],[-0.83843148 -0.2290844 ],"[[  0.42149917   0.42359276   0.11717252   0.07221649]
 [ 11.30810166  11.64067331   0.           0.        ]]"
4,"[ 1.08265192  2.32554779  0.65991738  1.9445524   1.01788357  0.61923334
  0.11896997  1.56529664 -0.29860619  0.79076901  0.        ]",-0.727983,[ 0.2546432  5.7329523],-0.100798550491,[ 0.67516917  6.15274954],[-0.83843148 -0.2290844 ],"[[  0.68510669   0.69380484   0.11717252   0.07221649]
 [ 15.04048941  15.36806885   0.           0.        ]]"
5,"[ 0.76779563  1.91574687  0.97042337  2.91107389  1.01788311  0.61923316
  0.13443087  2.0257236  -1.01053494  0.88326605  0.        ]",-0.710416,[ 0.35762526  5.06695411],-0.156637634455,[-0.19055258  5.38471794],[-0.83843148 -0.2290844 ],"[[  0.99305225   1.03783176   0.11717252   0.07221649]
 [ 15.75202787  19.02240133   0.           0.        ]]"
6,"[ 0.35779041  1.29998236  1.16862626  3.48577316  1.01788266  0.61923297
  0.1584883   2.47698868 -1.65222262  0.50008852  0.        ]",-0.745852,[-0.07404972  3.93468832],-0.205214306579,[-0.49832189  4.74882364],[-0.83843148 -0.2290844 ],"[[  1.31919727   1.45421581   0.11717252   0.07221649]
 [ 16.85919359  22.60403288   0.           0.        ]]"
7,"[-0.09503492  0.54773287  1.21156032  3.21934969  1.01788221  0.61923278
  0.14498917  2.91935153 -1.87692471 -0.20644925  0.        ]",-0.797557,[-1.00949463  5.55305449],-0.225070487171,[-1.29595172  4.99097109],[-0.83843148 -0.2290844 ],"[[  1.6501463    1.94152331   0.11717252   0.07221649]
 [ 16.23794213  26.1150308    0.           0.        ]]"
8,"[-0.47326518 -0.14047978  1.11855092  1.77165014  1.01788175  0.61923259
  0.05210188  3.35302351 -1.56171978 -0.74038394  0.        ]",-0.94619,[-2.86184683  4.34366048],-0.201609512471,[-2.4011538   5.60316277],[-0.83843148 -0.2290844 ],"[[  1.93201872   2.49835864   0.11717252   0.07221649]
 [ 11.96311257  29.55707963   0.           0.        ]]"
9,"[-0.71666799 -0.4543142   0.98617673 -0.76209018  1.0178813   0.61923241
 -0.03902822  2.98854184 -1.02733281 -0.71884184  0.        ]",-0.860181,[-3.53868618  4.47488966],-0.139943607545,[-3.44968081  6.26726866],[-0.83843148 -0.2290844 ],"[[  2.1292116    3.12335374   0.11717252   0.07221649]
 [  7.76915127  26.66429838   0.           0.        ]]"
10,"[-0.84512751 -0.43795839  0.88642635 -1.47341997  1.01788085  0.61923222
 -0.12842978 -0.64143186 -0.90922897 -0.60523809  0.        ]",-0.493372,[-1.78052785  8.69481743],-0.119540089252,[-1.99141407  7.49106503],[-0.83843148 -0.2290844 ],"[[ 2.24330948  3.28713385  0.11717252  0.07221649]
 [ 3.654741   -2.14627475  0.          0.        ]]"
11,"[-0.87989146 -0.45222207  0.85499146 -1.07987938  1.01788039  0.61923203
 -0.21603589 -1.02507742 -0.96892179 -0.6674109   0.        ]",-0.544153,[-2.26655473  7.53666362],-0.130177621771,[-1.41833818  7.5371747 ],[-0.83843148 -0.2290844 ],"[[ 2.27595142  3.19632191  0.11717252  0.07221649]
 [-0.37704021 -5.19121688  0.          0.        ]]"
12,"[-0.82933538 -0.45364979  0.90003102 -0.69205629  1.01787994  0.61923185
 -0.30190336 -0.81601168 -1.03089717 -0.72398759  0.        ]",-0.628944,[-0.78361629  5.63237606],-0.140680405067,[-0.7402848   7.28966951],[-0.83843148 -0.2290844 ],"[[ 2.22876115  3.10727408  0.11717252  0.07221649]
 [-4.32880678 -3.53189518  0.          0.        ]]"
