timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.31784216  2.65581348 -0.12334552 -0.92110047 -0.36185294 -0.10641164
 -0.22100129 -0.37057465  1.76579793  0.16580196  0.        ]",-0.717035,[ 1.1377839   7.94583174],-0.252947507757,[ 0.63143945  7.6673708 ],[-0.72365898 -0.23159121],"[[ 0.07624733 -0.02096233 -0.04219839 -0.01099291]
 [-0.00111126 -0.00131488  0.          0.        ]]"
1,"[ 1.31257505  2.65587634 -0.06457516 -0.75161667 -0.36185282 -0.10641161
 -0.13406264  0.12973096  1.75654743  0.27132398  0.        ]",-0.691549,[ 1.90643296  8.41916367],-0.253296637524,[ 1.1446141   7.43091488],[-0.72365898 -0.23159121],"[[ 0.11590038  0.01872403 -0.04219839 -0.01099291]
 [ 3.95325542  3.95676482  0.          0.        ]]"
2,"[ 1.28417595  2.64158376  0.10829156 -0.24920641 -0.3618527  -0.10641158
 -0.0488419   0.62013398  1.69122448  0.57792202  0.        ]",-0.825143,[ 1.73994106  7.21816957],-0.253070731788,[ 1.59911764  7.10014868],[-0.72365898 -0.23159121],"[[ 0.23385658  0.136786   -0.04219839 -0.01099291]
 [ 7.8294843   7.83650248  0.          0.        ]]"
3,"[ 1.19664657  2.57118554  0.38204439  0.55911426 -0.36185258 -0.10641155
  0.03470088  1.10082304  1.46794829  1.03204203  0.        ]",-0.915741,[ 1.86139178  6.1996983 ],-0.248569892056,[ 2.02522826  6.54228115],[-0.72365898 -0.23159121],"[[  4.28570857e-01   3.31671842e-01  -4.21983877e-02  -1.09929084e-02]
 [  1.16293914e+01   1.16393929e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.99758342  2.38224033  0.72085023  1.58647293 -0.36185245 -0.10641151
  0.11661338  1.57197304  0.97210763  1.47458609  0.        ]",-0.904526,[ 1.85881069  6.42069954],-0.234144337907,[ 1.80808485  5.9495616 ],[-0.72365898 -0.23159121],"[[  6.98537800e-01   6.01858679e-01  -4.21983877e-02  -1.09929084e-02]
 [  1.53551459e+01   1.53668241e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.63546565  2.00934156  1.04914267  2.63205408 -0.36185233 -0.10641148
  0.19695099  2.03374643  0.20486617  1.61334303  0.        ]",-0.835854,[-0.13674723  6.07874367],-0.203655063605,[ 0.58991468  5.48976564],[-0.72365898 -0.23159121],"[[  1.04229913e+00   9.45850356e-01  -4.21983877e-02  -1.09929084e-02]
 [  1.90092677e+01   1.90200873e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.15447338  1.4202085   1.23387682  3.34666563 -0.36185221 -0.10641145
  0.17687017  2.486499   -0.50676721  1.2057383   0.        ]",-0.616538,[ 0.07406157  3.72116625],-0.155724763692,[-0.66782653  5.09119558],[-0.72365898 -0.23159121],"[[  1.41331706e+00   1.36219099e+00  -4.21983877e-02  -1.09929084e-02]
 [  1.80959035e+01   2.26020047e+01   0.00000000e+00   0.00000000e+00]]"
7,"[-0.34293292  0.66865065  1.22147238  3.27449625 -0.36185209 -0.10641142
  0.17556784  2.93024898 -0.74169498  0.44320522  0.        ]",-0.49969,[-1.12875732  4.54586966],-0.0951262535954,[-1.02507889  4.62761784],[-0.72365898 -0.23159121],"[[  1.77463826e+00   1.84945529e+00  -4.21983877e-02  -1.09929084e-02]
 [  1.80366704e+01   2.61127291e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.75220937 -0.05854033  1.0544817   2.03348249 -0.36185197 -0.10641139
  0.08081813  3.36529801 -0.40055344 -0.12227257  0.        ]",-0.580521,[-1.19672759  4.10622598],-0.0324773881997,[-1.0673157   4.47119236],[-0.72365898 -0.23159121],"[[  2.09213568e+00   2.40624323e+00  -4.21983877e-02  -1.09929084e-02]
 [  1.37270284e+01   2.95546565e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-1.00991059 -0.45183019  0.84923744 -0.36102547 -0.36185185 -0.10641135
 -0.01213767  3.04822876  0.14128979 -0.07481876  0.        ]",-0.453557,[-2.07496195  4.77270226],-0.0399532166964,[-1.15556085  4.48550463],[-0.72365898 -0.23159121],"[[  2.32426490e+00   3.03118945e+00  -4.21983877e-02  -1.09929084e-02]
 [  9.49898181e+00   2.70462734e+01   0.00000000e+00   0.00000000e+00]]"
