timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.08599884  2.06021644 -0.05538719 -0.62949961  0.57899358 -0.34396374
  0.01486562 -0.348057    0.78542483  0.21934419  0.        ]",-0.872404,[-0.62513846  2.4905858 ],-0.148633445563,[-0.37365395  2.31161165],[-0.05433463 -0.10226673],"[[-0.03775632  0.02406377  0.06476952 -0.03727617]
 [ 0.0021525   0.00103074  0.          0.        ]]"
1,"[ 1.0842778   2.05784451 -0.09312565 -0.50879055  0.57899178 -0.34396284
 -0.15503217  0.18684031  0.78460988  0.21279236  0.        ]",-0.828534,[-0.19974731  3.64321191],-0.148346005495,[-0.31331545  2.23820686],[-0.05433463 -0.10226673],"[[-0.06254121  0.06382168  0.06476952 -0.03727617]
 [-2.47239658  3.96155657  0.          0.        ]]"
2,"[ 1.07713389  2.03836186 -0.1795056  -0.15254936  0.57898998 -0.34396195
 -0.20602919  0.71105556  0.77939112  0.22124612  0.        ]",-0.887445,[ 0.54684754  2.16638283],-0.147859724693,[-0.22514157  2.14074159],[-0.05433463 -0.10226673],"[[-0.11944167  0.18199658  0.06476952 -0.03727617]
 [-3.21516853  7.84299587  0.          0.        ]]"
3,"[ 1.06901652  1.96615354 -0.24286522  0.41625549  0.57898818 -0.34396105
 -0.05322779  1.22473542  0.75858989  0.32013559  0.        ]",-0.859921,[-1.52361363  2.72196604],-0.148292346156,[-0.12114577  2.0096426 ],[-0.05433463 -0.10226673],"[[ -0.16141618   0.37701781   0.06476952  -0.03727617]
 [ -0.98964376  11.64645854   0.           0.        ]]"
4,"[ 1.05346312  1.78862401 -0.33161645  1.13030065  0.57898638 -0.34396016
 -0.32358116  1.72853895  0.69844171  0.4481004   0.        ]",-0.916187,[ 1.05887012  0.64766015],-0.14623145158,[ 0.01947216  1.82208848],[-0.05433463 -0.10226673],"[[ -0.22071663   0.6473757    0.06476952  -0.03727617]
 [ -4.92729786  15.37686487   0.           0.        ]]"
5,"[ 1.0337156   1.46793895 -0.41710633  1.81729362  0.57898458 -0.34395926
 -0.04525607  2.03356919  0.57471466  0.60353164  0.        ]",-0.843263,[ 0.7630919   1.75909225],-0.140880500351,[ 0.16360489  1.60822296],[-0.05433463 -0.10226673],"[[ -0.27859246   0.97757488   0.06476952  -0.03727617]
 [ -0.87355937  17.63557563   0.           0.        ]]"
6,"[ 1.03853531  0.9893321  -0.39801263  2.27332454  0.57898278 -0.34395837
  0.1632937   2.52103164  0.33209087  0.82945878  0.        ]",-0.821873,[ 0.05543149  1.78225538],-0.136202982829,[ 0.2880424   1.32944345],[-0.05433463 -0.10226673],"[[ -0.26559119   1.36650287   0.06476952  -0.03727617]
 [  2.16391798  21.24523247   0.           0.        ]]"
7,"[ 1.05350676  0.37629213 -0.33132343  2.23735818  0.57898098 -0.34395747
  0.17556212  2.99890863 -0.04299493  0.95786465  0.        ]",-0.820326,[ 0.63456354  0.68346269],-0.128620458774,[ 0.35795152  1.09675539],[-0.05433463 -0.10226673],"[[ -0.22052192   1.82691468   0.06476952  -0.03727617]
 [  2.34261003  24.7841564    0.           0.        ]]"
8,"[ 1.07166094 -0.22262616 -0.22401159  1.47063281  0.57897918 -0.34395657
  0.34504923  3.29800336 -0.46443457  0.84950959  0.        ]",-0.840412,[-0.42082589  2.26144306],-0.115663708416,[ 0.34548509  1.05580246],[-0.05433463 -0.10226673],"[[ -0.14890331   2.34482475   0.06476952  -0.03727617]
 [  4.81114648  26.99949936   0.           0.        ]]"
9,"[ 1.08352215 -0.59397605 -0.10496019 -0.03226643  0.57897738 -0.34395568
  0.22427141  3.76041126 -0.75011217  0.45669273  0.        ]",-0.961374,[ 0.80988501  0.26941365],-0.0937578490181,[ 0.30403394  1.04268599],[-0.05433463 -0.10226673],"[[ -0.07032639   2.91917887   0.06476952  -0.03727617]
 [  3.05206935  30.42449098   0.           0.        ]]"
