timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.26644819  2.61619782 -0.14955881 -0.46122323  1.42556927  1.49489051
 -0.23127885 -0.37030288  0.1735989  -1.36705727  0.        ]",-0.618614,[ 1.02564702  7.6815415 ],-0.164314809103,[ 0.80000836  6.5113554 ],[-0.54934955 -0.19358931],"[[ 0.02790744  0.08627901  0.1643511   0.17338664]
 [ 0.00303892 -0.0042712   0.          0.        ]]"
1,"[ 1.26380897  2.60970596 -0.0909186  -0.29639175  1.42556761  1.49488866
 -0.14156728  0.13184587  0.16196335 -1.26159438  0.        ]",-0.620143,[ 0.43751013  7.31646322],-0.151801394303,[ 0.89829487  6.36207533],[-0.54934955 -0.19358931],"[[ 0.06764282  0.12590686  0.1643511   0.17338664]
 [ 3.95734343  3.95386881  0.          0.        ]]"
2,"[ 1.24847941  2.57618869  0.0495051   0.18859269  1.42556596  1.4948868
 -0.10410951  0.62416452  0.10063683 -0.99416936  0.        ]",-0.586747,[ 1.26361617  7.50266075],-0.118921245525,[ 1.06582952  6.14096022],[-0.54934955 -0.19358931],"[[ 0.16335495  0.24392013  0.1643511   0.17338664]
 [ 5.60840457  7.83452475  0.          0.        ]]"
3,"[ 1.19897383  2.47555098  0.2657024   0.95544969  1.4255643   1.49488495
 -0.01690089  1.10662451 -0.08450506 -0.60653211  0.        ]",-0.544602,[ 0.58483326  5.64328788],-0.0681839601972,[ 0.79939306  5.83485508],[-0.54934955 -0.19358931],"[[  0.31408967   0.43876695   0.1643511    0.17338664]
 [  9.45238333  11.63747471   0.           0.        ]]"
4,"[ 1.08012474  2.24961043  0.54910312  1.90167421  1.42556265  1.4948831
  0.03134333  1.57959711 -0.48394646 -0.20631168  0.        ]",-0.356864,[-0.65983386  7.50677611],-0.0457463789042,[ 0.15609282  5.41768074],[-0.54934955 -0.19358931],"[[  0.52447105   0.70892268   0.1643511    0.17338664]
 [ 11.57889024  15.36565084   0.           0.        ]]"
5,"[ 0.91497542  1.84162269  0.79186264  2.81300987  1.42556099  1.49488125
 -0.03305804  2.04340059 -1.02658861 -0.03686758  0.        ]",-0.440842,[-0.30227749  5.05084949],-0.112571134477,[-0.31636372  4.98149204],[-0.54934955 -0.19358931],"[[  0.72756608   1.05291688   0.1643511    0.17338664]
 [  8.74021004  19.02156962   0.           0.        ]]"
6,"[ 0.7532389   1.23323366  0.95612249  3.34001287  1.42555933  1.49487939
 -0.06406582  2.49795742 -1.5346334  -0.19461188  0.        ]",-0.524233,[-1.15005632  4.15865218],-0.180137164962,[-0.71560657  4.67903662],[-0.54934955 -0.19358931],"[[  0.88865527   1.4692984    0.1643511    0.17338664]
 [  7.37345057  22.60462957   0.           0.        ]]"
7,"[ 0.63376489  0.49513172  1.04850543  3.05399272  1.42555768  1.49487754
 -0.1570969   2.9435601  -1.82958954 -0.61870793  0.        ]",-0.655289,[-1.24452819  3.55728346],-0.228505943075,[-1.27344954  4.65662575],[-0.54934955 -0.19358931],"[[  0.99498266   1.95663365   0.1643511    0.17338664]
 [  3.27283306  26.11714763   0.           0.        ]]"
8,"[ 0.60423933 -0.17369179  1.06832084  1.63630806  1.42555602  1.49487569
 -0.24831466  3.38029544 -1.79725145 -1.13359415  0.        ]",-0.716664,[-2.33861129  5.4584569 ],-0.25022013131,[-1.77229762  4.88466644],[-0.54934955 -0.19358931],"[[  1.0201014    2.51351864   0.1643511    0.17338664]
 [ -0.74785715  29.55982048   0.           0.        ]]"
9,"[ 0.66771132 -0.46857894  1.02431956 -0.80906181  1.42555437  1.49487384
 -0.33778076  3.00520493 -1.46672193 -1.56273651  0.        ]",-0.845943,[-2.44331898  4.80159942],-0.248838023935,[-1.82442749  5.15357208],[-0.54934955 -0.19358931],"[[  0.96558483   3.13857013   0.1643511    0.17338664]
 [ -4.6913388   26.60326614   0.           0.        ]]"
10,"[ 0.81196115 -0.44975516  0.9024743  -1.47278174  1.42555271  1.49487198
 -0.42552741 -0.67743504 -1.35983697 -1.65220127  0.        ]",-0.66017,[-1.18607576  4.87316537],-0.247647250782,[-1.07669818  5.45395994],[-0.54934955 -0.19358931],"[[ 0.83294839  3.29786786  0.1643511   0.17338664]
 [-8.55903134 -2.42518049  0.          0.        ]]"
11,"[ 1.00520376 -0.46575165  0.67220814 -1.07493782  1.42555106  1.49487013
 -0.51151234 -1.05334788 -1.45068936 -1.59073792  0.        ]",-0.646347,[-0.68222485  5.02012135],-0.249865001098,[-0.91869009  5.26394939],[-0.54934955 -0.19358931],"[[  0.62374033   3.20216532   0.1643511    0.17338664]
 [-12.3490722   -5.38832302   0.           0.        ]]"
12,"[ 1.18168689 -0.46782028  0.31878425 -0.6900812   1.4255494   1.49486828
 -0.56724522 -0.83145629 -1.50141816 -1.49726378  0.        ]",-0.64722,[-0.58378441  4.93575054],-0.246409533197,[-0.8266812  4.9312253],[-0.54934955 -0.19358931],"[[  0.35211087   3.11012332   0.1643511    0.17338664]
 [-14.80566893  -3.63926503   0.           0.        ]]"
13,"[ 1.2660916  -0.46283652 -0.13798519 -0.46120278  1.42554774  1.49486643
 -0.61303161 -0.61716191 -1.49689193 -1.41881233  0.        ]",-0.66452,[-0.52997941  4.87119884],-0.239471990338,[-0.92002726  4.6744628 ],[-0.54934955 -0.19358931],"[[  0.03574849   3.05530823   0.1643511    0.17338664]
 [-16.82384723  -1.95009066   0.           0.        ]]"
14,"[ 1.19708581 -0.45852251 -0.65339373 -0.34508475  1.42554609  1.49486458
 -0.6530792  -0.48941475 -1.458504   -1.37123266  0.        ]",-0.666536,[-2.17038563  4.32917693],-0.231912959202,[-1.10675979  4.55819178],[-0.54934955 -0.19358931],"[[ -0.31843949   3.02740936   0.1643511    0.17338664]
 [-18.58907322  -0.94312484   0.           0.        ]]"
15,"[ 0.91618191 -0.45608027 -1.17199656 -0.29059901  1.42554443  1.49486272
 -0.73455423 -0.42436787 -1.40242945 -1.35720654  0.        ]",-0.692984,[-1.08953089  3.70888457],-0.225432052187,[-1.42170286  4.63286448],[-0.54934955 -0.19358931],"[[ -0.72625318   3.01428898   0.1643511    0.17338664]
 [-22.18033187  -0.43039416   0.           0.        ]]"
16,"[ 0.37380046 -0.45489934 -1.5706833  -0.26619653  1.42554278  1.49486087
 -0.81441663 -0.39376978 -1.34183751 -1.38103706  0.        ]",-0.668399,[-2.91866914  4.56020286],-0.221832743492,[-1.85803926  4.93121624],[-0.54934955 -0.19358931],"[[ -1.20517892   3.00840577   0.1643511    0.17338664]
 [-25.70051268  -0.18920601   0.           0.        ]]"
17,"[-0.37624722 -0.45436977 -1.64366714 -0.25560309  1.42554112  1.49485902
 -0.89269814 -0.38004739 -1.29720403 -1.44407577  0.        ]",-0.628122,[-2.40019307  5.59440221],-0.223387098989,[-2.32949018  5.4625144 ],[-0.54934955 -0.19358931],"[[ -1.75380917   3.00585037   0.1643511    0.17338664]
 [-29.15101526  -0.08104067   0.           0.        ]]"
18,"[-1.12048584 -0.45414177 -1.22024371 -0.25110618  1.42553946  1.49485717
 -0.96942994 -0.37408643 -1.29251395 -1.53322244  0.        ]",-0.561022,[-3.21782161  5.92642393],-0.23106881945,[-2.57567334  6.10793734],[-0.54934955 -0.19358931],"[[ -2.37076418   3.00476535   0.1643511    0.17338664]
 [-32.53321453  -0.03405471   0.           0.        ]]"
19,"[-1.50820526 -0.45404593 -0.31902865 -0.24922903  1.42553781  1.49485531
 -1.04464265 -0.3715553  -1.34321703 -1.61453838  0.        ]",-0.451257,[-3.1047138   7.83215559],-0.242789378289,[-2.50061464  6.61764002],[-0.54934955 -0.19358931],"[[ -3.05469140e+00   3.00431240e+00   1.64351101e-01   1.73386638e-01]
 [ -3.58484603e+01  -1.41043954e-02   0.00000000e+00   0.00000000e+00]]"
20,"[-1.21921223 -0.45400622  0.71823907 -0.24845545  1.42553615  1.49485346
 -1.11836628 -0.37049869 -1.43808057 -1.64116568  0.        ]",-0.539068,[-1.14892387  6.49778402],-0.25325990463,[-1.93693674  6.67251015],[-0.54934955 -0.19358931],"[[ -3.80426507e+00   3.00412574e+00   1.64351101e-01   1.73386638e-01]
 [ -3.90980770e+01  -5.77694517e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-0.25400385 -0.45398988  1.28021066 -0.24813975  1.4255345   1.49485161
 -1.1906303  -0.37006338 -1.52926815 -1.58203971  0.        ]",-0.657453,[-0.21702243  5.0091816 ],-0.25617603276,[-0.83933705  6.15257263],[-0.54934955 -0.19358931],"[[ -4.61818562e+00   3.00404958e+00   1.64351101e-01   1.73386638e-01]
 [ -4.22833632e+01  -2.34685439e-03   0.00000000e+00   0.00000000e+00]]"
22,"[ 0.82610436 -0.45398314  0.88861734 -0.24801195  1.42553284  1.49484976
 -1.19113272 -0.36988529 -1.55188271 -1.46394697  0.        ]",-0.583656,[ 0.15183901  6.10065216],-0.248422264715,[-0.47059211  5.30008507],[-0.54934955 -0.19358931],"[[ -5.46407557e+00   3.00401876e+00   1.64351101e-01   1.73386638e-01]
 [ -4.23055573e+01  -9.44342281e-04   0.00000000e+00   0.00000000e+00]]"
