timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.733701,"[ 1.33589685  2.66517863 -0.39163689 -0.76332121  1.29439287  1.65091259
 -0.22153068 -0.37089333  0.29957845 -1.78994535  0.        ]",[  1.33135189  10.13570317],-0.21779844237,[ 1.46166873  8.1897068 ],[-0.75691932 -0.26201525],"[[-0.09666438  0.01581206  0.14967095  0.19097724]
 [ 0.00237517 -0.00315633  0.          0.        ]]"
1,-0.827425,"[ 1.34010833  2.66296559 -0.33248955 -0.59350271  1.29439192  1.65091089
 -0.13539039  0.12884951  0.30466934 -1.68474107  0.        ]",[ 2.70994395  7.67273227],-0.205826750964,[ 1.6079011   7.92617702],[-0.75691932 -0.26201525],"[[-0.05694228  0.05546196  0.14967095  0.19097724]
 [ 3.95667639  3.95495934  0.          0.        ]]"
2,-0.772874,"[ 1.33976983  2.64190805 -0.15631996 -0.09125124  1.29439096  1.6509092
 -0.05095175  0.6187006   0.28139016 -1.37330911  0.        ]",[ 1.74425615  8.28926777],-0.169245437015,[ 1.78359628  7.54974127],[-0.75691932 -0.26201525],"[[ 0.06108186  0.17348815  0.14967095  0.19097724]
 [ 7.83286301  7.83472979  0.          0.        ]]"
3,-0.726874,"[ 1.29734789  2.56056003  0.13049265  0.71213646  1.29439001  1.6509075
  0.03182521  1.09884811  0.12190237 -0.89255773  0.        ]",[ 0.85440298  7.42465537],-0.107697775028,[ 1.74214959  7.01098919],[-0.75691932 -0.26201525],"[[  0.25586363   0.36833882   0.14967095   0.19097724]
 [ 11.63276951  11.6376478    0.           0.        ]]"
4,-0.565301,"[ 1.15955809  2.35754715  0.4947679   1.72327551  1.29438906  1.65090581
  0.1004401   1.56949532 -0.30107172 -0.38721795  0.        ]",[ 1.56477238  6.06005225],-0.0446554642061,[ 1.085675    6.36589956],[-0.75691932 -0.26201525],"[[  0.52011937   0.63849322   0.14967095   0.19097724]
 [ 14.78256145  15.36532742   0.           0.        ]]"
5,-0.547052,"[ 0.86971573  1.9700439   0.87707029  2.73422317  1.2943881   1.65090411
  0.18029017  2.03075463 -1.02007459 -0.12998044  0.        ]",[-0.29413364  5.59379004],-0.112985007442,[ 0.08850646  5.66365719],[-0.75691932 -0.26201525],"[[  0.85254364   0.98245564   0.14967095   0.19097724]
 [ 18.44810813  19.01866424   0.           0.        ]]"
6,-0.664505,"[ 0.45297121  1.37038236  1.14786332  3.39157713  1.29438715  1.65090242
  0.14706754  2.48302966 -1.75599806 -0.39402013  0.        ]",[-0.30471833  4.7798943 ],-0.212605193126,[-0.68351495  5.31229448],[-0.75691932 -0.26201525],"[[  1.20620123   1.39877051   0.14967095   0.19097724]
 [ 16.92301427  22.60086213   0.           0.        ]]"
7,-0.875006,"[ 0.0175089   0.61853882  1.24474615  3.24365055  1.29438619  1.65090072
  0.11361799  2.92634483 -2.08476144 -1.05363622  0.        ]",[-0.7675568  3.5556606],-0.278936242606,[-1.36609793  5.31815815],[-0.75691932 -0.26201525],"[[  1.529254     1.88601724   0.14967095   0.19097724]
 [ 15.3875037   26.11212232   0.           0.        ]]"
8,-0.975042,"[-0.35867988 -0.09328276  1.20577132  1.92602757  1.29438524  1.65089903
  0.04091004  3.36092531 -1.86039731 -1.64410589  0.        ]",[-1.65598703  5.51741456],-0.293597516852,[-2.17526817  5.77349472],[-0.75691932 -0.26201525],"[[  1.80351946   2.44279515   0.14967095   0.19097724]
 [ 12.04982433  29.55423726   0.           0.        ]]"
9,-0.900773,"[-0.61816791 -0.45522832  1.10905015 -0.51482408  1.29438429  1.65089733
 -0.0504799   3.0250079  -1.32988702 -1.73741611  0.        ]",[-3.62156816  5.49804846],-0.254339747677,[-3.03158307  6.25249624],[-0.75691932 -0.26201525],"[[  2.00243312   3.06773391   0.14967095   0.19097724]
 [  7.85454247  26.89371692   0.           0.        ]]"
