timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.10397825  2.1684878  -0.05274998 -1.01777329 -0.73642594 -0.38383902
 -0.10810212 -0.35528722  1.90804101  0.17162698  0.        ]",-1.08087,[ 0.60816814  3.88443378],-0.296588113498,[ 0.23341851  2.92852116],[-0.09014156 -0.10235936],"[[-0.02841636 -0.0910556  -0.08625237 -0.04216019]
 [ 0.00072127  0.00452314  0.          0.        ]]"
1,"[ 1.10451809  2.17237237 -0.01614727 -0.88915724 -0.73642388 -0.38383822
  0.01644784  0.17429424  1.91276605  0.24744038  0.        ]",-1.14362,[-0.31133451  3.03674709],-0.298217111492,[ 0.34144148  2.85762644],[-0.09014156 -0.10235936],"[[-0.00427897 -0.05124756 -0.08625237 -0.04216019]
 [ 2.40501451  3.9630906   0.          0.        ]]"
2,"[ 1.10386466  2.17106833  0.03730913 -0.50648804 -0.73642181 -0.38383742
 -0.04989508  0.69358135  1.90981823  0.41160704  0.        ]",-1.25963,[-1.36502737  1.71884342],-0.300935943616,[ 0.4918521   2.74966717],[-0.09014156 -0.10235936],"[[ 0.03097185  0.06695987 -0.08625237 -0.04216019]
 [ 1.12434183  7.84471363  0.          0.        ]]"
3,"[ 1.10439552  2.127009    0.0108632   0.11590361 -0.73641974 -0.38383662
 -0.25604873  1.20272276  1.88381098  0.55198726  0.        ]",-1.21481,[-0.9320807   3.06150661],-0.30118515449,[ 0.70407957  2.59417248],[-0.09014156 -0.10235936],"[[  0.01353056   0.26203916  -0.08625237  -0.04216019]
 [ -2.85521055  11.65052124   0.           0.        ]]"
4,"[ 1.1001035   1.98296911 -0.13088646  0.92123742 -0.73641767 -0.38383581
 -0.44420512  1.70174712  1.83137745  0.62294968  0.        ]",-1.18444,[ 1.85621688  2.13828135],-0.296502569342,[ 0.94865417  2.3807838 ],[-0.09014156 -0.10235936],"[[ -0.08001591   0.5324766   -0.08625237  -0.04216019]
 [ -6.48735103  15.38075836   0.           0.        ]]"
5,"[ 1.08490812  1.67658382 -0.26444529  1.76665419 -0.7364156  -0.38383501
 -0.23264856  2.19051303  1.71198186  0.74074885  0.        ]",-1.10253,[ 0.57156202  3.18343362],-0.285351451512,[ 1.10402369  2.13172793],[-0.09014156 -0.10235936],"[[ -0.16879114   0.87674955  -0.08625237  -0.04216019]
 [ -2.40353312  19.03441015   0.           0.        ]]"
6,"[ 1.07871217  1.17155367 -0.30159197  2.39212878 -0.73641353 -0.38383421
 -0.11300272  2.66968808  1.46480102  0.93431204  0.        ]",-1.0331,[ 0.02973574  2.85559418],-0.263675820729,[ 1.18078697  1.86207497],[-0.09014156 -0.10235936],"[[ -0.19369206   1.29337785  -0.08625237  -0.04216019]
 [ -0.09393264  22.61651839   0.           0.        ]]"
7,"[ 1.07853182  0.50540485 -0.30257671  2.44468512 -0.73641146 -0.38383341
 -0.10671073  3.13943016  1.09009138  1.03018057  0.        ]",-0.933716,[ 1.56839086  1.37157347],-0.225831535097,[ 1.18922186  1.58965123],[-0.09014156 -0.10235936],"[[ -0.19435414   1.78094329  -0.08625237  -0.04216019]
 [  0.02752194  26.1283235    0.           0.        ]]"
8,"[ 1.08816032 -0.16498976 -0.24239994  1.60839394 -0.73640939 -0.38383261
  0.09847984  3.59979652  0.64875657  0.90087457  0.        ]",-0.94476,[ 0.42865931  1.94837276],-0.168712731345,[ 1.17022157  1.38766146],[-0.09014156 -0.10235936],"[[ -0.15406556   2.33804381  -0.08625237  -0.04216019]
 [  3.9884436   29.57032032   0.           0.        ]]"
9,"[ 1.10217348 -0.56537638 -0.09762069 -0.14878867 -0.73640732 -0.3838318
  0.1824392   4.0510382   0.3396735   0.46074345  0.        ]",-0.948115,[ 2.76060805  1.06452121],-0.100607220068,[ 1.11830127  1.29212141],[-0.09014156 -0.10235936],"[[ -0.05803222   2.96330384  -0.08625237  -0.04216019]
 [  5.60916585  32.94445839   0.           0.        ]]"
10,"[ 1.09856223 -0.57775406  0.1308148  -1.10270254 -0.73640525 -0.383831
  0.38172285 -0.27027773  0.33587984  0.17618048  0.        ]",-0.80428,[ 1.74849173  1.09448829],-0.0830535002081,[ 0.79763943  1.59190321],[-0.09014156 -0.10235936],"[[ 0.09274743  3.25901007 -0.08625237 -0.04216019]
 [ 9.45606073  0.64031205  0.          0.        ]]"
