timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.993123,"[ 1.29551837  2.63488422 -0.22913259 -1.16091415 -0.91146871  1.08856325
 -0.22598311 -0.36981602  2.2442215  -1.20035783  0.        ]",[ 2.44149847  7.71399556],-0.343192487304,[ 1.75821412  8.30277061],[-0.62785298 -0.21617116],"[[-0.01554165 -0.08020182 -0.10487066  0.12563331]
 [-0.00036379  0.00150693  0.          0.        ]]"
1,-0.961067,"[ 1.29528123  2.63859667 -0.17038144 -0.99357544 -0.91146814  1.08856245
 -0.13842382  0.13121168  2.24782623 -1.09503601  0.        ]",[ 2.74063661  8.42497655],-0.338742757023,[ 1.99458814  8.17563629],[-0.62785298 -0.21617116],"[[ 0.02412625 -0.04045955 -0.10487066  0.12563331]
 [ 3.95398975  3.959534    0.          0.        ]]"
2,-0.958885,"[ 1.28171447  2.63518149  0.00365058 -0.49567103 -0.91146758  1.08856164
 -0.05259547  0.62232299  2.22023251 -0.78335664  0.        ]",[ 1.80168572  8.53864634],-0.323284296074,[ 2.22493744  7.97584438],[-0.62785298 -0.21617116],"[[ 0.14209675  0.07765731 -0.10487066  0.12563331]
 [ 7.83017021  7.83922402  0.          0.        ]]"
3,-1.02973,"[ 1.21780306  2.58253248  0.28340485  0.31282926 -0.91146701  1.08856084
  0.03154146  1.10370717  2.05380793 -0.30267717  0.        ]",[ 2.35903472  6.95922424],-0.290963982444,[ 2.46481156  7.57868528],[-0.62785298 -0.21617116],"[[  0.33682373   0.27259717  -0.10487066   0.12563331]
 [ 11.62996305  11.64207501   0.           0.        ]]"
4,-0.837301,"[ 1.04825228  2.41669171  0.63852024  1.3562149  -0.91146645  1.08856003
  0.11403463  1.57553938  1.61448709  0.20731426  0.        ]",[ 2.12352831  8.99536008],-0.234158391483,[ 2.46041203  6.91963148],[-0.62785298 -0.21617116],"[[  0.60680027   0.54283733  -0.10487066   0.12563331]
 [ 15.35552022  15.36947558   0.           0.        ]]"
5,-0.826289,"[ 0.71526401  2.06831881  0.9991929   2.44685972 -0.91146588  1.08855923
  0.19494015  2.03798135  0.86535732  0.45713528  0.        ]",[ 1.2253494  5.1326587],-0.14759766068,[ 1.1026001   6.27529526],[-0.62785298 -0.21617116],"[[  0.9505665    0.88688176  -0.10487066   0.12563331]
 [ 19.00937586  19.02271031   0.           0.        ]]"
6,-0.556158,"[ 0.19059547  1.49786786  1.24433207  3.2454975  -0.91146532  1.08855843
  0.27431552  2.49119287  0.04831124  0.12835981  0.        ]",[-0.85293059  6.48462213],-0.0351141429651,[-0.72786081  5.86466694],[-0.62785298 -0.21617116],"[[  1.36671477   1.30325974  -0.10487066   0.12563331]
 [ 22.59412737  22.60304991   0.           0.        ]]"
7,-0.606284,"[-0.37855479  0.74910531  1.2426801   3.29411049 -0.91146475  1.08855762
  0.18981164  2.93561442 -0.28120003 -0.66794463  0.        ]",[-1.57161932  6.6644683 ],-0.0753104812851,[-1.1697644  5.5578208],[-0.62785298 -0.21617116],"[[  1.78030625   1.79054669  -0.10487066   0.12563331]
 [ 18.77777096  26.11398399   0.           0.        ]]"
8,-0.801631,"[ -8.04883097e-01  -4.37719652e-04   1.06302276e+00   2.18622287e+00
  -9.11464189e-01   1.08855682e+00   9.40696682e-02   3.37128274e+00
   3.81955889e-02  -1.27309851e+00   0.00000000e+00]",[-1.9693813   6.22500337],-0.148720404007,[-1.28540277  5.74499989],[-0.62785298 -0.21617116],"[[  2.11248246   2.34735872  -0.10487066   0.12563331]
 [ 14.45388056  29.55581371   0.           0.        ]]"
9,-0.791644,"[ -1.07308746e+00  -4.42665860e-01   8.38286382e-01  -1.12302851e-01
  -9.11463624e-01   1.08855601e+00   1.48213442e-04   3.79836329e+00
   5.88338430e-01  -1.25861088e+00   0.00000000e+00]",[-0.98685114  5.21863713],-0.174653553231,[-1.09039581  5.86983776],[-0.62785298 -0.21617116],"[[  2.35900941   2.97232737  -0.10487066   0.12563331]
 [ 10.21220803  32.9298583    0.           0.        ]]"
10,-0.501594,"[-1.21864949 -0.45289035  0.65400206 -1.34559019 -0.91146306  1.08855521
 -0.09087475 -0.31001758  0.76630418 -1.03923064  0.        ]",[-0.91853095  6.2823779 ],-0.169264784754,[-1.36165619  6.23624897],[-0.62785298 -0.21617116],"[[ 2.52200808  3.26580634 -0.10487066  0.12563331]
 [ 6.10143702  0.47396622  0.          0.        ]]"
