timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.35748539  2.6743766  -0.4079084  -0.61386178 -0.86594214  0.26798905
 -0.21485334 -0.37049779  2.21919652 -0.41577567  0.        ]",-0.869145,[ 2.13929578  9.82268743],-0.312874335933,[ 1.90255237  8.98828125],[-0.77604651 -0.17907138],"[[-0.09050579  0.05179515 -0.10007788  0.03194563]
 [ 0.00490173  0.00225116  0.          0.        ]]"
1,"[ 1.36136169  2.66991069 -0.34831764 -0.44241276 -0.86594177  0.26798898
 -0.12887325  0.12880799  2.22127744 -0.3096662   0.        ]",-0.848165,[  3.03180628  10.03390702],-0.311560875016,[ 2.13852692  8.73600483],[-0.77604651 -0.17907138],"[[-0.0507336   0.09155213 -0.10007788  0.03194563]
 [ 3.95915985  3.96026042  0.          0.        ]]"
2,"[  1.36000694e+00   2.64214946e+00  -1.71063335e-01   6.22873778e-02
  -8.65941390e-01   2.67988909e-01  -4.45911713e-02   6.18230355e-01
   2.18903438e+00   2.59053993e-03   0.00000000e+00]",-1.06082,[ 2.35076523  6.84590086],-0.305697108896,[ 2.58735394  8.34250832],[-0.77604651 -0.17907138],"[[ 0.06733995  0.20968328 -0.10007788  0.03194563]
 [ 7.83532572  7.83992412  0.          0.        ]]"
3,"[ 1.31592471  2.54993673  0.11718145  0.86450388 -0.86594101  0.26798884
  0.03803318  1.09795712  2.01584796  0.47969732  0.        ]",-1.04821,[ 2.27193734  7.6150461 ],-0.289811139886,[ 2.96779871  7.70751667],[-0.77604651 -0.17907138],"[[  0.26217108   0.40463676  -0.10007788   0.03194563]
 [ 11.63525207  11.6427331    0.           0.        ]]"
4,"[ 1.17200002  2.33298037  0.49016473  1.86384743 -0.86594064  0.26798877
  0.11904738  1.56816293  1.57263911  0.97740479  0.        ]",-1.02926,[ 1.93916229  5.92092117],-0.256088861725,[ 2.49101233  6.83718157],[-0.77604651 -0.17907138],"[[  0.53225628   0.67488952  -0.10007788   0.03194563]
 [ 15.36112697  15.37007527   0.           0.        ]]"
5,"[ 0.86589746  1.93107861  0.88191514  2.8442405  -0.86594026  0.26798869
  0.19850573  2.02901116  0.83306147  1.20738201  0.        ]",-0.86348,[ 1.99324688  5.8058479 ],-0.197225106873,[ 1.19171238  6.0125289 ],[-0.77604651 -0.17907138],"[[  0.87613914   1.01894532  -0.10007788   0.03194563]
 [ 19.01544799  19.0232509    0.           0.        ]]"
6,"[ 0.36113744  1.3212593   1.17217069  3.44646299 -0.86593988  0.26798862
  0.27646118  2.48066694  0.04842798  0.86747904  0.        ]",-0.627644,[ 0.13603595  6.46739367],-0.111715445662,[-0.26213235  5.3858633 ],[-0.77604651 -0.17907138],"[[  1.2924136    1.43533383  -0.10007788   0.03194563]
 [ 22.6006497   22.60357501   0.           0.        ]]"
7,"[-0.2585843   0.56973428  1.2071598   3.22121275 -0.86593951  0.26798855
  0.27858927  2.92343299 -0.25290569  0.05605224  0.        ]",-0.592631,[-0.42756656  6.56981492],-0.0167544332236,[-0.8842113   4.80165911],[-0.77604651 -0.17907138],"[[  1.74540618   1.92262092  -0.10007788   0.03194563]
 [ 22.69852473  26.11345439   0.           0.        ]]"
8,"[-0.80685811 -0.1259873   0.96152357  1.82070038 -0.86593913  0.26798848
  0.23216317  3.35751328  0.12618016 -0.53611483  0.        ]",-0.697188,[ 0.67265322  4.72614119],-0.0701818464536,[-0.88586056  4.71794033],[-0.77604651 -0.17907138],"[[  2.17795758   2.479414    -0.10007788   0.03194563]
 [ 20.5633759   29.55451415   0.           0.        ]]"
9,"[-1.21089905 -0.45603433  0.48683689 -0.6767371  -0.86593875  0.26798841
  0.28128741  3.0025905   0.66052286 -0.37615055  0.        ]",-0.600449,[-0.4330891   4.89287002],-0.114005970826,[-1.30997002  5.10782623],[-0.77604651 -0.17907138],"[[  2.61190371   3.10435336  -0.10007788   0.03194563]
 [ 22.82261897  26.74107365   0.           0.        ]]"
10,"[-1.39400971 -0.44346109 -0.12966771 -1.40740459 -0.86593838  0.26798834
  0.23414971 -0.59760451  0.68985051 -0.17972061  0.        ]",-0.393938,[-2.07696334  7.04723931],-0.111688358194,[-1.91041172  6.29208994],[-0.77604651 -0.17907138],"[[  3.04660132   3.27373474  -0.10007788   0.03194563]
 [ 20.65474439  -1.79800334   0.           0.        ]]"
11,"[-1.34859297 -0.45535789 -0.6789976  -1.04273809 -0.865938    0.26798827
  0.1391672  -0.99461797  0.67204385 -0.23800685  0.        ]",-0.509203,[-0.46088474  6.12790565],-0.110694460677,[-1.44166076  6.06524134],[-0.77604651 -0.17907138],"[[  3.41586721   3.18902857  -0.10007788   0.03194563]
 [ 16.28647198  -4.94516877   0.           0.        ]]"
12,"[-1.1754433  -0.45599656 -1.09341989 -0.67399094 -0.86593762  0.26798819
  0.09248067 -0.79942777  0.69176472 -0.28829277  0.        ]",-0.657706,[ 0.14626633  4.1375803 ],-0.11462900942,[-0.54992998  5.54641628],[-0.77604651 -0.17907138],"[[  3.72005382   3.10371816  -0.10007788   0.03194563]
 [ 14.13934594  -3.39788103   0.           0.        ]]"
13,"[-0.91555462 -0.45088794 -1.41468688 -0.45244876 -0.86593725  0.26798812
  0.09898756 -0.60193718  0.71563115 -0.29723373  0.        ]",-0.687254,[ 0.63451725  4.95583339],-0.117909666749,[ 0.18769971  5.08953905],[-0.77604651 -0.17907138],"[[  4.00584331   3.05237078  -0.10007788   0.03194563]
 [ 14.43860074  -1.83235702   0.           0.        ]]"
14,"[-0.55078803 -0.44668468 -1.65836328 -0.33951682 -0.86593687  0.26798805
  0.14739848 -0.48294768  0.72797166 -0.27417744  0.        ]",-0.69721,[ 0.2638113   5.86224352],-0.118773459632,[ 0.69046414  4.73238134],[-0.77604651 -0.17907138],"[[  4.31695389   3.02611382  -0.10007788   0.03194563]
 [ 16.6650337   -0.88911796   0.           0.        ]]"
15,"[-0.09445374 -0.4443302  -1.77201483 -0.28638044 -0.86593649  0.26798798
  0.16293669 -0.42207405  0.72209886 -0.23532061  0.        ]",-0.822233,[ 1.31144413  2.67432701],-0.117002885319,[ 1.08194196  4.44388771],[-0.77604651 -0.17907138],"[[  4.65742447   3.01373289  -0.10007788   0.03194563]
 [ 17.37964144  -0.40656837   0.           0.        ]]"
16,"[ 0.42774184 -0.44319504 -1.69376357 -0.26254073 -0.86593612  0.26798791
  0.24154546 -0.39336275  0.69465041 -0.19398877  0.        ]",-0.790036,[ 1.23878185  3.0494456 ],-0.112577420041,[ 1.24801016  4.2238822 ],[-0.77604651 -0.17907138],"[[  5.04129019   3.00817188  -0.10007788   0.03194563]
 [ 20.99488124  -0.17897236   0.           0.        ]]"
17,"[ 0.95743187 -0.44268635 -1.33542237 -0.25217928 -0.86593574  0.26798784
  0.31859798 -0.38046495  0.64289906 -0.16377121  0.        ]",-0.689903,[ 1.31203235  4.87029332],-0.105358355771,[ 1.37637675  4.0566268 ],[-0.77604651 -0.17907138],"[[  5.49674258   3.00575363  -0.10007788   0.03194563]
 [ 24.53854861  -0.07673132   0.           0.        ]]"
18,"[ 1.3164088  -0.44246735 -0.65950139 -0.24777708 -0.86593537  0.26798777
  0.3941251  -0.3748557   0.57383532 -0.16435195  0.        ]",-0.709437,[ 1.6913681   4.09432958],-0.0964747374316,[ 1.60451543  4.13620996],[-0.77604651 -0.17907138],"[[  6.02236445   3.00472597  -0.10007788   0.03194563]
 [ 28.01206268  -0.03226712   0.           0.        ]]"
19,"[ 1.28697402 -0.44237531  0.21970657 -0.24593829 -0.86593499  0.2679877
  0.46815702 -0.37247191  0.50778389 -0.21048372  0.        ]",-0.650486,[ 1.62756523  4.27415526],-0.0891048245939,[ 1.80328333  4.38000965],[-0.77604651 -0.17907138],"[[  6.61676667e+00   3.00429668e+00  -1.00077877e-01   3.19456310e-02]
 [  3.14168131e+01  -1.33714785e-02   0.00000000e+00   0.00000000e+00]]"
20,"[ 0.73331676 -0.4423372   0.98812545 -0.24518016 -0.86593461  0.26798762
  0.54072335 -0.37147619  0.47612076 -0.29904654  0.        ]",-0.586788,[ 0.85253809  4.27396445],-0.0882744958404,[ 1.86877835  4.75811529],[-0.77604651 -0.17907138],"[[  7.27858763e+00   3.00411969e+00  -1.00077877e-01   3.19456310e-02]
 [  3.47541614e+01  -5.47916606e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-0.22045388 -0.44232155  1.21387829 -0.24487063 -0.86593424  0.26798755
  0.59915813 -0.3710658   0.50616329 -0.39718465  0.        ]",-0.477625,[ 1.75454074  5.52768618],-0.0965749935212,[ 0.98731035  5.466856  ],[-0.77604651 -0.17907138],"[[  8.00063478e+00   3.00404744e+00  -1.00077877e-01   3.19456310e-02]
 [  3.74415976e+01  -2.22680822e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-1.12429713 -0.44231513  0.62857117 -0.24474515 -0.86593386  0.26798748
  0.66913105 -0.37089833  0.59627105 -0.45043279  0.        ]",-0.463276,[-0.85802241  5.91897913],-0.109924384087,[-0.5716809   6.05376101],[-0.77604651 -0.17907138],"[[  8.78175477e+00   3.00401815e+00  -1.00077877e-01   3.19456310e-02]
 [  4.06596766e+01  -9.00089131e-04   0.00000000e+00   0.00000000e+00]]"
