timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.05318,"[ 1.18121348  2.52486433 -0.23119801 -0.6092651  -0.13057941 -1.05223244
 -0.25064246 -0.36823419  1.51484817  0.84802533  0.        ]",[-0.46466921  3.88770688],-0.250264682183,[-0.88979381  5.11909294],[-0.30500281 -0.11446429],"[[-0.08416892  0.04586531 -0.01529223 -0.1224897 ]
 [-0.00097626 -0.00434368  0.          0.        ]]"
1,-1.00253,"[ 1.17880742  2.52092728 -0.25836751 -0.45345753 -0.13057932 -1.05223103
 -0.29786673  0.1392056   1.5140313   0.85208123  0.        ]",[-0.14682553  4.76499978],-0.250382591462,[-0.60183686  4.94694853],[-0.30500281 -0.11446429],"[[-0.10264665  0.08551431 -0.01529223 -0.1224897 ]
 [-1.840666    3.9560421   0.          0.        ]]"
2,-0.99469,"[ 1.17152141  2.49528036 -0.32034217  0.00641503 -0.13057924 -1.05222962
 -0.31187985  0.63653428  1.50877902  0.88644606  0.        ]",[-0.16601867  5.23568701],-0.25161283564,[-0.11771453  4.70802069],[-0.30500281 -0.11446429],"[[-0.14493732  0.20357927 -0.01529223 -0.1224897 ]
 [-2.3865731   7.83751571  0.          0.        ]]"
3,-1.01918,"[ 1.15867068  2.40823404 -0.39870634  0.73842058 -0.13057915 -1.0522282
 -0.32756226  1.12401779  1.48673847  0.9701485   0.        ]",[ 0.86479015  4.4818783 ],-0.253804936421,[ 0.56517768  4.38161993],[-0.30500281 -0.11446429],"[[ -0.19879874   0.39850284  -0.01529223  -0.1224897 ]
 [ -2.99750968  11.64215806   0.           0.        ]]"
4,-1.05047,"[ 1.15134199  2.20152759 -0.43486408  1.6519947  -0.13057907 -1.05222679
 -0.23824346  1.60165946  1.41841116  1.16191632  0.        ]",[ 0.72959841  2.94752087],-0.258411613441,[ 1.37631822  3.9561801 ],[-0.30500281 -0.11446429],"[[ -2.23839429e-01   6.68748469e-01  -1.52922295e-02  -1.22489705e-01]
 [  4.82006257e-01   1.53700047e+01   0.00000000e+00   0.00000000e+00]]"
5,-0.932871,"[ 1.16225254  1.81673415 -0.37918761  2.55120375 -0.13057898 -1.05222538
 -0.16438819  2.0698827   1.23664138  1.47294941  0.        ]",[ 1.7799277   4.37156838],-0.26380617831,[ 1.72733831  3.62074566],[-0.30500281 -0.11446429],"[[ -1.85335149e-01   1.01281381e+00  -1.52922295e-02  -1.22489705e-01]
 [  3.35912162e+00   1.90243737e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.966408,"[ 1.18177907  1.23094257 -0.22374162  3.10914572 -0.1305789  -1.05222397
 -0.0644725   2.52881017  0.86685032  1.77948511  0.        ]",[ 1.9461948   2.08811637],-0.261887386724,[ 1.87785447  3.24907827],[-0.30500281 -0.11446429],"[[ -7.91044638e-02   1.42923904e+00  -1.52922295e-02  -1.22489705e-01]
 [  7.25145207e+00   2.26062384e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.904617,"[ 1.17856896  0.50693828  0.04661675  2.91539419 -0.13057882 -1.05222256
  0.03353973  2.9786613   0.32190939  1.86280813  0.        ]",[ 1.46178964  3.1402691 ],-0.241398206689,[ 1.8603102  2.8094511],[-0.30500281 -0.11446429],"[[  1.04228945e-01   1.91659152e+00  -1.52922295e-02  -1.22489705e-01]
 [  1.10696311e+01   2.61173307e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.867397,"[ 1.09513699 -0.16580243  0.41763126  1.65002276 -0.13057873 -1.05222115
  0.12966004  3.41961843 -0.15433487  1.52280275  0.        ]",[ 2.08387505  3.54044671],-0.191081057618,[ 1.71247983  2.49368048],[-0.30500281 -0.11446429],"[[  3.63189991e-01   2.47347003e+00  -1.52922295e-02  -1.22489705e-01]
 [  1.48141080e+01   2.95590948e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.86256,"[ 0.86140808 -0.48869664  0.84018828 -0.62019618 -0.13057865 -1.05221974
  0.22383377  3.06217126 -0.14819404  0.93037191  0.        ]",[ 1.93218066  1.09145633],-0.119868705948,[ 1.43350339  2.42035437],[-0.30500281 -0.11446429],"[[  6.96290023e-01   3.09850409e+00  -1.52922295e-02  -1.22489705e-01]
 [  1.84827542e+01   2.67694571e+01   0.00000000e+00   0.00000000e+00]]"
