timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.19464469  2.55348478  0.00913375 -0.9866338   0.72709095  0.31205444
 -0.24426916 -0.36839403  0.76783164 -0.23256167  0.        ]",-0.743573,[ 0.73694897  5.03882593],-0.127713842115,[-0.00573222  5.2533617 ],[-0.34270215 -0.11894961],"[[ 0.09725301 -0.04553096  0.08347132  0.03679169]
 [-0.00382752  0.00041416  0.          0.        ]]"
1,"[ 1.190102    2.55502288  0.05190797 -0.82697193  0.72709033  0.31205425
 -0.1720847   0.13746317  0.76046007 -0.144886    0.        ]",-0.742298,[ 0.21214649  4.95110984],-0.125411545848,[ 0.19690531  5.00348186],[-0.34270215 -0.11894961],"[[ 0.12641166 -0.0058063   0.08347132  0.03679169]
 [ 2.90999456  3.95886382  0.          0.        ]]"
2,"[ 1.175475    2.54546682  0.14812577 -0.35300317  0.72708971  0.31205406
 -0.15275702  0.63341069  0.72033522  0.07589301  0.        ]",-0.760476,[ 0.66214365  4.67644425],-0.120594182064,[ 0.44630677  4.65555286],[-0.34270215 -0.11894961],"[[ 0.19243922  0.11230937  0.08347132  0.03679169]
 [ 3.69017931  7.83976906  0.          0.        ]]"
3,"[ 1.14224999  2.48387538  0.29043646  0.41247232  0.72708909  0.31205387
 -0.08970641  1.11945002  0.59609373  0.40051318  0.        ]",-0.775295,[ 1.67460288  3.93779316],-0.11642750781,[ 0.59880805  4.21005535],[-0.34270215 -0.11894961],"[[  0.29177806   0.30726529   0.08347132   0.03679169]
 [  6.23529986  11.6431464    0.           0.        ]]"
4,"[ 1.05929372  2.30862968  0.51444504  1.39153692  0.72708847  0.31205368
  0.00522686  1.59579631  0.29130672  0.80016971  0.        ]",-0.753894,[ 0.63153608  4.32901389],-0.119409668164,[ 0.51666814  3.72794294],[-0.34270215 -0.11894961],"[[  0.45493066   0.57752797   0.08347132   0.03679169]
 [ 10.06740695  15.37068769   0.           0.        ]]"
5,"[ 0.89138976  1.95424023  0.79328982  2.39921104  0.72708785  0.31205349
  0.06221097  2.06276008 -0.25009413  1.08903859  0.        ]",-0.797409,[ 0.0812337   2.80282086],-0.136283406396,[ 0.10092781  3.37815237],[-0.34270215 -0.11894961],"[[  0.67935438   0.92160524   0.08347132   0.03679169]
 [ 12.36764612  19.02483437   0.           0.        ]]"
6,"[ 0.64278039  1.38623625  1.04695289  3.10870752  0.72708723  0.3120533
  0.06418054  2.5205394  -0.89089755  1.01966225  0.        ]",-0.675832,[-1.24623025  2.8796832 ],-0.158532104896,[-0.41239303  3.17248797],[-0.34270215 -0.11894961],"[[  0.92750166   1.33804468   0.08347132   0.03679169]
 [ 12.4471518   22.60715073   0.           0.        ]]"
7,"[ 0.39566311  0.65316312  1.20360499  3.08746329  0.72708661  0.31205311
 -0.03986177  2.96935916 -1.30950854  0.5662158   0.        ]",-0.671404,[-0.00882511  4.27753262],-0.166586221925,[-0.81197554  3.31013513],[-0.34270215 -0.11894961],"[[  1.1343074    1.82542751   0.08347132   0.03679169]
 [  8.24735233  26.11941311   0.           0.        ]]"
8,"[ 0.18260352 -0.06612559  1.28714785  1.96412096  0.72708599  0.31205292
 -0.0446644   3.40922146 -1.32110555 -0.0267013   0.        ]",-0.768057,[-1.3928516   5.25802689],-0.150952348027,[-1.27775788  3.5540905 ],[-0.34270215 -0.11894961],"[[  1.29730985   2.38235281   0.08347132   0.03679169]
 [  8.05348724  29.56165659   0.           0.        ]]"
9,"[ 0.01934168 -0.46970471  1.32460527 -0.26585426  0.72708537  0.31205272
 -0.14663589  3.10116052 -0.93227231 -0.4177264   0.        ]",-0.90119,[-1.35652392  2.43182358],-0.108471597276,[-1.34743595  3.75131893],[-0.34270215 -0.11894961],"[[  1.4170889    3.00744013   0.08347132   0.03679169]
 [  3.93728139  27.15111581   0.           0.        ]]"
10,"[-0.03351684 -0.48025043  1.33217474 -1.06051167  0.72708475  0.31205253
 -0.24667986 -0.37122182 -0.75829863 -0.45069204  0.        ]",-0.654275,[-0.5230382   3.42715355],-0.0898396764558,[  1.41087919e-03   3.65837169e+00],[-0.34270215 -0.11894961],"[[ 1.45531326  3.20552608  0.08347132  0.03679169]
 [-0.1011184  -0.02162079  0.          0.        ]]"
11,"[-0.00197898 -0.48327273  1.3279172  -0.84517777  0.72708413  0.31205234
 -0.29793629 -0.84033988 -0.81181107 -0.44661504  0.        ]",-0.637547,[-0.39184722  3.68128428],-0.0956995352395,[ 0.01782104  3.700001  ],[-0.34270215 -0.11894961],"[[ 1.43253088  3.15192699  0.08347132  0.03679169]
 [-2.17015102 -3.69265545  0.          0.        ]]"
12,"[ 0.07855843 -0.48097568  1.31350746 -0.57875389  0.72708351  0.31205215
 -0.33530486 -0.71555213 -0.87183427 -0.43278911  0.        ]",-0.666673,[-0.44523988  3.61686147],-0.101966922757,[ 0.17600778  3.61170959],[-0.34270215 -0.11894961],"[[ 1.37399314  3.08563517  0.08347132  0.03679169]
 [-3.67858471 -2.71614847  0.          0.        ]]"
13,"[ 0.2011694  -0.47613611  1.28148198 -0.41217355  0.72708289  0.31205196
 -0.37717024 -0.56013818 -0.90995128 -0.41267591  0.        ]",-0.667064,[ 0.06783264  4.31305841],-0.105522656065,[ 0.31441784  3.50762391],[-0.34270215 -0.11894961],"[[ 1.28346562  3.04407962  0.08347132  0.03679169]
 [-5.3685379  -1.49997852  0.          0.        ]]"
