timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.1700125   2.5012337  -0.05841209 -0.68640474 -1.42783699 -0.79988015
 -0.24123965 -0.36736584  2.63103718  0.78176138  0.        ]",-1.35802,[ 2.08592432  4.35914019],-0.389530699558,[ 1.71665466  4.90478182],[-0.27923942 -0.12485731],"[[ 0.02868559  0.02664813 -0.16670711 -0.09096677]
 [ 0.00290584 -0.00069658  0.          0.        ]]"
1,"[  1.16732449e+00   2.49845560e+00   4.48145097e-04  -5.31852479e-01
  -1.42783394e+00  -7.99879229e-01  -1.35865028e-01   1.41502611e-01
   2.62335977e+00   8.87846558e-01   0.00000000e+00]",-1.36434,[ 3.08222636  3.79488171],-0.391989996964,[ 2.01395822  4.73371363],[-0.27923942 -0.12485731],"[[ 0.06841822  0.06634673 -0.16670711 -0.09096677]
 [ 3.95719829  3.95737047  0.          0.        ]]"
2,"[ 1.14643765  2.4763258   0.17400283 -0.07552549 -1.42783088 -0.7998783
 -0.03257184  0.64029845  2.56347131  1.19615515  0.        ]",-1.4663,[ 1.1524761   3.87439647],-0.396691577878,[ 2.35446501  4.53452587],[-0.27923942 -0.12485731],"[[ 0.18645276  0.18442067 -0.16670711 -0.09096677]
 [ 7.83338282  7.83709253  0.          0.        ]]"
3,"[ 1.07056311  2.39519451  0.45092931  0.6529749  -1.42782782 -0.79987738
  0.06868895  1.12921274  2.35128561  1.65397606  0.        ]",-1.46064,[ 2.14142759  4.47775988],-0.395834012892,[ 2.63752723  4.28084564],[-0.27923942 -0.12485731],"[[  0.381245     0.37931811  -0.16670711  -0.09096677]
 [ 11.63329952  11.63996176   0.           0.        ]]"
4,"[ 0.8854273   2.1965416   0.79821372  1.56701341 -1.42782476 -0.79987645
  0.16797548  1.60842252  1.8737739   2.10319708  0.        ]",-1.43581,[ 2.50099088  4.56688636],-0.377230877576,[ 2.73589492  3.97231388],[-0.27923942 -0.12485731],"[[  0.65129076   0.64951606  -0.16670711  -0.09096677]
 [ 15.35913022  15.3673661    0.           0.        ]]"
5,"[ 0.53589914  1.82090611  1.14324398  2.47572694 -1.4278217  -0.79987553
  0.26535452  2.07809266  1.13042487  2.25223426  0.        ]",-1.38598,[ 2.9250955   2.97179656],-0.327099671314,[ 2.59748125  3.52667618],[-0.27923942 -0.12485731],"[[  0.995133     0.9935183   -0.16670711  -0.09096677]
 [ 19.01338068  19.02060255   0.           0.        ]]"
6,"[ -1.30467511e-03   1.24314734e+00   1.36348466e+00   3.05693406e+00
  -1.42781864e+00  -7.99874605e-01   3.60891793e-01   2.53838876e+00
   3.92616731e-01   1.82446306e+00   0.00000000e+00]",-1.12128,[ 1.88983212  2.28008138],-0.237575406083,[ 2.11803293  3.15943289],[-0.27923942 -0.12485731],"[[  1.41136542   1.40985437  -0.16670711  -0.09096677]
 [ 22.59851817  22.60097741   0.           0.        ]]"
7,"[-0.670998    0.52259489  1.30330094  2.9016465  -1.42781558 -0.79987368
  0.45462947  2.98950542  0.16024431  0.93925311  0.        ]",-0.737761,[ 2.01798839  4.57581477],-0.127757972569,[ 1.57096279  2.976933  ],[-0.27923942 -0.12485731],"[[  1.898624     1.89708177  -0.16670711  -0.09096677]
 [ 26.11612551  26.11002566   0.           0.        ]]"
8,"[-1.30033802 -0.15500906  0.83864071  1.68404541 -1.42781252 -0.79987276
  0.54655526  3.43170259  0.63776936  0.33358078  0.        ]",-0.728785,[ 1.56677985  3.32517066],-0.12018961873,[ 1.46586657  3.13354254],[-0.27923942 -0.12485731],"[[  2.45555783   2.45379337  -0.16670711  -0.09096677]
 [ 29.56574287  29.54979292   0.           0.        ]]"
9,"[-1.61291428 -0.49278324 -0.0108176  -0.5450201  -1.42780947 -0.79987183
  0.63657781  3.08378267  1.12695454  0.64382703  0.        ]",-0.769398,[ 1.31965826  2.78803869],-0.194832109395,[ 1.65053511  3.04240274],[-0.27923942 -0.12485731],"[[  3.08077984   3.0786293   -0.16670711  -0.09096677]
 [ 32.94394232  26.84373665   0.           0.        ]]"
10,"[-1.34705073 -0.48602574 -0.97628918 -1.23358472 -1.42780641 -0.79987091
  0.72467152 -0.53782675  1.0506678   0.84569709  0.        ]",-0.810851,[ 1.98420954  2.38118946],-0.19769773384,[ 1.63796103  2.94355202],[-0.27923942 -0.12485731],"[[  3.77282384   3.2555847   -0.16670711  -0.09096677]
 [ 36.2497643   -1.32648818   0.           0.        ]]"
11,"[-0.47464915 -0.49469542 -1.55970368 -0.93659419 -1.42780335 -0.79986998
  0.81105439 -0.96019969  1.0375488   0.79513437  0.        ]",-0.85517,[ 1.83447967  3.35818142],-0.192992423491,[ 1.70281446  3.03792429],[-0.27923942 -0.12485731],"[[  4.53034266   3.17914759  -0.16670711  -0.09096677]
 [ 39.49139132  -4.61187005   0.           0.        ]]"
12,"[ 0.60908756 -0.49438614 -1.29096749 -0.62391175 -1.42780029 -0.79986906
  0.89573014 -0.78078448  1.04050564  0.79656461  0.        ]",-0.931929,[ 1.51518012  3.06252507],-0.193417580472,[ 2.04933596  3.14025736],[-0.27923942 -0.12485731],"[[  5.35205218   3.09890032  -0.16670711  -0.09096677]
 [ 42.66896311  -3.21631964   0.           0.        ]]"
13,"[ 1.16907757 -0.48949118 -0.16990956 -0.43439432 -1.42779723 -0.79986813
  0.97872786 -0.59147565  0.98885107  0.79460045  0.        ]",-0.917843,[ 2.50333648  3.38093966],-0.187469791504,[ 2.36814475  3.2272439 ],[-0.27923942 -0.12485731],"[[  6.23668141   3.05016115  -0.16670711  -0.09096677]
 [ 45.78357331  -1.74381101   0.           0.        ]]"
14,"[ 0.64369154 -0.48559984  1.06072903 -0.33739765 -1.42779417 -0.79986721
  1.06008168 -0.4763741   0.93848374  0.71265001  0.        ]",-0.735849,[ 1.91821889  5.31563652],-0.176592901076,[ 2.27613807  3.18767047],[-0.27923942 -0.12485731],"[[  7.18298392   3.02513889  -0.16670711  -0.09096677]
 [ 48.83650315  -0.8485128    0.           0.        ]]"
15,"[-0.6814367  -0.48343618  1.29947047 -0.29165354 -1.42779111 -0.79986628
  1.13982465 -0.41725473  0.97957375  0.59587176  0.        ]",-0.677263,[ 2.38675146  2.95337798],-0.174663791796,[ 1.95332348  3.04724503],[-0.27923942 -0.12485731],"[[  8.18973862   3.01331381  -0.16670711  -0.09096677]
 [ 51.82899485  -0.38866391   0.           0.        ]]"
16,"[-1.59563397 -0.48239493  0.1485604  -0.27109967 -1.42778806 -0.79986536
  1.21798874 -0.38930882  1.10504838  0.57292077  0.        ]",-0.773528,[ 1.96862565  2.55257322],-0.18867948014,[ 1.76726937  2.9667182 ],[-0.27923942 -0.12485731],"[[  9.25574881   3.00799478  -0.16670711  -0.09096677]
 [ 54.76224904  -0.17129331   0.           0.        ]]"
17,"[-1.02700675 -0.48192829 -1.31181436 -0.2621568  -1.427785   -0.79986443
  1.29460515 -0.37673654  1.1870856   0.69603276  0.        ]",-0.848781,[ 2.38299765  3.35725789],-0.204755608391,[ 1.82142222  2.98833203],[-0.27923942 -0.12485731],"[[ 10.37984149   3.00567936  -0.16670711  -0.09096677]
 [ 57.63743778  -0.07350406   0.           0.        ]]"
18,"[ 0.52374816 -0.48172717 -1.35346363 -0.25835411 -1.42778194 -0.79986351
  1.36970445 -0.37126318  1.11590414  0.83758802  0.        ]",-0.886211,[ 2.2576565   3.42842206],-0.204543354116,[ 2.09800792  3.13255787],[-0.27923942 -0.12485731],"[[  1.15608669e+01   3.00469460e+00  -1.66707109e-01  -9.09667689e-02]
 [  6.04557094e+01  -3.09327469e-02   0.00000000e+00   0.00000000e+00]]"
19,"[ 1.13347858 -0.48164243  0.23910795 -0.25676451 -1.42777888 -0.79986258
  1.44331661 -0.36893527  0.96546058  0.81231156  0.        ]",-0.858389,[ 2.16444259  4.15504301],-0.186025682767,[ 2.3226974  3.2524209],[-0.27923942 -0.12485731],"[[  1.27976979e+01   3.00428294e+00  -1.66707109e-01  -9.09667689e-02]
 [  6.32181901e+01  -1.28277743e-02   0.00000000e+00   0.00000000e+00]]"
