timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.38591546  2.68585837 -0.29216738 -0.92666383  0.04078669  1.30693794
 -0.20990728 -0.37108872  1.42258285 -1.32052048  0.        ]",-0.953598,[ 2.62603999  8.36477005],-0.256530543162,[ 2.13967514  9.64133739],[-0.8208434  -0.20556557],"[[-0.00050673 -0.01976443  0.00449987  0.15129996]
 [-0.00071407 -0.00104549  0.          0.        ]]"
1,"[ 1.38485694  2.68584832 -0.23224257 -0.75404207  0.04078668  1.30693714
 -0.12409663  0.12777274  1.42069506 -1.21460679  0.        ]",-0.883371,[ 2.57613473  9.61621624],-0.248941137669,[ 2.45710993  9.32461739],[-0.8208434  -0.20556557],"[[ 0.03915419  0.01992726  0.00449987  0.15129996]
 [ 3.95364482  3.95702883  0.          0.        ]]"
2,"[ 1.36891357  2.67122443 -0.0549233  -0.24242446  0.04078667  1.30693634
 -0.03998156  0.6167602   1.3767831  -0.90373772  0.        ]",-0.945159,[ 2.82570789  7.34195718],-0.224838334819,[ 2.81967092  8.8660059 ],[-0.8208434  -0.20556557],"[[  1.57118110e-01   1.37994458e-01   4.49987181e-03   1.51299958e-01]
 [  7.82986678e+00   7.83676116e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.30136522  2.59992738  0.22943425  0.58053443  0.04078666  1.30693554
  0.04247734  1.0960618   1.18530215 -0.43286878  0.        ]",-0.826674,[ 2.81914426  8.0837254 ],-0.180868602024,[ 3.13749719  8.13942242],[-0.8208434  -0.20556557],"[[  3.51839976e-01   3.32885419e-01   4.49987181e-03   1.51299958e-01]
 [  1.16297685e+01   1.16396461e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.12757965  2.40907547  0.58895232  1.62615129  0.04078665  1.30693474
  0.12332714  1.5658521   0.72065669  0.04894431  0.        ]",-0.704623,[ 1.33169494  6.34425538],-0.114557868114,[ 2.23641706  7.22410345],[-0.8208434  -0.20556557],"[[  6.21814423e-01   6.03077267e-01   4.49987181e-03   1.51299958e-01]
 [  1.53555195e+01   1.53670719e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.79098039  2.03285101  0.95146965  2.68969292  0.04078664  1.30693395
  0.20262253  2.02629327 -0.03628899  0.25050286  0.        ]",-0.591912,[ 0.5697086   6.33041438],-0.0378974200886,[ 0.28999555  6.26621914],[-0.8208434  -0.20556557],"[[  9.65583199e-01   9.47073846e-01   4.49987181e-03   1.51299958e-01]
 [  1.90096393e+01   1.90203298e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.28825458  1.43889814  1.18790944  3.41542464  0.04078663  1.30693315
  0.24346778  2.47762115 -0.80644071 -0.11509285  0.        ]",-0.539548,[-1.22093087  6.07687517],-0.085257075718,[-0.97053218  5.37770319],[-0.8208434  -0.20556557],"[[  1.36465611e+00   1.36341016e+00   4.49987181e-03   1.51299958e-01]
 [  2.08918866e+01   2.26012964e+01   0.00000000e+00   0.00000000e+00]]"
7,"[-0.22488067  0.68163799  1.19865348  3.33938474  0.04078662  1.30693235
  0.14874184  2.92017084 -1.07993063 -0.87591346  0.        ]",-0.688658,[-1.3025605  4.3414515],-0.156700601045,[-1.26444292  5.27497244],[-0.8208434  -0.20556557],"[[  1.73869696e+00   1.85066611e+00   4.49987181e-03   1.51299958e-01]
 [  1.65266962e+01   2.61126372e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.60137803 -0.05056135  1.06581722  2.07310669  0.04078661  1.30693155
  0.05586317  3.35398911 -0.76027991 -1.43468809  0.        ]",-0.873141,[-3.16510959  4.80982734],-0.184864755511,[-1.91933954  5.91671038],[-0.8208434  -0.20556557],"[[  2.02629154e+00   2.40745405e+00   4.49987181e-03   1.51299958e-01]
 [  1.22466327e+01   2.95547305e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.83858812 -0.44579291  0.90408392 -0.3667479   0.0407866   1.30693075
 -0.03525443  3.0372038  -0.21897875 -1.424439    0.        ]",-0.773604,[-2.6676797   6.82935605],-0.166232008037,[-2.75340009  6.64878082],[-0.8208434  -0.20556557],"[[  2.22910484e+00   3.03240250e+00   4.49987181e-03   1.51299958e-01]
 [  8.04772276e+00   2.70413285e+01   0.00000000e+00   0.00000000e+00]]"
