timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.79636,"[ 1.11022038  2.24330379  0.13477061 -0.65616128  1.67927199  0.06002061
 -0.15625243 -0.35873026 -0.09481302  0.06414985  0.        ]",[-1.10925678  1.13119041],-0.0228008304942,[-1.1631428   2.71248722],[-0.13299043 -0.09246714],"[[ 0.09074491  0.02032339  0.19245231  0.0054748 ]
 [ 0.00124591  0.00148644  0.          0.        ]]"
1,-0.617358,"[ 1.11409612  2.24103719  0.07498862 -0.52335045  1.67926204  0.06002052
 -0.32866264  0.16662533 -0.09274798  0.03213288  0.        ]",[-1.00792881  4.87956787],-0.0204988215648,[-1.03303802  2.64643812],[-0.13299043 -0.09246714],"[[ 0.05106363  0.0600961   0.19245231  0.0054748 ]
 [-3.95619308  3.96257767  0.          0.        ]]"
2,-0.687889,"[ 1.11279641  2.22128298 -0.10320216 -0.13131624  1.67925209  0.06002042
 -0.49766221  0.68157226 -0.09345372 -0.06343698  0.        ]",[-1.58602176  2.73466226],-0.0166427493366,[-0.81839889  2.54296923],[-0.13299043 -0.09246714],"[[ -6.69809199e-02   1.78303349e-01   1.92452315e-01   5.47479635e-03]
 [ -7.83534979e+00   7.84519324e+00   0.00000000e+00   0.00000000e+00]]"
3,-0.76912,"[ 1.06884629  2.14674727 -0.39309737  0.49504919  1.67924214  0.06002033
 -0.66332272  1.18630175 -0.11696249 -0.21895014  0.        ]",[ 0.2536752   1.78667682],-0.0233752626046,[-0.53880721  2.39228249],[-0.13299043 -0.09246714],"[[ -2.61839434e-01   3.73390408e-01   1.92452315e-01   5.47479635e-03]
 [ -1.16378708e+01   1.16507897e+01   0.00000000e+00   0.00000000e+00]]"
4,-0.795761,"[ 0.95849526  1.96232619 -0.7025904   1.2820375   1.67923219  0.06002024
 -0.60963927  1.68076442 -0.18147466 -0.34099924  0.        ]",[-0.53741653  1.41892899],-0.034480429548,[-0.26619545  2.16610622],[-0.13299043 -0.09246714],"[[ -4.82234233e-01   6.43812804e-01   1.92452315e-01   5.47479635e-03]
 [ -1.04056790e+01   1.53790206e+01   0.00000000e+00   0.00000000e+00]]"
5,-0.716422,"[ 0.78272155  1.61184574 -0.98624063  2.06647505  1.67922224  0.06002014
 -0.69336648  2.16554653 -0.29610844 -0.39161898  0.        ]",[ 0.30711917  2.78623683],-0.0418222526135,[  5.20965084e-04   1.88451993e+00],[-0.13299043 -0.09246714],"[[ -7.09630194e-01   9.88068891e-01   1.92452315e-01   5.47479635e-03]
 [ -1.23275436e+01   1.90343410e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.704462,"[ 0.54800015  1.07110881 -1.22325628  2.5720149   1.67921229  0.06002005
 -0.62984186  2.64056736 -0.47580696 -0.36553192  0.        ]",[ 0.31012801  2.69725102],-0.0511910016209,[ 0.15464686  1.74317312],[-0.13299043 -0.09246714],"[[ -9.41553480e-01   1.40469324e+00   1.92452315e-01   5.47479635e-03]
 [ -1.08694671e+01   2.26161857e+01   0.00000000e+00   0.00000000e+00]]"
7,-0.858516,"[ 0.30646531  0.39508179 -1.37734503  2.44680019  1.67920234  0.06001996
 -0.56700145  3.10619143 -0.73592329 -0.2401336   0.        ]",[ 1.56379598  0.68956734],-0.0737199845605,[ 0.07663035  1.72620487],[-0.13299043 -0.09246714],"[[ -1.14447336e+00   1.89224515e+00   1.92452315e-01   5.47479635e-03]
 [ -9.42709223e+00   2.61273531e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.911082,"[ 0.11632639 -0.23128669 -1.45397005  1.4406641   1.67919239  0.06001986
 -0.38636537  3.3995869  -1.09778675 -0.07518791  0.        ]",[ 1.78922108  1.41491725],-0.119506088106,[-0.18112482  1.76134181],[-0.13299043 -0.09246714],"[[ -1.29141794e+00   2.43699194e+00   1.92452315e-01   5.47479635e-03]
 [ -5.28089868e+00   2.83400683e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.903779,"[ 0.02957748 -0.5582265  -1.47789767 -0.37814036  1.67918244  0.06001977
 -0.20928282  3.09246127 -1.56866923 -0.01403111  0.        ]",[-0.66850586  2.33847307],-0.183431088455,[-0.72268718  1.9088093 ],[-0.13299043 -0.09246714],"[[ -1.35625094e+00   3.03789196e+00   1.92452315e-01   5.47479635e-03]
 [ -1.21626811e+00   2.60246706e+01   0.00000000e+00   0.00000000e+00]]"
