timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.21043554  2.56956207 -0.20841306 -0.74505952 -1.7064378   1.48122143
 -0.24533378 -0.36918797  2.90729339 -1.5505001   0.        ]",-1.24831,[ 4.12706701  8.53804303],-0.445634705611,[ 3.19184399  6.93925047],[-0.36743295 -0.11857217],"[[-0.04358549  0.01538552 -0.19844724  0.17107536]
 [ 0.00061089 -0.0034685   0.          0.        ]]"
1,"[ 1.21174921  2.56742419 -0.1499122  -0.58438579 -1.70643435  1.48121898
 -0.1493585   0.13578868  2.90723655 -1.44397718  0.        ]",-1.39287,[ 3.63788195  5.30710533],-0.440700572432,[ 3.29478645  6.74994659],[-0.36743295 -0.11857217],"[[ -3.89831821e-03   5.50292299e-02  -1.98447241e-01   1.71075361e-01]
 [  3.95494695e+00   3.95465334e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 1.20268202  2.54694737  0.02370628 -0.10911494 -1.70643089  1.48121653
 -0.05527917  0.63076991  2.86935758 -1.13071982  0.        ]",-1.35461,[ 3.35223774  6.09750748],-0.423284516197,[ 3.40536451  6.46244812],[-0.36743295 -0.11857217],"[[ 0.11409158  0.17304936 -0.19844724  0.17107536]
 [ 7.83116743  7.83442988  0.          0.        ]]"
3,"[ 1.14570533  2.46767907  0.30403389  0.6511863  -1.70642743  1.48121408
  0.03694876  1.11594561  2.68927326 -0.65422477  0.        ]",-1.29156,[ 3.6370946   6.06773693],-0.386209265226,[ 3.40694189  6.06745911],[-0.36743295 -0.11857217],"[[  0.30883976   0.3678941   -0.19844724   0.17107536]
 [ 11.63110661  11.63735393   0.           0.        ]]"
4,"[ 0.98433468  2.2697093   0.66250126  1.60821601 -1.70642397  1.48121163
  0.12737814  1.59149188  2.24173762 -0.16210343  0.        ]",-1.28506,[ 2.34581714  4.11184689],-0.320555342728,[ 3.16110325  5.51253366],[-0.36743295 -0.11857217],"[[  0.57884174   0.63804045  -0.19844724   0.17107536]
 [ 15.35694323  15.36481348   0.           0.        ]]"
5,"[ 0.65852458  1.89169353  1.03135252  2.56528472 -1.70642051  1.48120917
  0.21606989  2.05757264  1.50455799  0.0542162   0.        ]",-0.989569,[ 2.67507258  4.9589302 ],-0.223134069827,[ 2.6112895   4.95578098],[-0.36743295 -0.11857217],"[[  0.92264019   0.98199218  -0.19844724   0.17107536]
 [ 19.01118644  19.01810416   0.           0.        ]]"
6,"[ 0.13664596  1.30659424  1.29089967  3.18802048 -1.70641705  1.48120672
  0.30308422  2.51435239  0.72988283 -0.30713059  0.        ]",-0.766607,[ 1.30611351  5.03970125],-0.124111767348,[ 2.01624632  4.52937508],[-0.36743295 -0.11857217],"[[  1.33882864   1.39827879  -0.19844724   0.17107536]
 [ 22.59631806  22.59852835   0.           0.        ]]"
7,"[-0.53677801  0.5728929   1.28261829  3.04907902 -1.70641359  1.48120427
  0.38846022  2.96202413  0.42949245 -1.17371657  0.        ]",-0.844167,[ 2.42253101  4.56051323],-0.156075735974,[ 1.38145673  4.764328  ],[-0.36743295 -0.11857217],"[[  1.82604337   1.88545761  -0.19844724   0.17107536]
 [ 26.11394873  26.10761433   0.           0.        ]]"
8,"[-1.197494   -0.12197097  0.87025245  1.80362938 -1.70641013  1.48120182
  0.47218754  3.40084576  0.86537006 -1.82799853  0.        ]",-1.04427,[ 0.86530659  4.82715669],-0.252737768595,[ 0.95838511  5.3595376 ],[-0.36743295 -0.11857217],"[[  2.38293441   2.44212121  -0.19844724   0.17107536]
 [ 29.56365251  29.54740059   0.           0.        ]]"
9,"[-1.56691371 -0.47578564  0.05988245 -0.50484988 -1.70640667  1.48119937
  0.54123997  3.06187749  1.38458192 -1.56739103  0.        ]",-0.899126,[ 1.90802158  5.39058613],-0.274607714876,[ 1.18031967  5.21182775],[-0.36743295 -0.11857217],"[[  3.00276558   3.06690941  -0.19844724   0.17107536]
 [ 32.40873067  26.89058228   0.           0.        ]]"
