timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.33994455  2.66622484 -0.16428155 -0.70311311  0.35331483  0.0324164
 -0.21814641 -0.37058077  1.13533332  0.05316446  0.        ]",-0.607869,[ 0.51955099  8.78794314],-0.169359063551,[ 0.44723147  7.57272339],[-0.75991702 -0.25581849],"[[ 0.06004254  0.03064089  0.04037146  0.00488414]
 [-0.00468929  0.00014451  0.          0.        ]]"
1,"[ 1.33795065  2.66308498 -0.13369535 -0.53258457  0.35331472  0.03241639
 -0.17335448  0.12928543  1.12810921  0.12519763  0.        ]",-0.669786,[ 1.00389283  7.32473745],-0.169204806332,[ 0.78645456  7.27850342],[-0.75991702 -0.25581849],"[[ 0.0805555   0.07036357  0.04037146  0.00488414]
 [ 2.04915411  3.95893253  0.          0.        ]]"
2,"[ 1.32458994  2.6392696  -0.01464001 -0.02942151  0.35331461  0.03241639
 -0.08799661  0.61916367  1.07936502  0.36813574  0.        ]",-0.672814,[ 1.63892847  7.62588558],-0.168891819922,[ 1.28986955  6.83826256],[-0.75991702 -0.25581849],"[[  1.60807749e-01   1.88468367e-01   4.03714561e-02   4.88414453e-03]
 [  5.96306941e+00   7.83861944e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.2728421   2.55346618  0.21419366  0.77322831  0.3533145   0.03241638
 -0.00431889  1.09934135  0.90218452  0.77508744  0.        ]",-0.76421,[ 1.83611856  5.577818  ],-0.169430662669,[ 1.77698183  6.20621967],[-0.75991702 -0.25581849],"[[  3.18564591e-01   3.83396224e-01   4.03714561e-02   4.88414453e-03]
 [  9.79994409e+00   1.16414837e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.13678178  2.34477687  0.5302632   1.77911353  0.3533144   0.03241637
  0.07772597  1.56999682  0.48364406  1.21699035  0.        ]",-0.812144,[ 1.64061915  4.90754445],-0.172220287791,[ 1.26381791  5.55411911],[-0.75991702 -0.25581849],"[[  5.52306292e-01   6.53625028e-01   4.03714561e-02   4.88414453e-03]
 [  1.35619480e+01   1.53689416e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 0.86111379  1.95149779  0.8793785   2.77699866  0.35331429  0.03241636
  0.15819238  2.0312967  -0.20931642  1.43500237  0.        ]",-0.707132,[-0.50260494  6.55367492],-0.176538324326,[ 0.40526646  5.11862707],[-0.75991702 -0.25581849],"[[  8.60559989e-01   9.97660019e-01   4.03714561e-02   4.88414453e-03]
 [  1.72515748e+01   1.90223183e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 0.48328359  1.34791635  1.12938278  3.41120494  0.35331418  0.03241635
  0.10745241  2.48364851 -0.90091107  1.17001206  0.        ]",-0.597938,[-0.07621685  3.82326122],-0.1739590567,[-0.14613317  4.60433006],[-0.75991702 -0.25581849],"[[  1.18224603e+00   1.41405121e+00   4.03714561e-02   4.88414453e-03]
 [  1.49249978e+01   2.26048480e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.0918468   0.59658311  1.23392291  3.23113577  0.35331407  0.03241634
  0.09454273  2.9269946  -1.21716366  0.53796551  0.        ]",-0.583749,[-0.67807803  3.85050705],-0.154126623333,[-0.53858346  4.2069788 ],[-0.75991702 -0.25581849],"[[  1.47480502e+00   1.90137745e+00   4.03714561e-02   4.88414453e-03]
 [  1.43330520e+01   2.61160818e+01   0.00000000e+00   0.00000000e+00]]"
8,"[-0.2623729  -0.10812108  1.22148516  1.87939253  0.35331396  0.03241633
  0.02992664  3.36160669 -1.01402478 -0.05199444  0.        ]",-0.732118,[-0.60262496  4.01573649],-0.111295165584,[-1.19142425  4.30654049],[-0.75991702 -0.25581849],"[[  1.73174211e+00   2.45823446e+00   4.03714561e-02   4.88414453e-03]
 [  1.13702140e+01   2.95581807e+01   0.00000000e+00   0.00000000e+00]]"
9,"[-0.53079753 -0.45642483  1.14382803 -0.584162    0.35331386  0.03241632
 -0.02696552  3.01741337 -0.48956089 -0.17592303  0.        ]",-0.659692,[-2.75471952  5.24388765],-0.0458982588574,[-2.35187554  4.66253853],[-0.75991702 -0.25581849],"[[  1.93298211e+00   3.08325173e+00   4.03714561e-02   4.88414453e-03]
 [  8.76154132e+00   2.68323209e+01   0.00000000e+00   0.00000000e+00]]"
10,"[-0.69889935 -0.44834239  1.06071661 -1.33791188  0.35331375  0.03241632
 -0.11712363 -0.54879429 -0.34104787 -0.09029615  0.        ]",-0.436937,[-1.58122867  5.28339334],-0.0243020901554,[-1.13250101  5.70141602],[-0.75991702 -0.25581849],"[[ 2.06673155  3.25889752  0.04037146  0.00488414]
 [ 4.62752736 -1.41122011  0.          0.        ]]"
11,"[-0.7611268  -0.45787271  1.02204255 -1.00399613  0.35331364  0.03241631
 -0.20547239 -0.96061075 -0.40029356 -0.1306839   0.        ]",-0.419699,[-0.73870635  6.01914597],-0.0331059855869,[-0.562693    5.85161686],[-0.75991702 -0.25581849],"[[ 2.11863587  3.18096067  0.04037146  0.00488414]
 [ 0.57647714 -4.67271454  0.          0.        ]]"
12,"[-0.73984188 -0.45771793  1.03579514 -0.65514883  0.35331353  0.0324163
 -0.26950558 -0.78092346 -0.46196316 -0.17091087  0.        ]",-0.461352,[-0.68195545  5.62315382],-0.0423277817872,[ 0.08495888  5.65132046],[-0.75991702 -0.25581849],"[[ 2.10070636  3.09978658  0.04037146  0.00488414]
 [-2.35963373 -3.24963579  0.          0.        ]]"
13,"[-0.64992409 -0.45261282  1.08800166 -0.4440617   0.35331342  0.03241629
 -0.32737056 -0.59284408 -0.50689753 -0.18868974  0.        ]",-0.494366,[-0.03988123  4.91089363],-0.0485586872579,[ 0.69445604  5.43072128],[-0.75991702 -0.25581849],"[[  2.02689248e+00   3.05056829e+00   4.03714561e-02   4.88414453e-03]
 [ -5.01291463e+00  -1.76009286e+00   0.00000000e+00   0.00000000e+00]]"
14,"[-0.52181318 -0.4485296   1.14746476 -0.33610761  0.35331332  0.03241628
 -0.32864883 -0.47868486 -0.53737985 -0.1898956   0.        ]",-0.500816,[ 1.33812252  4.42620555],-0.0523249363929,[ 1.08767068  5.23735523],[-0.75991702 -0.25581849],"[[  1.92604611e+00   3.02531895e+00   4.03714561e-02   4.88414453e-03]
 [ -5.07153174e+00  -8.55979920e-01   0.00000000e+00   0.00000000e+00]]"
15,"[-0.44226259 -0.44625635  1.17642212 -0.28521893  0.35331321  0.03241627
 -0.24011092 -0.42009303 -0.55323479 -0.18712362  0.        ]",-0.498082,[ 1.10848518  5.04066051],-0.0541617447022,[ 1.03210425  5.12850094],[-0.75991702 -0.25581849],"[[ 1.86534794  3.01339176  0.04037146  0.00488414]
 [-1.01181797 -0.39194758  0.          0.        ]]"
16,"[-0.46824377 -0.44516215  1.16760033 -0.26236071  0.3533131   0.03241626
 -0.15332607 -0.39240865 -0.55570449 -0.1897764   0.        ]",-0.544058,[-0.66303737  4.29773222],-0.0545701232595,[ 0.73924029  5.13460875],[-0.75991702 -0.25581849],"[[ 1.88503752  3.00802843  0.04037146  0.00488414]
 [ 2.96751284 -0.17269491  0.          0.        ]]"
17,"[-0.51065989 -0.44467194  1.15187526 -0.25241753  0.35331299  0.03241625
 -0.21185891 -0.37995832 -0.55430545 -0.19318846  0.        ]",-0.465371,[ 1.34636427  6.16290981],-0.0545343354732,[ 0.84073108  5.16026974],[-0.75991702 -0.25581849],"[[ 1.91745934  3.00569423  0.04037146  0.00488414]
 [ 0.28361328 -0.07409218  0.          0.        ]]"
18,"[-0.56913919 -0.44446087  1.12741042 -0.24819081  0.35331289  0.03241624
 -0.1256335  -0.37453812 -0.5503254  -0.19745167  0.        ]",-0.539341,[ 0.53194562  3.54078837],-0.0542218568373,[ 0.45537722  5.21178436],[-0.75991702 -0.25581849],"[[ 1.96280014  3.00470178  0.04037146  0.00488414]
 [ 4.23729033 -0.03116644  0.          0.        ]]"
19,"[-0.70024043 -0.44437215  1.05992436 -0.24642485  0.35331278  0.03241624
 -0.08153053 -0.37223381 -0.53892992 -0.20609188  0.        ]",-0.489996,[ 0.69044504  5.15476052],-0.0532105170555,[ 0.03110964  5.31956768],[-0.75991702 -0.25581849],"[[  2.06783578e+00   3.00428709e+00   4.03714561e-02   4.88414453e-03]
 [  6.25953452e+00  -1.29177542e-02   0.00000000e+00   0.00000000e+00]]"
20,"[-0.87603679 -0.4443354   0.9374176  -0.24569676  0.35331267  0.03241623
 -0.02461458 -0.37127074 -0.52085387 -0.21602066  0.        ]",-0.525765,[-0.40966369  4.16945631],-0.0515087483777,[-0.52006894  5.45399094],[-0.75991702 -0.25581849],"[[  2.21921099e+00   3.00411612e+00   4.03714561e-02   4.88414453e-03]
 [  8.86929011e+00  -5.29140049e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-1.04038388 -0.44432031  0.77907973 -0.24539952  0.35331256  0.03241622
 -0.06381736 -0.37087403 -0.50048511 -0.22309671  0.        ]",-0.448282,[-0.55217607  6.50639764],-0.0494688574174,[-0.78643584  5.55273247],[-0.75991702 -0.25581849],"[[  2.37856132e+00   3.00404633e+00   4.03714561e-02   4.88414453e-03]
 [  7.07173259e+00  -2.15048247e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-1.14604755 -0.4443141   0.64459695 -0.2452791   0.35331245  0.03241621
 -0.1145497  -0.37071186 -0.48484567 -0.22600632  0.        ]",-0.487819,[-1.27911978  5.28899463],-0.0478119900795,[-0.90494251  5.59670639],[-0.75991702 -0.25581849],"[[  2.49665625e+00   3.00401807e+00   4.03714561e-02   4.88414453e-03]
 [  4.74551247e+00  -8.67036563e-04   0.00000000e+00   0.00000000e+00]]"
23,"[-1.18950085 -0.44431152  0.57851171 -0.24523058  0.35331235  0.0324162
 -0.20294636 -0.37064625 -0.47757754 -0.22666398  0.        ]",-0.421365,[-0.52063706  7.22197407],-0.0470134468477,[-0.77740318  5.60546398],[-0.75991702 -0.25581849],"[[  2.55089908e+00   3.00400669e+00   4.03714561e-02   4.88414453e-03]
 [  6.92278623e-01  -3.48300595e-04   0.00000000e+00   0.00000000e+00]]"
24,"[-1.18409978 -0.4443104   0.58714959 -0.2452112   0.35331224  0.03241619
 -0.24820109 -0.3706195  -0.47851788 -0.22660737  0.        ]",-0.444579,[ 0.25560456  6.29548204],-0.0471180873099,[-0.63909835  5.60060883],[-0.75991702 -0.25581849],"[[  2.54392493e+00   3.00400215e+00   4.03714561e-02   4.88414453e-03]
 [ -1.38277892e+00  -1.37415625e-04   0.00000000e+00   0.00000000e+00]]"
25,"[-1.17052178 -0.44430988  0.60831038 -0.24520368  0.35331213  0.03241618
 -0.2255331  -0.37060855 -0.48083286 -0.22643075  0.        ]",-0.457922,[-1.05397     6.18960899],-0.0473739286359,[-0.65637076  5.59828091],[-0.75991702 -0.25581849],"[[  2.52669785e+00   3.00400040e+00   4.03714561e-02   4.88414453e-03]
 [ -3.43392357e-01  -5.15235904e-05   0.00000000e+00   0.00000000e+00]]"
26,"[-1.13218984 -0.44430959  0.66416255 -0.24520057  0.35331202  0.03241617
 -0.31173271 -0.37060488 -0.48705767 -0.22573522  0.        ]",-0.440168,[-0.12177298  6.63151408],-0.0480522774278,[-0.30823475  5.57848835],[-0.75991702 -0.25581849],"[[  2.48017337e+00   3.00399969e+00   4.03714561e-02   4.88414453e-03]
 [ -4.29588398e+00  -2.34382448e-05   0.00000000e+00   0.00000000e+00]]"
27,"[-1.05150487 -0.44430938  0.76635671 -0.2451993   0.35331191  0.03241617
 -0.32039276 -0.37060277 -0.4989781  -0.2234994   0.        ]",-0.488358,[-0.49351498  5.28866223],-0.0493145139355,[-0.06396577  5.54063225],[-0.75991702 -0.25581849],"[[  2.39027155e+00   3.00399941e+00   4.03714561e-02   4.88414453e-03]
 [ -4.69297521e+00  -7.56207748e-06   0.00000000e+00   0.00000000e+00]]"
28,"[-0.93908806 -0.44430921  0.88257009 -0.24519877  0.35331181  0.03241616
 -0.36098054 -0.37060217 -0.51355721 -0.21907361  0.        ]",-0.494302,[ 0.54515857  4.89517939],-0.0507962032768,[ 0.32778251  5.47133923],[-0.75991702 -0.25581849],"[[  2.27773938e+00   3.00399930e+00   4.03714561e-02   4.88414453e-03]
 [ -6.55403970e+00  -3.74002978e-06   0.00000000e+00   0.00000000e+00]]"
29,"[-0.82035213 -0.44430907  0.98070245 -0.24519868  0.3533117   0.03241615
 -0.31107744 -0.37060137 -0.5270536  -0.2131646   0.        ]",-0.431335,[ 1.4110829   6.98727061],-0.0521100128622,[ 0.46285689  5.39468813],[-0.75991702 -0.25581849],"[[  2.16961671e+00   3.00399930e+00   4.03714561e-02   4.88414453e-03]
 [ -4.26585237e+00   1.70686873e-06   0.00000000e+00   0.00000000e+00]]"
30,"[-0.76846799 -0.44430894  1.01715394 -0.24519887  0.35331159  0.03241614
 -0.2228876  -0.37060103 -0.53245324 -0.21026028  0.        ]",-0.474157,[ 0.26934091  6.01742104],-0.05262046669,[ 0.32209     5.36132812],[-0.75991702 -0.25581849],"[[  2.12487181e+00   3.00399936e+00   4.03714561e-02   4.88414453e-03]
 [ -2.22114067e-01   3.42595115e-06   0.00000000e+00   0.00000000e+00]]"
31,"[-0.77586493 -0.4443088   1.01217221 -0.24519891  0.35331148  0.03241613
 -0.19953458 -0.37060136 -0.53169851 -0.21068587  0.        ]",-0.476128,[-0.49756988  6.32619608],-0.0525496552806,[ 0.23496631  5.36774826],[-0.75991702 -0.25581849],"[[  2.13117317e+00   3.00399938e+00   4.03714561e-02   4.88414453e-03]
 [  8.48681644e-01  -5.08788524e-08   0.00000000e+00   0.00000000e+00]]"
32,"[-0.77239245 -0.44430865  1.01451843 -0.24519865  0.35331137  0.03241612
 -0.24286512 -0.37060161 -0.53205096 -0.21048772  0.        ]",-0.519606,[ 0.65519075  3.94407709],-0.0525827713079,[ 0.37263596  5.36334419],[-0.75991702 -0.25581849],"[[  2.12821235e+00   3.00399934e+00   4.03714561e-02   4.88414453e-03]
 [ -1.13814249e+00  -2.95034128e-06   0.00000000e+00   0.00000000e+00]]"
33,"[-0.7764848  -0.4443085   1.01175005 -0.24519858  0.35331127  0.03241611
 -0.18579921 -0.37060093 -0.53163553 -0.21072081  0.        ]",-0.461539,[ 0.87200226  6.11515234],-0.052543774074,[ 0.19172803  5.36888504],[-0.75991702 -0.25581849],"[[  2.13170291e+00   3.00399934e+00   4.03714561e-02   4.88414453e-03]
 [  1.47847859e+00   1.51325714e-06   0.00000000e+00   0.00000000e+00]]"
34,"[-0.84979079 -0.44430837  0.95837626 -0.24519869  0.35331116  0.0324161
 -0.11114173 -0.37060076 -0.52386275 -0.21472953  0.        ]",-0.49179,[-0.27029267  5.48543678],-0.0518043999523,[-0.1978908   5.42804909],[-0.75991702 -0.25581849],"[[  2.19561897e+00   3.00399938e+00   4.03714561e-02   4.88414453e-03]
 [  4.90171942e+00   1.98498436e-06   0.00000000e+00   0.00000000e+00]]"
35,"[-0.94349787 -0.44430822  0.87847573 -0.24519853  0.35331105  0.0324161
 -0.13659724 -0.3706012  -0.5130204  -0.21927033  0.        ]",-0.461951,[-1.12022389  6.45589689],-0.0507429418938,[-0.33273     5.48945045],[-0.75991702 -0.25581849],"[[  2.28194242e+00   3.00399936e+00   4.03714561e-02   4.88414453e-03]
 [  3.73451583e+00  -2.44384421e-06   0.00000000e+00   0.00000000e+00]]"
36,"[-0.97882471 -0.44430805  0.84442834 -0.24519812  0.35331094  0.03241609
 -0.2245577  -0.37060131 -0.50862837 -0.22078564  0.        ]",-0.510006,[ 0.00467945  4.5548326 ],-0.0503028398282,[-0.15719502  5.50508976],[-0.75991702 -0.25581849],"[[  2.31616613e+00   3.00399928e+00   4.03714561e-02   4.88414453e-03]
 [ -2.98703899e-01  -4.18230532e-06   0.00000000e+00   0.00000000e+00]]"
37,"[-0.97298605 -0.44430791  0.85021796 -0.24519795  0.35331084  0.03241608
 -0.22402461 -0.3706006  -0.5093686  -0.22054273  0.        ]",-0.460841,[-0.52238384  6.31673106],-0.0503774520631,[-0.14470677  5.50154972],[-0.75991702 -0.25581849],"[[  2.31043728e+00   3.00399926e+00   4.03714561e-02   4.88414453e-03]
 [ -2.74263310e-01   5.28412295e-07   0.00000000e+00   0.00000000e+00]]"
38,"[-0.94591715 -0.44430776  0.87621535 -0.24519785  0.35331073  0.03241607
 -0.26901303 -0.37060065 -0.51272435 -0.21937788  0.        ]",-0.487229,[-0.01682622  5.41299294],-0.0507135167413,[ 0.04782433  5.48176479],[-0.75991702 -0.25581849],"[[  2.28425487e+00   3.00399925e+00   4.03714561e-02   4.88414453e-03]
 [ -2.33710278e+00  -7.49245793e-07   0.00000000e+00   0.00000000e+00]]"
39,"[-0.89584058 -0.44430762  0.92087875 -0.24519782  0.35331062  0.03241606
 -0.26945685 -0.37060031 -0.5186701  -0.21704991  0.        ]",-0.487664,[ 0.20621295  5.37291991],-0.0513005315552,[ 0.16604748  5.44838333],[-0.75991702 -0.25581849],"[[  2.23730860e+00   3.00399926e+00   4.03714561e-02   4.88414453e-03]
 [ -2.35745633e+00   9.83006863e-07   0.00000000e+00   0.00000000e+00]]"
40,"[-0.85337425 -0.44430748  0.95556901 -0.24519787  0.35331051  0.03241605
 -0.25063283 -0.37060013 -0.52346519 -0.21491625  0.        ]",-0.493343,[ 0.4827137   5.00614698],-0.0517662049301,[ 0.20846578  5.42064095],[-0.75991702 -0.25581849],"[[  2.19881950e+00   3.00399929e+00   4.03714561e-02   4.88414453e-03]
 [ -1.49433028e+00   1.55912569e-06   0.00000000e+00   0.00000000e+00]]"
41,"[-0.84167418 -0.44430734  0.96464897 -0.24519797  0.3533104   0.03241604
 -0.20830611 -0.37059997 -0.52474961 -0.21430423  0.        ]",-0.504804,[ 1.21521146  4.09776193],-0.0518897890215,[ 0.11323872  5.41487408],[-0.75991702 -0.25581849],"[[  2.18840543e+00   3.00399933e+00   4.03714561e-02   4.88414453e-03]
 [  4.46455462e-01   1.90994892e-06   0.00000000e+00   0.00000000e+00]]"
42,"[-0.89547197 -0.44430721  0.92118949 -0.24519813  0.3533103   0.03241603
 -0.12215052 -0.37059976 -0.51871398 -0.21703094  0.        ]",-0.466908,[-0.26427615  6.19340073],-0.051304871642,[-0.26659632  5.45886707],[-0.75991702 -0.25581849],"[[  2.23697070e+00   3.00399938e+00   4.03714561e-02   4.88414453e-03]
 [  4.39690681e+00   2.67459113e-06   0.00000000e+00   0.00000000e+00]]"
43,"[-0.97614625 -0.44430706  0.8470867  -0.24519799  0.35331019  0.03241602
 -0.14686861 -0.37060028 -0.50896754 -0.22067411  0.        ]",-0.514794,[-0.58648832  4.54982141],-0.050337161843,[-0.37810576  5.50894642],[-0.75991702 -0.25581849],"[[  2.31353718e+00   3.00399937e+00   4.03714561e-02   4.88414453e-03]
 [  3.26351788e+00  -2.39232007e-06   0.00000000e+00   0.00000000e+00]]"
44,"[-1.01743838 -0.4443069   0.80438223 -0.24519766  0.35331008  0.03241602
 -0.19891985 -0.37060024 -0.50360992 -0.22229921  0.        ]",-0.511905,[-0.74857777  4.63209541],-0.049792781003,[-0.32436556  5.52935314],[-0.75991702 -0.25581849],"[[  2.35486117e+00   3.00399931e+00   4.03714561e-02   4.88414453e-03]
 [  8.76834721e-01  -3.00332747e-06   0.00000000e+00   0.00000000e+00]]"
45,"[-1.00524439 -0.44430675  0.81736266 -0.24519735  0.35330997  0.03241601
 -0.26393682 -0.37060005 -0.50521997 -0.22183802  0.        ]",-0.466924,[-0.49411351  6.05803219],-0.0499573450286,[-0.10922161  5.51841545],[-0.75991702 -0.25581849],"[[  2.34248657e+00   3.00399925e+00   4.03714561e-02   4.88414453e-03]
 [ -2.10435967e+00  -2.34414518e-06   0.00000000e+00   0.00000000e+00]]"
46,"[-0.94270259 -0.4443066   0.87920603 -0.24519717  0.35330986  0.032416
 -0.3056941  -0.37059971 -0.5131143  -0.21923467  0.        ]",-0.48115,[ 0.22608869  5.5778478 ],-0.050752485035,[ 0.16078296  5.47721958],[-0.75991702 -0.25581849],"[[  2.28118877e+00   3.00399922e+00   4.03714561e-02   4.88414453e-03]
 [ -4.01903929e+00  -5.79990077e-07   0.00000000e+00   0.00000000e+00]]"
47,"[-0.86648562 -0.44430646  0.94514713 -0.24519722  0.35330976  0.03241599
 -0.28443643 -0.37059924 -0.52200607 -0.21558941  0.        ]",-0.420914,[ 0.18183875  7.74882144],-0.0516253549544,[ 0.27588463  5.42775345],[-0.75991702 -0.25581849],"[[  2.21058760e+00   3.00399925e+00   4.03714561e-02   4.88414453e-03]
 [ -3.04432598e+00   2.20655197e-06   0.00000000e+00   0.00000000e+00]]"
48,"[-0.80647743 -0.44430632  0.99078768 -0.24519732  0.35330965  0.03241598
 -0.26742049 -0.37059921 -0.52851964 -0.2124054   0.        ]",-0.560503,[-0.43571216  3.09846188],-0.0522497731388,[ 0.36552861  5.38681412],[-0.75991702 -0.25581849],"[[  2.15752927e+00   3.00399929e+00   4.03714561e-02   4.88414453e-03]
 [ -2.26410687e+00   1.60636327e-06   0.00000000e+00   0.00000000e+00]]"
49,"[-0.73346925 -0.44430618  1.03977797 -0.24519723  0.35330954  0.03241597
 -0.30406597 -0.37059944 -0.53593723 -0.2082048   0.        ]",-0.49578,[ 0.86937743  4.85918641],-0.0529455455202,[ 0.64579463  5.33170366],[-0.75991702 -0.25581849],"[[  2.09538825e+00   3.00399929e+00   4.03714561e-02   4.88414453e-03]
 [ -3.94439621e+00  -1.14738504e-06   0.00000000e+00   0.00000000e+00]]"
