timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[  1.19667288e+00   2.55460341e+00   7.70242610e-04  -5.75930931e-01
   1.43737489e+00  -1.62099713e+00  -2.44265591e-01  -3.68634674e-01
   1.39235449e-01   1.71508481e+00   0.00000000e+00]",-1.00336,[-2.20175843  3.70285376],-0.214671525992,[-2.17085552  5.39161444],[-0.34423032 -0.11430625],"[[ 0.09266462  0.05672315  0.16581645 -0.18479172]
 [-0.00078203 -0.00120216  0.          0.        ]]"
1,"[ 1.20070361  2.54997416 -0.05769787 -0.41652493  1.43737246 -1.62099388
 -0.34202802  0.13745974  0.14141545  1.68181664  0.        ]",-0.968233,[-1.70666424  3.72212923],-0.210850014941,[-1.92319465  5.17523766],[-0.34423032 -0.11430625],"[[ 0.05294316  0.0964426   0.16581645 -0.18479172]
 [-3.95818337  3.95993984  0.          0.        ]]"
2,"[ 1.19969743  2.5221624  -0.23188072  0.05307716  1.43737003 -1.62099064
 -0.43785676  0.63352653  0.14086486  1.58274343  0.        ]",-0.814159,[-2.69827648  5.7043704 ],-0.199300836875,[-1.61557627  4.85544634],[-0.34423032 -0.11430625],"[[-0.06514088  0.21459754  0.16581645 -0.18479172]
 [-7.83731034  7.84259799  0.          0.        ]]"
3,"[ 1.15573293  2.43126662 -0.51529881  0.7990496   1.43736759 -1.62098739
 -0.53179259  1.11975044  0.11707699  1.42156157  0.        ]",-0.785428,[-1.55240466  4.09328552],-0.179886955622,[-1.22643161  4.39184761],[-0.34423032 -0.11430625],"[[ -0.26003842   0.40963301   0.16581645  -0.18479172]
 [-11.63981545  11.64822289   0.           0.        ]]"
4,"[ 1.01101002  2.21890882 -0.88224851  1.72704009  1.43736516 -1.62098414
 -0.62387859  1.59629625  0.03879747  1.21288825  0.        ]",-0.701446,[-0.70486845  3.18919564],-0.153442700321,[-0.89229399  3.83736563],[-0.34423032 -0.11430625],"[[ -0.53023429   0.68002159   0.16581645  -0.18479172]
 [-15.36744217  15.37811267   0.           0.        ]]"
5,"[ 0.71488042  1.82702094 -1.25678325  2.63481992  1.43736272 -1.62098089
 -0.68531206  2.0632722  -0.12287125  1.01060971  0.        ]",-0.632598,[-0.00589367  3.3896907 ],-0.126794884494,[-0.74347645  3.29946399],[-0.34423032 -0.11430625],"[[ -0.86253322   1.02425695   0.16581645  -0.18479172]
 [-17.85426843  19.03312584   0.           0.        ]]"
6,"[ 0.29139032  1.23399924 -1.520002    3.18724214  1.43736029 -1.62097764
 -0.67721275  2.52084097 -0.361883    0.91772376  0.        ]",-0.612711,[-0.39135791  2.41630049],-0.11793778995,[-0.53684354  2.76185322],[-0.34423032 -0.11430625],"[[ -1.2163299    1.44085326   0.16581645  -0.18479172]
 [-17.52643372  22.61454976   0.           0.        ]]"
7,"[-0.2044041   0.50506142 -1.61170771  2.96655886  1.43735786 -1.6209744
 -0.70695137  2.96935917 -0.65931279  0.97616046  0.        ]",-0.660788,[ 0.05789024  2.34907151],-0.137836794587,[-0.39385462  2.78692102],[-0.34423032 -0.11430625],"[[ -1.57893721   1.92836808   0.16581645  -0.18479172]
 [-18.73026467  26.12519205   0.           0.        ]]"
8,"[-0.70650549 -0.16724304 -1.50824347  1.6517202   1.43735542 -1.62097115
 -0.69215661  3.40899046 -0.99787324  1.19206635  0.        ]",-0.781474,[-1.21895002  1.66347703],-0.183422274979,[-0.26146919  2.89924216],[-0.34423032 -0.11430625],"[[ -1.94753583   2.48539717   0.16581645  -0.18479172]
 [-18.13140192  29.56635203   0.           0.        ]]"
9,"[-1.17012374 -0.48217733 -1.18973997 -0.67929178  1.43735299 -1.6209679
 -0.78110937  3.0459332  -1.36224848  1.53940537  0.        ]",-0.860695,[-0.115375    3.85192225],-0.245719468969,[-0.56848949  3.20940018],[-0.34423032 -0.11430625],"[[ -2.34628949   3.11057136   0.16581645  -0.18479172]
 [-21.7321999   26.72483813   0.           0.        ]]"
10,"[-1.49908107 -0.46875108 -0.65625556 -1.35225624  1.43735055 -1.62096465
 -0.78179533 -0.61276905 -1.41481971  1.65453878  0.        ]",-0.862879,[-1.61104172  4.29832274],-0.260745929495,[-1.89997041  3.91320467],[-0.34423032 -0.11430625],"[[ -2.78121593   3.27818489   0.16581645  -0.18479172]
 [-21.7599953   -1.91195979   0.           0.        ]]"
11,"[-1.58026134 -0.48101823  0.02657139 -1.0048004   1.43734812 -1.62096141
 -0.86896817 -1.01073756 -1.35451402  1.53912271  0.        ]",-0.844445,[-1.93827832  4.12766713],-0.245043313464,[-1.8125329  4.0235033],[-0.34423032 -0.11430625],"[[ -3.25182169   3.19146345   0.16581645  -0.18479172]
 [-25.28874705  -5.02688137   0.           0.        ]]"
12,"[-1.30352877 -0.48188504  0.75826604 -0.65650656  1.43734569 -1.62095816
 -0.95440808 -0.80832821 -1.39183344  1.42259697  0.        ]",-0.777389,[-1.37233188  4.73407453],-0.237788655234,[-1.32473552  3.92536354],[-0.34423032 -0.11430625],"[[ -3.79229824   3.10490846   0.16581645  -0.18479172]
 [-28.74735727  -3.44262239   0.           0.        ]]"
13,"[-0.62030449 -0.4769353   1.2693012  -0.44766128  1.43734325 -1.62095491
 -1.03815506 -0.60539269 -1.48116651  1.39821132  0.        ]",-0.823079,[-1.54369478  3.72776266],-0.243861254495,[-0.84715593  3.72121143],[-0.34423032 -0.11430625],"[[ -4.40125923   3.05291742   0.16581645  -0.18479172]
 [-32.1374456   -1.85424316   0.           0.        ]]"
14,"[ 0.30510594 -0.47282585  1.24295322 -0.3412974   1.43734082 -1.62095167
 -1.12024464 -0.48337123 -1.54742873  1.4650288   0.        ]",-0.958672,[-1.47347513  2.59128032],-0.255694193895,[-0.50722158  3.40654087],[-0.34423032 -0.11430625],"[[ -5.07734887   3.02635493   0.16581645  -0.18479172]
 [-35.46045128  -0.89918027   0.           0.        ]]"
15,"[ 1.05512638 -0.47051937  0.5246665  -0.29127701  1.43733839 -1.62094842
 -1.2007097  -0.42100191 -1.54198398  1.57093056  0.        ]",-0.972436,[-1.99020306  2.78382963],-0.264259604269,[-0.72023934  3.26025057],[-0.34423032 -0.11430625],"[[ -5.81923895   3.01383611   0.16581645  -0.18479172]
 [-38.71770683  -0.41101607   0.           0.        ]]"
16,"[ 1.12162139 -0.46940664 -0.63140688 -0.26884225  1.43733595 -1.62094517
 -1.27958208 -0.39160011 -1.46024042  1.64102209  0.        ]",-0.944833,[-0.91253897  2.8254907 ],-0.263327353322,[-1.1987592   3.22289562],[-0.34423032 -0.11430625],"[[ -6.62562741   3.00821487   0.16581645  -0.18479172]
 [-41.9105018   -0.18088954   0.           0.        ]]"
17,"[ 0.30152699 -0.46890783 -1.51598358 -0.25909328  1.43733352 -1.62094192
 -1.34833852 -0.3783959  -1.35208068  1.61472225  0.        ]",-0.832677,[-0.8815199   4.96369073],-0.25187083121,[-1.38909709  3.19558573],[-0.34423032 -0.11430625],"[[ -7.49176335   3.00577088   0.16581645  -0.18479172]
 [-44.6938186   -0.07754179   0.           0.        ]]"
18,"[-0.93180673 -0.46869297 -1.38802912 -0.25495176  1.43733108 -1.62093868
 -1.41269969 -0.37265443 -1.30123457  1.4969898   0.        ]",-0.92764,[-0.28635545  3.65606937],-0.236702552806,[-1.47994792  3.46083927],[-0.34423032 -0.11430625],"[[ -8.41178064e+00   3.00473241e+00   1.65816454e-01  -1.84791722e-01]
 [ -4.72992277e+01  -3.26050110e-02   0.00000000e+00   0.00000000e+00]]"
19,"[-1.58577979 -0.46860257 -0.23171011 -0.25322208  1.43732865 -1.62093543
 -1.417574   -0.37021423 -1.35827498  1.37847585  0.        ]",-0.852248,[-1.55756897  3.59350085],-0.2309150286,[-1.47383881  3.85741329],[-0.34423032 -0.11430625],"[[ -9.35974582e+00   3.00429868e+00   1.65816454e-01  -1.84791722e-01]
 [ -4.74966331e+01  -1.35073907e-02   0.00000000e+00   0.00000000e+00]]"
20,"[-1.04390357 -0.46856504  1.0341682  -0.252509    1.43732622 -1.62093218
 -1.49215263 -0.3691955  -1.48211999  1.36290536  0.        ]",-0.871968,[-0.09538585  3.08055157],-0.240996528469,[-0.9533245   3.82258606],[-0.34423032 -0.11430625],"[[ -1.03399693e+01   3.00411988e+00   1.65816454e-01  -1.84791722e-01]
 [ -5.05156573e+01  -5.53556198e-03   0.00000000e+00   0.00000000e+00]]"
21,"[ 0.28353279 -0.46854953  1.25145584 -0.25221802  1.43732378 -1.62092893
 -1.47677514 -0.36877482 -1.5632521   1.47228841  0.        ]",-0.876556,[-1.47946788  4.44143322],-0.257793221665,[-0.47534516  3.44096613],[-0.34423032 -0.11430625],"[[ -1.13440380e+01   3.00404694e+00   1.65816454e-01  -1.84791722e-01]
 [ -4.98932865e+01  -2.24476390e-03   0.00000000e+00   0.00000000e+00]]"
22,"[ 1.17630336 -0.46854305  0.14969203 -0.25210011  1.43732135 -1.62092569
 -1.55018136 -0.36860385 -1.52154164  1.60954345  0.        ]",-0.923417,[-0.78420902  4.29583233],-0.26582643542,[-0.83601379  3.2613225 ],[-0.34423032 -0.11430625],"[[ -1.23717186e+01   3.00401741e+00   1.65816454e-01  -1.84791722e-01]
 [ -5.28648661e+01  -9.08368442e-04   0.00000000e+00   0.00000000e+00]]"
23,"[ 0.69268164 -0.46854025 -1.27646818 -0.25205236  1.43731892 -1.62092244
 -1.60102771 -0.36853447 -1.38808453  1.63836876  0.        ]",-0.852041,[-3.1482516   3.79651692],-0.257036834009,[-1.33320189  3.21419692],[-0.34423032 -0.11430625],"[[ -1.34496682e+01   3.00400547e+00   1.65816454e-01  -1.84791722e-01]
 [ -5.49232401e+01  -3.67163241e-04   0.00000000e+00   0.00000000e+00]]"
