timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[  6.27987657e-02  -6.34380540e-02   8.19271203e-02  -1.67929702e-01]
 [ -3.08185928e-03   2.12603481e-05   0.00000000e+00   0.00000000e+00]]",[-8.13667583  5.36059523],-0.216044550699,[ 0.11040974 -0.08240654],-0.153715,"[ 1.16463221  2.47693289  0.0582271  -1.00486725  0.70570217 -1.4501252
  0.62825209 -0.33445027  0.76860256  1.49966201  0.        ]",[-6.42295382  5.98549491]
1,"[[ 0.02303179 -0.02369435  0.08192712 -0.1679297 ]
 [-3.96043394  3.96114279  0.          0.        ]]",[-7.92631912  5.41358232],-0.212957206541,[ 0.11040974 -0.08240654],-0.109445,"[  1.16700243e+00   2.47951342e+00  -6.01789965e-04  -8.56700714e-01
   7.05701970e-01  -1.45012433e+00   5.03244282e-01   1.36363896e-01
   7.69905629e-01   1.46361031e+00   0.00000000e+00]",[-7.461862    5.36561463]
2,"[[-0.0950966   0.09448462  0.08192712 -0.1679297 ]
 [-7.83948876  7.84380477  0.          0.        ]]",[-7.66960669  5.369349  ],-0.203390756803,[ 0.11040974 -0.08240654],0.0734562,"[ 1.16109155  2.47327023 -0.17531126 -0.41620942  0.70570177 -1.45012346
  0.3807098   0.59785241  0.76665694  1.35662079  0.        ]",[-8.04915457  6.5030388 ]
3,"[[ -0.29003664   0.28954462   0.08192712  -0.1679297 ]
 [-11.64187857  11.64947805   0.           0.        ]]",[-7.22820711  5.24988985],-0.186410414755,[ 0.11040974 -0.08240654],0.139491,"[ 1.10932809  2.41778259 -0.45819462  0.29721108  0.70570156 -1.4501226
  0.26059709  1.05018992  0.73819596  1.18342554  0.        ]",[-7.46380809  7.36070956]
4,"[[ -0.56027217   0.55995925   0.08192712  -0.1679297 ]
 [-15.36933624  15.37947134   0.           0.        ]]",[-6.69540882  4.98417807],-0.160900853174,[ 0.11040974 -0.08240654],0.102124,"[ 0.95490332  2.25192353 -0.82162673  1.21388208  0.70570136 -1.45012173
  0.14285139  1.49353168  0.6532847   0.96093876  0.        ]",[-7.58294897  5.76838076]
5,"[[ -0.90432279   0.90422658   0.08192712  -0.1679297 ]
 [-19.02369904  19.03492864   0.           0.        ]]",[-6.57113552  4.71316004],-0.126724946826,[ 0.11040974 -0.08240654],-0.116859,"[ 0.63681756  1.91007449 -1.19862338  2.16473358  0.70570115 -1.45012086
  0.02741466  1.92801326  0.4783804   0.73017735  0.        ]",[-6.55444771  3.21731802]
6,"[[ -1.32074511   1.3208667    0.08192712  -0.1679297 ]
 [-22.60680027  22.61693904   0.           0.        ]]",[-6.50059128  4.46317673],-0.0885353268349,[ 0.11040974 -0.08240654],0.0760401,"[ 0.12157635  1.3562736  -1.46945089  2.84758841  0.70570095 -1.45011999
 -0.085771    2.35376358  0.19506445  0.56446152  0.        ]",[-6.36252205  4.62114944]
7,"[[ -1.80813023   1.8084231    0.08192712  -0.1679297 ]
 [-26.12019282  26.12681468   0.           0.        ]]",[-6.18750429  4.33756828],-0.070911669112,[ 0.11040974 -0.08240654],0.358571,"[-0.54903195  0.63560587 -1.47399384  2.85866512  0.70570075 -1.45011912
 -0.19675465  2.77093803 -0.17368587  0.56184212  0.        ]",[-8.78388203  5.26824789]
8,"[[ -2.36509412   2.36547111   0.08192712  -0.1679297 ]
 [-29.56474492  29.56649597   0.           0.        ]]",[-5.38888788  4.25459766],-0.107025551473,[ 0.11040974 -0.08240654],-0.269221,"[-1.21365583 -0.07835352 -1.0724262   1.84591349  0.70570054 -1.45011826
 -0.30556372  3.17976656 -0.53914855  0.80794733  0.        ]",[-5.75148338  2.53542798]
9,"[[ -2.99026067   2.99063377   0.08192712  -0.1679297 ]
 [-32.94036811  32.93882408   0.           0.        ]]",[-4.71972895  4.61500645],-0.168484185337,[ 0.11040974 -0.08240654],-0.620014,"[-1.59609199 -0.48888617 -0.25793986 -0.20707333  0.70570034 -1.45011739
 -0.41219539  3.58058616 -0.74944674  1.30694949  0.        ]",[-3.53832602  4.61860975]
10,"[[ -3.68226737   3.27992679   0.08192712  -0.1679297 ]
 [-36.24900198   0.13640053   0.           0.        ]]",[-5.36450005  4.68147421],-0.189736103653,[ 0.11040974 -0.08240654],-0.926008,"[-1.41375285 -0.49160275  0.72748825 -1.28287924  0.70570014 -1.45011652
 -0.51671094 -0.31824479 -0.71107253  1.53449467  0.        ]",[-4.16082384  2.49555024]
11,"[[ -4.43977673   3.2077566    0.08192712  -0.1679297 ]
 [-39.49105052  -5.05566537   0.           0.        ]]",[-4.89415932  4.47221994],-0.175987146085,[ 0.11040974 -0.08240654],-0.689285,"[-0.59646774 -0.50259761  1.39141409 -1.01501769  0.70569993 -1.45011565
 -0.61912311 -0.93536322 -0.7580075   1.37711125  0.        ]",[-4.65633084  3.25221618]
12,"[[ -5.26147898   3.11667009   0.08192712  -0.1679297 ]
 [-42.66854427  -3.74120846   0.           0.        ]]",[-3.85673118  3.89711237],-0.184008936979,[ 0.11040974 -0.08240654],-0.553927,"[ 0.50298447 -0.50540037  1.22842019 -0.6752891   0.70569973 -1.45011478
 -0.71949604 -0.77912921 -0.89179824  1.37889911  0.        ]",[-4.54720273  5.48253471]
13,"[[ -6.14609846   3.05937165   0.08192712  -0.1679297 ]
 [-45.7830225   -2.07021481   0.           0.        ]]",[-3.0790906   3.53577113],-0.198542158644,[ 0.11040974 -0.08240654],-1.18253,"[ 1.15433336 -0.50082051  0.16766022 -0.46179766  0.70569952 -1.45011392
 -0.81787835 -0.58051801 -0.91691843  1.5126933   0.        ]",[-1.26983656  2.83203308]
14,"[[ -7.09238904   3.0295146    0.08192712  -0.1679297 ]
 [-48.83587001  -1.01778092   0.           0.        ]]",[-3.80890155  3.94473982],-0.199649878265,[ 0.11040974 -0.08240654],-0.71129,"[ 0.73667629 -0.49649708 -1.1064146  -0.35090602  0.70569932 -1.45011305
 -0.91431376 -0.45542765 -0.81555562  1.5815923   0.        ]",[-4.91347585  4.25667702]
15,"[[ -8.09913065   3.0152885    0.08192712  -0.1679297 ]
 [-51.82832467  -0.46910362   0.           0.        ]]",[-4.79519701  4.28907204],-0.18564222123,[ 0.11040974 -0.08240654],-0.296955,"[-0.55957664 -0.49397158 -1.47122873 -0.29819384  0.70569912 -1.45011218
 -1.00884138 -0.39021283 -0.71488412  1.4931124   0.        ]",[-6.86483762  4.80149265]
16,"[[ -9.16512729   3.0088562    0.08192712  -0.1679297 ]
 [-54.76156826  -0.20760317   0.           0.        ]]",[-5.30993557  4.61603928],-0.170923000522,[ 0.11040974 -0.08240654],-0.110612,"[-1.56539139 -0.49273119 -0.41488707 -0.27439069  0.70569891 -1.45011131
 -1.1014985  -0.3591313  -0.7393197   1.33669622  0.        ]",[-6.92162982  5.92646003]
17,"[[-10.28920637   3.00604615   0.08192712  -0.1679297 ]
 [-57.63675959  -0.08934782   0.           0.        ]]",[-4.82707834  4.48627234],-0.174851715316,[ 0.11040974 -0.08240654],-0.489393,"[-1.12430236 -0.49217002  1.09177933 -0.26399826  0.70569871 -1.45011044
 -1.19232174 -0.34507562 -0.87642268  1.29375595  0.        ]",[-5.87768461  3.80696892]
18,"[[ -1.14702183e+01   3.00484794e+00   8.19271203e-02  -1.67929702e-01]
 [ -6.04550399e+01  -3.76822346e-02   0.00000000e+00   0.00000000e+00]]",[-3.74872541  4.03600645],-0.194156144564,[ 0.11040974 -0.08240654],-0.998452,"[ 0.41280981 -0.49192712  1.28240385 -0.25956808  0.7056985  -1.45010958
 -1.28134712 -0.33893467 -0.96785569  1.43312189  0.        ]",[-2.80629718  3.23035833]
19,"[[ -1.27070360e+01   3.00434609e+00   8.19271203e-02  -1.67929702e-01]
 [ -6.32175317e+01  -1.56521542e-02   0.00000000e+00   0.00000000e+00]]",[-2.89812303  3.65859795],-0.20434075131,[ 0.11040974 -0.08240654],-1.066,"[ 1.15364529 -0.49182468 -0.24231393 -0.25771274  0.7056983  -1.45010871
 -1.3686101  -0.33631614 -0.88630396  1.58994776  0.        ]",[-2.4174386   3.84968947]
20,"[[ -1.39985550e+01   3.00413872e+00   8.19271203e-02  -1.67929702e-01]
 [ -6.59253376e+01  -6.42678529e-03   0.00000000e+00   0.00000000e+00]]",[-4.18430042  4.22710848],-0.191461762283,[ 0.11040974 -0.08240654],-0.738847,"[-0.03029231 -0.49178218 -1.50130018 -0.25694612  0.7056981  -1.45010784
 -1.45414549 -0.33521956 -0.72998505  1.54277654  0.        ]",[-3.28700797  4.40894314]
