timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.04372871 -0.00240024 -0.16241179 -0.10928045]
 [-0.00083688  0.00365148  0.          0.        ]]",[ 0.11009839  1.82024407],-0.390537951622,[-0.04276973 -0.20060524],-1.73234,"[ 1.11677824  1.99929104  0.00734229 -0.62945776 -1.4116155  -0.94496585
 -0.15629136 -0.3378738   2.45108653  0.86364582  0.        ]",[-1.40949672  0.98336987]
1,"[[ 0.00400645  0.03675467 -0.16241179 -0.10928045]
 [-3.95820819  3.89885234  0.          0.        ]]",[ 0.17836109  1.8588903 ],-0.389429839871,[-0.04276973 -0.20060524],-1.71079,"[ 1.11807394  1.99838381 -0.05301156 -0.51567458 -1.41160765 -0.94496252
 -0.45213929  0.19403013  2.45175238  0.83182925  0.        ]",[-0.43115143  2.28916469]
2,"[[-0.09150002  0.15369137 -0.16241179 -0.10928045]
 [-5.58701239  7.78187105  0.          0.        ]]",[ 0.21070749  1.88081098],-0.386866486441,[-0.04276973 -0.20060524],-1.69553,"[ 1.11234174  1.98368157 -0.19798073 -0.17752297 -1.4115998  -0.9449592
 -0.57390575  0.72426981  2.4478593   0.77512166  0.        ]",[-0.70047439  2.18005298]
3,"[[ -0.22994895   0.3475207   -0.16241179  -0.10928045]
 [ -8.24902585  11.58835447   0.           0.        ]]",[ 0.25046569  1.90119624],-0.38217113805,[-0.04276973 -0.20060524],-1.80799,"[ 1.0819671   1.92024423 -0.40553547  0.36740165 -1.41159195 -0.94495587
 -0.77291335  1.24405491  2.42804131  0.71523896  0.        ]",[ 0.58291564  1.32673561]
4,"[[ -0.37016937   0.61670361  -0.16241179  -0.10928045]
 [ -5.78115303  15.3175247    0.           0.        ]]",[ 0.19635549  1.86906743],-0.375844921621,[-0.04276973 -0.20060524],-1.55997,"[ 1.0251537   1.75580131 -0.60897099  1.05852616 -1.41158411 -0.94495255
 -0.58841564  1.75327468  2.37993074  0.71960053  0.        ]",[-1.63006622  2.71184139]
5,"[[ -0.52435106   0.95975066  -0.16241179  -0.10928045]
 [ -9.62427605  18.97491244   0.           0.        ]]",[ 0.21789959  1.85058475],-0.364356616714,[-0.04276973 -0.20060524],-1.58589,"[ 0.93376423  1.43591594 -0.82005483  1.75812276 -1.41157626 -0.94494923
 -0.87572198  2.25267819  2.28243393  0.76432222  0.        ]",[-1.4882561   1.27631941]
6,"[[ -0.75463706   1.37521323  -0.16241179  -0.10928045]
 [-13.39189317  22.55926946   0.           0.        ]]",[ 0.20403719  1.7764616 ],-0.341228688187,[-0.04276973 -0.20060524],-1.53237,"[ 0.74564681  0.9345741  -1.10028649  2.22862937 -1.41156841 -0.94494591
 -1.15738151  2.74208742  2.11067023  0.75747721  0.        ]",[ 1.55685072  3.88649272]
7,"[[ -0.98011556   1.86163143  -0.16241179  -0.10928045]
 [ -9.16959831  26.07099356   0.           0.        ]]",[ 0.0338074   1.59848714],-0.308748803447,[-0.04276973 -0.20060524],-1.59387,"[ 0.5102508   0.29883655 -1.32148811  2.1619603  -1.41156056 -0.94494258
 -0.84172307  3.22154793  1.84766087  0.80769455  0.        ]",[ 1.52289243  0.36368869]
8,"[[ -1.12196106   2.39231562  -0.16241179  -0.10928045]
 [ -5.02850995  26.99446311   0.           0.        ]]",[-0.1224297   1.41762447],-0.268801135234,[-0.04276973 -0.20060524],-1.17887,"[ 0.34150269 -0.2897756  -1.42847066  1.35715219 -1.41155272 -0.94493926
 -0.5321368   3.3475703   1.49136921  0.91144593  0.        ]",[-0.29384521  2.72206704]
9,"[[ -1.23319322   2.9665698   -0.16241179  -0.10928045]
 [ -6.09130939  30.41953748   0.           0.        ]]",[-0.20810616  1.28079081],-0.216412390873,[-0.04276973 -0.20060524],-1.00758,"[ 0.20063014 -0.6234952  -1.49320822 -0.11638912 -1.41154487 -0.94493594
 -0.61158952  3.81513955  1.0568043   0.90527732  0.        ]",[-0.04856123  2.52542078]
