timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.01837835 -0.07922676 -0.05206761 -0.07881319]
 [-0.0022222   0.00070789  0.          0.        ]]",[-1.865785    3.83067083],-0.269789379381,[ 0.03634436 -0.11037078],-0.928848,"[ 1.1746951   2.56592819 -0.03923069 -1.14319629 -0.45218395 -0.67705451
  0.51904509 -0.36981482  1.77155518  0.53026097  0.        ]",[-0.90045058  3.56244074]
1,"[[-0.05417715 -0.03947101 -0.05206761 -0.07881319]
 [-3.56578616  3.96166262  0.          0.        ]]",[-1.96742868  3.84683657],-0.268949070738,[ 0.03634436 -0.11037078],-0.776312,"[ 1.17290043  2.56952263 -0.09234015 -0.98332516 -0.45218379 -0.67705423
  0.39265603  0.14114981  1.77089027  0.50247819  0.        ]",[-0.87153534  5.62025346]
2,"[[-0.15939205  0.07871633 -0.05206761 -0.07881319]
 [-6.94445246  7.84412393  0.          0.        ]]",[-2.04919386  3.80793786],-0.265997511843,[ 0.03634436 -0.11037078],-0.941088,"[ 1.15741286  2.56597855 -0.24758194 -0.507555   -0.45218364 -0.67705395
  0.27282475  0.6419887   1.76340037  0.42260368  0.        ]",[-0.80698369  3.92991361]
3,"[[ -0.32894782   0.27377995  -0.05206761  -0.07881319]
 [-10.0009624   11.64953177   0.           0.        ]]",[-2.25582886  3.70975327],-0.259707400998,[ 0.03634436 -0.11037078],-1.01455,"[ 1.10084526  2.51383759 -0.49154723  0.26489351 -0.45218348 -0.67705367
  0.1644194   1.13288725  1.73406756  0.30207661  0.        ]",[-1.03674501  3.54438839]
4,"[[ -0.56668989   0.54419653  -0.05206761  -0.07881319]
 [-13.76078572  15.37962342   0.           0.        ]]",[-2.45018101  3.50319004],-0.247448263365,[ 0.03634436 -0.11037078],-1.08046,"[ 0.9589478   2.35014489 -0.8089493   1.26141994 -0.45218333 -0.67705339
  0.03106962  1.61406902  1.65794893  0.1448293   0.        ]",[-2.05855169  2.8608769 ]
5,"[[ -0.87888712   0.88846854  -0.05206761  -0.07881319]
 [-17.44678982  19.0352595    0.           0.        ]]",[-2.62882805  3.09006166],-0.225882758508,[ 0.03634436 -0.11037078],-1.04698,"[ 0.67477535  2.00670764 -1.15514085  2.30232997 -0.45218317 -0.67705311
 -0.09966201  2.08564425  1.50357837 -0.03012817  0.        ]",[-2.64851437  2.16219526]
6,"[[ -1.26408168   1.3051178   -0.05206761  -0.07881319]
 [-21.06081605  22.61753516   0.           0.        ]]",[-2.5165062   2.78582501],-0.192543978265,[ 0.03634436 -0.11037078],-0.749849,"[ 0.21042582  1.4447996  -1.42727099  3.06296533 -0.45218301 -0.67705282
 -0.2278408   2.54775326  1.25039196 -0.16159916  0.        ]",[-2.88871106  3.64692963]
7,"[[ -1.72085074   1.79268925  -0.05206761  -0.07881319]
 [-24.60446803  26.12772647   0.           0.        ]]",[-2.18195295  2.635777  ],-0.147339442881,[ 0.03634436 -0.11037078],-0.782132,"[-0.41328455  0.70792037 -1.47987284  3.10553099 -0.45218286 -0.67705254
 -0.3535236   3.00055954  0.90976025 -0.16302378  0.        ]",[-1.79148855  1.7978388 ]
8,"[[ -2.24779796   2.34975841  -0.05206761  -0.07881319]
 [-28.07872124  29.56768141   0.           0.        ]]",[-1.72809482  2.71751714],-0.0995849055684,[ 0.03634436 -0.11037078],-0.582546,"[-1.07229139 -0.02869002 -1.16913049  2.04260983 -0.4521827  -0.67705226
 -0.47674502  3.44430024  0.54920589  0.05118367  0.        ]",[-0.8562546   3.84367869]
9,"[[ -2.83782741   2.97494643  -0.05206761  -0.07881319]
 [-30.91450471  32.94014579   0.           0.        ]]",[-1.61869895  3.21509242],-0.0916133956215,[ 0.03634436 -0.11037078],-0.456163,"[-1.52514145 -0.46168903 -0.45601316 -0.15609519 -0.45218255 -0.67705198
 -0.57732175  3.8793282   0.2994585   0.50975439  0.        ]",[-1.54454615  3.89388553]
