timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.08181987  0.09728698  0.11357274 -0.01997531]
 [ 0.00443221 -0.00352107  0.          0.        ]]",[-2.22251248  2.97371483],-0.105727435636,[ 0.0873292  -0.08063111],-0.549418,"[ 1.16334773  2.50848024  0.09528724 -0.41768295  0.98232212 -0.16775449
  0.6036671  -0.34599308  0.51281423  0.35819753  0.        ]",[-1.28380523  2.48594239]
1,"[[ 0.04220162  0.13696048  0.11357274 -0.01997531]
 [-3.95307632  3.95766283  0.          0.        ]]",[-2.24875188  3.16745973],-0.104226639077,[ 0.0873292  -0.08063111],-0.645323,"[ 1.16675286  2.5014923   0.03667535 -0.26689626  0.98232171 -0.16775445
  0.47532087  0.13589987  0.51467269  0.32266713  0.        ]",[ 0.02329071  1.88446302]
2,"[[-0.03516608  0.25505467  0.11357274 -0.01997531]
 [-3.78424561  7.83881964  0.          0.        ]]",[-2.5585618   3.17379904],-0.102074431837,[ 0.0873292  -0.08063111],-0.418386,"[ 1.16712974  2.46685881 -0.07798235  0.17615707  0.9823213  -0.16775441
  0.4807961   0.60805716  0.50812965  0.29252723  0.        ]",[-2.80167571  2.70370728]
3,"[[ -0.14980592   0.45001616   0.11357274  -0.01997531]
 [ -7.66682979  11.64461603   0.           0.        ]]",[-2.4574039   3.13925815],-0.0978892803988,[ 0.0873292  -0.08063111],-0.417912,"[ 1.15244979  2.3656009  -0.24710127  0.87530907  0.98232089 -0.16775438
  0.35487974  1.07104632  0.4828039   0.26669452  0.        ]",[-2.41504491  3.3371014 ]
4,"[[ -0.34132873   0.72033511   0.11357274  -0.01997531]
 [-11.47283609  15.37477769   0.           0.        ]]",[-2.40209293  3.05359745],-0.0872038479549,[ 0.0873292  -0.08063111],-0.332651,"[ 1.08795717  2.14134006 -0.52206955  1.73510387  0.98232048 -0.16775434
  0.23144689  1.52483363  0.42548854  0.17324775  0.        ]",[-3.43733406  3.07204705]
5,"[[ -0.60822086   1.06451113   0.11357274  -0.01997531]
 [-15.2040674   19.03051617   0.           0.        ]]",[-2.69994807  2.91678905],-0.0681845504154,[ 0.0873292  -0.08063111],-0.297291,"[ 0.91920569  1.73961246 -0.87289855  2.55761495  0.98232007 -0.1677543
  0.11043907  1.96956598  0.30674276  0.03010646  0.        ]",[-3.45274443  3.00784233]
6,"[[ -9.49004934e-01   1.48106734e+00   1.13572741e-01  -1.99753125e-02]
 [ -1.88623173e+01   2.26129975e+01   0.00000000e+00   0.00000000e+00]]",[-3.11618352  2.74875093],-0.0398533819402,[ 0.0873292  -0.08063111],-0.148932,"[ 0.5888002   1.14403777 -1.23078205  3.02232091  0.98231965 -0.16775427
 -0.00820187  2.40538462  0.09551994 -0.12121593  0.        ]",[-4.54974364  2.95102191]
7,"[[ -1.36223746e+00   1.96855159e+00   1.13572741e-01  -1.99753125e-02]
 [ -2.24491319e+01   2.61235817e+01   0.00000000e+00   0.00000000e+00]]",[-3.18249869  2.7382009 ],-0.0153749871118,[ 0.0873292  -0.08063111],-0.461401,"[ 0.06797008  0.42547596 -1.4761034   2.73893775  0.98231924 -0.16775423
 -0.1245261   2.83245432 -0.22352652 -0.20829326  0.        ]",[-1.2469703   3.00612522]
8,"[[ -1.84650055e+00   2.52554374e+00   1.13572741e-01  -1.99753125e-02]
 [ -2.59654676e+01   2.95641643e+01   0.00000000e+00   0.00000000e+00]]",[-2.94571257  2.93013263],-0.0556575356752,[ 0.0873292  -0.08063111],-0.333643,"[-0.59690162 -0.2205598  -1.45224145  1.42194891  0.98231883 -0.16775419
 -0.23856461  3.25100486 -0.62454173 -0.13616072  0.        ]",[-3.25963017  1.94921352]
9,"[[ -2.40038748e+00   3.15066894e+00   1.13572741e-01  -1.99753125e-02]
 [ -2.94117748e+01   2.65556251e+01   0.00000000e+00   0.00000000e+00]]",[-2.6668489   3.14031959],-0.110343984322,[ 0.0873292  -0.08063111],-0.466395,"[-1.24256777 -0.49745007 -1.02671931 -0.82416566  0.98231842 -0.16775416
 -0.35033202  2.88500086 -1.0176209   0.17556079  0.        ]",[-4.16555371  1.62550672]
