timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.05004383  0.08203801  0.16058076  0.0006867 ]
 [ 0.00292239 -0.00265739  0.          0.        ]]",[-0.93654835  1.41794181],-0.0492855601156,[-0.06860881 -0.25518951],-0.346859,"[ 1.16955906  2.37453728 -0.08721771 -0.45285507  1.39246808  0.0032183
  0.22969669 -0.36772575  0.16045568 -0.07140131  0.        ]",[-2.76321011  1.54530188]
1,"[[ -8.96919506e-02   1.21728630e-01   1.60580757e-01   6.86699753e-04]
 [ -3.95455459e+00   3.95851109e+00   0.00000000e+00   0.00000000e+00]]",[-0.87888765  1.41153753],-0.0493418447649,[-0.06860881 -0.25518951],-0.407954,"[ 1.16575403  2.36866533 -0.14627076 -0.30889598  1.39246524  0.00321829
  0.0291425   0.15818319  0.15839945 -0.10502458  0.        ]",[-2.10039719  1.19335222]
2,"[[ -2.07704196e-01   2.39855213e-01   1.60580757e-01   6.86699753e-04]
 [ -7.83376061e+00   7.84119028e+00   0.00000000e+00   0.00000000e+00]]",[-0.71274185  1.40161109],-0.0504469859013,[-0.06860881 -0.25518951],-0.485897,"[ 1.14174177  2.33783208 -0.32043752  0.11454764  1.3924624   0.00321829
 -0.16744513  0.67367119  0.14541679 -0.20424282  0.        ]",[ 0.08751307  2.02722919]
3,"[[ -3.59366409e-01   4.34846638e-01   1.60580757e-01   6.86699753e-04]
 [ -7.33410890e+00   1.16452700e+01   0.00000000e+00   0.00000000e+00]]",[-0.62630022  1.32001424],-0.0508380018847,[-0.06860881 -0.25518951],-0.639382,"[ 1.08349565  2.24425957 -0.53764483  0.78438309  1.39245956  0.00321829
 -0.142124    1.17872275  0.11202118 -0.28762089  0.        ]",[-0.32331114 -0.94869153]
4,"[[ -5.17412760e-01   6.27752219e-01   1.60580757e-01   6.86699753e-04]
 [ -8.46680161e+00   7.65855521e+00   0.00000000e+00   0.00000000e+00]]",[-0.36588359  1.29368591],-0.0521372805301,[-0.06860881 -0.25518951],-0.482744,"[ 0.99140423  2.10255943 -0.75109633  1.38984848  1.39245672  0.00321829
 -0.19952576  0.64942096  0.05959021 -0.37679775  0.        ]",[-1.20236514  1.61134553]
5,"[[ -7.24778381e-01   8.19140144e-01   1.60580757e-01   6.86699753e-04]
 [ -1.22572008e+01   1.14674722e+01   0.00000000e+00   0.00000000e+00]]",[-0.07087012  1.2437458 ],-0.061415296311,[-0.06860881 -0.25518951],-0.528399,"[ 0.82588433  1.91887689 -1.00245049  1.91209081  1.39245388  0.00321828
 -0.3916131   1.15511489 -0.02855372 -0.53504288  0.        ]",[-0.87697915  1.76426587]
6,"[[ -1.00232058e+00   1.08594335e+00   1.60580757e-01   6.86699753e-04]
 [ -1.54863578e+01   1.52003042e+01   0.00000000e+00   0.00000000e+00]]",[ 0.21178374  1.1527462 ],-0.0758250693077,[-0.06860881 -0.25518951],-0.751117,"[ 0.53691111  1.60412464 -1.27085082  2.47426111  1.39245105  0.00321828
 -0.55525803  1.65070479 -0.18400284 -0.69813351  0.        ]",[ 1.53296815  0.65853307]
7,"[[ -1.26928576e+00   1.41307340e+00   1.60580757e-01   6.86699753e-04]
 [ -1.12241393e+01   1.75051358e+01   0.00000000e+00   0.00000000e+00]]",[ 0.19285917  1.01055825],-0.0833774049424,[-0.06860881 -0.25518951],-0.762059,"[ 0.20522116  1.15544826 -1.43833182  2.8492282   1.39244821  0.00321828
 -0.33925931  1.95670176 -0.36892243 -0.73769653  0.        ]",[ 0.67323631  0.36368072]
8,"[[ -1.46481191e+00   1.77413737e+00   1.60580757e-01   6.86699753e-04]
 [ -8.33791178e+00   1.85977002e+01   0.00000000e+00   0.00000000e+00]]",[ 0.07565786  0.88853115],-0.0805373934192,[-0.06860881 -0.25518951],-0.679332,"[-0.05747702  0.63416841 -1.49730866  2.81934827  1.39244537  0.00321828
 -0.19299236  2.1017491  -0.54129365 -0.62039483  0.        ]",[-0.41234195  0.3867079 ]
9,"[[ -1.64629013e+00   2.15775852e+00   1.60580757e-01   6.86699753e-04]
 [ -9.80506784e+00   1.97605110e+01   0.00000000e+00   0.00000000e+00]]",[ 0.02944288  0.82240093],-0.0859111694365,[-0.06860881 -0.25518951],-0.621622,"[-0.30647716  0.1232283  -1.50143059  2.28419625  1.39244253  0.00321828
 -0.26734402  2.25612077 -0.74169723 -0.4494036   0.        ]",[-1.59208499  0.27242944]
