timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.04148333  0.03174074  0.12012678  0.19483002]
 [-0.00092239 -0.00189952  0.          0.        ]]",[ 3.65095544  1.54055512],-0.219272288179,[ 0.08099491 -0.0631119 ],-1.39808,"[ 1.16772067  2.53591995 -0.08107588 -0.68489728  1.03881966  1.69332933
  0.5813618  -0.35556967  0.48019498 -1.85805292  0.        ]",[ 2.94914161  2.87526037]
1,"[[ -1.82650724e-03   7.14155264e-02   1.20126782e-01   1.94830019e-01]
 [  3.95344667e+00   3.95619139e+00   0.00000000e+00   0.00000000e+00]]",[ 3.05976343  1.68483829],-0.207693753673,[ 0.08099491 -0.0631119 ],-1.4328,"[ 1.16890915  2.53281824 -0.02224433 -0.52997683  1.03881916  1.69332781
  0.71269823  0.13682276  0.4788693  -1.74454258  0.        ]",[ 1.13812356  1.79598964]
2,"[[ 0.11613378  0.18946611  0.12012678  0.19483002]
 [ 7.82970925  7.83593651  0.          0.        ]]",[ 1.95701909  1.69759095],-0.172102605655,[ 0.08099491 -0.0631119 ],-1.32761,"[ 1.15958229  2.5095745   0.15241705 -0.07256128  1.03881865  1.69332629
  0.84144043  0.6194688   0.43716467 -1.41137151  0.        ]",[ 1.4393805   1.73020435]
3,"[[  0.31085336   0.38434065   0.12012678   0.19483002]
 [ 11.62970789  11.63882782   0.           0.        ]]",[ 0.30052799  1.53018439],-0.111099486782,[ 0.08099491 -0.0631119 ],-1.10274,"[ 1.10253658  2.4261914   0.4343672   0.65713644  1.03881815  1.69332477
  0.96764958  1.09255381  0.25111672 -0.90679019  0.        ]",[-0.47569705  2.57095824]
4,"[[  0.52225308   0.65453855   0.12012678   0.19483002]
 [  9.51742382  15.36851545   0.           0.        ]]",[-0.96821982  1.22170615],-0.044252341551,[ 0.08099491 -0.0631119 ],-0.980064,"[ 0.98430069  2.2236931   0.72071667  1.57151984  1.03881765  1.69332325
  0.89749379  1.55653147 -0.13376395 -0.45547776  0.        ]",[ 0.09450768  2.66312592]
5,"[[  0.71446995   0.99858054   0.12012678   0.19483002]
 [  9.70389709  19.02348676   0.           0.        ]]",[-2.08277178  0.8805207 ],-0.0635462031983,[ 0.08099491 -0.0631119 ],-0.958702,"[ 0.83022209  1.84232673  0.95278268  2.47833275  1.03881715  1.69332173
  0.90368675  2.01121304 -0.65629504 -0.24997953  0.        ]",[-1.9212137   0.46441277]
6,"[[  0.86694491   1.39372987   0.12012678   0.19483002]
 [  5.55733559  20.48654773   0.           0.        ]]",[-2.10363054  0.64193267],-0.129883147152,[ 0.08099491 -0.0631119 ],-1.09573,"[ 0.68026334  1.28905083  1.1117713   3.04007148  1.03881665  1.69332021
  0.76596646  2.19321694 -1.15077336 -0.36930577  0.        ]",[-1.53451877  0.99687552]
7,"[[  0.93730289   1.83900162   0.12012678   0.19483002]
 [  1.49192469  24.02877441   0.           0.        ]]",[-1.81559396  0.61547232],-0.180013985712,[ 0.08099491 -0.0631119 ],-1.23799,"[ 0.60382467  0.62100197  1.17648487  2.96140485  1.03881615  1.69331869
  0.63094148  2.6338697  -1.44067463 -0.73804613  0.        ]",[-2.01423729  0.43944594]
8,"[[  0.927153     2.33226552   0.12012678   0.19483002]
 [ -2.49392403  25.29333634   0.           0.        ]]",[-1.28353906  0.465994  ],-0.212145757745,[ 0.08099491 -0.0631119 ],-1.32663,"[ 0.61511106 -0.0225753   1.16750658  2.0212946   1.03881565  1.69331717
  0.49855906  2.79117694 -1.48371885 -1.21099551  0.        ]",[-2.29013561 -1.32065534]
9,"[[  0.83805886   2.79337978   0.12012678   0.19483002]
 [ -6.4028055   20.832912     0.           0.        ]]",[-0.6245501   0.47025302],-0.228606041892,[ 0.08099491 -0.0631119 ],-1.38791,"[ 0.71038184 -0.40116168  1.0835604   0.52523808  1.03881514  1.69331565
  0.36873298  2.23629286 -1.33931454 -1.60920323  0.        ]",[-1.67195528 -1.15414912]
10,"[[  0.67154719   3.12246207   0.12012678   0.19483002]
 [-10.2359125    6.43459444   0.           0.        ]]",[ 0.95979035  0.09312075],-0.235927560619,[ 0.08099491 -0.0631119 ],-1.40034,"[ 0.86819365 -0.49177001  0.9037808  -0.73419113  1.03881464  1.69331413
  0.24142361  0.4451302  -1.20146139 -1.81705764  0.        ]",[ 2.51301995 -0.32010205]
11,"[[ 0.50858182  3.13680933  0.12012678  0.19483002]
 [-6.07436588 -2.25753554  0.          0.        ]]",[ 1.28829086 -0.41453069],-0.237646661816,[ 0.08099491 -0.0631119 ],-1.39026,"[ 0.99363093 -0.49202965  0.70306145 -0.79028687  1.03881414  1.6933126
  0.37964134 -0.6361779  -1.17698432 -1.8545973   0.        ]",[-1.35340097 -1.11411202]
12,"[[ 0.34857435  3.0523774   0.12012678  0.19483002]
 [-9.91357572 -6.17261524  0.          0.        ]]",[ 2.05373478 -0.70900989],-0.230703827908,[ 0.08099491 -0.0631119 ],-1.44005,"[ 1.08562118 -0.48602417  0.48732165 -0.46060427  1.03881364  1.69331108
  0.25212922 -1.1232166  -1.20411813 -1.75811919  0.        ]",[ 0.76409531  0.14439024]
13,"[[ 0.18262656  2.93588851  0.12012678  0.19483002]
 [-6.69193907 -5.4785886   0.          0.        ]]",[ 1.90475631 -0.89115489],-0.21836204122,[ 0.08099491 -0.0631119 ],-1.42914,"[ 1.14587634 -0.46012013  0.24996894 -0.01030838  1.03881314  1.69330956
  0.35912969 -1.03687859 -1.19880359 -1.6260118   0.        ]",[ 3.8756248   0.29884512]
14,"[[ 0.08984277  2.8392788   0.12012678  0.19483002]
 [-2.60009149 -4.18668761  0.          0.        ]]",[ 1.51549494 -1.00068521],-0.207018867013,[ 0.08099491 -0.0631119 ],-1.40868,"[ 1.16332086 -0.42337071  0.11360589  0.35519059  1.03881264  1.69330804
  0.49503254 -0.87616465 -1.17072862 -1.523337    0.        ]",[ 0.91227173 -1.14559789]
