timestep,human_obs,obs,original_rewards,logstd_action_dist,rewards,avg_action_dist,actions
0,"[[  2.06593425e-02   8.86269005e-02   1.74085147e-01   1.57243121e-01]
 [ -1.41021683e-04  -3.96505561e-03   0.00000000e+00   0.00000000e+00]]","[ 1.16700489  2.53958524  0.00910812 -0.47090197  1.51109828  1.35837494
  0.55826257 -0.36047392  0.06929492 -1.33529797  0.        ]",-0.147452060145,[ 0.0679131  -0.08380526],-1.16781,[ 2.39936638  0.98758441],[ 0.62098518  1.09879538]
1,"[[ 0.04528843  0.12826666  0.17408515  0.15724312]
 [ 2.4548852   3.95475041  0.          0.        ]]","[ 1.16587967  2.53306922  0.04565    -0.3153275   1.51109704  1.35837398
  0.64153311  0.13763439  0.06112293 -1.25096754  0.        ]",-0.138018634929,[ 0.0679131  -0.08380526],-1.17614,[ 1.80260313  1.17311406],[ 3.11367583 -0.97310612]
2,"[[ 0.13360505  0.16790143  0.17408515  0.15724312]
 [ 6.36375396  0.02183557  0.          0.        ]]","[ 1.15495628  2.52418956  0.17619233 -0.16056591  1.5110958   1.35837302
  0.77411572 -0.35722759  0.03002198 -1.05059984  0.        ]",-0.115248223255,[ 0.0679131  -0.08380526],-1.05607,[ 1.33291054  0.8751179 ],[-0.03074144  1.54353632]
3,"[[ 0.25838191  0.2080623   0.17408515  0.15724312]
 [ 6.11477626  3.9810559   0.          0.        ]]","[ 1.12132353  2.51279481  0.35776341 -0.00480819  1.51109456  1.35837205
  0.76567047  0.14094447 -0.03991695 -0.7916539   0.        ]",-0.084825566015,[ 0.0679131  -0.08380526],-1.03086,[ 0.63994002  1.04923725],[ 0.78213422 -0.24975473]
4,"[[ 0.41051233  0.27695846  0.17408515  0.15724312]
 [ 9.08836975  2.91211688  0.          0.        ]]","[ 1.05222866  2.48768453  0.57088682  0.25919292  1.51109333  1.35837109
  0.86652991  0.00644432 -0.17820312 -0.48224866  0.        ]",-0.0476049591145,[ 0.0679131  -0.08380526],-0.920042,[-0.18431813  0.83478934],[-0.29888194  0.46037829]
5,"[[ 0.5786073   0.35291641  0.17408515  0.15724312]
 [ 7.72567737  4.6777917   0.          0.        ]]","[ 0.94185699  2.45197848  0.79026993  0.54426828  1.51109209  1.35837012
  0.82030909  0.22861183 -0.38579515 -0.18566498  0.        ]",-0.0285608783759,[ 0.0679131  -0.08380526],-0.856815,[-0.8403722   0.80252242],[-0.95382253  1.07086585]
6,"[[ 0.69371609  0.48528489  0.17408515  0.15724312]
 [ 3.7982988   8.54616195  0.          0.        ]]","[ 0.84719333  2.37027946  0.92764878  1.02130208  1.51109085  1.35836916
  0.68709805  0.71535272 -0.61693315  0.01626701  0.        ]",-0.0558253194297,[ 0.0679131  -0.08380526],-0.891005,[-1.25562167  0.8757962 ],[-1.13677206  1.18855723]
7,"[[  0.72922488   0.69425266   0.17408515   0.15724312]
 [ -0.23398511  12.33796118   0.           0.        ]]","[ 0.8150833   2.1942027   0.96757194  1.7057176   1.51108961  1.3583682
  0.55032883  1.19245861 -0.83073554  0.10396513  0.        ]",-0.0853332952489,[ 0.0679131  -0.08380526],-0.981548,[-1.49526453  0.862867  ],[-0.70946096  1.10975781]
8,"[[  0.69642172   0.97829801   0.17408515   0.15724312]
 [ -3.03697864  16.05415928   0.           0.        ]]","[ 0.84479276  1.87532757  0.93073266  2.45482459  1.51108838  1.35836723
  0.45525533  1.66005103 -1.02356461  0.08716396  0.        ]",-0.109998445098,[ 0.0679131  -0.08380526],-0.845522,[-1.52754557  0.86086977],[-3.41431835  2.06692609]
9,"[[  0.5965809    1.3359299    0.17408515   0.15724312]
 [ -6.93418497  19.6968115    0.           0.        ]]","[ 0.92805595  1.38096433  0.81247511  3.01939239  1.51108714  1.35836627
  0.32306778  2.11838793 -1.18674529 -0.04206865  0.        ]",-0.13029936304,[ 0.0679131  -0.08380526],-1.0902,[-1.11516857  0.81484675],[-1.59059112  0.36886022]
10,"[[  0.41956887   1.74061208   0.17408515   0.15724312]
 [-10.75448129  20.76772882   0.           0.        ]]","[ 1.04716851  0.77126616  0.58318781  3.07098859  1.5110859   1.3583653
  0.19348891  2.25313347 -1.29007539 -0.28186205  0.        ]",-0.146070306478,[ 0.0679131  -0.08380526],-1.19675,[-0.53483629  0.50808966],[-0.11547981  1.3828209 ]
11,"[[  0.20202518   2.19156464   0.17408515   0.15724312]
 [-10.99898112  24.31571004   0.           0.        ]]","[ 1.13912737  0.14495543  0.27631508  2.39117796  1.51108466  1.35836434
  0.18519579  2.69955479 -1.38757994 -0.61446394  0.        ]",-0.168700940817,[ 0.0679131  -0.08380526],-1.31861,[-0.22943169  0.42740387],[ 1.08553472  1.40636708]
12,"[[  2.39538284e-02   2.71277293e+00   1.74085147e-01   1.57243121e-01]
 [ -6.82184083e+00   2.77936368e+01   0.00000000e+00   0.00000000e+00]]","[ 1.16689683 -0.3525556   0.01399448  0.82126518  1.51108343  1.35836338
  0.3268782   3.13715787 -1.52770548 -1.05291497  0.        ]",-0.207697213341,[ 0.0679131  -0.08380526],-1.3734,[-0.24832532  0.55421478],[-2.12399937  1.45796882]
13,"[[ -0.15085133   3.21359294   0.17408515   0.15724312]
 [-10.64662834  10.35140392   0.           0.        ]]","[ 1.15156493 -0.48604389 -0.2446581  -1.10438011  1.51108219  1.35836241
  0.19714691  0.94248614 -1.59187156 -1.43089349  0.        ]",-0.239627782141,[ 0.0679131  -0.08380526],-1.43553,[ 1.83156979 -0.15721792],[ 1.12539861 -0.12415966]
14,"[[-0.32195253  3.23268949  0.17408515  0.15724312]
 [-6.47719571 -3.90701142  0.          0.        ]]","[ 1.09613165 -0.48368282 -0.49129801 -1.17952344  1.51108095  1.35836145
  0.33856796 -0.85158056 -1.61319668 -1.52542975  0.        ]",-0.248670011488,[ 0.0679131  -0.08380526],-1.4351,[ 2.64933681 -0.50763339],[ 3.58210937  0.57882304]
15,"[[-0.41048564  3.1429635   0.17408515  0.15724312]
 [-2.3896932  -4.22716433  0.          0.        ]]","[ 1.05223785 -0.48997449 -0.61397288 -0.82577021  1.51107971  1.35836048
  0.47721003 -0.89186345 -1.58960154 -1.42764925  0.        ]",-0.239165333834,[ 0.0679131  -0.08380526],-1.4687,[ 2.2632401  -0.63361752],[ 1.35810095 -2.22452927]
16,"[[-0.41808157  3.01953388  0.17408515  0.15724312]
 [ 1.61675197 -8.10288251  0.          0.        ]]","[ 1.04800256 -0.47868386 -0.62429514 -0.33964925  1.51107848  1.35835952
  0.61310271 -1.37952528 -1.54150585 -1.31832488  0.        ]",-0.226499463109,[ 0.0679131  -0.08380526],-1.47093,[ 1.9867326  -0.85254073],[ 1.24066048 -0.75275478]
17,"[[ -0.34634393   2.82918203   0.17408515   0.15724312]
 [  5.54391385 -10.92291726   0.           0.        ]]","[ 1.08505104 -0.4165099  -0.52550368  0.39311463  1.51107724  1.35835856
  0.74630616 -1.73435477 -1.46537613 -1.16294777  0.        ]",-0.207921657894,[ 0.0679131  -0.08380526],-1.42494,[ 1.56651604 -1.11849225],[ 2.03404632 -1.3930655 ]
18,"[[ -0.19684454   2.57316586   0.17408515   0.15724312]
 [  9.39316028 -14.66626679   0.           0.        ]]","[ 1.14054456 -0.25130864 -0.31190054  1.30494903  1.511076    1.35835759
  0.87686674 -2.20535873 -1.37690729 -0.95555025  0.        ]",-0.185077485936,[ 0.0679131  -0.08380526],-1.35922,[ 1.08311462 -1.42541027],[ 0.20750479 -2.99766218]
19,"[[ -2.60584321e-03   2.24302347e+00   1.74085147e-01   1.57243121e-01]
 [  1.00286164e+01  -1.83357707e+01   0.00000000e+00   0.00000000e+00]]","[ 1.16728513  0.08262359 -0.0254295   2.26880275  1.51107476  1.35835663
  0.89842011 -2.66706843 -1.27836857 -0.69384782  0.        ]",-0.159200612769,[ 0.0679131  -0.08380526],-1.18451,[ 0.78280604 -1.55344415],[-1.41710305 -0.58488038]
20,"[[  0.15626079   1.85671393   0.17408515   0.15724312]
 [  5.8721623  -20.28859027   0.           0.        ]]","[ 1.15041469  0.59970721  0.20947102  2.96748248  1.51107352  1.35835566
  0.75743878 -2.91277458 -1.12670927 -0.43521452  0.        ]",-0.129467634147,[ 0.0679131  -0.08380526],-1.1628,[ 0.9635483  -1.45410347],[ 1.32397219 -1.87833742]
