timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[  1.61400110e-02  -6.83323144e-02  -1.18224768e-02  -1.86644513e-01]
 [ -8.78968202e-04   1.01608528e-04   0.00000000e+00   0.00000000e+00]]",[ 0.10810527  0.63563097],-0.287135019179,[-0.07764131 -0.1343067 ],-1.09031,"[ 1.08201528  1.43642729 -0.02194108 -0.53516177 -0.11699245 -1.64169255
 -0.39840053 -0.22246737  1.21077097  1.28212897  0.        ]",[-0.84319984  1.23616538]
1,"[[-0.01735987 -0.02858945 -0.01182248 -0.18664451]
 [-3.33799226  3.9609808   0.          0.        ]]",[ 0.10886694  0.63715577],-0.285474354601,[-0.07764131 -0.1343067 ],-1.10978,"[ 1.08197396  1.43873112 -0.07323804 -0.45451963 -0.11699179 -1.64165857
 -0.70392067  0.31885237  1.21096088  1.26312026  0.        ]",[ 0.41824147  1.46062274]
2,"[[-0.06687219  0.08956449 -0.01182248 -0.18664451]
 [-1.61895599  7.84148218  0.          0.        ]]",[ 0.10801895  0.6354925 ],-0.287025006085,[-0.07764131 -0.1343067 ],-1.10917,"[ 1.07908791  1.43435257 -0.14898296 -0.21473413 -0.11699113 -1.64162459
 -0.54653162  0.84918356  1.21015644  1.2816282   0.        ]",[-1.30862232  0.33733019]
3,"[[-0.13862519  0.25825307 -0.01182248 -0.18664451]
 [-5.54328887  9.02342165  0.          0.        ]]",[ 0.10988252  0.63894451],-0.288121331405,[-0.07764131 -0.1343067 ],-1.14967,"[ 1.06893359  1.39906512 -0.25825809  0.12239647 -0.11699046 -1.64159061
 -0.90581313  1.01070537  1.20038939  1.3065833   0.        ]",[-0.75949672 -0.53440079]
4,"[[-0.27852816  0.4157089  -0.01182248 -0.18664451]
 [-8.43740612  6.7297816   0.          0.        ]]",[ 0.11274391  0.64348269],-0.278218109703,[-0.07764131 -0.1343067 ],-1.09202,"[ 1.02902591  1.33613764 -0.46768346  0.42397329 -0.1169898  -1.64155663
 -1.17076762  0.6972325   1.17986208  1.22269607  0.        ]",[ 0.60037802  1.00510451]
5,"[[ -0.42178645   0.58868513  -0.01182248  -0.18664451]
 [ -5.89683718  10.55510999   0.           0.        ]]",[ 0.11025058  0.63828647],-0.267643088533,[-0.07764131 -0.1343067 ],-1.11798,"[ 0.96133834  1.23553405 -0.67357146  0.73160777 -0.11698913 -1.64152265
 -0.9381572   1.22001676  1.14455974  1.14978772  0.        ]",[ 1.91870175  0.03702755]
6,"[[ -0.49885806   0.7991471   -0.01182248  -0.18664451]
 [ -1.82380439  10.4913371    0.           0.        ]]",[ 0.10385377  0.63059008],-0.266952311054,[-0.07764131 -0.1343067 ],-1.07281,"[ 0.91415045  1.07301239 -0.77927871  1.0596831  -0.11698847 -1.64148868
 -0.56524825  1.2112843   1.10004099  1.20226844  0.        ]",[ 0.79919931  0.51129213]
7,"[[ -5.03248678e-01   1.02719236e+00  -1.18224768e-02  -1.86644513e-01]
 [  1.37422684e+00   1.23071614e+01   0.00000000e+00   0.00000000e+00]]",[ 0.09538729  0.62031972],-0.274440587302,[-0.07764131 -0.1343067 ],-1.02528,"[ 0.91123424  0.85516858 -0.78516881  1.34223197 -0.1169878  -1.64145471
 -0.27245112  1.45942307  1.0344586   1.35992682  0.        ]",[-0.2803828   2.06865909]
8,"[[ -4.87169891e-01   1.31062174e+00  -1.18224768e-02  -1.86644513e-01]
 [  2.37525349e-01   1.60233814e+01   0.00000000e+00   0.00000000e+00]]",[ 0.09141371  0.61201227],-0.281490530004,[-0.07764131 -0.1343067 ],-1.13881,"[ 0.92175601  0.54070878 -0.76349741  1.56668017 -0.11698714 -1.64142074
 -0.37651987  1.96725308  0.90575649  1.55294131  0.        ]",[ 0.56889886 -1.10604103]
9,"[[ -0.45985922   1.58817395  -0.01182248  -0.18664451]
 [  2.48600774  11.74611397   0.           0.        ]]",[ 0.0856      0.60416275],-0.283664285646,[-0.07764131 -0.1343067 ],-1.09115,"[ 0.9389111   0.20852845 -0.72627087  1.63471169 -0.11698648 -1.64138677
 -0.1706572   1.38267973  0.73325058  1.70374776  0.        ]",[-0.13309004  0.94814068]
