timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.03040087 -0.0539429   0.0075105   0.15801161]
 [ 0.00207098 -0.00447369  0.          0.        ]]",[ 2.90227556  2.87767553],-0.25650834564,[ 0.00281514 -0.19027756],-1.40176,"[ 1.18287655  2.54254814  0.03662968 -1.0246728   0.06358033  1.36983308
  0.45019445 -0.37342474  1.32117554 -1.42901269  0.        ]",[ 3.71597778  2.44104087]
1,"[[ 0.07011695 -0.01431908  0.0075105   0.15801161]
 [ 3.95637449  3.95367001  0.          0.        ]]",[ 2.50486779  2.81015563],-0.248641545801,[ 0.00281514 -0.19027756],-1.3591,"[ 1.18012605  2.54459047  0.09552866 -0.86630985  0.0635803   1.36983168
  0.60197985  0.14301612  1.31862858 -1.31808102  0.        ]",[ 1.94907881  2.78567892]
2,"[[  1.88134765e-01   1.03681641e-01   7.51050157e-03   1.58011606e-01]
 [  7.83252160e+00   7.83347261e+00   0.00000000e+00   0.00000000e+00]]",[ 1.76674819  2.59971666],-0.22369192481,[ 0.00281514 -0.19027756],-1.28214,"[ 1.15919426  2.53660045  0.26922216 -0.39514126  0.06358028  1.36983028
  0.75076512  0.64923527  1.2737128  -0.99269145  0.        ]",[ 2.90175217  1.80736987]
3,"[[  3.82908681e-01   2.98507556e-01   7.51050157e-03   1.58011606e-01]
 [  1.16323111e+01   1.16364307e+01   0.00000000e+00   0.00000000e+00]]",[ 0.53381371  2.24553323],-0.178246810248,[ 0.00281514 -0.19027756],-1.13852,"[ 1.08371002  2.47771019  0.54630816  0.3671059   0.06358026  1.36982887
  0.89661928  1.14542759  1.08355296 -0.50032802  0.        ]",[ 1.22650817  1.584075  ]
4,"[[  6.52932463e-01   5.68635853e-01   7.51050157e-03   1.58011606e-01]
 [  1.53579024e+01   1.53639326e+01   0.00000000e+00   0.00000000e+00]]",[-0.33372545  1.95818317],-0.109732734627,[ 0.00281514 -0.19027756],-0.745311,"[  9.00039768e-01   2.30623667e+00   8.93640694e-01   1.34447468e+00
   6.35802353e-02   1.36982747e+00   1.03962517e+00   1.63177347e+00
   6.25783368e-01   2.18919392e-03   0.00000000e+00]",[-1.68005333  2.32032736]
5,"[[  9.17355613e-01   9.12599797e-01   7.51050157e-03   1.58011606e-01]
 [  1.10987339e+01   1.90202574e+01   0.00000000e+00   0.00000000e+00]]",[-0.47265118  1.66219544],-0.0373857747948,[ 0.00281514 -0.19027756],-0.672097,"[ 0.64318137  1.95622731  1.17055578  2.35473132  0.06358021  1.36982607
  0.87613663  2.10883024 -0.00686662  0.19123678  0.        ]",[-0.38190383  1.73895233]
6,"[[  1.12198721e+00   1.32895534e+00   7.51050157e-03   1.58011606e-01]
 [  9.37039792e+00   2.26033396e+01   0.00000000e+00   0.00000000e+00]]",[-0.41752014  1.40793145],-0.0489605549081,[ 0.00281514 -0.19027756],-0.838071,"[ 0.40334934  1.39214251  1.32939879  3.07378998  0.06358019  1.36982467
  0.80979405  2.57632716 -0.56110812 -0.03224788  0.        ]",[ 1.72218271  1.72376248]
7,"[[  1.34728064e+00   1.81624795e+00   7.51050157e-03   1.58011606e-01]
 [  1.31468740e+01   2.61142276e+01   0.00000000e+00   0.00000000e+00]]",[-0.47087917  1.34231853],-0.114205151236,[ 0.00281514 -0.19027756],-0.990208,"[ 0.11086696  0.66091948  1.43952258  3.0702951   0.06358017  1.36982326
  0.95475329  3.03439956 -0.90864483 -0.60127655  0.        ]",[-0.32764069  0.03275557]
8,"[[  1.59464820e+00   2.33464150e+00   7.51050157e-03   1.58011606e-01]
 [  1.15946883e+01   2.57264459e+01   0.00000000e+00   0.00000000e+00]]",[-0.36658585  1.47630191],-0.161716446326,[ 0.00281514 -0.19027756],-1.02469,"[-0.22747238 -0.01911488  1.47603846  2.07910325  0.06358014  1.36982186
  0.89517213  2.98379333 -0.85008825 -1.2404656   0.        ]",[-1.5515209   1.36459364]
9,"[[  1.78454988e+00   2.88378512e+00   7.51050157e-03   1.58011606e-01]
 [  7.40895202e+00   2.91764366e+01   0.00000000e+00   0.00000000e+00]]",[ 0.46126753  1.95242524],-0.173460361647,[ 0.00281514 -0.19027756],-1.09898,"[-0.48694364 -0.43626264  1.44266358  0.21059344  0.06358012  1.36982046
  0.73450239  3.43391297 -0.44619162 -1.53936878  0.        ]",[ 0.96579034  2.72209394]
