timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.05312696  0.09476813  0.19302955  0.05020696]
 [-0.00204118  0.00128947  0.          0.        ]]",[-0.31153747  1.26240635],-0.0536162443733,[-0.0823582  -0.23606844],-0.495208,"[ 1.16512994  2.33767331 -0.09734475 -0.401699    1.67167085  0.43083365
  0.1947316  -0.36513575 -0.08274528 -0.48483296  0.        ]",[-0.57196546  2.15587314]
1,"[[-0.07588442  0.13453031  0.19302955  0.05020696]
 [-2.26616207  3.96172563  0.          0.        ]]",[-0.30058348  1.2367326 ],-0.0539249394247,[-0.0823582  -0.23606844],-0.485181,"[ 1.16311326  2.33111678 -0.13130927 -0.26062396  1.67166592  0.43083325
  0.07456975  0.16189178 -0.08452382 -0.48823883  0.        ]",[-0.8581286   2.28145571]
2,"[[-0.15483279  0.2527186   0.19302955  0.05020696]
 [-5.6175174   7.84415121  0.          0.        ]]",[-0.21280685  1.20817125],-0.0569560231431,[-0.0823582  -0.23606844],-0.639826,"[ 1.1506349   2.29840137 -0.24856935  0.15337377  1.67166099  0.43083285
 -0.10329397  0.67853794 -0.09374366 -0.51815565  0.        ]",[-1.76191821 -0.15990828]
3,"[[-0.30575723  0.40170463  0.19302955  0.05020696]
 [-9.46216077  7.05704388  0.          0.        ]]",[ -7.81819224e-04   1.19217312e+00],-0.0707621491478,[-0.0823582  -0.23606844],-0.585148,"[ 1.10336638  2.22955243 -0.46812453  0.65679994  1.67165606  0.43083246
 -0.30733755  0.57379438 -0.11906232 -0.64411802  0.        ]",[ 0.6285011   1.75014806]
4,"[[ -0.46819134   0.58116031   0.19302955   0.05020696]
 [ -6.79010233  10.87581568   0.           0.        ]]",[ 0.04758146  1.08448863],-0.0831207147936,[-0.0823582  -0.23606844],-0.640511,"[ 1.01927247  2.10785482 -0.69285001  1.22114125  1.67165113  0.43083206
 -0.16552518  1.08196936 -0.16582725 -0.75554172  0.        ]",[-1.30453168  0.80246171]
5,"[[ -0.64235147   0.82840772   0.19302955   0.05020696]
 [-10.61324696  13.83898126   0.           0.        ]]",[ 0.21056893  1.02893472],-0.0898963633252,[-0.0823582  -0.23606844],-0.567344,"[ 0.89334332  1.87794395 -0.91390974  1.89211122  1.6716462   0.43083166
 -0.36842801  1.47628406 -0.24254202 -0.81329475  0.        ]",[-0.2549929   3.02083099]
6,"[[ -0.86264701   1.14216452   0.19302955   0.05020696]
 [-11.41362487  17.52438254   0.           0.        ]]",[ 0.33221805  0.94361836],-0.0983672563099,[-0.0823582  -0.23606844],-0.69825,"[ 0.68698898  1.50321457 -1.15393321  2.50884657  1.67164127  0.43083127
 -0.41090558  1.96670484 -0.37129236 -0.86448843  0.        ]",[ 0.64113232  0.56419584]
7,"[[ -1.06320573   1.5115743    0.19302955   0.05020696]
 [ -8.65125813  19.41037956   0.           0.        ]]",[ 0.31076843  0.8482812 ],-0.100681002053,[-0.0823582  -0.23606844],-0.683896,"[ 0.46127667  0.99032923 -1.32495493  2.82567197  1.67163634  0.43083087
 -0.26429996  2.21766978 -0.54180398 -0.81457565  0.        ]",[-0.70878121  0.98451284]
8,"[[ -1.26266239   1.93503897   0.19302955   0.05020696]
 [-11.28568119  22.92430219   0.           0.        ]]",[ 0.31424496  0.78897184],-0.108630426396,[-0.0823582  -0.23606844],-0.797917,"[ 0.21024624  0.39256411 -1.44307889  2.59759807  1.67163141  0.43083047
 -0.40411482  2.68525918 -0.77379429 -0.70516722  0.        ]",[ 1.63344006  0.23718247]
9,"[[ -1.44641621   2.39838762   0.19302955   0.05020696]
 [ -7.10341027  23.40906851   0.           0.        ]]",[ 0.24134862  0.72127336],-0.131247345171,[-0.0823582  -0.23606844],-0.86007,"[-0.03588047 -0.1543107  -1.50196242  1.67704105  1.67162648  0.43083008
 -0.18215126  2.74974965 -1.07109882 -0.56008493  0.        ]",[-0.3972666   0.66086557]
10,"[[ -1.60284852   2.88817232   0.19302955   0.05020696]
 [ -8.53512331  25.56222503   0.           0.        ]]",[ 0.26622972  0.72922921],-0.171170716936,[-0.0823582  -0.23606844],-1.00634,"[-0.25026312 -0.48778781 -1.51274427  0.15577668  1.67162155  0.43082968
 -0.25813563  3.03624866 -1.42959481 -0.43127132  0.        ]",[-1.12469365  0.1404141 ]
11,"[[ -1.81159179   3.13479123   0.19302955   0.05020696]
 [-12.32647906   1.9928149    0.           0.        ]]",[ 0.55396187  0.92793626],-0.195310039771,[-0.0823582  -0.23606844],-1.03728,"[-0.53375369 -0.53371205 -1.47035861 -0.71538798  1.67161662  0.43082928
 -0.45935208 -0.10014089 -1.62076936 -0.39557017  0.        ]",[-0.04868839  1.50999023]
12,"[[ -2.0576099    3.11471393   0.19302955   0.05020696]
 [-12.27542664  -2.39348943   0.           0.        ]]",[ 0.57278609  0.98177105],-0.190833575606,[-0.0823582  -0.23606844],-1.02389,"[-0.8487041  -0.53322505 -1.33975898 -0.64369067  1.67161169  0.43082888
 -0.45664217 -0.6838276  -1.58316076 -0.41467635  0.        ]",[-0.03572696  1.14894619]
13,"[[ -2.30209931   3.06781219   0.19302955   0.05020696]
 [-12.17383979  -2.03230197   0.           0.        ]]",[ 0.52513218  0.98213249],-0.186916981337,[-0.0823582  -0.23606844],-0.987374,"[-1.12340354 -0.52982965 -1.13108623 -0.47640363  1.67160676  0.43082849
 -0.45125027 -0.63576351 -1.54277791 -0.46305607  0.        ]",[-0.77153166  0.4293387 ]
14,"[[ -2.57380658   3.03538979   0.19302955   0.05020696]
 [-14.98751008  -1.2141811    0.           0.        ]]",[ 0.50068092  1.00125885],-0.187114661455,[-0.0823582  -0.23606844],-1.01004,"[-1.36407881 -0.52563659 -0.82218705 -0.36107718  1.67160183  0.43082809
 -0.60057854 -0.52689518 -1.53019388 -0.51911247  0.        ]",[ 0.91837478  0.86834669]
15,"[[ -2.83409712   3.01802702   0.19302955   0.05020696]
 [-11.05465495  -0.58667344   0.           0.        ]]",[ 0.38467726  0.96194524],-0.190035426765,[-0.0823582  -0.23606844],-1.01182,"[-1.51514075 -0.5227722  -0.47057978 -0.29947361  1.67159691  0.43082769
 -0.39185109 -0.44339192 -1.54011619 -0.56457916  0.        ]",[ 1.97699151  0.62504778]
16,"[[-3.01326943  3.00960966  0.19302955  0.05020696]
 [-6.87650274 -0.28540203  0.          0.        ]]",[ 0.28200334  0.92484975],-0.192927152124,[-0.0823582  -0.23606844],-1.00469,"[-1.56826075 -0.52122831 -0.20929631 -0.26965508  1.67159198  0.4308273
 -0.17010514 -0.40330115 -1.5550283  -0.59034482  0.        ]",[ 0.76018715  0.52863312]
