timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.01262191  0.04997479 -0.18039434 -0.17343539]
 [ 0.00180217  0.00460402  0.          0.        ]]",[-3.02948928  3.68803334],-0.4303535563,[-0.035735 -0.211403],-1.53146,"[ 1.18536446  2.5127137   0.01343142 -0.60097641 -1.56324244 -1.49387093
  0.40112612 -0.37190822  2.72017182  1.52741359  0.        ]",[-3.89471048  3.88566946]
1,"[[-0.02704837  0.08980922 -0.18039434 -0.17343539]
 [-3.95564971  3.96563162  0.          0.        ]]",[-2.99783373  3.72250962],-0.42867611125,[-0.035735 -0.211403],-1.74795,"[ 1.18496964  2.50852379 -0.04553612 -0.44446481 -1.56324022 -1.49386893
  0.24014913  0.147141    2.71994036  1.4931015   0.        ]",[-2.00968272  3.28918415]
2,"[[-0.14508222  0.20807688 -0.18039434 -0.17343539]
 [-7.83482491  7.84817894  0.          0.        ]]",[-2.96158409  3.66461158],-0.42301674719,[-0.035735 -0.211403],-1.52192,"[ 1.17101806  2.48214449 -0.22025169  0.01595656 -1.56323799 -1.49386694
  0.08235621  0.65590612  2.71233982  1.39115809  0.        ]",[-3.70414631  4.28201404]
3,"[[ -0.33993051   0.40322289  -0.18039434  -0.17343539]
 [-11.63737495  11.65369757   0.           0.        ]]",[-2.93375063  3.50928164],-0.411616338861,[-0.035735 -0.211403],-1.84936,"[ 1.10674699  2.39398695 -0.50098861  0.74783294 -1.56323577 -1.49386495
 -0.07231983  1.15457686  2.67739391  1.22727996  0.        ]",[-2.96485314  1.39804163]
4,"[[ -0.61007799   0.67371995  -0.18039434  -0.17343539]
 [-15.36504286  15.38348604   0.           0.        ]]",[-2.92009687  3.23667693],-0.391977277225,[-0.035735 -0.211403],-1.70992,"[ 0.93728828  2.18604998 -0.85703837  1.65974201 -1.56323355 -1.49386295
 -0.22394989  1.64332252  2.5852888   1.01941166  0.        ]",[-3.01496955  2.33772283]
5,"[[ -0.95404519   1.01806518  -0.18039434  -0.17343539]
 [-19.01965512  19.03869917   0.           0.        ]]",[-2.82148433  2.89681005],-0.361788588807,[-0.035735 -0.211403],-1.52026,"[ 0.60543448  1.80040103 -1.21802399  2.5546434  -1.56323133 -1.49386096
 -0.37260826  2.12229324  2.40494022  0.80868272  0.        ]",[-3.08778877  2.5655599 ]
6,"[[ -1.37038913   1.43477827  -0.18039434  -0.17343539]
 [-22.60299796  22.62047325   0.           0.        ]]",[-2.57147932  2.69596457],-0.320866064839,[-0.035735 -0.211403],-1.40854,"[ 0.08358336  1.21490144 -1.46215372  3.1047781  -1.5632291  -1.49385897
 -0.51836755  2.59163647  2.12135146  0.66627448  0.        ]",[-1.67112709  2.79490415]
7,"[[ -1.8576999    1.92240371  -0.18039434  -0.17343539]
 [-26.11653403  26.13021069   0.           0.        ]]",[-2.21811843  2.65039611],-0.27520445622,[-0.035735 -0.211403],-1.24776,"[-0.57960265  0.4931952  -1.43114057  2.90016662 -1.56322688 -1.49385697
 -0.66128724  3.05153429  1.76096654  0.68470211  0.        ]",[-1.56157135  1.76590367]
8,"[[ -2.41459039   2.47951991  -0.18039434  -0.17343539]
 [-29.56102129  29.56996214   0.           0.        ]]",[-1.79492617  2.84869957],-0.243798876875,[-0.035735 -0.211403],-1.10127,"[-1.21820906 -0.17484388 -0.99335454  1.62369863 -1.56322466 -1.49385498
 -0.80139811  3.5022535   1.41394072  0.94090484  0.        ]",[-1.31862812  1.90566611]
9,"[[ -3.03967957   3.10475484  -0.18039434  -0.17343539]
 [-32.93659595  26.7513308    0.           0.        ]]",[-1.8164022  3.1604445],-0.255733951485,[-0.035735 -0.211403],-0.94038,"[-1.55890087 -0.49149097 -0.15656555 -0.65267638 -1.56322244 -1.49385299
 -0.93870566  3.13289322  1.22879811  1.43034925  0.        ]",[-1.0731553   3.79640114]
10,"[[ -3.73160974   3.27410498  -0.18039434  -0.17343539]
 [-36.24504134  -1.8053365    0.           0.        ]]",[-1.99523807  2.68843341],-0.267741609057,[-0.035735 -0.211403],-1.10007,"[-1.33344023 -0.47932941  0.82176912 -1.31816713 -1.56322021 -1.493851
 -1.07328237 -0.60908604  1.27306091  1.52889837  0.        ]",[-2.40765096  1.5722672 ]
11,"[[ -4.4890398    3.18924702  -0.18039434  -0.17343539]
 [-39.48708494  -4.95195601   0.           0.        ]]",[-1.57953429  2.54963303],-0.250167654959,[-0.035735 -0.211403],-0.994461,"[-0.49500746 -0.49080364  1.4443255  -0.9853756  -1.56321799 -1.493849
 -1.20515778 -1.02140882  1.20871767  1.38373001  0.        ]",[-2.68750666  2.34737285]
12,"[[ -5.31066305   3.10382895  -0.18039434  -0.17343539]
 [-42.66461967  -3.40189716   0.           0.        ]]",[-1.78758597  2.5666399 ],-0.239696061376,[-0.035735 -0.211403],-1.15476,"[ 0.58456704 -0.49143831  1.22304385 -0.64902946 -1.56321577 -1.49384701
 -1.33440883 -0.81829317  1.08472009  1.40546463  0.        ]",[-2.20840494  2.03015723]
13,"[[ -6.19520479   3.05242259  -0.18039434  -0.17343539]
 [-45.77917619  -1.83440717   0.           0.        ]]",[-2.03504992  2.70661449],-0.249318210521,[-0.035735 -0.211403],-1.06743,"[ 1.18015141 -0.48653646  0.12529244 -0.4469753  -1.56321355 -1.49384502
 -1.46109771 -0.61289358  1.07425013  1.53423194  0.        ]",[-2.11488748  3.12592946]
14,"[[ -7.1414193    3.02613657  -0.18039434  -0.17343539]
 [-48.8321086   -0.89009266   0.           0.        ]]",[-2.16920328  2.87804794],-0.263544329334,[-0.035735 -0.211403],-0.882116,"[ 0.70915074 -0.48249976 -1.13020564 -0.34398184 -1.56321132 -1.49384302
 -1.58527945 -0.48915312  1.17837288  1.5896539   0.        ]",[-2.82296176  4.2716688 ]
15,"[[ -8.1480865    3.01374211  -0.18039434  -0.17343539]
 [-51.8246444   -0.40701279   0.           0.        ]]",[-2.25343132  2.94126248],-0.265159958104,[-0.035735 -0.211403],-0.788133,"[-0.58909237 -0.48023804 -1.42807377 -0.2955224  -1.5632091  -1.49384103
 -1.70700389 -0.42585152  1.27202775  1.49695792  0.        ]",[-2.45028709  4.57831299]
16,"[[ -9.21401031   3.00817495  -0.18039434  -0.17343539]
 [-54.75796459  -0.17917376   0.           0.        ]]",[-2.0314374   2.71776247],-0.250789406519,[-0.035735 -0.211403],-0.840661,"[-1.53559333 -0.47914744 -0.31633442 -0.27378072 -1.56320688 -1.49383904
 -1.82631903 -0.39599596  1.24073861  1.34859159  0.        ]",[-2.49086298  2.82625903]
17,"[[-10.33801805   3.00575393  -0.18039434  -0.17343539]
 [-57.63322912  -0.07682197   0.           0.        ]]",[-1.51807094  2.51738071],-0.23457658211,[-0.035735 -0.211403],-0.897978,"[-1.03112188 -0.47865862  1.17128152 -0.26433072 -1.56320466 -1.49383704
 -1.94327196 -0.38258388  1.10480045  1.31561994  0.        ]",[-1.25321454  3.18627391]
18,"[[ -1.15189601e+01   3.00472501e+00  -1.80394343e-01  -1.73435394e-01]
 [ -6.04515802e+01  -3.23086394e-02   0.00000000e+00   0.00000000e+00]]",[-1.64461875  2.59708285],-0.237753091957,[-0.035735 -0.211403],-1.04919,"[ 0.4973425  -0.47844809  1.2822438  -0.26031544 -1.56320243 -1.49383505
 -2.05790908 -0.3767508   1.02118769  1.45426652  0.        ]",[-2.35195054  2.45573403]
19,"[[ -1.27557093e+01   3.00429514e+00  -1.80394343e-01  -1.73435394e-01]
 [ -6.32141409e+01  -1.33915140e-02   0.00000000e+00   0.00000000e+00]]",[-1.77035546  2.85276723],-0.257854595676,[-0.035735 -0.211403],-1.17885,"[ 1.160887   -0.47835952 -0.28511635 -0.25863798 -1.56320021 -1.49383306
 -2.17027601 -0.37427178  1.10725341  1.59979987  0.        ]",[-0.20606905  3.39989943]
20,"[[ -1.40156223e+01   3.00411791e+00  -1.80394343e-01  -1.73435394e-01]
 [ -6.27786115e+01  -5.48410961e-03   0.00000000e+00   0.00000000e+00]]",[-1.96930981  3.01201558],-0.267686291588,[-0.035735 -0.211403],-0.977886,"[-0.02347842 -0.47832278 -1.48093733 -0.25794638 -1.56319799 -1.49383107
 -2.1525551  -0.37323544  1.25562915  1.54981375  0.        ]",[-2.78035679  2.69632395]
21,"[[ -1.52984501e+01   3.00404559e+00  -1.80394343e-01  -1.73435394e-01]
 [ -6.54951071e+01  -2.22986594e-03   0.00000000e+00   0.00000000e+00]]",[-1.88465238  2.84831905],-0.253969917119,[-0.035735 -0.211403],-1.09247,"[-1.45228271 -0.47830764 -0.5972266  -0.25766407 -1.56319577 -1.49382907
 -2.26304732 -0.37280883  1.25823354  1.36734336  0.        ]",[-1.30327771  1.55189311]
22,"[[ -1.66350681e+01   3.00401624e+00  -1.80394343e-01  -1.73435394e-01]
 [ -6.81578261e+01  -9.03511998e-04   0.00000000e+00   0.00000000e+00]]",[-1.46077871  2.57042718],-0.234285798876,[-0.035735 -0.211403],-0.775669,"[-1.01594371 -0.47830134  1.18376476 -0.25754944 -1.56319354 -1.49382708
 -2.37135113 -0.37263486  1.10188367  1.31558621  0.        ]",[-2.28147395  3.59730808]
23,"[[ -1.80244117e+01   3.00400433e+00  -1.80394343e-01  -1.73435394e-01]
 [ -7.07678327e+01  -3.67613000e-04   0.00000000e+00   0.00000000e+00]]",[-1.45244217  2.71328139],-0.2408417654,[-0.035735 -0.211403],-0.862708,"[ 0.74310185 -0.47829864  1.08677928 -0.25750288 -1.56319132 -1.49382509
 -2.47750976 -0.37256446  1.02358364  1.48834355  0.        ]",[-2.80406189  4.53218318]
24,"[[ -1.94654370e+01   3.00399946e+00  -1.80394343e-01  -1.73435394e-01]
 [ -7.33261706e+01  -1.52689367e-04   0.00000000e+00   0.00000000e+00]]",[-1.56758213  2.98551488],-0.263633974859,[-0.035735 -0.211403],-1.11095,"[ 0.9326993  -0.4782974  -0.86409078 -0.25748374 -1.5631891  -1.49382309
 -2.5815656  -0.37253612  1.16236277  1.60863719  0.        ]",[-1.25485478  3.13022955]
25,"[[ -2.09571209e+01   3.00399739e+00  -1.80394343e-01  -1.73435394e-01]
 [ -7.58338624e+01  -6.70677425e-05   0.00000000e+00   0.00000000e+00]]",[-1.73385143  3.08045053],-0.263164959085,[-0.035735 -0.211403],-0.968731,"[-0.89379052 -0.47829673 -1.28283995 -0.25747556 -1.56318688 -1.4938211
 -2.68356019 -0.37252472  1.28306551  1.45645685  0.        ]",[-2.58326952  2.20961549]
26,"[[ -2.24984605e+01   3.00399644e+00  -1.80394343e-01  -1.73435394e-01]
 [ -7.82919109e+01  -3.31850592e-05   0.00000000e+00   0.00000000e+00]]",[-1.37309599  2.72261   ],-0.238802352199,[-0.035735 -0.211403],-0.949003,"[-1.39276447 -0.47829629  0.716896   -0.25747174 -1.56318465 -1.49381911
 -2.78353424 -0.37252011  1.15563494  1.30410895  0.        ]",[-0.15258694  3.61536104]
