timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.01429949  0.05573604  0.08376604  0.01785221]
 [-0.00388741 -0.00365288  0.          0.        ]]",[-0.26946318  2.07278132],-0.126255883943,[-0.01777774 -0.22396082],-0.56217,"[ 1.18615929  2.50270056  0.0162758  -0.5758249   0.72410566  0.15659096
  0.38623269 -0.37279259  0.74399241 -0.1254796   0.        ]",[-1.64120799  2.09107156]
1,"[[-0.02548345  0.09540697  0.08376604  0.01785221]
 [-3.96122727  3.9575377   0.          0.        ]]",[-0.26859003  2.08557987],-0.126572827086,[-0.01777774 -0.22396082],-0.490878,"[ 1.18585214  2.498201   -0.04287041 -0.4208079   0.72410518  0.1565909
  0.22243802  0.14685924  0.74383239 -0.16007322  0.        ]",[-1.99135775  2.87518314]
2,"[[-0.14362776  0.21351434  0.08376604  0.01785221]
 [-7.84029377  7.84024366  0.          0.        ]]",[-0.1720514   2.00034428],-0.127312255244,[-0.01777774 -0.22396082],-0.719502,"[ 1.17213733  2.47095751 -0.21780324  0.03627966  0.72410471  0.15659083
  0.0618831   0.65621487  0.73638158 -0.26215125  0.        ]",[-0.81988353  1.15487449]
3,"[[ -0.33143528   0.40850053   0.08376604   0.01785221]
 [-10.93019494  11.6456573    0.           0.        ]]",[-0.10670575  1.83248639],-0.127551758611,[-0.01777774 -0.22396082],-0.731994,"[ 1.1114527   2.38160174 -0.48880452  0.7626206   0.72410423  0.15659076
 -0.0660082   1.15543022  0.70296564 -0.41340866  0.        ]",[-0.43458266  1.62831023]
4,"[[ -0.56513587   0.678831     0.08376604   0.01785221]
 [-12.43487732  15.37491576   0.           0.        ]]",[-0.22354463  1.58332777],-0.124767688891,[-0.01777774 -0.22396082],-0.709942,"[ 0.97247326  2.17251245 -0.80123499  1.66653769  0.72410376  0.15659069
 -0.12828713  1.64465354  0.62455707 -0.56088303  0.        ]",[ 0.79889061  2.53765494]
5,"[[ -7.79667707e-01   1.02298810e+00   8.37660422e-02   1.78522066e-02]
 [ -9.02946717e+00   1.90286732e+01   0.00000000e+00   0.00000000e+00]]",[-0.69919938  1.26207542],-0.112508478565,[-0.01777774 -0.22396082],-0.670606,"[ 0.78906372  1.78633319 -1.05029953  2.55138077  0.72410328  0.15659062
  0.01266327  2.12396943  0.50595076 -0.58458198  0.        ]",[-1.36926337  0.75536977]
6,"[[ -9.98172862e-01   1.42979651e+00   8.37660422e-02   1.78522066e-02]
 [ -1.28086021e+01   2.16433299e+01   0.00000000e+00   0.00000000e+00]]",[-0.81472594  1.07742703],-0.0898281005839,[-0.01777774 -0.22396082],-0.684089,"[ 0.55623005  1.21599257 -1.25464915  3.08594925  0.7241028   0.15659055
 -0.14375566  2.46696709  0.3282187  -0.5344714   0.        ]",[ 0.28933445  0.50556324]
7,"[[ -1.24031813e+00   1.87843985e+00   8.37660422e-02   1.78522066e-02]
 [ -1.14104414e+01   2.32158146e+01   0.00000000e+00   0.00000000e+00]]",[-0.89006573  1.00850654],-0.059774069354,[-0.01777774 -0.22396082],-0.551801,"[ 0.25733832  0.551074   -1.41136819  2.94083191  0.72410233  0.15659048
 -0.0858855   2.67324453  0.07936114 -0.45672049  0.        ]",[-0.26309049 -0.44050934]
8,"[[ -1.47670887e+00   2.32063942e+00   8.37660422e-02   1.78522066e-02]
 [ -1.22260141e+01   2.10114890e+01   0.00000000e+00   0.00000000e+00]]",[-0.91260922  0.96258557],-0.0352332911534,[-0.01777774 -0.22396082],-0.431635,"[-0.05971045 -0.01690466 -1.48524713  2.07373899  0.72410185  0.15659041
 -0.11964216  2.38406338 -0.20700423 -0.35519024  0.        ]",[-0.86424797  1.15834236]
9,"[[ -1.75313259e+00   2.77641872e+00   8.37660422e-02   1.78522066e-02]
 [ -1.54057907e+01   2.45546199e+01   0.00000000e+00   0.00000000e+00]]",[-1.03163624  1.25691676],-0.049884497233,[-0.01777774 -0.22396082],-0.495333,"[-0.43827156 -0.39565332 -1.46717359  0.60536437  0.72410138  0.15659034
 -0.25125367  2.8488566  -0.53112399 -0.24299422  0.        ]",[-1.43543347  0.21191404]
