timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[  1.12806774e-03  -9.57817072e-02   1.41551948e-01   1.87367406e-01]
 [ -2.37172751e-05  -4.47562337e-03   0.00000000e+00   0.00000000e+00]]",[ 0.94358218  1.30736613],-0.209006852404,[-0.03980901 -0.23460747],-1.12128,"[ 1.14371137  2.15166682 -0.04479286 -0.98103903  1.22402917  1.61783779
 -0.00433749 -0.35331799  0.28355586 -1.67669189  0.        ]",[ 0.806306    1.47858841]
1,"[[ 0.03311491 -0.05615491  0.14155195  0.18736741]
 [ 3.18809452  3.95396728  0.          0.        ]]",[ 0.85655177  1.27878833],-0.198724555223,[-0.03980901 -0.23460747],-1.2217,"[ 1.14295721  2.15577977  0.00344826 -0.85473351  1.2240252   1.6178302
  0.19974171  0.18080609  0.28653171 -1.58661499  0.        ]",[ 3.07777411 -0.43450451]
2,"[[  1.35941578e-01   4.86192801e-03   1.41551948e-01   1.87367406e-01]
 [  7.08160799e+00   2.15372041e+00   0.00000000e+00   0.00000000e+00]]",[ 0.69579488  1.21911299],-0.171750547206,[-0.03980901 -0.23460747],-1.01013,"[ 1.13105755  2.15791178  0.15793432 -0.65977064  1.22402123  1.6178226
  0.44897491 -0.06210673  0.27248989 -1.3567451   0.        ]",[ 0.02410309  1.31888092]
3,"[[ 0.27710985  0.08723648  0.14155195  0.18736741]
 [ 7.03538585  6.0706779   0.          0.        ]]",[ 0.54629791  1.18898368],-0.13376209034,[-0.03980901 -0.23460747],-0.877073,"[ 1.09140182  2.15269154  0.36618005 -0.39679188  1.22401726  1.617815
  0.44601541  0.46642046  0.20672523 -1.05069299  0.        ]",[-1.10576762  1.45015894]
4,"[[ 0.37671661  0.24718774  0.14155195  0.18736741]
 [ 2.93895143  9.91163891  0.          0.        ]]",[ 0.44105977  1.16686785],-0.0954350809145,[-0.03980901 -0.23460747],-0.82425,"[ 1.04756696  2.1161671   0.50841426  0.10686531  1.22401329  1.61780741
  0.18379122  0.98469193  0.0850131  -0.76963712  0.        ]",[-0.34417565  1.07379816]
5,"[[  0.42123981   0.48318482   0.14155195   0.18736741]
 [  1.51815621  13.67551974   0.           0.        ]]",[ 0.31260997  1.11504197],-0.0625670931687,[-0.03980901 -0.23460747],-0.775576,"[ 1.02385438  2.00071512  0.57029416  0.80990818  1.22400932  1.61779981
  0.09284201  1.492559   -0.08266848 -0.5553297   0.        ]",[ 0.51305427  1.73414287]
6,"[[  0.47166041   0.79369935   0.14155195   0.18736741]
 [  3.51744468  17.3636517    0.           0.        ]]",[ 0.23917595  1.05175972],-0.0417935324513,[-0.03980901 -0.23460747],-0.796778,"[ 0.99401011  1.7476734   0.63888796  1.60381968  1.22400535  1.61779222
  0.22082194  1.99019765 -0.35297459 -0.3680552   0.        ]",[ 0.33169285 -0.15767453]
7,"[[  0.55449585   1.13125486   0.14155195   0.18736741]
 [  4.76202922  16.39513306   0.           0.        ]]",[ 0.16434872  0.92518592],-0.073683976612,[-0.03980901 -0.23460747],-0.811232,"[ 0.93828106  1.36918111  0.74771921  2.2175641   1.22400138  1.61778462
  0.30049107  1.85950207 -0.71562    -0.27370338  0.        ]",[-0.02968165  1.03893252]
8,"[[  0.6476235    1.49562825   0.14155195   0.18736741]
 [  4.55162497  20.03008826   0.           0.        ]]",[ 0.17575526  0.85922408],-0.126213324406,[-0.03980901 -0.23460747],-0.903465,"[ 0.86610519  0.88808439  0.86353318  2.51237402  1.22399741  1.61777702
  0.28702205  2.34995489 -1.09626993 -0.3480989   0.        ]",[ 1.59946151 -0.70314391]
9,"[[  0.77749117   1.86430913   0.14155195   0.18736741]
 [  8.42227808  16.84862132   0.           0.        ]]",[ 0.09581536  0.78666431],-0.178863498786,[-0.03980901 -0.23460747],-0.996429,"[ 0.74978896  0.38778704  1.01166174  2.38466741  1.22399344  1.61776943
  0.53479375  1.9206632  -1.42742966 -0.59192019  0.        ]",[ 0.7883464  -0.27109111]
10,"[[  0.97559725   2.18715879   0.14155195   0.18736741]
 [ 11.37848266  15.44103999   0.           0.        ]]",[ 0.06515732  0.74987239],-0.222777895749,[-0.03980901 -0.23460747],-1.06681,"[ 0.5414047  -0.00863848  1.20254229  1.933131    1.22398947  1.61776183
  0.72402837  1.73072788 -1.63606997 -0.93726218  0.        ]",[-0.89526019  1.30835554]
11,"[[  1.16536705   2.53263791   0.14155195   0.18736741]
 [  7.61093945  19.0947142    0.           0.        ]]",[ 0.11970872  0.75552428],-0.248618670325,[-0.03980901 -0.23460747],-1.17786,"[ 0.31347374 -0.34111691  1.33964998  1.15321044  1.2239855   1.61775424
  0.48285503  2.22370334 -1.63650076 -1.31753934  0.        ]",[ 0.13258992  2.29300393]
12,"[[  1.321356     2.95046596   0.14155195   0.18736741]
 [  7.9865787   22.67617309   0.           0.        ]]",[ 0.21102148  0.79727471],-0.250812368583,[-0.03980901 -0.23460747],-1.17284,"[ 0.11119108 -0.56289801  1.41524426 -0.06807035  1.22398154  1.61774664
  0.5069001   2.70692016 -1.40517476 -1.61398679  0.        ]",[-0.00419198  0.83589775]
13,"[[ 1.47932603  3.16017667  0.14155195  0.18736741]
 [ 7.81103134  0.89786656  0.          0.        ]]",[ 0.08324206  0.72482604],-0.241726328221,[-0.03980901 -0.23460747],-1.15313,"[-0.10201403 -0.58765905  1.45561765 -0.73473389  1.22397757  1.61773905
  0.49566193 -0.2316013  -1.2266006  -1.67600855  0.        ]",[ 0.61217674 -0.1758747 ]
14,"[[  1.65831145   3.12409547   0.14155195   0.18736741]
 [ 10.08001898  -2.99359903   0.           0.        ]]",[ 0.07136871  0.72810423],-0.243402704841,[-0.03980901 -0.23460747],-1.12665,"[-0.34706223 -0.58768494  1.45614497 -0.61939836  1.2239736   1.61773145
  0.64090639 -0.75667136 -1.24877809 -1.67509604  0.        ]",[-0.91159775  1.18565249]
15,"[[ 1.82169669  3.07030753  0.14155195  0.18736741]
 [ 6.27120613 -2.20512061  0.          0.        ]]",[ 0.07807739  0.73521835],-0.246999869736,[-0.03980901 -0.23460747],-1.10327,"[-0.5676069  -0.58440733  1.41468184 -0.44764381  1.22396963  1.61772386
  0.39709051 -0.65028148 -1.28065078 -1.68536671  0.        ]",[-2.09582477 -0.07215136]
16,"[[ 1.90615009  3.0237748   0.14155195  0.18736741]
 [ 2.18774404 -2.44734218  0.          0.        ]]",[ 0.10341573  0.7487036 ],-0.250709586965,[-0.03980901 -0.23460747],-1.13294,"[-0.67841406 -0.57837551  1.37787774 -0.29956981  1.22396566  1.61771626
  0.13569352 -0.68296294 -1.31001364 -1.69858348  0.        ]",[-1.6767717 -0.102866 ]
17,"[[ 1.90974545  2.97122569  0.14155195  0.18736741]
 [-1.81486467 -2.80637048  0.          0.        ]]",[ 0.13398838  0.76151448],-0.255039329948,[-0.03980901 -0.23460747],-1.19074,"[-0.68306426 -0.56801623  1.37607852 -0.1333455   1.22396169  1.61770867
 -0.12052775 -0.73140492 -1.35099028 -1.70796062  0.        ]",[-0.34883959  0.3737509 ]
18,"[[ 1.85995185  2.93050344  0.14155195  0.18736741]
 [-3.16001319 -1.27097188  0.          0.        ]]",[ 0.12402147  0.75396335],-0.257979633772,[-0.03980901 -0.23460747],-1.2403,"[-0.61814487 -0.55741746  1.39927353 -0.00553761  1.22395772  1.61770107
 -0.2066354  -0.52423369 -1.38846771 -1.70539618  0.        ]",[ 1.3742677   0.59009273]
