timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.06013474 -0.04275842 -0.14464892  0.05172782]
 [-0.00191361  0.0031685   0.          0.        ]]",[ 3.21999073  5.81154394],-0.360557265257,[ 0.11273124 -0.07807191],-1.71609,"[ 1.16494793  2.48125308 -0.12319856 -0.92893634 -1.25801476  0.45391897
  0.62704549 -0.33461911  2.49521318 -0.70547661  0.        ]",[ 4.24682419  4.95233292]
1,"[[ -2.04975707e-02  -2.98326935e-03  -1.44648918e-01   5.17278210e-02]
 [  3.95246852e+00   3.96116027e+00   0.00000000e+00   0.00000000e+00]]",[ 2.82580662  5.6982379 ],-0.35904932975,[ 0.11273124 -0.07807191],-1.59403,"[ 1.16716721  2.48260846 -0.06455401 -0.78036606 -1.25801413  0.45391886
  0.75213047  0.13626536  2.5006424  -0.5905806   0.        ]",[ 3.32970902  7.11198975]
2,"[[ 0.09744295  0.11516575 -0.14464892  0.05172782]
 [ 7.8286996   7.84081319  0.          0.        ]]",[ 2.21929741  5.3990221 ],-0.352200399344,[ 0.11273124 -0.07807191],-1.72962,"[ 1.16086673  2.47271536  0.10986596 -0.33985611 -1.2580135   0.45391876
  0.87474331  0.59782977  2.47849169 -0.24987572  0.        ]",[ 1.7094244   4.97575951]
3,"[[  0.29214136   0.310137    -0.14464892   0.05172782]
 [ 11.62858471  11.64362316   0.           0.        ]]",[ 1.34075999  4.72007084],-0.333394032215,[ 0.11273124 -0.07807191],-1.56712,"[ 1.1085811   2.41133454  0.39228277  0.37111137 -1.25801288  0.45391865
  0.99494109  1.05025192  2.32080256  0.27768164  0.        ]",[ 3.13620472  7.4855327 ]
4,"[[  0.5620917    0.58040767  -0.14464892   0.05172782]
 [ 15.35428733  15.3709784    0.           0.        ]]",[ 0.86451578  4.04128075],-0.293133757971,[ 0.11273124 -0.07807191],-1.53179,"[ 0.95366147  2.23795471  0.75501854  1.2797305  -1.25801225  0.45391854
  1.11279223  1.49369665  1.89213662  0.84210459  0.        ]",[ 1.14735158  5.47974667]
5,"[[  0.90583512   0.9244817   -0.14464892   0.05172782]
 [ 19.00833311  19.02416761   0.           0.        ]]",[ 0.82312882  3.45491982],-0.222472328177,[ 0.11273124 -0.07807191],-1.37585,"[ 0.63529185  1.88838196  1.13112564  2.21363621 -1.25801162  0.45391844
  1.2283766   1.92831687  1.15238724  1.1291337   0.        ]",[ 1.34995395  3.36424769]
6,"[[  1.3219645    1.34088845  -0.14464892   0.05172782]
 [ 22.59327507  22.60447383   0.           0.        ]]",[ 0.40807509  2.72662926],-0.11968151155,[ 0.11273124 -0.07807191],-1.0082,"[ 0.12009925  1.3291045   1.40102187  2.86892815 -1.25801099  0.45391833
  1.34177493  2.35426472  0.33884681  0.7898553   0.        ]",[-0.45160482  3.00551452]
7,"[[  1.75147536   1.82819926  -0.14464892   0.05172782]
 [ 20.36536393  26.11493704   0.           0.        ]]",[ 0.04415736  2.56761003],-0.0270656255139,[ 0.11273124 -0.07807191],-0.890288,"[ -4.71815490e-01   6.08335789e-01   1.42252442e+00   2.84413910e+00
  -1.25801036e+00   4.53918226e-01   1.27130090e+00   2.77190126e+00
  -1.74965360e-03  -7.96244981e-02   0.00000000e+00]",[-0.90205718  2.4486661 ]
8,"[[  2.11898009   2.38502732  -0.14464892   0.05172782]
 [ 16.39794258  29.55648873   0.           0.        ]]",[ 0.59469354  3.43626332],-0.101711205992,[ 0.11273124 -0.07807191],-1.08363,"[-0.94627083 -0.09774774  1.22964596  1.79558792 -1.25800973  0.45391812
  1.14580276  3.18133665  0.32457429 -0.75050791  0.        ]",[ 0.91222839  3.44447406]
9,"[[  2.47996323   3.01000742  -0.14464892   0.05172782]
 [ 19.68855342  27.13588899   0.           0.        ]]",[ 0.62440991  4.27782249],-0.158563660818,[ 0.11273124 -0.07807191],-1.07989,"[-1.31847256 -0.49238585  0.87562389 -0.27897548 -1.2580091   0.45391801
  1.24989087  2.89335256  0.88338998 -0.70221245  0.        ]",[-0.58922136  3.48498864]
10,"[[  2.84640363   3.20730099  -0.14464892   0.05172782]
 [ 16.96477789  -0.06868273   0.           0.        ]]",[-1.82769847  3.3543632 ],-0.163115505619,[ 0.11273124 -0.07807191],-0.811711,"[-1.55157902 -0.50207675  0.39659976 -1.01456002 -1.25800847  0.45391791
  1.16373177 -0.34317157  0.98619183 -0.50026152  0.        ]",[-2.37371123  3.42910343]
11,"[[  3.14260232   3.15288629  -0.14464892   0.05172782]
 [ 12.66947864  -3.72525071   0.           0.        ]]",[-2.49749756  3.11313105],-0.162573892346,[ 0.11273124 -0.07807191],-0.830346,"[-1.61168005 -0.50520533 -0.03570077 -0.81141727 -1.25800784  0.4539178
  1.02786232 -0.7781928   0.97290702 -0.53447231  0.        ]",[-2.08956164  2.97427471]
12,"[[ 3.35375074  3.08610115 -0.14464892  0.05172782]
 [ 8.45940185 -2.73377816  0.          0.        ]]",[-2.79802132  2.95672965],-0.165168200601,[ 0.11273124 -0.07807191],-0.857303,"[-1.5805238  -0.5030009  -0.34602504 -0.56198449 -1.25800721  0.45391769
  0.89468872 -0.66023723  0.97978519 -0.58343327  0.        ]",[-2.32211386  2.31747724]
13,"[[ 3.48153407  3.04429279 -0.14464892  0.05172782]
 [ 4.33268234 -1.50854571  0.          0.        ]]",[-2.87006807  2.8959744 ],-0.167738071353,[ 0.11273124 -0.07807191],-0.68499,"[-1.53215944 -0.49823412 -0.52796291 -0.40623614 -1.25800658  0.45391759
  0.76415196 -0.51447131  0.9921173  -0.61128135  0.        ]",[-3.94838677  3.41330666]
14,"[[ 3.52760258  3.0225512  -0.14464892  0.05172782]
 [ 0.28764694 -0.74061173  0.          0.        ]]",[-2.83228254  2.86320925],-0.169246213197,[ 0.11273124 -0.07807191],-0.830378,"[-1.50943134 -0.49472743 -0.59173209 -0.3254759  -1.25800595  0.45391748
  0.63619908 -0.42311017  0.9994697  -0.62688587  0.        ]",[-3.19301339  1.93518383]
