timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.09064623 -0.0113683  -0.16184283  0.02364209]
 [-0.00455647  0.00203825  0.          0.        ]]",[ 1.95426416  4.38671875],-0.373449225782,[ 0.02574814 -0.13949664],-1.9319,"[ 1.17014227  2.57113625 -0.14692538 -0.8689328  -1.40315303  0.2107034
  0.5127676  -0.37042225  2.59226713 -0.4429117   0.        ]",[ 3.04684537  3.15972379]
1,"[[-0.0510614   0.02838445 -0.16184283  0.02364209]
 [ 3.94987897  3.96005129  0.          0.        ]]",[ 1.72379756  4.33908939],-0.372995058183,[ 0.02574814 -0.13949664],-1.66396,"[ 1.17401206  2.57061417 -0.08830587 -0.70864094 -1.40315182  0.21070333
  0.65381721  0.14121551  2.59844742 -0.33130851  0.        ]",[-0.0849655   5.00944706]
2,"[[ 0.02376507  0.14652828 -0.16184283  0.02364209]
 [ 3.53416933  7.84139387  0.          0.        ]]",[ 1.43849146  4.22417641],-0.370233025799,[ 0.02574814 -0.13949664],-1.61416,"[ 1.17542148  2.55486188  0.02275119 -0.23430804 -1.4031506   0.21070327
  0.63898909  0.64294228  2.5874737  -0.07882799  0.        ]",[-1.00511692  5.54651841]
3,"[[  0.05404264   0.34154187  -0.16184283   0.02364209]
 [ -0.49298822  11.64727096   0.           0.        ]]",[ 1.02104068  4.06019402],-0.364003543389,[ 0.02574814 -0.13949664],-1.94359,"[ 1.17379412  2.48302735  0.06766794  0.52759907 -1.40314939  0.2107032
  0.49534507  1.1349135   2.53472785  0.15737364  0.        ]",[ 1.24876929  3.45634039]
4,"[[  0.08396249   0.61188679  -0.16184283   0.02364209]
 [  3.47194117  15.37481621   0.           0.        ]]",[ 0.25196826  3.77097654],-0.350304101953,[ 0.02574814 -0.13949664],-1.80457,"[ 1.17094399  2.29419404  0.11198197  1.49330134 -1.40314817  0.21070314
  0.63676908  1.61675806  2.40492127  0.43177026  0.        ]",[-0.05551286  3.95597372]
5,"[[  0.15050757   0.95605756  -0.16184283   0.02364209]
 [  3.18370177  19.03007416   0.           0.        ]]",[ 0.07503557  3.72280884],-0.322685393971,[ 0.02574814 -0.13949664],-1.80283,"[ 1.160194    1.92497215  0.21008383  2.47125287 -1.40314696  0.21070308
  0.62648767  2.08925651  2.13488048  0.73572847  0.        ]",[ 1.58786671  3.77894629]
6,"[[  0.25326253   1.3725953   -0.16184283   0.02364209]
 [  7.07928973  22.61179084   0.           0.        ]]",[ 0.04147315  3.57092619],-0.276014401072,[ 0.02574814 -0.13949664],-1.45894,"[ 1.13174602  1.34502092  0.35947793  3.13056914 -1.40314574  0.21070301
  0.76543831  2.55224577  1.70406116  0.92571889  0.        ]",[ 0.46841932  4.5959336 ]
7,"[[  4.12076199e-01   1.86006171e+00  -1.61842829e-01   2.36420901e-02]
 [  8.79668776e+00   2.61231606e+01   0.00000000e+00   0.00000000e+00]]",[ 0.48261744  3.33955812],-0.208314593618,[ 0.02574814 -0.13949664],-1.25932,"[ 1.06018344  0.60885328  0.582104    3.04196883 -1.40314453  0.21070295
  0.82669546  3.00613763  1.17752947  0.83045509  0.        ]",[ 0.95841177  1.8375586 ]
8,"[[  6.24373722e-01   2.41705714e+00  -1.61842829e-01   2.36420901e-02]
 [  1.24211557e+01   2.95649521e+01   0.00000000e+00   0.00000000e+00]]",[ 1.41683555  3.32747507],-0.141170510646,[ 0.02574814 -0.13949664],-0.997806,"[ 0.91520246 -0.09892287  0.85539889  1.84966421 -1.40314331  0.21070288
  0.95597542  3.45103013  0.8097457   0.34852772  0.        ]",[ 0.56081189  2.59684521]
9,"[[  8.92644098e-01   3.04220794e+00  -1.61842829e-01   2.36420901e-02]
 [  1.43984624e+01   2.70088565e+01   0.00000000e+00   0.00000000e+00]]",[ 1.82619214  3.46791768],-0.149375844829,[ 0.02574814 -0.13949664],-1.17759,"[ 0.66108441 -0.47491707  1.14364021 -0.42297169 -1.4031421   0.21070282
  1.026503    3.12060598  0.91399946 -0.26878915  0.        ]",[ 0.32509349  3.33238596]
