timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.00766918 -0.05733033  0.14074262 -0.19005544]
 [ 0.00491674  0.00373251  0.          0.        ]]",[-9.94287586  6.32000828],-0.197829303313,[ 0.12447681 -0.09364867],0.0135056,"[ 1.16624926  2.42149185 -0.03712517 -0.94400753  1.2155185  -1.64169761
  0.65717755 -0.31952301  0.3136564   1.60639705  0.        ]",[-9.04879298  6.14023232]
1,"[[-0.03193941 -0.01751314  0.14074262 -0.19005544]
 [-3.95259342  3.96478072  0.          0.        ]]",[-9.75815964  6.33401346],-0.19412978683,[ 0.12447681 -0.09364867],0.128849,"[ 1.16557908  2.42368068 -0.09568573 -0.80062084  1.21551799 -1.64169659
  0.53589385  0.13810869  0.3132957   1.57029558  0.        ]",[-9.52290347  6.76413401]
2,"[[-0.14991255  0.10073786  0.14074262 -0.19005544]
 [-7.83180442  7.84736961  0.          0.        ]]",[-9.48450756  6.24589205],-0.182832003693,[ 0.12447681 -0.09364867],0.277506,"[ 1.15066034  2.41644428 -0.26930975 -0.37507521  1.21551748 -1.64169556
  0.41700977  0.5866757   0.30507137  1.46287304  0.        ]",[-9.61527975  7.78289496]
3,"[[ -0.34470046   0.29586841   0.14074262  -0.19005544]
 [-11.63434961  11.65296896   0.           0.        ]]",[-9.19584846  6.02264929],-0.163613815079,[ 0.12447681 -0.09364867],0.251545,"[ 1.08432034  2.35997127 -0.54813558  0.31327717  1.21551697 -1.64169453
  0.30047523  1.02634771  0.26845748  1.29025733  0.        ]",[-10.21165098   5.98664657]
4,"[[ -0.61478696   0.56635211   0.14074262  -0.19005544]
 [-15.36196248  15.38288688   0.           0.        ]]",[-8.68259144  5.63310766],-0.136838931418,[ 0.12447681 -0.09364867],0.197368,"[ 0.91113888  2.19417367 -0.9013491   1.19617968  1.21551646 -1.64169351
  0.1862371   1.4572756   0.17285221  1.07155197  0.        ]",[-8.64354024  5.77983143]
5,"[[ -0.95869165   0.91068699   0.14074262  -0.19005544]
 [-19.01647983  19.03826789   0.           0.        ]]",[-8.06416798  5.29991531],-0.106312909735,[ 0.12447681 -0.09364867],0.210145,"[ 0.57349351  1.85479861 -1.25868237  2.1092856   1.21551595 -1.64169248
  0.07423909  1.87959126 -0.01356302  0.85032271  0.        ]",[-8.61285017  4.75943642]
6,"[[ -1.37497111   1.32739315   0.14074262  -0.19005544]
 [-22.59973246  22.62020363   0.           0.        ]]",[-7.55563641  4.95615244],-0.0874823410592,[ 0.12447681 -0.09364867],0.263311,"[ 0.04395297  1.30718151 -1.49888985  2.76013578  1.21551544 -1.64169145
 -0.03557491  2.2934204  -0.30593713  0.7017428   0.        ]",[-7.3479698   6.50976074]
7,"[[ -1.86221633   1.81501414   0.14074262  -0.19005544]
 [-26.11326826  26.13001125   0.           0.        ]]",[-7.64129019  4.86942196],-0.107177363085,[ 0.12447681 -0.09364867],0.0873522,"[-0.62754531  0.59682627 -1.46480446  2.75942303  1.21551493 -1.64169043
 -0.14325233  2.69891472 -0.67669935  0.7232581   0.        ]",[-7.28506259  5.32527873]
8,"[[ -2.41904304   2.3721255    0.14074262  -0.19005544]
 [-29.55794919  29.56963749   0.           0.        ]]",[-7.83990574  5.02427101],-0.15910599648,[ 0.12447681 -0.09364867],0.0927875,"[-1.27245689 -0.10422988 -1.02631786  1.76989186  1.21551442 -1.6416894
 -0.24881959  3.09629861 -1.032788    0.99553781  0.        ]",[-8.99072173  6.61400816]
9,"[[ -3.04407481   2.99735058   0.14074262  -0.19005544]
 [-32.9336832   32.94192712   0.           0.        ]]",[-7.06788445  5.71787596],-0.21837787157,[ 0.12447681 -0.09364867],-0.836538,"[-1.61403324 -0.50344595 -0.1924329  -0.21948113  1.21551391 -1.64168837
 -0.35227387  3.48590013 -1.22139263  1.51299914  0.        ]",[-5.30128309  5.59851935]
