timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.03574245 -0.03393023 -0.00186393  0.07893514]
 [ 0.00026388 -0.0022285   0.          0.        ]]",[ 0.8346417   2.04982567],-0.229948407518,[-0.08061084 -0.23864636],-1.10859,"[ 1.16675236  2.3496086  -0.06999242 -0.86337656 -0.01568761  0.6800943
  0.20034131 -0.36596139  1.36029518 -0.81763163  0.        ]",[ 0.45606684  1.35887632]
1,"[[ -1.76511431e-02   5.74644310e-03  -1.86392897e-03   7.89351393e-02]
 [  1.80286942e+00   3.95670397e+00   0.00000000e+00   0.00000000e+00]]",[ 0.80764627  2.02574134],-0.227161931727,[-0.08061084 -0.23864636],-1.06163,"[ 1.16741343  2.35040267 -0.04294863 -0.72116393 -0.0156876   0.68009354
  0.29538134  0.16058225  1.36256844 -0.74854025  0.        ]",[ 0.63709324  2.1036719 ]
2,"[[  4.33200120e-02   1.23812697e-01  -1.86392897e-03   7.89351393e-02]
 [  4.28599660e+00   7.83699174e+00   0.00000000e+00   0.00000000e+00]]",[ 0.66166663  1.95221877],-0.217648118233,[-0.08061084 -0.23864636],-1.03072,"[ 1.1663369   2.33938216  0.04820612 -0.29904575 -0.01568759  0.68009278
  0.42630102  0.67666578  1.35069573 -0.53072951  0.        ]",[ 0.17002021  1.50342983]
3,"[[  1.34924272e-01   3.18721206e-01  -1.86392897e-03   7.89351393e-02]
 [  4.87253378e+00   1.16411787e+01   0.00000000e+00   0.00000000e+00]]",[ 0.40290794  1.84969211],-0.200575722917,[-0.08061084 -0.23864636],-1.01858,"[ 1.15514227  2.27781864  0.18459997  0.38156087 -0.01568758  0.68009202
  0.45722512  1.18262658  1.27360834 -0.19998916  0.        ]",[ 1.28902638  0.99099675]
4,"[[  2.71091801e-01   5.88587472e-01  -1.86392897e-03   7.89351393e-02]
 [  8.73156871e+00   1.53331396e+01   0.00000000e+00   0.00000000e+00]]",[-0.06222311  1.65281606],-0.172845146431,[-0.08061084 -0.23864636],-0.9061,"[ 1.11746827  2.10787163  0.38388963  1.24850169 -0.01568757  0.68009127
  0.66068789  1.67365831  1.05274344  0.21063583  0.        ]",[ 1.50734207  2.25851202]
5,"[[  4.83689460e-01   9.31916654e-01  -1.86392897e-03   7.89351393e-02]
 [  1.25159812e+01   1.89875749e+01   0.00000000e+00   0.00000000e+00]]",[-0.30856469  1.49224746],-0.131711705231,[-0.08061084 -0.23864636],-0.864092,"[ 1.01008543  1.76855698  0.67888016  2.13602429 -0.01568755  0.68009051
  0.86021594  2.15969394  0.5890191   0.59252578  0.        ]",[ 0.04405899  0.58563923]
6,"[[  7.33301582e-01   1.33115695e+00  -1.86392897e-03   7.89351393e-02]
 [  1.24456816e+01   2.09299623e+01   0.00000000e+00   0.00000000e+00]]",[-0.21847537  1.3146317 ],-0.0882029077982,[-0.08061084 -0.23864636],-0.722234,"[ 0.81464553  1.25123223  0.98435687  2.74062545 -0.01568754  0.68008975
  0.85650834  2.41802081 -0.02839385  0.6655566   0.        ]",[ 0.22578476  2.1208225 ]
7,"[[  9.88747783e-01   1.78531836e+00  -1.86392897e-03   7.89351393e-02]
 [  1.30970579e+01   2.44743645e+01   0.00000000e+00   0.00000000e+00]]",[ 0.1230554   1.14806724],-0.0636083375241,[-0.08061084 -0.23864636],-0.675198,"[ 0.54928503  0.60234135  1.23260991  2.7608782  -0.01568753  0.68008899
  0.89085027  2.88940756 -0.54575848  0.32032948  0.        ]",[ 0.135638    1.53213957]
8,"[[  1.25352507e+00   2.30966470e+00  -1.86392897e-03   7.89351393e-02]
 [  1.33797418e+01   2.79487208e+01   0.00000000e+00   0.00000000e+00]]",[ 0.49559531  1.11413145],-0.0732645614703,[-0.08061084 -0.23864636],-0.7613,"[ 0.22277465 -0.06144951  1.40420757  1.90823293 -0.01568752  0.68008823
  0.90575323  3.35146493 -0.70493394 -0.29879683  0.        ]",[ 0.6601256   1.46384354]
9,"[[  1.54472625e+00   2.90281017e+00  -1.86392897e-03   7.89351393e-02]
 [  1.57321434e+01   3.13545546e+01   0.00000000e+00   0.00000000e+00]]",[ 0.73678601  1.27058899],-0.088539956625,[-0.08061084 -0.23864636],-0.689985,"[-0.16985439 -0.49118897  1.47833111  0.10610827 -0.01568751  0.68008748
  1.02977962  3.80439168 -0.38658961 -0.77498063  0.        ]",[-1.45244932  0.67791381]
10,"[[  1.81651033e+00   3.19778115e+00  -1.86392897e-03   7.89351393e-02]
 [  1.14604062e+01   1.73984337e+00   0.00000000e+00   0.00000000e+00]]",[ 0.01798584  1.12809753],-0.0872833569539,[-0.08061084 -0.23864636],-0.744153,"[-0.53969803 -0.52980662  1.43391982 -0.94308896 -0.0156875   0.68008672
  0.80455558 -0.13428699 -0.11961026 -0.78650305  0.        ]",[ 1.61602555 -0.25645721]
11,"[[  2.08316378e+00   3.15781371e+00  -1.86392897e-03   7.89351393e-02]
 [  1.51925977e+01  -3.69391518e+00   0.00000000e+00   0.00000000e+00]]",[-0.12210327  1.08280921],-0.0870035728314,[-0.08061084 -0.23864636],-0.640494,"[-0.87888571 -0.53189099  1.28680318 -0.79991558 -0.01568748  0.68008596
  1.00133013 -0.856962   -0.14244361 -0.78718782  0.        ]",[-1.20085716  0.59662302]
12,"[[  2.34427334e+00   3.08952379e+00  -1.86392897e-03   7.89351393e-02]
 [  1.09325646e+01  -2.85357617e+00   0.00000000e+00   0.00000000e+00]]",[-0.12670949  1.07994103],-0.0900680307125,[-0.08061084 -0.23864636],-0.69952,"[-1.16505328 -0.5301268   1.05336862 -0.55519524 -0.01568747  0.6800852
  0.77672319 -0.74519813 -0.17167073 -0.81576134  0.        ]",[ 0.50530937  2.29030086]
13,"[[  2.58082701e+00   3.04592985e+00  -1.86392897e-03   7.89351393e-02]
 [  1.27168523e+01  -1.57143830e+00   0.00000000e+00   0.00000000e+00]]",[-0.17112415  1.07177281],-0.0929898858266,[-0.08061084 -0.23864636],-0.71884,"[-1.36859803 -0.52548994  0.77873553 -0.3993571  -0.01568746  0.68008445
  0.87079684 -0.57467636 -0.17447424 -0.84070791  0.        ]",[ 0.42968574  0.83841845]
14,"[[  2.84970764e+00   3.02312187e+00  -1.86392897e-03   7.89351393e-02]
 [  1.41663776e+01  -7.82541880e-01   0.00000000e+00   0.00000000e+00]]",[-0.23856163  1.05685377],-0.0943092035351,[-0.08061084 -0.23864636],-0.635499,"[-1.52082819 -0.52197676  0.41374238 -0.31806433 -0.01568745  0.68008369
  0.94722028 -0.46975459 -0.15489848 -0.85055763  0.        ]",[-0.95711999  2.08752211]
