timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.03775271 -0.0446137   0.09610955 -0.0903251 ]
 [ 0.00420791 -0.00058304  0.          0.        ]]",[-3.23921704  3.06203318],-0.147198729998,[ 0.02571405 -0.14117698],-0.692611,"[ 1.17687483  2.56802675  0.04307697 -1.00065279  0.83075048 -0.77576946
  0.50172871 -0.37175209  0.66104203  0.76844955  0.        ]",[-1.23232876  2.39716489]
1,"[[ -1.86991685e-03  -4.88196325e-03   9.61095518e-02  -9.03251027e-02]
 [ -3.95328814e+00   3.96055073e+00   0.00000000e+00   0.00000000e+00]]",[-3.35034847  3.05356789],-0.144783489247,[ 0.02571405 -0.14117698],-0.566109,"[ 1.17785539  2.56952092 -0.01572971 -0.84028687  0.83075005 -0.77576908
  0.3584984   0.14164395  0.66157572  0.73368058  0.        ]",[-3.73160667  2.3004358 ]
2,"[[-0.11985683  0.11328526  0.09610955 -0.0903251 ]
 [-7.83248783  7.84322095  0.          0.        ]]",[-3.33101368  2.95068407],-0.137246751046,[ 0.02571405 -0.14117698],-0.519462,"[ 1.16795148  2.55975261 -0.19045619 -0.36413981  0.83074963 -0.7757687
  0.21810182  0.64487039  0.65619603  0.63019262  0.        ]",[-2.71779998  3.23307543]
3,"[[ -0.31465833   0.30833361   0.09610955  -0.0903251 ]
 [-11.63502664  11.64889531   0.           0.        ]]",[-3.135674    2.73719549],-0.123773817523,[ 0.02571405 -0.14117698],-0.463118,"[ 1.1100667   2.49756924 -0.47239569  0.4047535   0.8307492  -0.77576833
  0.08047977  1.13811708  0.6247422   0.46316116  0.        ]",[-3.33181192  3.17767085]
4,"[[ -0.58475836   0.57873652   0.09610955  -0.0903251 ]
 [-15.36263925  15.37888077   0.           0.        ]]",[-2.94892406  2.39990497],-0.103198755651,[ 0.02571405 -0.14117698],-0.512714,"[ 0.94844565  2.32104443 -0.83239746  1.38791611  0.83074878 -0.77576795
 -0.05443055  1.62155282  0.53691347  0.24987     0.        ]",[-2.64433075  2.55906744]
5,"[[ -0.92867663   0.9229919    0.09610955  -0.0903251 ]
 [-19.01716138  19.03432292   0.           0.        ]]",[-2.63797975  2.08947277],-0.0744035574806,[ 0.02571405 -0.14117698],-0.555223,"[ 0.62404758  1.96442337 -1.20178661  2.39913105  0.83074835 -0.77576757
 -0.18669556  2.09532524  0.36062334  0.03104086  0.        ]",[-1.56488374  1.91286008]
6,"[[ -1.34496978   1.33961975   0.09610955  -0.0903251 ]
 [-22.60041889  22.6163184    0.           0.        ]]",[-2.42253804  1.90170932],-0.03709459655,[ 0.02571405 -0.14117698],-0.21843,"[ 0.10630828  1.39327445 -1.45976465  3.10970378  0.83074793 -0.7757672
 -0.31638134  2.55957545  0.07926063 -0.12169443  0.        ]",[-4.67333883  1.43073674]
7,"[[ -1.8322287    1.82716369   0.09610955  -0.0903251 ]
 [-26.11395006  26.12619401   0.           0.        ]]",[-2.1566751   1.99941444],-0.0137716119173,[ 0.02571405 -0.14117698],-0.330397,"[-0.55971051  0.65675927 -1.44701344  3.08514474  0.8307475  -0.77576682
 -0.44354355  3.01447421 -0.28268701 -0.11386014  0.        ]",[-2.08618606  2.34134493]
8,"[[ -2.38906884   2.38419955   0.09610955  -0.0903251 ]
 [-29.55860486  29.56590848   0.           0.        ]]",[-1.87021887  2.34958076],-0.062874920269,[ 0.02571405 -0.14117698],-0.350711,"[-1.21071383 -0.06506161 -1.02758433  1.95342825  0.83074708 -0.77576644
 -0.56821294  3.46027404 -0.63647795  0.13516333  0.        ]",[-2.1010725  3.1491457]
9,"[[ -3.01411323   3.00935115   0.09610955  -0.0903251 ]
 [-32.93453932  27.14527999   0.           0.        ]]",[-1.97005856  2.53790283],-0.114970749098,[ 0.02571405 -0.14117698],-0.551036,"[-1.57234511 -0.46886178 -0.20168147 -0.28818241  0.83074665 -0.77576607
 -0.69039513  3.14653263 -0.83301294  0.62525786  0.        ]",[-2.14885362  2.81052774]
