timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.04030685  0.09787129  0.00622613  0.11266295]
 [ 0.00305552 -0.0031234   0.          0.        ]]",[ 0.84090972  2.00787163],-0.231509616547,[-0.06135584 -0.22599785],-1.17721,"[ 1.16448143  2.32385603 -0.07986089 -0.38861248  0.05366795  0.9717775
  0.18362435 -0.36487878  1.29820796 -0.98613855  0.        ]",[ 0.7168029   1.66686944]
1,"[[-0.01181138  0.13752624  0.00622613  0.11266295]
 [ 2.83706573  3.955429    0.          0.        ]]",[ 0.80884624  1.96844351],-0.226228428531,[-0.06135584 -0.22599785],-1.10007,"[ 1.16549858  2.31716709 -0.03723299 -0.24905099  0.0536679   0.97177597
  0.33578086  0.16222994  1.29368595 -0.89924923  0.        ]",[-0.4199385   2.22767288]
2,"[[  2.76846060e-02   2.55583576e-01   6.22613333e-03   1.12662949e-01]
 [  1.11827191e+00   7.83736361e+00   0.00000000e+00   0.00000000e+00]]",[ 0.81967127  1.94670379],-0.214490177348,[-0.06135584 -0.22599785],-1.154,"[ 1.16506601  2.28411362  0.02186751  0.1610664   0.05366786  0.97177444
  0.24349927  0.67913621  1.26745804 -0.72302953  0.        ]",[ 0.90353498  0.38993674]
3,"[[  8.56868190e-02   4.26251804e-01   6.22613333e-03   1.12662949e-01]
 [  4.67017893e+00   9.22484068e+00   0.00000000e+00   0.00000000e+00]]",[ 0.60548782  1.82760143],-0.195854575917,[-0.06135584 -0.22599785],-1.00929,"[ 1.16055263  2.20237547  0.10851695  0.73043568  0.05366782  0.97177291
  0.43419952  0.86388747  1.19318207 -0.47918648  0.        ]",[ 0.07963629  2.18707168]
4,"[[  1.81315156e-01   6.48642767e-01   6.22613333e-03   1.12662949e-01]
 [  4.89201665e+00   1.30016656e+01   0.00000000e+00   0.00000000e+00]]",[ 0.40809622  1.70071888],-0.166919504909,[-0.06135584 -0.22599785],-0.914155,"[ 1.14308103  2.03944354  0.25029852  1.40610464  0.05366777  0.97177138
  0.44610949  1.36679559  1.02365275 -0.16932388  0.        ]",[ 0.6034064   2.79432487]
5,"[[  3.02135302e-01   9.45812691e-01   6.22613333e-03   1.12662949e-01]
 [  7.18261431e+00   1.67029914e+01   0.00000000e+00   0.00000000e+00]]",[ 0.18368673  1.50370359],-0.125978964013,[-0.06135584 -0.22599785],-0.78998,"[ 1.10339426  1.73569561  0.42574384  2.1392629   0.05366773  0.97176985
  0.56909044  1.85964657  0.71144258  0.12461299  0.        ]",[-1.08768919  1.31171614]
6,"[[  4.04672394e-01   1.31629258e+00   6.22613333e-03   1.12662949e-01]
 [  3.08476434e+00   2.03328712e+01   0.00000000e+00   0.00000000e+00]]",[ 0.30473343  1.38277268],-0.0777972483707,[-0.06135584 -0.22599785],-0.728082,"[ 1.05469027  1.25772748  0.56964555  2.69502081  0.05366769  0.97176832
  0.34907756  2.34297746  0.30550152  0.24316495  0.        ]",[ 0.54921467  0.42751079]
7,"[[  4.87585008e-01   1.73589037e+00   6.22613333e-03   1.12662949e-01]
 [  5.19965601e+00   2.16226295e+01   0.00000000e+00   0.00000000e+00]]",[ 0.37784544  1.19636989],-0.0264611676648,[-0.06135584 -0.22599785],-0.605015,"[ 1.00558453  0.661042    0.68154842  2.76097369  0.05366764  0.97176679
  0.4626252   2.51470203 -0.09315876  0.12603706  0.        ]",[-1.52331029  0.12423971]
8,"[[  5.50858820e-01   2.16898730e+00   6.22613333e-03   1.12662949e-01]
 [  1.14094367e+00   2.16868074e+01   0.00000000e+00   0.00000000e+00]]",[ 0.48931119  1.08938539],-0.0262872803125,[-0.06135584 -0.22599785],-0.692334,"[ 0.96248306  0.08917427  0.76374447  2.19374037  0.0536676   0.97176526
  0.24471342  2.52323263 -0.36448171 -0.18474762  0.        ]",[ 0.9384247   1.53867496]
9,"[[  6.10743704e-01   2.63814232e+00   6.22613333e-03   1.12662949e-01]
 [  4.83535955e+00   2.52169650e+01   0.00000000e+00   0.00000000e+00]]",[ 0.5740689   1.09961629],-0.0750678466316,[-0.06135584 -0.22599785],-0.756378,"[ 0.91737437 -0.35933177  0.83865557  0.97490908  0.05366756  0.97176373
  0.4430657   2.99326723 -0.45533982 -0.62139255  0.        ]",[ 0.60435754  1.45624197]
