timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.03654424  0.03945015 -0.19974645  0.08211442]
 [ 0.00041126  0.00452488  0.          0.        ]]",[ 3.31851602  4.63513565],-0.418495509859,[ 0.07375924 -0.0897647 ],-2.2904,"[ 1.1710053   2.56054031 -0.06678654 -0.66772135 -1.7313253   0.7169841
  0.54393659 -0.36547638  2.89183546 -0.81902396  0.        ]",[ 3.01921055  3.0425632 ]
1,"[[  3.13900695e-03   7.92521492e-02  -1.99746454e-01   8.21144225e-02]
 [  3.95475552e+00   3.96248875e+00   0.00000000e+00   0.00000000e+00]]",[ 2.97853923  4.67171478],-0.415787631604,[ 0.07375924 -0.0897647 ],-2.15002,"[ 1.17192089  2.55693832 -0.00787772 -0.50874336 -1.73132348  0.71698382
  0.68063775  0.1399926   2.88952041 -0.70620085  0.        ]",[ 2.82605154  4.83474307]
2,"[[ 0.12112526  0.19742743 -0.19974645  0.08211442]
 [ 7.83099857  7.84210882  0.          0.        ]]",[ 2.57862377  4.586061  ],-0.405047160506,[ 0.07375924 -0.0897647 ],-2.01001,"[ 1.16179681  2.53211843  0.16686653 -0.04065202 -1.73132165  0.71698353
  0.81463889  0.63545627  2.84508855 -0.37589364  0.        ]",[-0.32272404  3.91215375]
3,"[[  0.26336974   0.39244459  -0.19974645   0.08211442]
 [  6.39827891  11.6469198    0.           0.        ]]",[ 2.17987394  4.38838196],-0.383637113513,[ 0.07375924 -0.0897647 ],-2.10657,"[ 1.12425045  2.4458806   0.37400269  0.70483609 -1.73131982  0.71698324
  0.76510953  1.12136577  2.69427781  0.03808411  0.        ]",[ 2.18483546  3.79829565]
4,"[[  0.42975176   0.66278206  -0.19974645   0.08211442]
 [ 10.22740034  15.37439219   0.           0.        ]]",[ 1.42674541  4.04522181],-0.346044203127,[ 0.07375924 -0.0897647 ],-1.82982,"[ 1.04620134  2.23913163  0.60608804  1.63664641 -1.731318    0.71698296
  0.89748164  1.59739754  2.37612812  0.44872499  0.        ]",[ 0.61809966  3.86113015]
5,"[[  0.65681313   1.00693274  -0.19974645   0.08211442]
 [ 12.47161188  19.02847143   0.           0.        ]]",[ 1.33610487  3.89839554],-0.282922180348,[ 0.07375924 -0.0897647 ],-1.5842,"[ 0.88425657  1.85239247  0.89406251  2.55652926 -1.73131617  0.71698267
  0.97506342  2.06405475  1.82913128  0.72657737  0.        ]",[ 1.7723792   3.68404072]
6,"[[  0.94349899   1.42343296  -0.19974645   0.08211442]
 [ 16.18514873  22.60957812   0.           0.        ]]",[ 1.45208383  3.75011849],-0.195152008823,[ 0.07375924 -0.0897647 ],-1.12005,"[ 0.60083853  1.26179877  1.18956404  3.13259991 -1.73131435  0.71698238
  1.10343956  2.52139026  1.15885032  0.61389907  0.        ]",[ 1.54928493  3.63815752]
7,"[[  1.30375074   1.91084189  -0.19974645   0.08211442]
 [ 19.82837166  26.11959967   0.           0.        ]]",[ 1.77820587  3.85917997],-0.116600347784,[ 0.07375924 -0.0897647 ],-0.983429,"[ 0.15414134  0.52991226  1.41961187  2.94683346 -1.73131252  0.7169821
  1.22938477  2.96964411  0.68080228 -0.00347549  0.        ]",[ 2.58672625  3.08546088]
8,"[[  1.73616506   2.46775456  -0.19974645   0.08211442]
 [ 23.40118234  29.56027918   0.           0.        ]]",[ 2.31618452  4.35322571],-0.152184301017,[ 0.07375924 -0.0897647 ],-1.29646,"[-0.4383178  -0.15252028  1.45198336  1.67135374 -1.73131069  0.71698181
  1.35289563  3.40903779  0.78109538 -0.76670262  0.        ]",[ 2.69526273  4.41211177]
9,"[[  2.23931158   3.09280528  -0.19974645   0.08211442]
 [ 26.90068418  26.79372474   0.           0.        ]]",[ 2.43424988  4.61640167],-0.222142174622,[ 0.07375924 -0.0897647 ],-1.75688,"[-1.06770211 -0.48372085  1.15262869 -0.63039697 -1.73130887  0.71698152
  1.47387195  3.05571712  1.32335636 -0.88778032  0.        ]",[ 4.27770134  3.64415509]
