timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.09755374 -0.06258534 -0.16451105 -0.13223454]
 [ 0.00019484  0.00168801  0.          0.        ]]",[-1.55873632  3.7742877 ],-0.387126846567,[-0.01823614 -0.21856457],-1.19374,"[ 1.17867417  2.5183022  -0.15013199 -1.04743333 -1.42619945 -1.13654747
  0.41109571 -0.37239573  2.5908819   0.86131974  0.        ]",[-2.08933111  5.00251617]
1,"[[-0.13725583 -0.02280864 -0.16451105 -0.13223454]
 [-3.95722203  3.96277657  0.          0.        ]]",[-1.54523146  3.81591749],-0.385631837711,[-0.01823614 -0.21856457],-1.25313,"[ 1.17227428  2.52085188 -0.20873521 -0.89038618 -1.42619772 -1.13654643
  0.25233389  0.14619919  2.58740793  0.82711404  0.        ]",[-1.8729341   4.47814609]
2,"[[-0.25532062  0.09540268 -0.16451105 -0.13223454]
 [-7.83634052  7.84540607  0.          0.        ]]",[-1.57971025  3.75659037],-0.380532321641,[-0.01823614 -0.21856457],-1.29779,"[ 1.14060713  2.51438705 -0.38075735 -0.42378655 -1.42619599 -1.13654539
  0.09671322  0.65452195  2.57021149  0.72659805  0.        ]",[-2.95620936  3.15036096]
3,"[[ -0.45019832   0.29049438  -0.16451105  -0.13223454]
 [-11.63879307  11.6510472    0.           0.        ]]",[-1.66479778  3.57489347],-0.370067566119,[-0.01823614 -0.21856457],-1.36483,"[ 1.04810809  2.45812366 -0.65215764  0.33172167 -1.42619425 -1.13654434
 -0.05583181  1.15276463  2.51996545  0.56799726  0.        ]",[-1.86514507  3.22839007]
4,"[[ -0.72037276   0.56094008  -0.16451105  -0.13223454]
 [-15.36631262  15.38100859   0.           0.        ]]",[-1.77940035  3.25656796],-0.351676099152,[-0.01823614 -0.21856457],-1.39719,"[ 0.84335455  2.29040874 -0.98588606  1.30217644 -1.42619252 -1.1365433
 -0.2053707   1.64109771  2.40872269  0.37298001  0.        ]",[-1.9055971   2.76598241]
5,"[[ -1.06436352   0.90523784  -0.16451105  -0.13223454]
 [-19.02073639  19.0364343    0.           0.        ]]",[-2.1789844  2.8382225],-0.322790116453,[-0.01823614 -0.21856457],-1.24871,"[ 0.47664651  1.94510236 -1.30518787  2.30832582 -1.42619079 -1.13654226
 -0.35197715  2.11966985  2.2094708   0.18643597  0.        ]",[-1.57629413  4.11114187]
6,"[[ -1.48072719   1.32190776  -0.16451105  -0.13223454]
 [-22.6038973   22.61841384   0.           0.        ]]",[-2.07854223  2.56077886],-0.282534364304,[-0.01823614 -0.21856457],-1.11495,"[-0.06703751  1.38604923 -1.48573402  3.03001803 -1.42618906 -1.13654122
 -0.49572467  2.58862227  1.91404126  0.08107793  0.        ]",[-1.86083914  2.61331748]
7,"[[ -1.96805483   1.80949336  -0.16451105  -0.13223454]
 [-26.11734747  26.1282601    0.           0.        ]]",[-1.88412333  2.49390054],-0.235535143229,[-0.01823614 -0.21856457],-0.937265,"[-0.72317758  0.65891968 -1.37600388  3.0397279  -1.42618733 -1.13654017
 -0.6366755   3.04812523  1.55749043  0.14551984  0.        ]",[-1.79400229  2.00912535]
8,"[[ -2.52496237   2.36657     -0.16451105  -0.13223454]
 [-29.56195419  29.56791447   0.           0.        ]]",[-1.39334607  2.69838762],-0.199868041251,[-0.01823614 -0.21856457],-0.718466,"[-1.31340642 -0.06098696 -0.86492399  1.96510814 -1.4261856  -1.13653913
 -0.77486439  3.49843106  1.23674552  0.44471679  0.        ]",[-2.44847578  2.49402742]
9,"[[ -3.15007362   2.99176079  -0.16451105  -0.13223454]
 [-32.93762849  32.94021864   0.           0.        ]]",[-1.03769076  3.21491957],-0.208261297788,[-0.01823614 -0.21856457],-0.900944,"[-1.56677402 -0.47426928  0.00725433 -0.21032769 -1.42618387 -1.13653809
 -0.91028772  3.93990981  1.09905429  0.95511801  0.        ]",[ 0.08523428  2.63604659]
