timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.08903653 -0.06109232  0.08332926  0.11958501]
 [-0.00339454 -0.00112463  0.          0.        ]]",[ 3.07071185  2.45226216],-0.191412591507,[ 0.12166635 -0.09304108],-1.23388,"[ 1.16077476  2.42307671 -0.17956117 -0.95874793  0.7180819   1.04281302
  0.65593109 -0.32052652  0.74407338 -1.42219108  0.        ]",[ 4.33740949  2.122425  ]
1,"[[-0.04942867 -0.02140217  0.08332926  0.11958501]
 [ 3.95101742  3.95695315  0.          0.        ]]",[ 2.00085711  2.44293928],-0.182899593538,[ 0.12166635 -0.09304108],-1.26664,"[ 1.16459173  2.42548294 -0.12113397 -0.81568223  0.71808171  1.04281265
  0.77725963  0.137155    0.75357533 -1.30651892  0.        ]",[ 1.50552801  2.08018581]
2,"[[ 0.06848303  0.09666356  0.08332926  0.11958501]
 [ 7.8272666   7.83669161  0.          0.        ]]",[ 0.65498298  2.25185966],-0.156752312285,[ 0.12166635 -0.09304108],-1.14925,"[ 1.16302697  2.41894529  0.05312263 -0.39026571  0.71808153  1.04281228
  0.89618993  0.58577793  0.74332731 -0.96121668  0.        ]",[ 1.83332037  1.90637043]
3,"[[  0.26315279   0.29155324   0.08332926   0.11958501]
 [ 11.62714828  11.63958777   0.           0.        ]]",[-1.19130111  1.71952629],-0.112529736337,[ 0.12166635 -0.09304108],-1.02916,"[ 1.11832664  2.36369196  0.33659973  0.29857367  0.71808134  1.04281191
  1.01277707  1.02551524  0.60327927 -0.41993175  0.        ]",[-1.7514072   0.52843102]
4,"[[  0.45369587   0.54304042   0.08332926   0.11958501]
 [  7.44113592  13.50290768   0.           0.        ]]",[-1.74989176  0.98665845],-0.06833765139,[ 0.12166635 -0.09304108],-0.511322,"[ 1.02533352  2.21404555  0.60006567  1.12586097  0.71808116  1.04281154
  0.8843421   1.24097468  0.2920919   0.05927847  0.        ]",[-4.95036135  1.93761248]
5,"[[  0.56134525   0.85015749   0.08332926   0.11958501]
 [  3.33751976  17.19647099   0.           0.        ]]",[-2.07177472  0.48793435],-0.0462383603605,[ 0.12166635 -0.09304108],-0.871096,"[ 0.95247085  1.92511519  0.73912264  1.97241947  0.71808097  1.04281117
  0.75843527  1.66806882 -0.07345982  0.29444275  0.        ]",[-1.47464153  0.57251649]
6,"[[  0.58774332   1.21342758   0.08332926   0.11958501]
 [ -0.68437849  19.1240705    0.           0.        ]]",[-1.32213092  0.05072945],-0.0498192124769,[ 0.12166635 -0.09304108],-0.955809,"[ 0.93248226  1.46869956  0.77189067  2.64144431  0.71808079  1.0428108
  0.63503573  1.89096004 -0.41197491  0.30088178  0.        ]",[-1.13384498  0.16424448]
7,"[[  0.53449946   1.59864382   0.08332926   0.11958501]
 [ -4.62706961  19.39657212   0.           0.        ]]",[-0.50300574 -0.56154525],-0.0610258974011,[ 0.12166635 -0.09304108],-0.954513,"[ 0.97195452  0.9127742   0.70523581  2.86798375  0.7180806   1.04281043
  0.51406645  1.92246847 -0.64815029  0.13084393  0.        ]",[-3.02930016  0.74292192]
8,"[[  0.40317002   2.01224081   0.08332926   0.11958501]
 [ -8.49314114  21.95451184   0.           0.        ]]",[ 0.62699074 -0.59246278],-0.0739587098986,[ 0.12166635 -0.09304108],-1.10561,"[ 1.05457621  0.32483539  0.53210855  2.52351398  0.71808042  1.04281006
  0.39544802  2.21824633 -0.78407998 -0.16010233  0.        ]",[ 1.01370221 -0.1039791 ]
9,"[[  0.27471721   2.44283511   0.08332926   0.11958501]
 [ -4.36574957  21.10782985   0.           0.        ]]",[ 0.49624693 -0.80481124],-0.0992736159159,[ 0.12166635 -0.09304108],-1.20204,"[ 1.11404326 -0.17329976  0.35308513  1.58233784  0.71808023  1.04280969
  0.52208407  2.12034074 -0.88977801 -0.52592906  0.        ]",[ 0.22203982 -1.51312987]
10,"[[  0.1970941    2.82107075   0.08332926   0.11958501]
 [ -3.39988046  16.73033576   0.           0.        ]]",[-0.00828815 -1.193138  ],-0.128033133819,[ 0.12166635 -0.09304108],-1.2909,"[ 1.1393148  -0.4433161   0.24150473  0.39822297  0.71808005  1.04280932
  0.55171864  1.6141613  -0.94434509 -0.8860058   0.        ]",[ 0.13791312 -1.0930736 ]
11,"[[ 0.13524849  3.08100942  0.08332926  0.11958501]
 [-2.78695136  5.21489444  0.          0.        ]]",[ 1.03254128 -1.33242631],-0.14538558778,[ 0.12166635 -0.09304108],-1.26741,"[ 1.15356549 -0.51558514  0.15132268 -0.52003206  0.71807986  1.04280895
  0.57052433  0.28260796 -0.94214414 -1.10909793  0.        ]",[ 2.14258811 -1.47526271]
