timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.04388489 -0.02192643  0.17221628 -0.18473171]
 [-0.00026416  0.00307825  0.          0.        ]]",[-5.93123007  3.91820168],-0.195201507873,[ 0.05362577 -0.09996001],-0.543343,"[ 1.17147175  2.5655081   0.05297156 -0.91387354  1.49138304 -1.59511654
  0.53451555 -0.36733454  0.0874109   1.64149465  0.        ]",[-5.82298546  2.70857803]
1,"[[ 0.00417372  0.01787781  0.17221628 -0.18473171]
 [-3.95767186  3.96413937  0.          0.        ]]",[-6.01952171  3.97791505],-0.191338326647,[ 0.05362577 -0.09996001],-0.427085,"[ 1.17278986  2.5656257  -0.00596793 -0.75414218  1.49138174 -1.59511501
  0.39644613  0.14065463  0.08812757  1.60639115  0.        ]",[-7.53228283  3.02937465]
2,"[[-0.11390004  0.13611606  0.17221628 -0.18473171]
 [-7.83678951  7.84673381  0.          0.        ]]",[-5.93180752  3.92321992],-0.179685117189,[ 0.05362577 -0.09996001],-0.547588,"[ 1.16384409  2.55175744 -0.18091017 -0.28131111  1.49138043 -1.59511347
  0.26110818  0.63858072  0.08325327  1.50204856  0.        ]",[-5.15101929  2.59101936]
3,"[[ -0.30878684   0.33123385   0.17221628  -0.18473171]
 [-11.63925658  11.65232521   0.           0.        ]]",[-5.65694046  3.73997307],-0.160252081868,[ 0.05362577 -0.09996001],-0.455884,"[ 1.10741951  2.48295555 -0.46337884  0.47924407  1.49137913 -1.59511194
  0.12844448  1.12663112  0.05251491  1.33354004  0.        ]",[-4.51615146  3.26456961]
4,"[[ -0.57897085   0.60170445   0.17221628  -0.18473171]
 [-15.36680998  15.38221821   0.           0.        ]]",[-5.14927912  3.45506668],-0.134243367736,[ 0.05362577 -0.09996001],-0.269272,"[  9.47513515e-01   2.29799855e+00  -8.24553802e-01   1.44577303e+00
   1.49137782e+00  -1.59511041e+00  -1.60556713e-03   1.60497262e+00
  -3.45945373e-02   1.11806999e+00   0.00000000e+00]",[-6.23865059  3.43980065]
5,"[[ -0.92297204   0.94602558   0.17221628  -0.18473171]
 [-19.02128358  19.03756024   0.           0.        ]]",[-4.37065029  3.20438099],-0.107545148401,[ 0.05362577 -0.09996001],-0.242805,"[ 0.62463375  1.93278607 -1.19608601  2.4291959   1.49137652 -1.59510887
 -0.12910594  2.07375165 -0.21048313  0.89644409  0.        ]",[-4.80826182  3.64277546]
6,"[[ -1.33934717   1.36271718   0.17221628  -0.18473171]
 [-22.60449393  22.61945718   0.           0.        ]]",[-3.75336075  3.03392696],-0.0981803416913,[ 0.05362577 -0.09996001],-0.133435,"[ 0.10754615  1.35578019 -1.45730302  3.10072228  1.49137522 -1.59510734
 -0.25412002  2.53310914 -0.49216541  0.74070941  0.        ]",[-4.29959859  4.36875577]
7,"[[ -1.826687     1.85032306   0.17221628  -0.18473171]
 [-26.1179609   26.1292542    0.           0.        ]]",[-3.50274467  3.1568265 ],-0.125984720074,[ 0.05362577 -0.09996001],-0.440557,"[-0.55943052  0.61993075 -1.44854671  3.03151308  1.49137391 -1.59510581
 -0.37670082  2.98321654 -0.85549918  0.74619225  0.        ]",[-3.51390856  2.12842884]
8,"[[ -2.38360639   2.40741967   0.17221628  -0.18473171]
 [-29.56251131  29.5689331    0.           0.        ]]",[-3.60212612  3.61509228],-0.179600741361,[ 0.05362577 -0.09996001],-0.279928,"[-1.21343918 -0.09152047 -1.03285454  1.86282595  1.49137261 -1.59510427
 -0.49687717  3.42432687 -1.21176978  0.99467113  0.        ]",[-6.66785878  4.27861479]
9,"[[ -3.00872741   3.03263189   0.17221628  -0.18473171]
 [-32.93829562  27.05081106   0.           0.        ]]",[-3.8328948   4.05699873],-0.237390127485,[ 0.05362577 -0.09996001],-1.0358,"[-1.57971105 -0.47537318 -0.20885028 -0.38947395  1.4913713  -1.59510274
 -0.61465432  3.10138193 -1.41130007  1.48697262  0.        ]",[-2.50434627  4.03024354]
