timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.05985882 -0.02916363  0.13354231 -0.15853869]
 [ 0.00406108 -0.00369912  0.          0.        ]]",[-6.45960665  4.77944136],-0.161670616164,[ 0.09306204 -0.06984011],0.261101,"[ 1.16530548  2.50930211 -0.11628311 -0.89661485  1.15624059 -1.36906873
  0.60708098 -0.34402844  0.37072346  1.21439873  0.        ]",[-9.37773701  4.61064013]
1,"[[-0.09948435  0.01050641  0.13354231 -0.15853869]
 [-3.95343213  3.9574963   0.          0.        ]]",[-6.43303108  4.89791489],-0.158048399534,[ 0.09306204 -0.06984011],-0.0589542,"[ 1.16092867  2.50985495 -0.17481996 -0.74548735  1.15624002 -1.36906791
  0.47930857  0.13568482  0.36832809  1.17886737  0.        ]",[-6.08884271  4.65971501]
2,"[[-0.21747414  0.12861313  0.13354231 -0.15853869]
 [-7.83263209  7.84022389  0.          0.        ]]",[-6.22316027  4.82983065],-0.146994609891,[ 0.09306204 -0.06984011],-0.0591073,"[ 1.13510218  2.49750894 -0.34739513 -0.29684704  1.15623946 -1.36906708
  0.35406396  0.60589533  0.35417567  1.07405865  0.        ]",[-6.18734431  4.24150897]
3,"[[ -0.41227858   0.32360205   0.13354231  -0.15853869]
 [-11.63517692  11.64594874   0.           0.        ]]",[-5.84810209  4.60483885],-0.128054922965,[ 0.09306204 -0.06984011],0.0565084,"[ 1.05151016  2.4318466  -0.62147652  0.42600907  1.15623889 -1.36906626
  0.23129426  1.06678032  0.30835151  0.90760189  0.        ]",[-4.96002512  6.11103587]
4,"[[ -0.68238173   0.59394647   0.13354231  -0.15853869]
 [-15.36280269  15.3759764    0.           0.        ]]",[-5.50246096  4.25792265],-0.101151702823,[ 0.09306204 -0.06984011],0.287059,"[ 0.85703453  2.25228241 -0.96226648  1.34670927  1.15623832 -1.36906543
  0.11094342  1.51849754  0.20172548  0.70064229  0.        ]",[-6.26779473  6.59349793]
5,"[[ -1.02630345   0.93814412   0.13354231  -0.15853869]
 [-19.01734379  19.03145384   0.           0.        ]]",[-5.3100419   3.94407344],-0.0691618980306,[ 0.09306204 -0.06984011],-0.0279703,"[ 0.49887237  1.89505746 -1.29535194  2.28711985  1.15623776 -1.36906461
 -0.00704779  1.96118544  0.00533921  0.49839944  0.        ]",[-5.06289853  3.18284699]
6,"[[ -1.44260045   1.35471493   0.13354231  -0.15853869]
 [-22.60061995  22.61348388   0.           0.        ]]",[-5.2283926   3.76916313],-0.0509464770499,[ 0.09306204 -0.06984011],0.14624,"[-0.04254304  1.32807724 -1.4975086   2.93589553  1.15623719 -1.36906379
 -0.12273813  2.39497698 -0.2915409   0.37575548  0.        ]",[-6.28799751  3.07471328]
7,"[[ -1.92986349   1.84220261   0.13354231  -0.15853869]
 [-26.11415752  26.12340523   0.           0.        ]]",[-5.03067589  3.73297882],-0.0809300787094,[ 0.09306204 -0.06984011],-0.11035,"[-0.70761617  0.60222096 -1.4151515   2.88502519  1.15623663 -1.36906296
 -0.23617688  2.8200336  -0.65623821  0.4260423   0.        ]",[-4.46442264  3.06265024]
8,"[[ -2.48670762   2.39918335   0.13354231  -0.15853869]
 [-29.55879178  29.56319138   0.           0.        ]]",[-4.87224674  4.06016922],-0.135691860096,[ 0.09306204 -0.06984011],-0.202405,"[-1.32060778 -0.10297241 -0.93028833  1.79029504  1.15623606 -1.36906214
 -0.34739099  3.23659353 -0.9923844   0.72096103  0.        ]",[-4.90940499  4.3965298 ]
9,"[[ -3.11175525   3.02428162   0.13354231  -0.15853869]
 [-32.93467562  27.08088401   0.           0.        ]]",[-4.8384285   4.58410501],-0.191456151297,[ 0.09306204 -0.06984011],-0.479898,"[-1.60708925 -0.48852647 -0.07183324 -0.33958622  1.15623549 -1.36906131
 -0.45638539  2.93597385 -1.14948795  1.24293628  0.        ]",[-4.35278933  5.59341719]
