timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.08925823 -0.0270725   0.01877318  0.04183489]
 [-0.00154255 -0.00239856  0.          0.        ]]",[ 0.42492783  1.50087583],-0.200416424646,[-0.02450044 -0.21175532],-1.14564,"[ 1.12019515  2.04015776 -0.19220112 -0.71767332  0.15763408  0.35858051
 -0.11520253 -0.34309382  1.15734375 -0.57606135  0.        ]",[ 1.5062081   0.80057485]
1,"[[-0.04961064  0.00466968  0.01877318  0.04183489]
 [ 3.95313819  3.1660615   0.          0.        ]]",[ 0.33111405  1.48272824],-0.197876809334,[-0.02450044 -0.21175532],-1.01993,"[ 1.12396389  2.04061431 -0.13223224 -0.62307001  0.15763381  0.35857982
  0.16781585  0.0884461   1.16388386 -0.48244876  0.        ]",[-0.78802472  0.92389363]
2,"[[ -2.62344120e-03   1.04078765e-01   1.87731773e-02   4.18348942e-02]
 [  7.56233915e-01   6.76285555e+00   0.00000000e+00   0.00000000e+00]]",[ 0.32331592  1.52043819],-0.193157408138,[-0.02450044 -0.21175532],-0.912621,"[ 1.1256426   2.03339039 -0.06101642 -0.32732687  0.15763353  0.35857914
 -0.06097245  0.57832422  1.16148683 -0.31721224  0.        ]",[-1.74961386  1.3484177 ]
3,"[[ -0.02735401   0.27773573   0.01877318   0.04183489]
 [ -3.21606006  10.59007437   0.           0.        ]]",[ 0.33125454  1.55314183],-0.188555936126,[-0.02450044 -0.21175532],-0.899912,"[ 1.12512982  1.98945936 -0.09851005  0.1802397   0.15763326  0.35857845
 -0.34525191  1.09958371  1.14055122 -0.20876372  0.        ]",[-1.42908152  1.67785081]
4,"[[ -0.1307422    0.52717577   0.01877318   0.04183489]
 [ -7.10981099  14.34139271   0.           0.        ]]",[ 0.35527259  1.55846798],-0.182264399389,[-0.02450044 -0.21175532],-1.02016,"[ 1.11393135  1.85941449 -0.25471823  0.86255356  0.15763298  0.35857777
 -0.62390998  1.61049975  1.09786151 -0.16967306  0.        ]",[ 0.75657474  0.30893715]
5,"[[ -0.24149829   0.82341641   0.01877318   0.04183489]
 [ -3.97612406  15.27957944   0.           0.        ]]",[ 0.26173359  1.47339451],-0.170303015984,[-0.02450044 -0.21175532],-0.841204,"[ 1.08582731  1.61319834 -0.41967266  1.54921914  0.15763271  0.35857708
 -0.39964404  1.73826765  1.01401878 -0.1132199   0.        ]",[-0.86296978  2.08465271]
6,"[[ -3.54496738e-01   1.16570985e+00   1.87731773e-02   4.18348942e-02]
 [ -7.31264204e+00   1.89375083e+01   0.00000000e+00   0.00000000e+00]]",[ 0.25662524  1.40679884],-0.150792015919,[-0.02450044 -0.21175532],-0.930824,"[ 1.0403369   1.23207149 -0.58337296  2.10239453  0.15763244  0.35857639
 -0.6384238   2.23644814  0.87360934 -0.04554916  0.        ]",[ 1.88926372  1.7673811 ]
7,"[[ -4.59595969e-01   1.58041516e+00   1.87731773e-02   4.18348942e-02]
 [ -3.21055657e+00   2.25211707e+01   0.00000000e+00   0.00000000e+00]]",[ 0.20362945  1.26557755],-0.119390280125,[-0.02450044 -0.21175532],-0.784331,"[ 0.98328288  0.69336619 -0.72964573  2.34345757  0.15763216  0.35857571
 -0.34485295  2.72449419  0.64231621  0.03105157  0.        ]",[ 0.20812981  2.66604705]
8,"[[ -5.14891441e-01   2.06609124e+00   1.87731773e-02   4.18348942e-02]
 [ -2.32176486e+00   2.60347474e+01   0.00000000e+00   0.00000000e+00]]",[ 0.1694753   1.11065602],-0.0729108720276,[-0.02450044 -0.21175532],-0.694593,"[ 0.94777103  0.07199099 -0.80372179  1.98539599  0.15763189  0.35857502
 -0.281245    3.20296733  0.29403923  0.07911359  0.        ]",[ 0.71757894  0.08128034]
9,"[[ -5.32344191e-01   2.58484257e+00   1.87731773e-02   4.18348942e-02]
 [  5.66852614e-01   2.58410741e+01   0.00000000e+00   0.00000000e+00]]",[ 0.09285042  0.94252831],-0.0171405018964,[-0.02450044 -0.21175532],-0.499023,"[ 0.93579733 -0.42664067 -0.82663721  0.93801964  0.15763161  0.35857433
 -0.0745172   3.17653051 -0.09545579 -0.03224167  0.        ]",[ 0.37704975  0.05992108]
