timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.07744107 -0.02132606 -0.09137548 -0.08391215]
 [ 0.00077533 -0.00449084  0.          0.        ]]",[-2.47335482  4.27420998],-0.316402808172,[ 0.07958002 -0.07790845],-1.23707,"[ 1.16478626  2.53832795  0.0960067  -0.89511209 -0.79465086 -0.7200553
  0.57789196 -0.35703749  2.07970778  0.8080139   0.        ]",[-3.06705362  4.71034675]
1,"[[ 0.03775048  0.0183283  -0.09137548 -0.08391215]
 [-3.956653    3.95672014  0.          0.        ]]",[-2.35395622  4.39441872],-0.315417952603,[ 0.07958002 -0.07790845],-1.26104,"[ 1.16794882  2.53841355  0.03719886 -0.73965964 -0.79465056 -0.72005504
  0.44604612  0.13716952  2.08143699  0.7725606   0.        ]",[-3.02800046  4.60483575]
2,"[[-0.0803031   0.13641964 -0.09137548 -0.08391215]
 [-7.83579093  7.8394614   0.          0.        ]]",[-2.21700716  4.44415283],-0.311870177991,[ 0.07958002 -0.07790845],-1.26377,"[ 1.16447274  2.52458749 -0.13787669 -0.27834285 -0.79465025 -0.72005479
  0.31680862  0.62158647  2.07953267  0.66711268  0.        ]",[-2.47348682  5.39132539]
3,"[[ -0.27517013   0.33139342  -0.09137548  -0.08391215]
 [-11.63827791  11.64519667   0.           0.        ]]",[-2.27686405  4.42296219],-0.304022970611,[ 0.07958002 -0.07790845],-1.33878,"[ 1.1168447   2.45622431 -0.42209477  0.46404764 -0.79464995 -0.72005453
  0.19012483  1.09639573  2.05347035  0.49597284  0.        ]",[-1.67635801  5.59207558]
4,"[[ -0.54533477   0.60172287  -0.09137548  -0.08391215]
 [-15.36585077  15.37523077   0.           0.        ]]",[-2.64437342  4.32906532],-0.2892361446,[ 0.07958002 -0.07790845],-1.2767,"[ 0.96810524  2.27255154 -0.78868643  1.40770732 -0.79464964 -0.72005427
  0.06593689  1.56175967  1.97208779  0.27525818  0.        ]",[-3.08133707  5.76799392]
5,"[[ -0.88931696   0.94590564  -0.09137548  -0.08391215]
 [-19.02034321  19.03071132   0.           0.        ]]",[-3.06121564  4.06413746],-0.26448898112,[ 0.07958002 -0.07790845],-1.17079,"[ 0.656559    1.90991311 -1.17152052  2.36806857 -0.79464934 -0.72005402
 -0.0558163   2.01782089  1.80163207  0.04479071  0.        ]",[-4.83752694  3.25438638]
6,"[[ -1.30567347   1.36246162  -0.09137548  -0.08391215]
 [-22.60357178  22.61274428   0.           0.        ]]",[-3.14553332  3.68562269],-0.227491011045,[ 0.07958002 -0.07790845],-1.18577,"[ 0.14715103  1.33694712 -1.45117348  3.02414499 -0.79464903 -0.72005376
 -0.17519527  2.46471665  1.52292571 -0.12351233  0.        ]",[-2.29290925  3.86437543]
7,"[[ -1.79299503   1.84993458  -0.09137548  -0.08391215]
 [-26.11705664  26.12267459   0.           0.        ]]",[-3.00735188  3.29585075],-0.179312656598,[ 0.07958002 -0.07790845],-0.842225,"[-0.5207746   0.60614129 -1.46654137  2.95716365 -0.79464873 -0.7200535
 -0.29225064  2.90261393  1.15749507 -0.13262978  0.        ]",[-3.57548028  3.02094541]
8,"[[ -2.34989652   2.40690091  -0.09137548  -0.08391215]
 [-29.56162532  29.56248339   0.           0.        ]]",[-2.47195578  3.09504604],-0.132308653168,[ 0.07958002 -0.07790845],-0.793269,"[-1.18850877 -0.10065333 -1.07490213  1.81657469 -0.79464842 -0.72005325
 -0.40700998  3.33175895  0.79217055  0.10339384  0.        ]",[-1.07902535  3.73654874]
9,"[[ -2.97500001   3.0319854   -0.09137548  -0.08391215]
 [-32.93742888  27.048225     0.           0.        ]]",[-1.83629024  3.20958996],-0.126249704828,[ 0.07958002 -0.07790845],-0.720357,"[-1.5810586  -0.48239248 -0.26493177 -0.38266524 -0.79464812 -0.72005299
 -0.51947832  3.01807076  0.57740024  0.59138628  0.        ]",[-0.56109052  3.80390283]
10,"[[ -3.64951224   3.22280839  -0.09137548  -0.08391215]
 [-34.50816501  -0.4715175    0.           0.        ]]",[-2.71791101  2.93397665],-0.136891425553,[ 0.07958002 -0.07790845],-0.745969,"[-1.42543442 -0.48649011  0.70304912 -1.12956127 -0.79464782 -0.72005273
 -0.5718089  -0.41530914  0.59324007  0.72219027  0.        ]",[-0.79315416  2.93975535]
11,"[[ -4.36433223   3.16132907  -0.09137548  -0.08391215]
 [-36.9655703   -4.01000565   0.           0.        ]]",[-2.35412693  2.97230005],-0.122926450544,[ 0.07958002 -0.07790845],-0.535444,"[-0.68788668 -0.49118885  1.37640235 -0.88888101 -0.79464751 -0.72005247
 -0.65367979 -0.85677283  0.53588328  0.60737248  0.        ]",[-3.45719033  3.4687438 ]
12,"[[ -5.13602587   3.09021803  -0.09137548  -0.08391215]
 [-40.1930144   -2.88891473   0.           0.        ]]",[-2.11845446  2.86879778],-0.112799425134,[ 0.07958002 -0.07790845],-0.623383,"[ 0.3535262  -0.48948482  1.33419433 -0.61018921 -0.79464721 -0.72005222
 -0.7612053  -0.71690455  0.4231172   0.62390662  0.        ]",[-3.59476841  3.34189256]
13,"[[ -5.97162657   3.04618079  -0.09137548  -0.08391215]
 [-43.35651555  -1.5842283    0.           0.        ]]",[-1.68205142  2.47802353],-0.120572293716,[ 0.07958002 -0.07790845],-0.730814,"[ 1.10227721 -0.48459271  0.43615911 -0.43802325 -0.7946469  -0.72005196
 -0.86660041 -0.55413084  0.39966815  0.74689026  0.        ]",[-4.35688569  2.13766189]
